pre_cut,post_cut,split_post,target_high_p4,target_low_p4,R,avg_n,avg_comp,hit_pct,roi_pct,profit_yen,R_feb_jun,roi_feb_jun_pct,hit_feb_jun_pct
0.25,0.26,0.38,13.0,13.5,149,2.1812080536912752,9.152453608903794,10.738255033557047,88.36442953020135,-173370.0,119,73.49747899159664,9.243697478991598
0.25,0.26,0.38,13.0,14.0,149,2.1677852348993287,9.195044012607037,10.738255033557047,88.36442953020135,-173370.0,119,73.49747899159664,9.243697478991598
0.25,0.26,0.38,13.5,13.5,149,2.174496644295302,9.18714643520048,10.738255033557047,88.36442953020135,-173370.0,119,73.49747899159664,9.243697478991598
0.25,0.26,0.38,13.5,14.0,149,2.161073825503356,9.22973683890372,10.738255033557047,88.36442953020135,-173370.0,119,73.49747899159664,9.243697478991598
0.25,0.26,0.38,14.0,14.0,149,2.161073825503356,9.22973683890372,10.738255033557047,88.36442953020135,-173370.0,119,73.49747899159664,9.243697478991598
0.25,0.26,0.4,8.0,8.0,149,2.9328859060402683,6.897647065379146,12.080536912751679,80.65570469798658,-288230.0,119,73.00672268907563,10.92436974789916
0.25,0.26,0.4,8.0,8.5,149,2.791946308724832,7.188999866941786,11.409395973154362,76.00469798657718,-357530.0,119,67.18319327731092,10.084033613445378
0.25,0.26,0.4,8.0,9.0,149,2.6912751677852347,7.47542688663195,11.409395973154362,80.01006711409396,-297850.0,119,72.1983193277311,10.084033613445378
0.25,0.26,0.4,8.0,9.5,149,2.6241610738255035,7.576911088933283,11.409395973154362,82.17114093959732,-265650.0,119,74.90420168067227,10.084033613445378
0.25,0.26,0.4,8.0,10.0,149,2.5704697986577183,7.812896641401872,11.409395973154362,88.80671140939597,-166780.0,119,76.25126050420168,10.084033613445378
0.25,0.26,0.4,8.0,10.5,149,2.4966442953020134,8.019446165903364,11.409395973154362,92.19664429530201,-116270.0,119,80.49579831932773,10.084033613445378
0.25,0.26,0.4,8.0,11.0,149,2.442953020134228,8.2012107909811,11.409395973154362,92.19664429530201,-116270.0,119,80.49579831932773,10.084033613445378
0.25,0.26,0.4,8.0,11.5,149,2.3959731543624163,8.330336128001,11.409395973154362,92.19664429530201,-116270.0,119,80.49579831932773,10.084033613445378
0.25,0.26,0.4,8.0,12.0,149,2.3624161073825505,8.467202152673325,11.409395973154362,93.52147651006712,-96530.0,119,82.1546218487395,10.084033613445378
0.25,0.26,0.4,8.0,12.5,149,2.315436241610738,8.662368574053879,11.409395973154362,93.52147651006712,-96530.0,119,82.1546218487395,10.084033613445378
0.25,0.26,0.4,8.0,13.0,149,2.295302013422819,8.711503873916783,11.409395973154362,93.52147651006712,-96530.0,119,82.1546218487395,10.084033613445378
0.25,0.26,0.4,8.0,13.5,149,2.261744966442953,8.856417333618513,10.738255033557047,86.60738255033557,-199550.0,119,73.49747899159664,9.243697478991598
0.25,0.26,0.4,8.0,14.0,149,2.248322147651007,8.899007737321753,10.738255033557047,86.60738255033557,-199550.0,119,73.49747899159664,9.243697478991598
0.25,0.26,0.4,8.5,8.5,149,2.771812080536913,7.269323001870099,11.409395973154362,76.00469798657718,-357530.0,119,67.18319327731092,10.084033613445378
0.25,0.26,0.4,8.5,9.0,149,2.6711409395973154,7.555750021560263,11.409395973154362,80.01006711409396,-297850.0,119,72.1983193277311,10.084033613445378
0.25,0.26,0.4,8.5,9.5,149,2.6040268456375837,7.657234223861596,11.409395973154362,82.17114093959732,-265650.0,119,74.90420168067227,10.084033613445378
0.25,0.26,0.4,8.5,10.0,149,2.5503355704697985,7.893219776330185,11.409395973154362,88.80671140939597,-166780.0,119,76.25126050420168,10.084033613445378
0.25,0.26,0.4,8.5,10.5,149,2.476510067114094,8.099769300831676,11.409395973154362,92.19664429530201,-116270.0,119,80.49579831932773,10.084033613445378
0.25,0.26,0.4,8.5,11.0,149,2.422818791946309,8.281533925909415,11.409395973154362,92.19664429530201,-116270.0,119,80.49579831932773,10.084033613445378
0.25,0.26,0.4,8.5,11.5,149,2.3758389261744965,8.410659262929313,11.409395973154362,92.19664429530201,-116270.0,119,80.49579831932773,10.084033613445378
0.25,0.26,0.4,8.5,12.0,149,2.3422818791946307,8.547525287601637,11.409395973154362,93.52147651006712,-96530.0,119,82.1546218487395,10.084033613445378
0.25,0.26,0.4,8.5,12.5,149,2.295302013422819,8.742691708982193,11.409395973154362,93.52147651006712,-96530.0,119,82.1546218487395,10.084033613445378
0.25,0.26,0.4,8.5,13.0,149,2.2751677852348995,8.791827008845095,11.409395973154362,93.52147651006712,-96530.0,119,82.1546218487395,10.084033613445378
0.25,0.26,0.4,8.5,13.5,149,2.2416107382550337,8.936740468546827,10.738255033557047,86.60738255033557,-199550.0,119,73.49747899159664,9.243697478991598
0.25,0.26,0.4,8.5,14.0,149,2.228187919463087,8.979330872250065,10.738255033557047,86.60738255033557,-199550.0,119,73.49747899159664,9.243697478991598
0.25,0.26,0.4,9.0,9.0,149,2.6442953020134228,7.6421279322930316,11.409395973154362,80.01006711409396,-297850.0,119,72.1983193277311,10.084033613445378
0.25,0.26,0.4,9.0,9.5,149,2.577181208053691,7.743612134594365,11.409395973154362,82.17114093959732,-265650.0,119,74.90420168067227,10.084033613445378
0.25,0.26,0.4,9.0,10.0,149,2.523489932885906,7.979597687062955,11.409395973154362,88.80671140939597,-166780.0,119,76.25126050420168,10.084033613445378
0.25,0.26,0.4,9.0,10.5,149,2.4496644295302015,8.186147211564446,11.409395973154362,92.19664429530201,-116270.0,119,80.49579831932773,10.084033613445378
0.25,0.26,0.4,9.0,11.0,149,2.3959731543624163,8.367911836642184,11.409395973154362,92.19664429530201,-116270.0,119,80.49579831932773,10.084033613445378
0.25,0.26,0.4,9.0,11.5,149,2.348993288590604,8.497037173662081,11.409395973154362,92.19664429530201,-116270.0,119,80.49579831932773,10.084033613445378
0.25,0.26,0.4,9.0,12.0,149,2.315436241610738,8.633903198334407,11.409395973154362,93.52147651006712,-96530.0,119,82.1546218487395,10.084033613445378
0.25,0.26,0.4,9.0,12.5,149,2.2684563758389262,8.82906961971496,11.409395973154362,93.52147651006712,-96530.0,119,82.1546218487395,10.084033613445378
0.25,0.26,0.4,9.0,13.0,149,2.248322147651007,8.878204919577865,11.409395973154362,93.52147651006712,-96530.0,119,82.1546218487395,10.084033613445378
0.25,0.26,0.4,9.0,13.5,149,2.214765100671141,9.023118379279596,10.738255033557047,86.60738255033557,-199550.0,119,73.49747899159664,9.243697478991598
0.25,0.26,0.4,9.0,14.0,149,2.2013422818791946,9.065708782982835,10.738255033557047,86.60738255033557,-199550.0,119,73.49747899159664,9.243697478991598
0.25,0.26,0.4,9.5,9.5,149,2.5704697986577183,7.760697645468596,11.409395973154362,83.92818791946308,-239470.0,119,74.90420168067227,10.084033613445378
0.25,0.26,0.4,9.5,10.0,149,2.5167785234899327,7.996683197937186,11.409395973154362,90.56375838926175,-140600.0,119,76.25126050420168,10.084033613445378
0.25,0.26,0.4,9.5,10.5,149,2.442953020134228,8.203232722438676,11.409395973154362,93.95369127516778,-90090.0,119,80.49579831932773,10.084033613445378
0.25,0.26,0.4,9.5,11.0,149,2.389261744966443,8.384997347516414,11.409395973154362,93.95369127516778,-90090.0,119,80.49579831932773,10.084033613445378
0.25,0.26,0.4,9.5,11.5,149,2.3422818791946307,8.514122684536312,11.409395973154362,93.95369127516778,-90090.0,119,80.49579831932773,10.084033613445378
0.25,0.26,0.4,9.5,12.0,149,2.3087248322147653,8.650988709208637,11.409395973154362,95.27852348993288,-70350.0,119,82.1546218487395,10.084033613445378
0.25,0.26,0.4,9.5,12.5,149,2.261744966442953,8.84615513058919,11.409395973154362,95.27852348993288,-70350.0,119,82.1546218487395,10.084033613445378
0.25,0.26,0.4,9.5,13.0,149,2.2416107382550337,8.895290430452095,11.409395973154362,95.27852348993288,-70350.0,119,82.1546218487395,10.084033613445378
0.25,0.26,0.4,9.5,13.5,149,2.208053691275168,9.040203890153824,10.738255033557047,88.36442953020135,-173370.0,119,73.49747899159664,9.243697478991598
0.25,0.26,0.4,9.5,14.0,149,2.1946308724832213,9.082794293857066,10.738255033557047,88.36442953020135,-173370.0,119,73.49747899159664,9.243697478991598
0.25,0.26,0.4,10.0,10.0,149,2.5167785234899327,7.996683197937186,11.409395973154362,90.56375838926175,-140600.0,119,76.25126050420168,10.084033613445378
0.25,0.26,0.4,10.0,10.5,149,2.442953020134228,8.203232722438676,11.409395973154362,93.95369127516778,-90090.0,119,80.49579831932773,10.084033613445378
0.25,0.26,0.4,10.0,11.0,149,2.389261744966443,8.384997347516414,11.409395973154362,93.95369127516778,-90090.0,119,80.49579831932773,10.084033613445378
0.25,0.26,0.4,10.0,11.5,149,2.3422818791946307,8.514122684536312,11.409395973154362,93.95369127516778,-90090.0,119,80.49579831932773,10.084033613445378
0.25,0.26,0.4,10.0,12.0,149,2.3087248322147653,8.650988709208637,11.409395973154362,95.27852348993288,-70350.0,119,82.1546218487395,10.084033613445378
0.25,0.26,0.4,10.0,12.5,149,2.261744966442953,8.84615513058919,11.409395973154362,95.27852348993288,-70350.0,119,82.1546218487395,10.084033613445378
0.25,0.26,0.4,10.0,13.0,149,2.2416107382550337,8.895290430452095,11.409395973154362,95.27852348993288,-70350.0,119,82.1546218487395,10.084033613445378
0.25,0.26,0.4,10.0,13.5,149,2.208053691275168,9.040203890153824,10.738255033557047,88.36442953020135,-173370.0,119,73.49747899159664,9.243697478991598
0.25,0.26,0.4,10.0,14.0,149,2.1946308724832213,9.082794293857066,10.738255033557047,88.36442953020135,-173370.0,119,73.49747899159664,9.243697478991598
0.25,0.26,0.4,10.5,10.5,149,2.436241610738255,8.211817770498973,11.409395973154362,93.95369127516778,-90090.0,119,80.49579831932773,10.084033613445378
0.25,0.26,0.4,10.5,11.0,149,2.38255033557047,8.393582395576708,11.409395973154362,93.95369127516778,-90090.0,119,80.49579831932773,10.084033613445378
0.25,0.26,0.4,10.5,11.5,149,2.335570469798658,8.522707732596606,11.409395973154362,93.95369127516778,-90090.0,119,80.49579831932773,10.084033613445378
0.25,0.26,0.4,10.5,12.0,149,2.302013422818792,8.659573757268932,11.409395973154362,95.27852348993288,-70350.0,119,82.1546218487395,10.084033613445378
0.25,0.26,0.4,10.5,12.5,149,2.2550335570469797,8.854740178649488,11.409395973154362,95.27852348993288,-70350.0,119,82.1546218487395,10.084033613445378
0.25,0.26,0.4,10.5,13.0,149,2.2348993288590604,8.903875478512392,11.409395973154362,95.27852348993288,-70350.0,119,82.1546218487395,10.084033613445378
0.25,0.26,0.4,10.5,13.5,149,2.2013422818791946,9.048788938214122,10.738255033557047,88.36442953020135,-173370.0,119,73.49747899159664,9.243697478991598
0.25,0.26,0.4,10.5,14.0,149,2.1879194630872485,9.091379341917362,10.738255033557047,88.36442953020135,-173370.0,119,73.49747899159664,9.243697478991598
0.25,0.26,0.4,11.0,11.0,149,2.3758389261744965,8.431227123087526,11.409395973154362,93.95369127516778,-90090.0,119,80.49579831932773,10.084033613445378
0.25,0.26,0.4,11.0,11.5,149,2.3288590604026846,8.560352460107422,11.409395973154362,93.95369127516778,-90090.0,119,80.49579831932773,10.084033613445378
0.25,0.26,0.4,11.0,12.0,149,2.295302013422819,8.697218484779748,11.409395973154362,95.27852348993288,-70350.0,119,82.1546218487395,10.084033613445378
0.25,0.26,0.4,11.0,12.5,149,2.248322147651007,8.892384906160302,11.409395973154362,95.27852348993288,-70350.0,119,82.1546218487395,10.084033613445378
0.25,0.26,0.4,11.0,13.0,149,2.228187919463087,8.941520206023206,11.409395973154362,95.27852348993288,-70350.0,119,82.1546218487395,10.084033613445378
0.25,0.26,0.4,11.0,13.5,149,2.1946308724832213,9.086433665724938,10.738255033557047,88.36442953020135,-173370.0,119,73.49747899159664,9.243697478991598
0.25,0.26,0.4,11.0,14.0,149,2.1812080536912752,9.129024069428178,10.738255033557047,88.36442953020135,-173370.0,119,73.49747899159664,9.243697478991598
0.25,0.26,0.4,11.5,11.5,149,2.3288590604026846,8.560352460107422,11.409395973154362,93.95369127516778,-90090.0,119,80.49579831932773,10.084033613445378
0.25,0.26,0.4,11.5,12.0,149,2.295302013422819,8.697218484779748,11.409395973154362,95.27852348993288,-70350.0,119,82.1546218487395,10.084033613445378
0.25,0.26,0.4,11.5,12.5,149,2.248322147651007,8.892384906160302,11.409395973154362,95.27852348993288,-70350.0,119,82.1546218487395,10.084033613445378
0.25,0.26,0.4,11.5,13.0,149,2.228187919463087,8.941520206023206,11.409395973154362,95.27852348993288,-70350.0,119,82.1546218487395,10.084033613445378
0.25,0.26,0.4,11.5,13.5,149,2.1946308724832213,9.086433665724938,10.738255033557047,88.36442953020135,-173370.0,119,73.49747899159664,9.243697478991598
0.25,0.26,0.4,11.5,14.0,149,2.1812080536912752,9.129024069428178,10.738255033557047,88.36442953020135,-173370.0,119,73.49747899159664,9.243697478991598
0.25,0.26,0.4,12.0,12.0,149,2.2885906040268456,8.738782158675543,11.409395973154362,95.27852348993288,-70350.0,119,82.1546218487395,10.084033613445378
0.25,0.26,0.4,12.0,12.5,149,2.2416107382550337,8.933948580056098,11.409395973154362,95.27852348993288,-70350.0,119,82.1546218487395,10.084033613445378
0.25,0.26,0.4,12.0,13.0,149,2.221476510067114,8.983083879919002,11.409395973154362,95.27852348993288,-70350.0,119,82.1546218487395,10.084033613445378
0.25,0.26,0.4,12.0,13.5,149,2.1879194630872485,9.127997339620732,10.738255033557047,88.36442953020135,-173370.0,119,73.49747899159664,9.243697478991598
0.25,0.26,0.4,12.0,14.0,149,2.174496644295302,9.170587743323972,10.738255033557047,88.36442953020135,-173370.0,119,73.49747899159664,9.243697478991598
0.25,0.26,0.4,12.5,12.5,149,2.2416107382550337,8.933948580056098,11.409395973154362,95.27852348993288,-70350.0,119,82.1546218487395,10.084033613445378
0.25,0.26,0.4,12.5,13.0,149,2.221476510067114,8.983083879919002,11.409395973154362,95.27852348993288,-70350.0,119,82.1546218487395,10.084033613445378
0.25,0.26,0.4,12.5,13.5,149,2.1879194630872485,9.127997339620732,10.738255033557047,88.36442953020135,-173370.0,119,73.49747899159664,9.243697478991598
0.25,0.26,0.4,12.5,14.0,149,2.174496644295302,9.170587743323972,10.738255033557047,88.36442953020135,-173370.0,119,73.49747899159664,9.243697478991598
0.25,0.26,0.4,13.0,13.0,149,2.214765100671141,9.007540149202065,11.409395973154362,95.27852348993288,-70350.0,119,82.1546218487395,10.084033613445378
0.25,0.26,0.4,13.0,13.5,149,2.1812080536912752,9.152453608903794,10.738255033557047,88.36442953020135,-173370.0,119,73.49747899159664,9.243697478991598
0.25,0.26,0.4,13.0,14.0,149,2.1677852348993287,9.195044012607037,10.738255033557047,88.36442953020135,-173370.0,119,73.49747899159664,9.243697478991598
0.25,0.26,0.4,13.5,13.5,149,2.174496644295302,9.18714643520048,10.738255033557047,88.36442953020135,-173370.0,119,73.49747899159664,9.243697478991598
0.25,0.26,0.4,13.5,14.0,149,2.161073825503356,9.22973683890372,10.738255033557047,88.36442953020135,-173370.0,119,73.49747899159664,9.243697478991598
0.25,0.26,0.4,14.0,14.0,149,2.161073825503356,9.22973683890372,10.738255033557047,88.36442953020135,-173370.0,119,73.49747899159664,9.243697478991598
0.26,0.24,0.28,8.0,8.0,149,2.9060402684563758,6.866949038677403,13.422818791946309,92.36040268456375,-113830.0,120,91.43666666666667,13.333333333333334
0.26,0.24,0.28,8.0,8.5,149,2.865771812080537,6.951122195975897,12.751677852348994,87.70939597315436,-183130.0,120,85.66166666666666,12.5
0.26,0.24,0.28,8.0,9.0,149,2.8322147651006713,7.0189697881439725,12.751677852348994,88.58859060402685,-170030.0,120,86.75333333333333,12.5
0.26,0.24,0.28,8.0,9.5,149,2.7986577181208054,7.086108524575002,12.751677852348994,92.1771812080537,-116560.0,120,91.20916666666666,12.5
0.26,0.24,0.28,8.0,10.0,149,2.791946308724832,7.104509584597681,12.751677852348994,92.1771812080537,-116560.0,120,91.20916666666666,12.5
0.26,0.24,0.28,8.0,10.5,149,2.778523489932886,7.145699387451814,12.751677852348994,92.1771812080537,-116560.0,120,91.20916666666666,12.5
0.26,0.24,0.28,8.0,11.0,149,2.7583892617449663,7.211541392104282,12.751677852348994,92.1771812080537,-116560.0,120,91.20916666666666,12.5
0.26,0.24,0.28,8.0,11.5,149,2.7449664429530203,7.246914843088582,12.080536912751679,85.03959731543624,-222910.0,120,82.34666666666666,11.666666666666666
0.26,0.24,0.28,8.0,12.0,149,2.7449664429530203,7.246914843088582,12.080536912751679,85.03959731543624,-222910.0,120,82.34666666666666,11.666666666666666
0.26,0.24,0.28,8.0,12.5,149,2.7181208053691277,7.384553113474346,12.080536912751679,85.03959731543624,-222910.0,120,82.34666666666666,11.666666666666666
0.26,0.24,0.28,8.0,13.0,149,2.697986577181208,7.443063188755081,12.080536912751679,85.03959731543624,-222910.0,120,82.34666666666666,11.666666666666666
0.26,0.24,0.28,8.0,13.5,149,2.6912751677852347,7.493809314568633,12.080536912751679,85.03959731543624,-222910.0,120,82.34666666666666,11.666666666666666
0.26,0.24,0.28,8.0,14.0,149,2.6912751677852347,7.493809314568633,12.080536912751679,85.03959731543624,-222910.0,120,82.34666666666666,11.666666666666666
0.26,0.24,0.28,8.5,8.5,149,2.7583892617449663,7.2202548307166445,12.751677852348994,87.70939597315436,-183130.0,120,85.66166666666666,12.5
0.26,0.24,0.28,8.5,9.0,149,2.7248322147651005,7.2881024228847195,12.751677852348994,88.58859060402685,-170030.0,120,86.75333333333333,12.5
0.26,0.24,0.28,8.5,9.5,149,2.6912751677852347,7.3552411593157485,12.751677852348994,92.1771812080537,-116560.0,120,91.20916666666666,12.5
0.26,0.24,0.28,8.5,10.0,149,2.684563758389262,7.373642219338427,12.751677852348994,92.1771812080537,-116560.0,120,91.20916666666666,12.5
0.26,0.24,0.28,8.5,10.5,149,2.6711409395973154,7.414832022192562,12.751677852348994,92.1771812080537,-116560.0,120,91.20916666666666,12.5
0.26,0.24,0.28,8.5,11.0,149,2.651006711409396,7.48067402684503,12.751677852348994,92.1771812080537,-116560.0,120,91.20916666666666,12.5
0.26,0.24,0.28,8.5,11.5,149,2.6375838926174495,7.516047477829327,12.080536912751679,85.03959731543624,-222910.0,120,82.34666666666666,11.666666666666666
0.26,0.24,0.28,8.5,12.0,149,2.6375838926174495,7.516047477829327,12.080536912751679,85.03959731543624,-222910.0,120,82.34666666666666,11.666666666666666
0.26,0.24,0.28,8.5,12.5,149,2.610738255033557,7.653685748215093,12.080536912751679,85.03959731543624,-222910.0,120,82.34666666666666,11.666666666666666
0.26,0.24,0.28,8.5,13.0,149,2.5906040268456376,7.712195823495827,12.080536912751679,85.03959731543624,-222910.0,120,82.34666666666666,11.666666666666666
0.26,0.24,0.28,8.5,13.5,149,2.5838926174496644,7.762941949309377,12.080536912751679,85.03959731543624,-222910.0,120,82.34666666666666,11.666666666666666
0.26,0.24,0.28,8.5,14.0,149,2.5838926174496644,7.762941949309377,12.080536912751679,85.03959731543624,-222910.0,120,82.34666666666666,11.666666666666666
0.26,0.24,0.28,9.0,9.0,149,2.61744966442953,7.620921165886737,12.751677852348994,92.59395973154362,-110350.0,120,91.72666666666667,12.5
0.26,0.24,0.28,9.0,9.5,149,2.5838926174496644,7.688059902317767,12.751677852348994,96.18255033557047,-56880.0,120,96.1825,12.5
0.26,0.24,0.28,9.0,10.0,149,2.577181208053691,7.706460962340445,12.751677852348994,96.18255033557047,-56880.0,120,96.1825,12.5
0.26,0.24,0.28,9.0,10.5,149,2.563758389261745,7.747650765194579,12.751677852348994,96.18255033557047,-56880.0,120,96.1825,12.5
0.26,0.24,0.28,9.0,11.0,149,2.5436241610738257,7.813492769847047,12.751677852348994,96.18255033557047,-56880.0,120,96.1825,12.5
0.26,0.24,0.28,9.0,11.5,149,2.530201342281879,7.848866220831345,12.080536912751679,89.04496644295303,-163230.0,120,87.32,11.666666666666666
0.26,0.24,0.28,9.0,12.0,149,2.530201342281879,7.848866220831345,12.080536912751679,89.04496644295303,-163230.0,120,87.32,11.666666666666666
0.26,0.24,0.28,9.0,12.5,149,2.5033557046979866,7.986504491217111,12.080536912751679,89.04496644295303,-163230.0,120,87.32,11.666666666666666
0.26,0.24,0.28,9.0,13.0,149,2.4832214765100673,8.045014566497846,12.080536912751679,89.04496644295303,-163230.0,120,87.32,11.666666666666666
0.26,0.24,0.28,9.0,13.5,149,2.476510067114094,8.095760692311394,12.080536912751679,89.04496644295303,-163230.0,120,87.32,11.666666666666666
0.26,0.24,0.28,9.0,14.0,149,2.476510067114094,8.095760692311394,12.080536912751679,89.04496644295303,-163230.0,120,87.32,11.666666666666666
0.26,0.24,0.28,9.5,9.5,149,2.530201342281879,7.757591892260432,12.751677852348994,97.93959731543625,-30700.0,120,96.1825,12.5
0.26,0.24,0.28,9.5,10.0,149,2.523489932885906,7.775992952283111,12.751677852348994,97.93959731543625,-30700.0,120,96.1825,12.5
0.26,0.24,0.28,9.5,10.5,149,2.51006711409396,7.817182755137246,12.751677852348994,97.93959731543625,-30700.0,120,96.1825,12.5
0.26,0.24,0.28,9.5,11.0,149,2.48993288590604,7.883024759789714,12.751677852348994,97.93959731543625,-30700.0,120,96.1825,12.5
0.26,0.24,0.28,9.5,11.5,149,2.476510067114094,7.9183982107740105,12.080536912751679,90.80201342281879,-137050.0,120,87.32,11.666666666666666
0.26,0.24,0.28,9.5,12.0,149,2.476510067114094,7.9183982107740105,12.080536912751679,90.80201342281879,-137050.0,120,87.32,11.666666666666666
0.26,0.24,0.28,9.5,12.5,149,2.4496644295302015,8.056036481159778,12.080536912751679,90.80201342281879,-137050.0,120,87.32,11.666666666666666
0.26,0.24,0.28,9.5,13.0,149,2.4295302013422817,8.114546556440512,12.080536912751679,90.80201342281879,-137050.0,120,87.32,11.666666666666666
0.26,0.24,0.28,9.5,13.5,149,2.422818791946309,8.165292682254062,12.080536912751679,90.80201342281879,-137050.0,120,87.32,11.666666666666666
0.26,0.24,0.28,9.5,14.0,149,2.422818791946309,8.165292682254062,12.080536912751679,90.80201342281879,-137050.0,120,87.32,11.666666666666666
0.26,0.24,0.28,10.0,10.0,149,2.476510067114094,7.9999225096857245,12.751677852348994,104.5751677852349,68170.0,120,97.51833333333333,12.5
0.26,0.24,0.28,10.0,10.5,149,2.4630872483221475,8.041112312539859,12.751677852348994,104.5751677852349,68170.0,120,97.51833333333333,12.5
0.26,0.24,0.28,10.0,11.0,149,2.442953020134228,8.106954317192326,12.751677852348994,104.5751677852349,68170.0,120,97.51833333333333,12.5
0.26,0.24,0.28,10.0,11.5,149,2.4295302013422817,8.142327768176624,12.080536912751679,97.43758389261745,-38180.0,120,88.65583333333333,11.666666666666666
0.26,0.24,0.28,10.0,12.0,149,2.4295302013422817,8.142327768176624,12.080536912751679,97.43758389261745,-38180.0,120,88.65583333333333,11.666666666666666
0.26,0.24,0.28,10.0,12.5,149,2.402684563758389,8.27996603856239,12.080536912751679,97.43758389261745,-38180.0,120,88.65583333333333,11.666666666666666
0.26,0.24,0.28,10.0,13.0,149,2.38255033557047,8.338476113843125,12.080536912751679,97.43758389261745,-38180.0,120,88.65583333333333,11.666666666666666
0.26,0.24,0.28,10.0,13.5,149,2.3758389261744965,8.389222239656677,12.080536912751679,97.43758389261745,-38180.0,120,88.65583333333333,11.666666666666666
0.26,0.24,0.28,10.0,14.0,149,2.3758389261744965,8.389222239656677,12.080536912751679,97.43758389261745,-38180.0,120,88.65583333333333,11.666666666666666
0.26,0.24,0.28,10.5,10.5,149,2.402684563758389,8.155578363287166,12.751677852348994,107.96510067114095,118680.0,120,101.7275,12.5
0.26,0.24,0.28,10.5,11.0,149,2.38255033557047,8.221420367939633,12.751677852348994,107.96510067114095,118680.0,120,101.7275,12.5
0.26,0.24,0.28,10.5,11.5,149,2.3691275167785233,8.256793818923931,12.080536912751679,100.82751677852349,12330.0,120,92.865,11.666666666666666
0.26,0.24,0.28,10.5,12.0,149,2.3691275167785233,8.256793818923931,12.080536912751679,100.82751677852349,12330.0,120,92.865,11.666666666666666
0.26,0.24,0.28,10.5,12.5,149,2.3422818791946307,8.394432089309698,12.080536912751679,100.82751677852349,12330.0,120,92.865,11.666666666666666
0.26,0.24,0.28,10.5,13.0,149,2.3221476510067114,8.452942164590432,12.080536912751679,100.82751677852349,12330.0,120,92.865,11.666666666666666
0.26,0.24,0.28,10.5,13.5,149,2.315436241610738,8.503688290403982,12.080536912751679,100.82751677852349,12330.0,120,92.865,11.666666666666666
0.26,0.24,0.28,10.5,14.0,149,2.315436241610738,8.503688290403982,12.080536912751679,100.82751677852349,12330.0,120,92.865,11.666666666666666
0.26,0.24,0.28,11.0,11.0,149,2.3422818791946307,8.365914961982172,12.751677852348994,107.96510067114095,118680.0,120,101.7275,12.5
0.26,0.24,0.28,11.0,11.5,149,2.3288590604026846,8.401288412966469,12.080536912751679,100.82751677852349,12330.0,120,92.865,11.666666666666666
0.26,0.24,0.28,11.0,12.0,149,2.3288590604026846,8.401288412966469,12.080536912751679,100.82751677852349,12330.0,120,92.865,11.666666666666666
0.26,0.24,0.28,11.0,12.5,149,2.302013422818792,8.538926683352235,12.080536912751679,100.82751677852349,12330.0,120,92.865,11.666666666666666
0.26,0.24,0.28,11.0,13.0,149,2.2818791946308723,8.597436758632972,12.080536912751679,100.82751677852349,12330.0,120,92.865,11.666666666666666
0.26,0.24,0.28,11.0,13.5,149,2.2751677852348995,8.64818288444652,12.080536912751679,100.82751677852349,12330.0,120,92.865,11.666666666666666
0.26,0.24,0.28,11.0,14.0,149,2.2751677852348995,8.64818288444652,12.080536912751679,100.82751677852349,12330.0,120,92.865,11.666666666666666
0.26,0.24,0.28,11.5,11.5,149,2.2885906040268456,8.507036006387382,12.080536912751679,100.82751677852349,12330.0,120,92.865,11.666666666666666
0.26,0.24,0.28,11.5,12.0,149,2.2885906040268456,8.507036006387382,12.080536912751679,100.82751677852349,12330.0,120,92.865,11.666666666666666
0.26,0.24,0.28,11.5,12.5,149,2.261744966442953,8.644674276773147,12.080536912751679,100.82751677852349,12330.0,120,92.865,11.666666666666666
0.26,0.24,0.28,11.5,13.0,149,2.2416107382550337,8.703184352053881,12.080536912751679,100.82751677852349,12330.0,120,92.865,11.666666666666666
0.26,0.24,0.28,11.5,13.5,149,2.2348993288590604,8.753930477867433,12.080536912751679,100.82751677852349,12330.0,120,92.865,11.666666666666666
0.26,0.24,0.28,11.5,14.0,149,2.2348993288590604,8.753930477867433,12.080536912751679,100.82751677852349,12330.0,120,92.865,11.666666666666666
0.26,0.24,0.28,12.0,12.0,149,2.261744966442953,8.594879503943202,12.080536912751679,102.15234899328858,32070.0,120,94.51,11.666666666666666
0.26,0.24,0.28,12.0,12.5,149,2.2348993288590604,8.732517774328965,12.080536912751679,102.15234899328858,32070.0,120,94.51,11.666666666666666
0.26,0.24,0.28,12.0,13.0,149,2.214765100671141,8.791027849609701,12.080536912751679,102.15234899328858,32070.0,120,94.51,11.666666666666666
0.26,0.24,0.28,12.0,13.5,149,2.208053691275168,8.841773975423251,12.080536912751679,102.15234899328858,32070.0,120,94.51,11.666666666666666
0.26,0.24,0.28,12.0,14.0,149,2.208053691275168,8.841773975423251,12.080536912751679,102.15234899328858,32070.0,120,94.51,11.666666666666666
0.26,0.24,0.28,12.5,12.5,149,2.221476510067114,8.768660280230122,12.080536912751679,102.15234899328858,32070.0,120,94.51,11.666666666666666
0.26,0.24,0.28,12.5,13.0,149,2.2013422818791946,8.827170355510857,12.080536912751679,102.15234899328858,32070.0,120,94.51,11.666666666666666
0.26,0.24,0.28,12.5,13.5,149,2.1946308724832213,8.877916481324407,12.080536912751679,102.15234899328858,32070.0,120,94.51,11.666666666666666
0.26,0.24,0.28,12.5,14.0,149,2.1946308724832213,8.877916481324407,12.080536912751679,102.15234899328858,32070.0,120,94.51,11.666666666666666
