actual_combo,combo,combo_prob,composite_odds,date,ev,head,hit,market_share,model,odds,pair_prob,payout100,race,race_code,return,score,stake,tickets,train_pair_count,venue
4-1-5,5-3-4,0.0011875078831199187,11.16,2026-08-24,0.6128728184781901,5,0,0.02161899167616198,5頭展開,516.1,0.03027900252956449,0,06R,202608241506,0,66.87,200,20,11,15
4-1-5,5-6-2,0.0010100353846984956,11.16,2026-08-24,0.1791802772455131,5,0,0.06289493576137091,5頭展開,177.4,0.025753819745503975,0,06R,202608241506,0,66.87,200,20,9,15
4-1-5,5-6-3,0.0009838581515866716,11.16,2026-08-24,0.34189070767636837,5,0,0.03210809094695597,5頭展開,347.5,0.025086354275272758,0,06R,202608241506,0,66.87,200,20,9,15
4-1-5,5-6-4,0.0006588718373889787,11.16,2026-08-24,0.29530635751774026,5,0,0.024894157974268628,5頭展開,448.2,0.01679987334361558,0,06R,202608241506,0,66.87,200,20,6,15
4-1-5,5-1-4,0.003500811183395412,5.02,2026-08-24,0.0738671159696432,5,0,0.18084523156125032,5頭展開,21.1,0.09877171233737127,0,06R,202608241806,0,66.3,500,14,35,18
4-1-5,5-1-6,0.0034048394541596346,5.02,2026-08-24,0.2322100507736871,5,0,0.055950650820269524,5頭展開,68.2,0.09606397074949094,0,06R,202608241806,0,66.3,500,14,35,18
4-1-5,5-1-2,0.0033985437552375643,5.02,2026-08-24,0.2715436460434814,5,0,0.047757626857852085,5頭展開,79.9,0.09588634421372036,0,06R,202608241806,0,66.3,500,14,35,18
4-1-5,5-1-3,0.002927613007531211,5.02,2026-08-24,0.18648894857973813,5,0,0.059903208570524044,5頭展開,63.7,0.08259952755708454,0,06R,202608241806,0,66.3,500,14,30,18
4-1-5,5-2-1,0.0024152944204422497,5.02,2026-08-24,0.506728769408784,5,0,0.018187961801441284,5頭展開,209.8,0.06814499646181986,0,06R,202608241806,0,66.3,400,14,25,18
4-1-5,5-4-1,0.0020392874016940178,5.02,2026-08-24,0.05057432756201164,5,0,0.1538642897557412,5頭展開,24.8,0.05753635316543612,0,06R,202608241806,0,66.3,300,14,20,18
4-1-5,5-2-4,0.0018527687458870096,5.02,2026-08-24,0.1956523795656682,5,0,0.03613479532142407,5頭展開,105.6,0.05227392510181949,0,06R,202608241806,0,66.3,300,14,19,18
4-1-5,5-2-6,0.0016458592419136243,5.02,2026-08-24,0.3722933605208618,5,0,0.01686929436756137,5頭展開,226.2,0.04643619066379537,0,06R,202608241806,0,66.3,300,14,17,18
4-1-5,5-2-3,0.0015528490695550401,5.02,2026-08-24,0.28448194954248335,5,0,0.02082879031627938,5頭展開,183.2,0.043812006294119875,0,06R,202608241806,0,66.3,300,14,16,18
4-1-5,5-3-6,0.0015514316849268234,5.02,2026-08-24,0.3118377686702915,5,0,0.018984250676330257,5頭展開,201.0,0.04377201627482559,0,06R,202608241806,0,66.3,300,14,16,18
4-1-5,5-4-6,0.0015112759070147368,5.02,2026-08-24,0.06286907773181305,5,0,0.09172678812361494,5頭展開,41.6,0.04263906315715155,0,06R,202608241806,0,66.3,300,14,15,18
4-1-5,5-3-2,0.001451931501534359,5.02,2026-08-24,0.38214837120384326,5,0,0.014497851010419385,5頭展開,263.2,0.040964723057136464,0,06R,202608241806,0,66.3,300,14,15,18
4-1-5,5-3-1,0.0012679255290419195,5.02,2026-08-24,0.19323185062598852,5,0,0.025038283372325342,5頭展開,152.4,0.03577318771538916,0,06R,202608241806,0,66.3,300,14,13,18
4-1-5,5-6-3,0.000879062535015809,5.02,2026-08-24,0.1766915695381776,5,0,0.018984250676330257,5頭展開,201.0,0.024801826572928568,0,06R,202608241806,0,66.3,200,14,9,18
