n,pre_cut,post_cut,R,head4_rate_pct,hit_rate_pct,avg_comp_odds,profit_yen,roi_pct,R_feb_jun,hit_feb_jun_pct,roi_feb_jun_pct,profitable_months,months_present,median_month_roi_pct
2,0.24,0.31,99,42.42424242424242,14.14141414141414,9.08100829258274,105350.0,110.64141414141415,76,11.842105263157894,85.96578947368421,2,7,72.45
2,0.24,0.32,90,44.44444444444444,15.555555555555555,9.171896652619427,195350.0,121.70555555555555,67,13.432835820895523,97.5134328358209,3,7,78.84545454545454
2,0.25,0.15,168,39.88095238095239,11.30952380952381,10.303897073340199,-51770.0,96.91845238095237,135,10.37037037037037,87.86814814814815,2,7,77.38636363636364
2,0.25,0.16,168,39.88095238095239,11.30952380952381,10.303897073340199,-51770.0,96.91845238095237,135,10.37037037037037,87.86814814814815,2,7,77.38636363636364
2,0.25,0.17,168,39.88095238095239,11.30952380952381,10.303897073340199,-51770.0,96.91845238095237,135,10.37037037037037,87.86814814814815,2,7,77.38636363636364
2,0.25,0.18,168,39.88095238095239,11.30952380952381,10.303897073340199,-51770.0,96.91845238095237,135,10.37037037037037,87.86814814814815,2,7,77.38636363636364
2,0.25,0.19,168,39.88095238095239,11.30952380952381,10.303897073340199,-51770.0,96.91845238095237,135,10.37037037037037,87.86814814814815,2,7,77.38636363636364
2,0.25,0.2,167,40.119760479041915,11.377245508982035,10.240651071495272,-41770.0,97.49880239520958,134,10.44776119402985,88.52388059701492,2,7,77.38636363636364
2,0.25,0.21,167,40.119760479041915,11.377245508982035,10.240651071495272,-41770.0,97.49880239520958,134,10.44776119402985,88.52388059701492,2,7,77.38636363636364
2,0.25,0.22,166,40.36144578313253,11.44578313253012,10.222020455460102,-31770.0,98.08614457831325,133,10.526315789473683,89.18947368421053,2,7,77.38636363636364
2,0.25,0.23,165,40.60606060606061,11.515151515151516,10.218361863836256,-21770.0,98.68060606060607,132,10.606060606060606,89.86515151515151,2,7,77.38636363636364
2,0.25,0.24,161,40.993788819875775,11.801242236024844,10.225857957379782,18230.0,101.13229813664596,130,10.76923076923077,91.2476923076923,2,7,81.07142857142857
2,0.25,0.25,156,41.66666666666667,12.179487179487179,10.27492828613055,68230.0,104.37371794871795,126,11.11111111111111,94.14444444444445,2,7,81.07142857142857
2,0.25,0.26,149,40.939597315436245,10.738255033557047,10.281483102374644,-113610.0,92.3751677852349,119,9.243697478991598,78.51932773109243,2,7,73.64736842105263
2,0.25,0.27,134,40.298507462686565,11.194029850746269,10.105002785607244,-69870.0,94.78582089552239,106,9.433962264150944,78.1245283018868,3,7,99.95
2,0.25,0.28,123,42.27642276422765,12.195121951219512,9.855886524245992,40130.0,103.26260162601626,96,10.416666666666668,86.2625,4,7,106.40625
2,0.25,0.29,111,42.34234234234234,13.513513513513514,9.667908897900348,160130.0,114.42612612612612,85,11.76470588235294,97.42588235294117,4,7,113.5
2,0.25,0.3,103,41.74757281553398,13.592233009708737,9.421193173968446,156610.0,115.20485436893203,79,11.39240506329114,94.25316455696202,3,7,72.275
2,0.25,0.31,96,42.70833333333333,13.541666666666666,9.09466961039734,98300.0,110.23958333333333,74,10.81081081081081,83.28243243243243,2,7,72.45
2,0.25,0.32,87,44.827586206896555,14.942528735632186,9.190105291588528,188300.0,121.64367816091954,65,12.307692307692308,94.81384615384616,3,7,78.84545454545454
2,0.26,0.15,155,40.0,10.967741935483872,9.970904027712974,-71190.0,95.40709677419355,124,10.483870967741936,87.97258064516129,2,7,73.64736842105263
2,0.26,0.16,155,40.0,10.967741935483872,9.970904027712974,-71190.0,95.40709677419355,124,10.483870967741936,87.97258064516129,2,7,73.64736842105263
2,0.26,0.17,155,40.0,10.967741935483872,9.970904027712974,-71190.0,95.40709677419355,124,10.483870967741936,87.97258064516129,2,7,73.64736842105263
2,0.26,0.18,155,40.0,10.967741935483872,9.970904027712974,-71190.0,95.40709677419355,124,10.483870967741936,87.97258064516129,2,7,73.64736842105263
2,0.26,0.19,155,40.0,10.967741935483872,9.970904027712974,-71190.0,95.40709677419355,124,10.483870967741936,87.97258064516129,2,7,73.64736842105263
2,0.26,0.2,155,40.0,10.967741935483872,9.970904027712974,-71190.0,95.40709677419355,124,10.483870967741936,87.97258064516129,2,7,73.64736842105263
2,0.26,0.21,155,40.0,10.967741935483872,9.970904027712974,-71190.0,95.40709677419355,124,10.483870967741936,87.97258064516129,2,7,73.64736842105263
2,0.26,0.22,154,40.25974025974026,11.03896103896104,9.949070071182971,-61190.0,96.02662337662338,123,10.569105691056912,88.68780487804878,2,7,73.64736842105263
2,0.26,0.23,153,40.52287581699346,11.11111111111111,9.943340541756752,-51190.0,96.65424836601308,122,10.655737704918032,89.41475409836066,2,7,77.38636363636364
2,0.26,0.24,149,40.939597315436245,11.409395973154362,9.944057224791582,-11190.0,99.2489932885906,120,10.833333333333334,90.905,2,7,77.7388888888889
2,0.26,0.25,145,41.37931034482759,11.724137931034482,9.9490529648433,28810.0,101.98689655172414,117,11.11111111111111,93.23589743589744,2,7,81.07142857142857
2,0.26,0.26,139,41.007194244604314,10.79136690647482,9.93670711606663,-67670.0,95.13165467625899,111,9.90990990990991,84.17837837837838,2,7,82.31176470588235
2,0.26,0.27,127,40.15748031496063,11.023622047244094,9.99223834407674,-53930.0,95.75354330708662,101,9.900990099009901,81.9920792079208,4,7,100.1470588235294
2,0.26,0.28,116,42.241379310344826,12.068965517241379,9.717396025074418,56070.0,104.83362068965518,91,10.989010989010989,91.0021978021978,4,7,106.40625
2,0.26,0.29,106,41.509433962264154,13.20754716981132,9.62693375913056,156070.0,114.72358490566037,82,12.195121951219512,100.99024390243902,4,7,113.5
2,0.26,0.3,99,41.41414141414141,13.131313131313133,9.420411286914737,142550.0,114.3989898989899,76,11.842105263157894,97.97368421052632,3,7,72.275
2,0.26,0.31,92,42.391304347826086,13.043478260869565,9.079631555260368,84240.0,109.15652173913044,71,11.267605633802818,86.80140845070423,2,7,72.45
2,0.26,0.32,83,44.57831325301205,14.457831325301203,9.178035913903749,174240.0,120.99277108433735,62,12.903225806451612,99.40161290322581,3,7,78.84545454545454
2,0.27,0.15,141,41.843971631205676,11.347517730496454,10.009453726469022,-25510.0,98.19078014184397,111,10.81081081081081,89.77837837837838,2,7,93.28666666666666
2,0.27,0.16,141,41.843971631205676,11.347517730496454,10.009453726469022,-25510.0,98.19078014184397,111,10.81081081081081,89.77837837837838,2,7,93.28666666666666
2,0.27,0.17,141,41.843971631205676,11.347517730496454,10.009453726469022,-25510.0,98.19078014184397,111,10.81081081081081,89.77837837837838,2,7,93.28666666666666
2,0.27,0.18,141,41.843971631205676,11.347517730496454,10.009453726469022,-25510.0,98.19078014184397,111,10.81081081081081,89.77837837837838,2,7,93.28666666666666
2,0.27,0.19,141,41.843971631205676,11.347517730496454,10.009453726469022,-25510.0,98.19078014184397,111,10.81081081081081,89.77837837837838,2,7,93.28666666666666
2,0.27,0.2,141,41.843971631205676,11.347517730496454,10.009453726469022,-25510.0,98.19078014184397,111,10.81081081081081,89.77837837837838,2,7,93.28666666666666
2,0.27,0.21,141,41.843971631205676,11.347517730496454,10.009453726469022,-25510.0,98.19078014184397,111,10.81081081081081,89.77837837837838,2,7,93.28666666666666
2,0.27,0.22,141,41.843971631205676,11.347517730496454,10.009453726469022,-25510.0,98.19078014184397,111,10.81081081081081,89.77837837837838,2,7,93.28666666666666
2,0.27,0.23,141,41.843971631205676,11.347517730496454,10.009453726469022,-25510.0,98.19078014184397,111,10.81081081081081,89.77837837837838,2,7,93.28666666666666
2,0.27,0.24,138,42.028985507246375,11.594202898550725,9.987098252815912,4490.0,100.32536231884058,110,10.909090909090908,90.59454545454545,2,7,93.28666666666666
2,0.27,0.25,135,42.22222222222222,11.851851851851853,9.994762903251754,34490.0,102.55481481481482,107,11.214953271028037,93.13457943925233,2,7,94.58333333333333
2,0.27,0.26,131,41.98473282442748,11.450381679389313,9.932798954078443,12330.0,100.9412213740458,103,10.679611650485436,90.71650485436894,3,7,99.95
2,0.27,0.27,120,40.833333333333336,11.666666666666666,9.975415619316596,16070.0,101.33916666666667,94,10.638297872340425,88.09787234042552,4,7,113.5
2,0.27,0.28,111,43.24324324324324,12.612612612612612,9.782626731329065,106070.0,109.55585585585585,86,11.627906976744185,96.29302325581395,4,7,121.60714285714286
2,0.27,0.29,102,42.15686274509804,13.725490196078432,9.689297401937282,196070.0,119.22254901960784,78,12.82051282051282,106.16923076923077,4,7,121.60714285714286
2,0.27,0.3,95,42.10526315789473,13.684210526315791,9.478674462466552,182550.0,119.21578947368421,72,12.5,103.41666666666667,3,7,78.84545454545454
2,0.27,0.31,89,42.69662921348314,13.48314606741573,9.123294688978648,114240.0,112.83595505617977,68,11.76470588235294,90.63088235294117,2,7,78.84545454545454
2,0.27,0.32,81,45.67901234567901,14.814814814814813,9.191843786726476,194240.0,123.98024691358025,60,13.333333333333334,102.715,3,7,86.73
2,0.28,0.15,127,43.30708661417323,12.598425196850393,9.629850239603519,114490.0,109.01496062992126,99,12.121212121212121,100.66060606060606,3,7,93.28666666666666
2,0.28,0.16,127,43.30708661417323,12.598425196850393,9.629850239603519,114490.0,109.01496062992126,99,12.121212121212121,100.66060606060606,3,7,93.28666666666666
2,0.28,0.17,127,43.30708661417323,12.598425196850393,9.629850239603519,114490.0,109.01496062992126,99,12.121212121212121,100.66060606060606,3,7,93.28666666666666
2,0.28,0.18,127,43.30708661417323,12.598425196850393,9.629850239603519,114490.0,109.01496062992126,99,12.121212121212121,100.66060606060606,3,7,93.28666666666666
2,0.28,0.19,127,43.30708661417323,12.598425196850393,9.629850239603519,114490.0,109.01496062992126,99,12.121212121212121,100.66060606060606,3,7,93.28666666666666
2,0.28,0.2,127,43.30708661417323,12.598425196850393,9.629850239603519,114490.0,109.01496062992126,99,12.121212121212121,100.66060606060606,3,7,93.28666666666666
2,0.28,0.21,127,43.30708661417323,12.598425196850393,9.629850239603519,114490.0,109.01496062992126,99,12.121212121212121,100.66060606060606,3,7,93.28666666666666
2,0.28,0.22,127,43.30708661417323,12.598425196850393,9.629850239603519,114490.0,109.01496062992126,99,12.121212121212121,100.66060606060606,3,7,93.28666666666666
2,0.28,0.23,127,43.30708661417323,12.598425196850393,9.629850239603519,114490.0,109.01496062992126,99,12.121212121212121,100.66060606060606,3,7,93.28666666666666
2,0.28,0.24,126,43.65079365079365,12.698412698412698,9.5749545543081,124490.0,109.88015873015873,99,12.121212121212121,100.66060606060606,3,7,93.28666666666666
2,0.28,0.25,123,43.90243902439025,13.008130081300814,9.573314690188717,154490.0,112.56016260162602,96,12.5,103.80625,3,7,99.95
2,0.28,0.26,120,43.333333333333336,12.5,9.571455927265287,122330.0,110.19416666666666,93,11.827956989247312,100.47096774193548,3,7,99.95
2,0.28,0.27,109,42.201834862385326,12.844036697247708,9.581907546839911,126070.0,111.56605504587156,84,11.904761904761903,98.58571428571429,4,7,121.60714285714286
2,0.28,0.28,102,44.11764705882353,13.725490196078432,9.3925249474443,196070.0,119.22254901960784,78,12.82051282051282,106.16923076923077,4,7,121.60714285714286
2,0.28,0.29,96,42.70833333333333,14.583333333333334,9.314368035084966,256070.0,126.67395833333333,73,13.698630136986301,113.44109589041096,4,7,121.60714285714286
2,0.28,0.3,90,42.22222222222222,14.444444444444443,9.23067592048066,232550.0,125.83888888888889,68,13.23529411764706,109.5,3,7,83.88947368421053
2,0.28,0.31,86,41.86046511627907,13.953488372093023,9.070847892255703,144240.0,116.77209302325582,65,12.307692307692308,94.81384615384616,2,7,88.55
2,0.28,0.32,78,44.871794871794876,15.384615384615385,9.136654335124815,224240.0,128.74871794871794,57,14.035087719298245,108.12105263157895,3,7,93.75882352941177
2,0.29,0.15,112,44.642857142857146,12.5,9.694905763257054,96070.0,108.57767857142858,85,11.76470588235294,97.42588235294117,4,7,107.63846153846154
2,0.29,0.16,112,44.642857142857146,12.5,9.694905763257054,96070.0,108.57767857142858,85,11.76470588235294,97.42588235294117,4,7,107.63846153846154
2,0.29,0.17,112,44.642857142857146,12.5,9.694905763257054,96070.0,108.57767857142858,85,11.76470588235294,97.42588235294117,4,7,107.63846153846154
2,0.29,0.18,112,44.642857142857146,12.5,9.694905763257054,96070.0,108.57767857142858,85,11.76470588235294,97.42588235294117,4,7,107.63846153846154
2,0.29,0.19,112,44.642857142857146,12.5,9.694905763257054,96070.0,108.57767857142858,85,11.76470588235294,97.42588235294117,4,7,107.63846153846154
2,0.29,0.2,112,44.642857142857146,12.5,9.694905763257054,96070.0,108.57767857142858,85,11.76470588235294,97.42588235294117,4,7,107.63846153846154
2,0.29,0.21,112,44.642857142857146,12.5,9.694905763257054,96070.0,108.57767857142858,85,11.76470588235294,97.42588235294117,4,7,107.63846153846154
2,0.29,0.22,112,44.642857142857146,12.5,9.694905763257054,96070.0,108.57767857142858,85,11.76470588235294,97.42588235294117,4,7,107.63846153846154
2,0.29,0.23,112,44.642857142857146,12.5,9.694905763257054,96070.0,108.57767857142858,85,11.76470588235294,97.42588235294117,4,7,107.63846153846154
2,0.29,0.24,111,45.04504504504504,12.612612612612612,9.63317782790958,106070.0,109.55585585585585,85,11.76470588235294,97.42588235294117,4,7,107.63846153846154
2,0.29,0.25,109,44.95412844036697,12.844036697247708,9.712693423081351,126070.0,111.56605504587156,83,12.048192771084338,99.77349397590362,4,7,116.60833333333333
2,0.29,0.26,107,44.85981308411215,13.084112149532709,9.6823254466225,146070.0,113.65140186915887,81,12.345679012345679,102.23703703703704,4,7,116.60833333333333
2,0.29,0.27,99,43.43434343434344,14.14141414141414,9.717318241449245,226070.0,122.83535353535353,75,13.333333333333334,110.416,4,7,153.795
2,0.29,0.28,93,45.16129032258064,15.053763440860216,9.552910462825915,286070.0,130.76021505376343,70,14.285714285714285,118.30285714285715,4,7,153.795
2,0.29,0.29,88,43.18181818181818,15.909090909090908,9.482514359084082,336070.0,138.18977272727273,66,15.151515151515152,125.47272727272727,4,7,154.77272727272728
2,0.29,0.3,84,44.047619047619044,15.476190476190476,9.306334477014762,292550.0,134.82738095238096,63,14.285714285714285,118.19047619047619,3,7,86.73
2,0.29,0.31,80,43.75,15.0,9.13830227449964,204240.0,125.53,60,13.333333333333334,102.715,3,7,88.55
2,0.29,0.32,74,45.94594594594595,16.216216216216218,9.189387661981504,264240.0,135.70810810810812,54,14.814814814814813,114.12777777777778,3,7,93.75882352941177
2,0.3,0.15,98,43.87755102040816,13.26530612244898,9.380797013376505,152550.0,115.56632653061224,76,11.842105263157894,97.97368421052632,3,7,78.84545454545454
2,0.3,0.16,98,43.87755102040816,13.26530612244898,9.380797013376505,152550.0,115.56632653061224,76,11.842105263157894,97.97368421052632,3,7,78.84545454545454
2,0.3,0.17,98,43.87755102040816,13.26530612244898,9.380797013376505,152550.0,115.56632653061224,76,11.842105263157894,97.97368421052632,3,7,78.84545454545454
2,0.3,0.18,98,43.87755102040816,13.26530612244898,9.380797013376505,152550.0,115.56632653061224,76,11.842105263157894,97.97368421052632,3,7,78.84545454545454
2,0.3,0.19,98,43.87755102040816,13.26530612244898,9.380797013376505,152550.0,115.56632653061224,76,11.842105263157894,97.97368421052632,3,7,78.84545454545454
2,0.3,0.2,98,43.87755102040816,13.26530612244898,9.380797013376505,152550.0,115.56632653061224,76,11.842105263157894,97.97368421052632,3,7,78.84545454545454
2,0.3,0.21,98,43.87755102040816,13.26530612244898,9.380797013376505,152550.0,115.56632653061224,76,11.842105263157894,97.97368421052632,3,7,78.84545454545454
2,0.3,0.22,98,43.87755102040816,13.26530612244898,9.380797013376505,152550.0,115.56632653061224,76,11.842105263157894,97.97368421052632,3,7,78.84545454545454
2,0.3,0.23,98,43.87755102040816,13.26530612244898,9.380797013376505,152550.0,115.56632653061224,76,11.842105263157894,97.97368421052632,3,7,78.84545454545454
2,0.3,0.24,98,43.87755102040816,13.26530612244898,9.380797013376505,152550.0,115.56632653061224,76,11.842105263157894,97.97368421052632,3,7,78.84545454545454
2,0.3,0.25,96,43.75,13.541666666666666,9.465822411758346,172550.0,117.97395833333333,74,12.162162162162163,100.62162162162163,3,7,78.84545454545454
2,0.3,0.26,95,43.15789473684211,13.684210526315791,9.386944299399167,182550.0,119.21578947368421,73,12.32876712328767,102.0,3,7,86.73
2,0.3,0.27,91,42.857142857142854,14.285714285714285,9.409544228434942,222550.0,124.45604395604396,70,12.857142857142856,106.37142857142857,3,7,86.73
2,0.3,0.28,86,45.348837209302324,15.11627906976744,9.301110064719571,272550.0,131.6918604651163,65,13.846153846153847,114.55384615384615,3,7,86.73
2,0.3,0.29,83,44.57831325301205,15.66265060240964,9.359335340230823,302550.0,136.45180722891567,63,14.285714285714285,118.19047619047619,3,7,88.55
2,0.3,0.3,80,46.25,16.25,9.1562825265648,332550.0,141.56875,61,14.754098360655737,122.06557377049181,3,7,88.55
2,0.3,0.31,76,46.05263157894737,15.789473684210526,8.971509052840991,244240.0,132.13684210526316,58,13.793103448275861,106.25689655172414,3,7,93.75882352941177
2,0.3,0.32,70,48.57142857142857,17.142857142857142,9.011217043465361,304240.0,143.46285714285713,52,15.384615384615385,118.5173076923077,3,7,99.61875
2,0.31,0.15,86,48.837209302325576,15.11627906976744,9.332444910668851,272550.0,131.6918604651163,67,13.432835820895523,111.13432835820896,3,7,79.695
2,0.31,0.16,86,48.837209302325576,15.11627906976744,9.332444910668851,272550.0,131.6918604651163,67,13.432835820895523,111.13432835820896,3,7,79.695
2,0.31,0.17,86,48.837209302325576,15.11627906976744,9.332444910668851,272550.0,131.6918604651163,67,13.432835820895523,111.13432835820896,3,7,79.695
2,0.31,0.18,86,48.837209302325576,15.11627906976744,9.332444910668851,272550.0,131.6918604651163,67,13.432835820895523,111.13432835820896,3,7,79.695
2,0.31,0.19,86,48.837209302325576,15.11627906976744,9.332444910668851,272550.0,131.6918604651163,67,13.432835820895523,111.13432835820896,3,7,79.695
