date,month,race_code,layer,model,policy,n,winner,second,third,head4_win,hit,return_yen,profit_yen,selected_comp,settle_comp,target_gap,tickets,comp_curve
2026-06-02,2026-06,202606021007,A,v283,ODDS_2_20_T10.5,2,4,5,2,1,0,0.0,-10000.0,4.631578947368421,4.631578947368421,5.868421052631579,4-2-5|4-2-1,2:4.631579|3:3.326073|4:2.983849|5:2.538321|6:2.208555|7:2.116711|8:2.069852|9:2.032195|10:1.940892|11:1.879280|12:1.758659|13:1.724201|14:1.672067|15:1.648001|16:1.591002|17:1.579958|18:1.537777|19:1.523074|20:1.502123
2026-06-02,2026-06,202606021007,A,v283,FIXED_N4,4,4,5,2,1,0,0.0,-10000.0,2.983848913021937,2.983848913021937,7.516151086978063,4-2-5|4-2-1|4-1-2|4-1-5,
2026-06-02,2026-06,202606021007,A,v283,FIXED_N10,10,4,5,2,1,0,0.0,-10000.0,1.9408923618285756,1.9408923618285756,8.559107638171424,4-2-5|4-2-1|4-1-2|4-1-5|4-2-3|4-2-6|4-3-2|4-6-5|4-3-5|4-1-3,
2026-06-02,2026-06,202606021007,A,v284,ODDS_4610_T10.5,4,4,5,2,1,0,0.0,-10000.0,4.822448836759311,4.822448836759311,5.677551163240689,4-2-5|4-2-3|4-1-5|4-1-3,4:4.822449|6:2.556322|8:2.249338|10:1.857791
2026-06-02,2026-06,202606021007,A,v284,ODDS_2_10_T10.5,2,4,5,2,1,0,0.0,-10000.0,6.678571428571429,6.678571428571429,3.821428571428571,4-2-5|4-2-3,2:6.678571|3:5.428428|4:4.822449|5:3.008754|6:2.556322|7:2.450506|8:2.249338|9:2.204936|10:1.857791
2026-06-02,2026-06,202606021007,A,v284,ODDS_2_20_T10.5,2,4,5,2,1,0,0.0,-10000.0,6.678571428571429,6.678571428571429,3.821428571428571,4-2-5|4-2-3,2:6.678571|3:5.428428|4:4.822449|5:3.008754|6:2.556322|7:2.450506|8:2.249338|9:2.204936|10:1.857791|11:1.792372|12:1.736102|13:1.702514|14:1.684511|15:1.660088|16:1.631127|17:1.586208|18:1.533335|19:1.523074|20:1.502123
2026-06-02,2026-06,202606021007,A,v284,FIXED_N4,4,4,5,2,1,0,0.0,-10000.0,4.822448836759311,4.822448836759311,5.677551163240689,4-2-5|4-2-3|4-1-5|4-1-3,
2026-06-02,2026-06,202606021007,A,v284,FIXED_N10,10,4,5,2,1,1,19180.0,9180.0,1.857791234692782,1.857791234692782,8.642208765307219,4-2-5|4-2-3|4-1-5|4-1-3|4-2-1|4-2-6|4-6-2|4-5-2|4-3-5|4-1-2,
2026-06-02,2026-06,202606022307,S,v283,ODDS_4610_T10.5,4,1,3,5,0,0,0.0,-10000.0,4.736917718675397,4.736917718675397,5.763082281324603,4-1-5|4-1-2|4-5-1|4-5-2,4:4.736918|6:3.080814|8:2.554791|10:2.187235
2026-06-02,2026-06,202606022307,S,v283,ODDS_2_10_T10.5,2,1,3,5,0,0,0.0,-10000.0,8.041564792176038,8.041564792176038,2.458435207823962,4-1-5|4-1-2,2:8.041565|3:5.259189|4:4.736918|5:3.582497|6:3.080814|7:2.712656|8:2.554791|9:2.227704|10:2.187235
2026-06-02,2026-06,202606022307,S,v283,ODDS_2_20_T10.5,2,1,3,5,0,0,0.0,-10000.0,8.041564792176038,8.041564792176038,2.458435207823962,4-1-5|4-1-2,2:8.041565|3:5.259189|4:4.736918|5:3.582497|6:3.080814|7:2.712656|8:2.554791|9:2.227704|10:2.187235|11:2.171461|12:2.107803|13:2.075399|14:2.014797|15:1.965839|16:1.921041|17:1.890722|18:1.870021|19:1.854594|20:1.826688
2026-06-02,2026-06,202606022307,S,v283,FIXED_N4,4,1,3,5,0,0,0.0,-10000.0,4.736917718675397,4.736917718675397,5.763082281324603,4-1-5|4-1-2|4-5-1|4-5-2,
2026-06-02,2026-06,202606022307,S,v283,FIXED_N10,10,1,3,5,0,0,0.0,-10000.0,2.1872346505146365,2.1872346505146365,8.312765349485364,4-1-5|4-1-2|4-5-1|4-5-2|4-1-6|4-6-5|4-6-1|4-1-3|4-5-6|4-3-1,
2026-06-02,2026-06,202606022307,S,v284,ODDS_4610_T10.5,4,1,3,5,0,0,0.0,-10000.0,4.070167471993398,4.070167471993398,6.429832528006602,4-1-5|4-5-2|4-1-6|4-5-1,4:4.070167|6:3.412467|8:3.085202|10:2.889939
2026-06-02,2026-06,202606022307,S,v284,ODDS_2_10_T10.5,2,1,3,5,0,0,0.0,-10000.0,8.938671209540033,8.938671209540033,1.5613287904599673,4-1-5|4-5-2,2:8.938671|3:5.558623|4:4.070167|5:3.852105|6:3.412467|7:3.318414|8:3.085202|9:3.016270|10:2.889939
2026-06-02,2026-06,202606022307,S,v284,ODDS_2_20_T10.5,2,1,3,5,0,0,0.0,-10000.0,8.938671209540033,8.938671209540033,1.5613287904599673,4-1-5|4-5-2,2:8.938671|3:5.558623|4:4.070167|5:3.852105|6:3.412467|7:3.318414|8:3.085202|9:3.016270|10:2.889939|11:2.841855|12:2.815284|13:2.724303|14:2.664510|15:2.384606|16:2.097193|17:2.044201|18:2.025780|19:1.992094|20:1.826688
2026-06-02,2026-06,202606022307,S,v284,FIXED_N4,4,1,3,5,0,0,0.0,-10000.0,4.070167471993398,4.070167471993398,6.429832528006602,4-1-5|4-5-2|4-1-6|4-5-1,
2026-06-02,2026-06,202606022307,S,v284,FIXED_N10,10,1,3,5,0,0,0.0,-10000.0,2.88993945802085,2.88993945802085,7.61006054197915,4-1-5|4-5-2|4-1-6|4-5-1|4-6-2|4-1-2|4-3-1|4-1-3|4-3-5|4-2-1,
2026-06-03,2026-06,202606032109,A,v283,ODDS_4610_T10.5,4,1,6,2,0,0,0.0,-10000.0,5.484245092326741,5.484245092326741,5.015754907673259,4-1-6|4-1-5|4-6-1|4-6-5,4:5.484245|6:4.286695|8:3.662420|10:3.506623
2026-06-03,2026-06,202606032109,A,v283,ODDS_2_10_T10.5,2,1,6,2,0,0,0.0,-10000.0,8.341971830985916,8.341971830985916,2.1580281690140843,4-1-6|4-1-5,2:8.341972|3:6.279600|4:5.484245|5:4.601816|6:4.286695|7:4.075931|8:3.662420|9:3.587048|10:3.506623
2026-06-03,2026-06,202606032109,A,v283,ODDS_2_20_T10.5,2,1,6,2,0,0,0.0,-10000.0,8.341971830985916,8.341971830985916,2.1580281690140843,4-1-6|4-1-5,2:8.341972|3:6.279600|4:5.484245|5:4.601816|6:4.286695|7:4.075931|8:3.662420|9:3.587048|10:3.506623|11:3.241652|12:3.139174|13:3.098206|14:3.071907|15:3.052449|16:2.979401|17:2.914025|18:2.874403|19:2.841151|20:2.821683
2026-06-03,2026-06,202606032109,A,v283,FIXED_N4,4,1,6,2,0,0,0.0,-10000.0,5.484245092326741,5.484245092326741,5.015754907673259,4-1-6|4-1-5|4-6-1|4-6-5,
2026-06-03,2026-06,202606032109,A,v283,FIXED_N10,10,1,6,2,0,0,0.0,-10000.0,3.5066232800250847,3.5066232800250847,6.993376719974915,4-1-6|4-1-5|4-6-1|4-6-5|4-1-2|4-1-3|4-6-2|4-5-1|4-3-1|4-6-3,
2026-06-03,2026-06,202606032109,A,v284,ODDS_4610_T10.5,4,1,6,2,0,0,0.0,-10000.0,5.83742061954286,5.83742061954286,4.66257938045714,4-1-5|4-1-6|4-6-2|4-6-1,4:5.837421|6:4.499478|8:3.722277|10:3.515427
2026-06-03,2026-06,202606032109,A,v284,ODDS_2_10_T10.5,2,1,6,2,0,0,0.0,-10000.0,8.341971830985916,8.341971830985916,2.1580281690140843,4-1-5|4-1-6,2:8.341972|3:7.579291|4:5.837421|5:4.847931|6:4.499478|7:4.075931|8:3.722277|9:3.644448|10:3.515427
2026-06-03,2026-06,202606032109,A,v284,ODDS_2_20_T10.5,2,1,6,2,0,0,0.0,-10000.0,8.341971830985916,8.341971830985916,2.1580281690140843,4-1-5|4-1-6,2:8.341972|3:7.579291|4:5.837421|5:4.847931|6:4.499478|7:4.075931|8:3.722277|9:3.644448|10:3.515427|11:3.481607|12:3.405791|13:3.320630|14:3.274824|15:3.002455|16:2.983864|17:2.942334|18:2.874403|19:2.854478|20:2.821683
2026-06-03,2026-06,202606032109,A,v284,FIXED_N4,4,1,6,2,0,0,0.0,-10000.0,5.83742061954286,5.83742061954286,4.66257938045714,4-1-5|4-1-6|4-6-2|4-6-1,
2026-06-03,2026-06,202606032109,A,v284,FIXED_N10,10,1,6,2,0,0,0.0,-10000.0,3.515427128442019,3.515427128442019,6.984572871557981,4-1-5|4-1-6|4-6-2|4-6-1|4-1-2|4-1-3|4-6-5|4-5-6|4-3-1|4-2-1,
2026-06-04,2026-06,202606040305,A,v283,ODDS_4610_T10.5,4,4,3,5,1,0,0.0,-10000.0,4.928022794342119,4.928022794342119,5.571977205657881,4-5-6|4-5-1|4-1-5|4-1-6,4:4.928023|6:3.801510|8:2.924859|10:2.713189
2026-06-04,2026-06,202606040305,A,v283,ODDS_2_10_T10.5,2,4,3,5,1,0,0.0,-10000.0,7.35,7.35,3.1500000000000004,4-5-6|4-5-1,2:7.350000|3:5.396203|4:4.928023|5:4.493019|6:3.801510|7:3.113394|8:2.924859|9:2.846822|10:2.713189
2026-06-04,2026-06,202606040305,A,v283,ODDS_2_20_T10.5,2,4,3,5,1,0,0.0,-10000.0,7.35,7.35,3.1500000000000004,4-5-6|4-5-1,2:7.350000|3:5.396203|4:4.928023|5:4.493019|6:3.801510|7:3.113394|8:2.924859|9:2.846822|10:2.713189|11:2.638236|12:2.608748|13:2.455154|14:2.435912|15:2.419919|16:2.382908|17:2.338850|18:2.313854|19:2.299630|20:2.284067
2026-06-04,2026-06,202606040305,A,v283,FIXED_N4,4,4,3,5,1,0,0.0,-10000.0,4.928022794342119,4.928022794342119,5.571977205657881,4-5-6|4-5-1|4-1-5|4-1-6,
2026-06-04,2026-06,202606040305,A,v283,FIXED_N10,10,4,3,5,1,1,27170.0,17170.0,2.7131894540595773,2.7131894540595773,7.786810545940423,4-5-6|4-5-1|4-1-5|4-1-6|4-6-5|4-3-5|4-5-3|4-3-1|4-6-1|4-3-6,
2026-06-04,2026-06,202606040305,A,v284,ODDS_4610_T10.5,4,4,3,5,1,0,0.0,-10000.0,4.928022794342119,4.928022794342119,5.571977205657881,4-5-6|4-5-1|4-1-5|4-1-6,4:4.928023|6:3.956024|8:3.451532|10:2.990331
2026-06-04,2026-06,202606040305,A,v284,ODDS_2_10_T10.5,2,4,3,5,1,0,0.0,-10000.0,7.35,7.35,3.1500000000000004,4-5-6|4-5-1,2:7.350000|3:5.396203|4:4.928023|5:4.108346|6:3.956024|7:3.670730|8:3.451532|9:3.221334|10:2.990331
2026-06-04,2026-06,202606040305,A,v284,ODDS_2_20_T10.5,2,4,3,5,1,0,0.0,-10000.0,7.35,7.35,3.1500000000000004,4-5-6|4-5-1,2:7.350000|3:5.396203|4:4.928023|5:4.108346|6:3.956024|7:3.670730|8:3.451532|9:3.221334|10:2.990331|11:2.952503|12:2.912780|13:2.859323|14:2.837313|15:2.811646|16:2.790672|17:2.401098|18:2.342209|19:2.299630|20:2.284067
2026-06-04,2026-06,202606040305,A,v284,FIXED_N4,4,4,3,5,1,0,0.0,-10000.0,4.928022794342119,4.928022794342119,5.571977205657881,4-5-6|4-5-1|4-1-5|4-1-6,
2026-06-04,2026-06,202606040305,A,v284,FIXED_N10,10,4,3,5,1,1,29640.0,19640.0,2.990330529257994,2.990330529257994,7.509669470742006,4-5-6|4-5-1|4-1-5|4-1-6|4-3-5|4-6-1|4-6-5|4-3-6|4-3-1|4-1-3,
2026-06-04,2026-06,202606040506,S,v283,ODDS_4610_T10.5,4,4,2,6,1,1,41160.0,31160.0,4.088755263856748,4.088755263856748,6.411244736143252,4-6-2|4-2-6|4-2-1|4-6-1,4:4.088755|6:3.673992|8:3.354044|10:3.101392
2026-06-04,2026-06,202606040506,S,v283,ODDS_2_10_T10.5,2,4,2,6,1,1,50960.00000000001,40960.00000000001,5.092156862745099,5.092156862745099,5.407843137254901,4-6-2|4-2-6,2:5.092157|3:4.535624|4:4.088755|5:3.783621|6:3.673992|7:3.602676|8:3.354044|9:3.239198|10:3.101392
2026-06-04,2026-06,202606040506,S,v283,ODDS_2_20_T10.5,2,4,2,6,1,1,50960.00000000001,40960.00000000001,5.092156862745099,5.092156862745099,5.407843137254901,4-6-2|4-2-6,2:5.092157|3:4.535624|4:4.088755|5:3.783621|6:3.673992|7:3.602676|8:3.354044|9:3.239198|10:3.101392|11:3.080756|12:3.045418|13:2.932788|14:2.829075|15:2.819364|16:2.796103|17:2.780621|18:2.755269|19:2.746499|20:2.732715
2026-06-04,2026-06,202606040506,S,v283,FIXED_N4,4,4,2,6,1,1,41160.0,31160.0,4.088755263856748,4.088755263856748,6.411244736143252,4-6-2|4-2-6|4-2-1|4-6-1,
2026-06-04,2026-06,202606040506,S,v283,FIXED_N10,10,4,2,6,1,1,31360.000000000004,21360.000000000004,3.101392398464703,3.101392398464703,7.398607601535296,4-6-2|4-2-6|4-2-1|4-6-1|4-2-3|4-6-5|4-2-5|4-6-3|4-3-2|4-1-2,
2026-06-04,2026-06,202606040506,S,v284,ODDS_4610_T10.5,4,4,2,6,1,1,41160.0,31160.0,4.088755263856747,4.088755263856747,6.411244736143253,4-6-1|4-2-6|4-2-1|4-6-2,4:4.088755|6:3.708030|8:3.354044|10:3.200155
2026-06-04,2026-06,202606040506,S,v284,ODDS_2_10_T10.5,2,4,2,6,1,1,79380.0,69380.0,7.927875243664718,7.927875243664718,2.572124756335282,4-6-1|4-2-6,2:7.927875|3:6.656301|4:4.088755|5:4.000622|6:3.708030|7:3.602676|8:3.354044|9:3.312201|10:3.200155
2026-06-04,2026-06,202606040506,S,v284,ODDS_2_20_T10.5,2,4,2,6,1,1,79380.0,69380.0,7.927875243664718,7.927875243664718,2.572124756335282,4-6-1|4-2-6,2:7.927875|3:6.656301|4:4.088755|5:4.000622|6:3.708030|7:3.602676|8:3.354044|9:3.312201|10:3.200155|11:3.065582|12:2.951484|13:2.846467|14:2.836637|15:2.813091|16:2.797422|17:2.783123|18:2.757726|19:2.741397|20:2.732715
2026-06-04,2026-06,202606040506,S,v284,FIXED_N4,4,4,2,6,1,1,41160.0,31160.0,4.088755263856747,4.088755263856747,6.411244736143253,4-6-1|4-2-6|4-2-1|4-6-2,
2026-06-04,2026-06,202606040506,S,v284,FIXED_N10,10,4,2,6,1,1,32340.000000000004,22340.000000000004,3.200154868549618,3.200154868549618,7.2998451314503825,4-6-1|4-2-6|4-2-1|4-6-2|4-2-5|4-2-3|4-6-5|4-6-3|4-5-6|4-3-2,
