target,maxn,floor,month,R,return_yen,profit_yen,roi_pct,head_rate_pct,hit_rate_pct,avg_n,avg_comp_odds
5.5,6,7.0,2026-04,0,0.0,0.0,,,,,
5.5,6,7.0,2026-05,0,0.0,0.0,,,,,
5.5,6,7.0,2026-06,0,0.0,0.0,,,,,
5.5,6,7.5,2026-04,0,0.0,0.0,,,,,
5.5,6,7.5,2026-05,0,0.0,0.0,,,,,
5.5,6,7.5,2026-06,0,0.0,0.0,,,,,
5.5,6,8.0,2026-04,0,0.0,0.0,,,,,
5.5,6,8.0,2026-05,0,0.0,0.0,,,,,
5.5,6,8.0,2026-06,0,0.0,0.0,,,,,
5.5,8,3.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,3.5,5.579673702101962
5.5,8,3.0,2026-05,6,104390.0,44390.0,173.98333333333332,50.0,33.33333333333333,3.5,5.244458223957941
5.5,8,3.0,2026-06,15,54560.00000000001,-95440.0,36.37333333333334,33.33333333333333,6.666666666666667,3.466666666666667,5.185428940831956
5.5,8,3.5,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,3.5,5.579673702101962
5.5,8,3.5,2026-05,6,104390.0,44390.0,173.98333333333332,50.0,33.33333333333333,3.5,5.244458223957941
5.5,8,3.5,2026-06,15,54560.00000000001,-95440.0,36.37333333333334,33.33333333333333,6.666666666666667,3.466666666666667,5.185428940831956
5.5,8,4.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,3.5,5.579673702101962
5.5,8,4.0,2026-05,6,104390.0,44390.0,173.98333333333332,50.0,33.33333333333333,3.5,5.244458223957941
5.5,8,4.0,2026-06,15,54560.00000000001,-95440.0,36.37333333333334,33.33333333333333,6.666666666666667,3.466666666666667,5.185428940831956
5.5,8,4.5,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,3.5,5.579673702101962
5.5,8,4.5,2026-05,6,104390.0,44390.0,173.98333333333332,50.0,33.33333333333333,3.5,5.244458223957941
5.5,8,4.5,2026-06,13,54560.00000000001,-75440.0,41.969230769230776,38.46153846153847,7.6923076923076925,3.6153846153846154,5.325192831023534
5.5,8,5.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,3.5,5.579673702101962
5.5,8,5.0,2026-05,5,104390.0,54390.0,208.78,40.0,40.0,3.6,5.31523666120236
5.5,8,5.0,2026-06,11,54560.00000000001,-55439.99999999999,49.60000000000001,36.36363636363637,9.090909090909092,3.6363636363636362,5.454297268656204
5.5,8,5.5,2026-04,2,0.0,-20000.0,0.0,50.0,0.0,3.0,6.479983824696541
5.5,8,5.5,2026-05,1,0.0,-10000.0,0.0,0.0,0.0,2.0,5.897260273972603
5.5,8,5.5,2026-06,3,0.0,-30000.0,0.0,33.33333333333333,0.0,3.6666666666666665,5.7842144978952605
5.5,8,6.0,2026-04,2,0.0,-20000.0,0.0,50.0,0.0,3.0,6.479983824696541
5.5,8,6.0,2026-05,0,0.0,0.0,,,,,
5.5,8,6.0,2026-06,0,0.0,0.0,,,,,
5.5,8,6.5,2026-04,1,0.0,-10000.0,0.0,0.0,0.0,2.0,6.596415770609319
5.5,8,6.5,2026-05,0,0.0,0.0,,,,,
5.5,8,6.5,2026-06,0,0.0,0.0,,,,,
5.5,8,7.0,2026-04,0,0.0,0.0,,,,,
5.5,8,7.0,2026-05,0,0.0,0.0,,,,,
5.5,8,7.0,2026-06,0,0.0,0.0,,,,,
5.5,8,7.5,2026-04,0,0.0,0.0,,,,,
5.5,8,7.5,2026-05,0,0.0,0.0,,,,,
5.5,8,7.5,2026-06,0,0.0,0.0,,,,,
5.5,8,8.0,2026-04,0,0.0,0.0,,,,,
5.5,8,8.0,2026-05,0,0.0,0.0,,,,,
5.5,8,8.0,2026-06,0,0.0,0.0,,,,,
5.5,10,3.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,3.5,5.579673702101962
5.5,10,3.0,2026-05,6,104390.0,44390.0,173.98333333333332,50.0,33.33333333333333,3.5,5.244458223957941
5.5,10,3.0,2026-06,15,54560.00000000001,-95440.0,36.37333333333334,33.33333333333333,6.666666666666667,3.466666666666667,5.185428940831956
5.5,10,3.5,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,3.5,5.579673702101962
5.5,10,3.5,2026-05,6,104390.0,44390.0,173.98333333333332,50.0,33.33333333333333,3.5,5.244458223957941
5.5,10,3.5,2026-06,15,54560.00000000001,-95440.0,36.37333333333334,33.33333333333333,6.666666666666667,3.466666666666667,5.185428940831956
5.5,10,4.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,3.5,5.579673702101962
5.5,10,4.0,2026-05,6,104390.0,44390.0,173.98333333333332,50.0,33.33333333333333,3.5,5.244458223957941
5.5,10,4.0,2026-06,15,54560.00000000001,-95440.0,36.37333333333334,33.33333333333333,6.666666666666667,3.466666666666667,5.185428940831956
5.5,10,4.5,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,3.5,5.579673702101962
5.5,10,4.5,2026-05,6,104390.0,44390.0,173.98333333333332,50.0,33.33333333333333,3.5,5.244458223957941
5.5,10,4.5,2026-06,13,54560.00000000001,-75440.0,41.969230769230776,38.46153846153847,7.6923076923076925,3.6153846153846154,5.325192831023534
5.5,10,5.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,3.5,5.579673702101962
5.5,10,5.0,2026-05,5,104390.0,54390.0,208.78,40.0,40.0,3.6,5.31523666120236
5.5,10,5.0,2026-06,11,54560.00000000001,-55439.99999999999,49.60000000000001,36.36363636363637,9.090909090909092,3.6363636363636362,5.454297268656204
5.5,10,5.5,2026-04,2,0.0,-20000.0,0.0,50.0,0.0,3.0,6.479983824696541
5.5,10,5.5,2026-05,1,0.0,-10000.0,0.0,0.0,0.0,2.0,5.897260273972603
5.5,10,5.5,2026-06,3,0.0,-30000.0,0.0,33.33333333333333,0.0,3.6666666666666665,5.7842144978952605
5.5,10,6.0,2026-04,2,0.0,-20000.0,0.0,50.0,0.0,3.0,6.479983824696541
5.5,10,6.0,2026-05,0,0.0,0.0,,,,,
5.5,10,6.0,2026-06,0,0.0,0.0,,,,,
5.5,10,6.5,2026-04,1,0.0,-10000.0,0.0,0.0,0.0,2.0,6.596415770609319
5.5,10,6.5,2026-05,0,0.0,0.0,,,,,
5.5,10,6.5,2026-06,0,0.0,0.0,,,,,
5.5,10,7.0,2026-04,0,0.0,0.0,,,,,
5.5,10,7.0,2026-05,0,0.0,0.0,,,,,
5.5,10,7.0,2026-06,0,0.0,0.0,,,,,
5.5,10,7.5,2026-04,0,0.0,0.0,,,,,
5.5,10,7.5,2026-05,0,0.0,0.0,,,,,
5.5,10,7.5,2026-06,0,0.0,0.0,,,,,
5.5,10,8.0,2026-04,0,0.0,0.0,,,,,
5.5,10,8.0,2026-05,0,0.0,0.0,,,,,
5.5,10,8.0,2026-06,0,0.0,0.0,,,,,
5.5,12,3.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,3.5,5.579673702101962
5.5,12,3.0,2026-05,6,104390.0,44390.0,173.98333333333332,50.0,33.33333333333333,3.5,5.244458223957941
5.5,12,3.0,2026-06,15,54560.00000000001,-95440.0,36.37333333333334,33.33333333333333,6.666666666666667,3.466666666666667,5.185428940831956
5.5,12,3.5,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,3.5,5.579673702101962
5.5,12,3.5,2026-05,6,104390.0,44390.0,173.98333333333332,50.0,33.33333333333333,3.5,5.244458223957941
5.5,12,3.5,2026-06,15,54560.00000000001,-95440.0,36.37333333333334,33.33333333333333,6.666666666666667,3.466666666666667,5.185428940831956
5.5,12,4.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,3.5,5.579673702101962
5.5,12,4.0,2026-05,6,104390.0,44390.0,173.98333333333332,50.0,33.33333333333333,3.5,5.244458223957941
5.5,12,4.0,2026-06,15,54560.00000000001,-95440.0,36.37333333333334,33.33333333333333,6.666666666666667,3.466666666666667,5.185428940831956
5.5,12,4.5,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,3.5,5.579673702101962
5.5,12,4.5,2026-05,6,104390.0,44390.0,173.98333333333332,50.0,33.33333333333333,3.5,5.244458223957941
5.5,12,4.5,2026-06,13,54560.00000000001,-75440.0,41.969230769230776,38.46153846153847,7.6923076923076925,3.6153846153846154,5.325192831023534
5.5,12,5.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,3.5,5.579673702101962
5.5,12,5.0,2026-05,5,104390.0,54390.0,208.78,40.0,40.0,3.6,5.31523666120236
5.5,12,5.0,2026-06,11,54560.00000000001,-55439.99999999999,49.60000000000001,36.36363636363637,9.090909090909092,3.6363636363636362,5.454297268656204
5.5,12,5.5,2026-04,2,0.0,-20000.0,0.0,50.0,0.0,3.0,6.479983824696541
5.5,12,5.5,2026-05,1,0.0,-10000.0,0.0,0.0,0.0,2.0,5.897260273972603
5.5,12,5.5,2026-06,3,0.0,-30000.0,0.0,33.33333333333333,0.0,3.6666666666666665,5.7842144978952605
5.5,12,6.0,2026-04,2,0.0,-20000.0,0.0,50.0,0.0,3.0,6.479983824696541
5.5,12,6.0,2026-05,0,0.0,0.0,,,,,
5.5,12,6.0,2026-06,0,0.0,0.0,,,,,
5.5,12,6.5,2026-04,1,0.0,-10000.0,0.0,0.0,0.0,2.0,6.596415770609319
5.5,12,6.5,2026-05,0,0.0,0.0,,,,,
5.5,12,6.5,2026-06,0,0.0,0.0,,,,,
5.5,12,7.0,2026-04,0,0.0,0.0,,,,,
5.5,12,7.0,2026-05,0,0.0,0.0,,,,,
5.5,12,7.0,2026-06,0,0.0,0.0,,,,,
5.5,12,7.5,2026-04,0,0.0,0.0,,,,,
5.5,12,7.5,2026-05,0,0.0,0.0,,,,,
5.5,12,7.5,2026-06,0,0.0,0.0,,,,,
5.5,12,8.0,2026-04,0,0.0,0.0,,,,,
5.5,12,8.0,2026-05,0,0.0,0.0,,,,,
5.5,12,8.0,2026-06,0,0.0,0.0,,,,,
5.5,16,3.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,3.5,5.579673702101962
5.5,16,3.0,2026-05,6,104390.0,44390.0,173.98333333333332,50.0,33.33333333333333,3.5,5.244458223957941
5.5,16,3.0,2026-06,15,54560.00000000001,-95440.0,36.37333333333334,33.33333333333333,6.666666666666667,3.466666666666667,5.185428940831956
5.5,16,3.5,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,3.5,5.579673702101962
5.5,16,3.5,2026-05,6,104390.0,44390.0,173.98333333333332,50.0,33.33333333333333,3.5,5.244458223957941
5.5,16,3.5,2026-06,15,54560.00000000001,-95440.0,36.37333333333334,33.33333333333333,6.666666666666667,3.466666666666667,5.185428940831956
5.5,16,4.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,3.5,5.579673702101962
5.5,16,4.0,2026-05,6,104390.0,44390.0,173.98333333333332,50.0,33.33333333333333,3.5,5.244458223957941
5.5,16,4.0,2026-06,15,54560.00000000001,-95440.0,36.37333333333334,33.33333333333333,6.666666666666667,3.466666666666667,5.185428940831956
5.5,16,4.5,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,3.5,5.579673702101962
5.5,16,4.5,2026-05,6,104390.0,44390.0,173.98333333333332,50.0,33.33333333333333,3.5,5.244458223957941
5.5,16,4.5,2026-06,13,54560.00000000001,-75440.0,41.969230769230776,38.46153846153847,7.6923076923076925,3.6153846153846154,5.325192831023534
5.5,16,5.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,3.5,5.579673702101962
5.5,16,5.0,2026-05,5,104390.0,54390.0,208.78,40.0,40.0,3.6,5.31523666120236
5.5,16,5.0,2026-06,11,54560.00000000001,-55439.99999999999,49.60000000000001,36.36363636363637,9.090909090909092,3.6363636363636362,5.454297268656204
5.5,16,5.5,2026-04,2,0.0,-20000.0,0.0,50.0,0.0,3.0,6.479983824696541
5.5,16,5.5,2026-05,1,0.0,-10000.0,0.0,0.0,0.0,2.0,5.897260273972603
5.5,16,5.5,2026-06,3,0.0,-30000.0,0.0,33.33333333333333,0.0,3.6666666666666665,5.7842144978952605
5.5,16,6.0,2026-04,2,0.0,-20000.0,0.0,50.0,0.0,3.0,6.479983824696541
5.5,16,6.0,2026-05,0,0.0,0.0,,,,,
5.5,16,6.0,2026-06,0,0.0,0.0,,,,,
5.5,16,6.5,2026-04,1,0.0,-10000.0,0.0,0.0,0.0,2.0,6.596415770609319
5.5,16,6.5,2026-05,0,0.0,0.0,,,,,
5.5,16,6.5,2026-06,0,0.0,0.0,,,,,
5.5,16,7.0,2026-04,0,0.0,0.0,,,,,
5.5,16,7.0,2026-05,0,0.0,0.0,,,,,
5.5,16,7.0,2026-06,0,0.0,0.0,,,,,
5.5,16,7.5,2026-04,0,0.0,0.0,,,,,
5.5,16,7.5,2026-05,0,0.0,0.0,,,,,
5.5,16,7.5,2026-06,0,0.0,0.0,,,,,
5.5,16,8.0,2026-04,0,0.0,0.0,,,,,
5.5,16,8.0,2026-05,0,0.0,0.0,,,,,
5.5,16,8.0,2026-06,0,0.0,0.0,,,,,
5.5,20,3.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,3.5,5.579673702101962
5.5,20,3.0,2026-05,6,104390.0,44390.0,173.98333333333332,50.0,33.33333333333333,3.5,5.244458223957941
5.5,20,3.0,2026-06,15,54560.00000000001,-95440.0,36.37333333333334,33.33333333333333,6.666666666666667,3.466666666666667,5.185428940831956
5.5,20,3.5,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,3.5,5.579673702101962
5.5,20,3.5,2026-05,6,104390.0,44390.0,173.98333333333332,50.0,33.33333333333333,3.5,5.244458223957941
5.5,20,3.5,2026-06,15,54560.00000000001,-95440.0,36.37333333333334,33.33333333333333,6.666666666666667,3.466666666666667,5.185428940831956
5.5,20,4.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,3.5,5.579673702101962
5.5,20,4.0,2026-05,6,104390.0,44390.0,173.98333333333332,50.0,33.33333333333333,3.5,5.244458223957941
5.5,20,4.0,2026-06,15,54560.00000000001,-95440.0,36.37333333333334,33.33333333333333,6.666666666666667,3.466666666666667,5.185428940831956
5.5,20,4.5,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,3.5,5.579673702101962
5.5,20,4.5,2026-05,6,104390.0,44390.0,173.98333333333332,50.0,33.33333333333333,3.5,5.244458223957941
5.5,20,4.5,2026-06,13,54560.00000000001,-75440.0,41.969230769230776,38.46153846153847,7.6923076923076925,3.6153846153846154,5.325192831023534
5.5,20,5.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,3.5,5.579673702101962
5.5,20,5.0,2026-05,5,104390.0,54390.0,208.78,40.0,40.0,3.6,5.31523666120236
5.5,20,5.0,2026-06,11,54560.00000000001,-55439.99999999999,49.60000000000001,36.36363636363637,9.090909090909092,3.6363636363636362,5.454297268656204
5.5,20,5.5,2026-04,2,0.0,-20000.0,0.0,50.0,0.0,3.0,6.479983824696541
5.5,20,5.5,2026-05,1,0.0,-10000.0,0.0,0.0,0.0,2.0,5.897260273972603
5.5,20,5.5,2026-06,3,0.0,-30000.0,0.0,33.33333333333333,0.0,3.6666666666666665,5.7842144978952605
5.5,20,6.0,2026-04,2,0.0,-20000.0,0.0,50.0,0.0,3.0,6.479983824696541
5.5,20,6.0,2026-05,0,0.0,0.0,,,,,
5.5,20,6.0,2026-06,0,0.0,0.0,,,,,
5.5,20,6.5,2026-04,1,0.0,-10000.0,0.0,0.0,0.0,2.0,6.596415770609319
5.5,20,6.5,2026-05,0,0.0,0.0,,,,,
5.5,20,6.5,2026-06,0,0.0,0.0,,,,,
5.5,20,7.0,2026-04,0,0.0,0.0,,,,,
5.5,20,7.0,2026-05,0,0.0,0.0,,,,,
5.5,20,7.0,2026-06,0,0.0,0.0,,,,,
5.5,20,7.5,2026-04,0,0.0,0.0,,,,,
5.5,20,7.5,2026-05,0,0.0,0.0,,,,,
5.5,20,7.5,2026-06,0,0.0,0.0,,,,,
5.5,20,8.0,2026-04,0,0.0,0.0,,,,,
5.5,20,8.0,2026-05,0,0.0,0.0,,,,,
5.5,20,8.0,2026-06,0,0.0,0.0,,,,,
6.0,4,3.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,3.25,5.813114370665851
6.0,4,3.0,2026-05,6,113330.0,53330.0,188.88333333333333,50.0,33.33333333333333,3.1666666666666665,5.622912774789351
6.0,4,3.0,2026-06,15,54560.00000000001,-95440.0,36.37333333333334,33.33333333333333,6.666666666666667,3.0,5.8884804973354
6.0,4,3.5,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,3.25,5.813114370665851
6.0,4,3.5,2026-05,6,113330.0,53330.0,188.88333333333333,50.0,33.33333333333333,3.1666666666666665,5.622912774789351
6.0,4,3.5,2026-06,15,54560.00000000001,-95440.0,36.37333333333334,33.33333333333333,6.666666666666667,3.0,5.8884804973354
6.0,4,4.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,3.25,5.813114370665851
6.0,4,4.0,2026-05,6,113330.0,53330.0,188.88333333333333,50.0,33.33333333333333,3.1666666666666665,5.622912774789351
6.0,4,4.0,2026-06,15,54560.00000000001,-95440.0,36.37333333333334,33.33333333333333,6.666666666666667,3.0,5.8884804973354
6.0,4,4.5,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,3.25,5.813114370665851
6.0,4,4.5,2026-05,6,113330.0,53330.0,188.88333333333333,50.0,33.33333333333333,3.1666666666666665,5.622912774789351
6.0,4,4.5,2026-06,14,54560.00000000001,-85440.0,38.971428571428575,35.714285714285715,7.142857142857142,3.0714285714285716,5.993195396422761
6.0,4,5.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,3.25,5.813114370665851
6.0,4,5.0,2026-05,5,113330.0,63330.0,226.66,40.0,40.0,3.2,5.769382122200052
6.0,4,5.0,2026-06,13,54560.00000000001,-75440.0,41.969230769230776,30.76923076923077,7.6923076923076925,3.1538461538461537,6.0979351232730945
6.0,4,5.5,2026-04,4,0.0,-40000.0,0.0,25.0,0.0,3.5,6.369222012689084
6.0,4,5.5,2026-05,3,62580.0,32580.0,208.6,33.33333333333333,33.33333333333333,3.3333333333333335,6.219037666041367
6.0,4,5.5,2026-06,10,0.0,-100000.0,0.0,10.0,0.0,3.3,6.314447152291162
6.0,4,6.0,2026-04,4,0.0,-40000.0,0.0,25.0,0.0,3.5,6.369222012689084
6.0,4,6.0,2026-05,2,62580.0,42580.0,312.9,50.0,50.0,4.0,6.379926362075749
6.0,4,6.0,2026-06,7,0.0,-70000.0,0.0,0.0,0.0,3.142857142857143,6.541689718460835
6.0,4,6.5,2026-04,1,0.0,-10000.0,0.0,0.0,0.0,2.0,6.596415770609319
6.0,4,6.5,2026-05,0,0.0,0.0,,,,,
6.0,4,6.5,2026-06,4,0.0,-40000.0,0.0,0.0,0.0,3.25,6.754706859999763
6.0,4,7.0,2026-04,0,0.0,0.0,,,,,
6.0,4,7.0,2026-05,0,0.0,0.0,,,,,
6.0,4,7.0,2026-06,1,0.0,-10000.0,0.0,0.0,0.0,2.0,7.040000000000001
6.0,4,7.5,2026-04,0,0.0,0.0,,,,,
6.0,4,7.5,2026-05,0,0.0,0.0,,,,,
6.0,4,7.5,2026-06,0,0.0,0.0,,,,,
6.0,4,8.0,2026-04,0,0.0,0.0,,,,,
6.0,4,8.0,2026-05,0,0.0,0.0,,,,,
6.0,4,8.0,2026-06,0,0.0,0.0,,,,,
6.0,6,3.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,3.25,5.813114370665851
6.0,6,3.0,2026-05,6,113330.0,53330.0,188.88333333333333,50.0,33.33333333333333,3.1666666666666665,5.622912774789351
6.0,6,3.0,2026-06,15,54560.00000000001,-95440.0,36.37333333333334,33.33333333333333,6.666666666666667,3.0,5.8884804973354
6.0,6,3.5,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,3.25,5.813114370665851
6.0,6,3.5,2026-05,6,113330.0,53330.0,188.88333333333333,50.0,33.33333333333333,3.1666666666666665,5.622912774789351
6.0,6,3.5,2026-06,15,54560.00000000001,-95440.0,36.37333333333334,33.33333333333333,6.666666666666667,3.0,5.8884804973354
6.0,6,4.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,3.25,5.813114370665851
6.0,6,4.0,2026-05,6,113330.0,53330.0,188.88333333333333,50.0,33.33333333333333,3.1666666666666665,5.622912774789351
6.0,6,4.0,2026-06,15,54560.00000000001,-95440.0,36.37333333333334,33.33333333333333,6.666666666666667,3.0,5.8884804973354
6.0,6,4.5,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,3.25,5.813114370665851
6.0,6,4.5,2026-05,6,113330.0,53330.0,188.88333333333333,50.0,33.33333333333333,3.1666666666666665,5.622912774789351
6.0,6,4.5,2026-06,14,54560.00000000001,-85440.0,38.971428571428575,35.714285714285715,7.142857142857142,3.0714285714285716,5.993195396422761
6.0,6,5.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,3.25,5.813114370665851
6.0,6,5.0,2026-05,5,113330.0,63330.0,226.66,40.0,40.0,3.2,5.769382122200052
6.0,6,5.0,2026-06,13,54560.00000000001,-75440.0,41.969230769230776,30.76923076923077,7.6923076923076925,3.1538461538461537,6.0979351232730945
6.0,6,5.5,2026-04,4,0.0,-40000.0,0.0,25.0,0.0,3.5,6.369222012689084
6.0,6,5.5,2026-05,3,62580.0,32580.0,208.6,33.33333333333333,33.33333333333333,3.3333333333333335,6.219037666041367
6.0,6,5.5,2026-06,10,0.0,-100000.0,0.0,10.0,0.0,3.3,6.314447152291162
6.0,6,6.0,2026-04,4,0.0,-40000.0,0.0,25.0,0.0,3.5,6.369222012689084
6.0,6,6.0,2026-05,2,62580.0,42580.0,312.9,50.0,50.0,4.0,6.379926362075749
6.0,6,6.0,2026-06,7,0.0,-70000.0,0.0,0.0,0.0,3.142857142857143,6.541689718460835
6.0,6,6.5,2026-04,1,0.0,-10000.0,0.0,0.0,0.0,2.0,6.596415770609319
6.0,6,6.5,2026-05,0,0.0,0.0,,,,,
6.0,6,6.5,2026-06,4,0.0,-40000.0,0.0,0.0,0.0,3.25,6.754706859999763
6.0,6,7.0,2026-04,0,0.0,0.0,,,,,
6.0,6,7.0,2026-05,0,0.0,0.0,,,,,
6.0,6,7.0,2026-06,1,0.0,-10000.0,0.0,0.0,0.0,2.0,7.040000000000001
6.0,6,7.5,2026-04,0,0.0,0.0,,,,,
6.0,6,7.5,2026-05,0,0.0,0.0,,,,,
6.0,6,7.5,2026-06,0,0.0,0.0,,,,,
6.0,6,8.0,2026-04,0,0.0,0.0,,,,,
6.0,6,8.0,2026-05,0,0.0,0.0,,,,,
6.0,6,8.0,2026-06,0,0.0,0.0,,,,,
6.0,8,3.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,3.25,5.813114370665851
6.0,8,3.0,2026-05,6,113330.0,53330.0,188.88333333333333,50.0,33.33333333333333,3.1666666666666665,5.622912774789351
6.0,8,3.0,2026-06,15,54560.00000000001,-95440.0,36.37333333333334,33.33333333333333,6.666666666666667,3.0,5.8884804973354
6.0,8,3.5,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,3.25,5.813114370665851
6.0,8,3.5,2026-05,6,113330.0,53330.0,188.88333333333333,50.0,33.33333333333333,3.1666666666666665,5.622912774789351
6.0,8,3.5,2026-06,15,54560.00000000001,-95440.0,36.37333333333334,33.33333333333333,6.666666666666667,3.0,5.8884804973354
6.0,8,4.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,3.25,5.813114370665851
6.0,8,4.0,2026-05,6,113330.0,53330.0,188.88333333333333,50.0,33.33333333333333,3.1666666666666665,5.622912774789351
6.0,8,4.0,2026-06,15,54560.00000000001,-95440.0,36.37333333333334,33.33333333333333,6.666666666666667,3.0,5.8884804973354
6.0,8,4.5,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,3.25,5.813114370665851
6.0,8,4.5,2026-05,6,113330.0,53330.0,188.88333333333333,50.0,33.33333333333333,3.1666666666666665,5.622912774789351
6.0,8,4.5,2026-06,14,54560.00000000001,-85440.0,38.971428571428575,35.714285714285715,7.142857142857142,3.0714285714285716,5.993195396422761
6.0,8,5.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,3.25,5.813114370665851
6.0,8,5.0,2026-05,5,113330.0,63330.0,226.66,40.0,40.0,3.2,5.769382122200052
6.0,8,5.0,2026-06,13,54560.00000000001,-75440.0,41.969230769230776,30.76923076923077,7.6923076923076925,3.1538461538461537,6.0979351232730945
6.0,8,5.5,2026-04,4,0.0,-40000.0,0.0,25.0,0.0,3.5,6.369222012689084
6.0,8,5.5,2026-05,3,62580.0,32580.0,208.6,33.33333333333333,33.33333333333333,3.3333333333333335,6.219037666041367
6.0,8,5.5,2026-06,10,0.0,-100000.0,0.0,10.0,0.0,3.3,6.314447152291162
6.0,8,6.0,2026-04,4,0.0,-40000.0,0.0,25.0,0.0,3.5,6.369222012689084
6.0,8,6.0,2026-05,2,62580.0,42580.0,312.9,50.0,50.0,4.0,6.379926362075749
6.0,8,6.0,2026-06,7,0.0,-70000.0,0.0,0.0,0.0,3.142857142857143,6.541689718460835
6.0,8,6.5,2026-04,1,0.0,-10000.0,0.0,0.0,0.0,2.0,6.596415770609319
6.0,8,6.5,2026-05,0,0.0,0.0,,,,,
6.0,8,6.5,2026-06,4,0.0,-40000.0,0.0,0.0,0.0,3.25,6.754706859999763
6.0,8,7.0,2026-04,0,0.0,0.0,,,,,
6.0,8,7.0,2026-05,0,0.0,0.0,,,,,
6.0,8,7.0,2026-06,1,0.0,-10000.0,0.0,0.0,0.0,2.0,7.040000000000001
6.0,8,7.5,2026-04,0,0.0,0.0,,,,,
6.0,8,7.5,2026-05,0,0.0,0.0,,,,,
6.0,8,7.5,2026-06,0,0.0,0.0,,,,,
6.0,8,8.0,2026-04,0,0.0,0.0,,,,,
6.0,8,8.0,2026-05,0,0.0,0.0,,,,,
6.0,8,8.0,2026-06,0,0.0,0.0,,,,,
6.0,10,3.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,3.25,5.813114370665851
6.0,10,3.0,2026-05,6,113330.0,53330.0,188.88333333333333,50.0,33.33333333333333,3.1666666666666665,5.622912774789351
6.0,10,3.0,2026-06,15,54560.00000000001,-95440.0,36.37333333333334,33.33333333333333,6.666666666666667,3.0,5.8884804973354
6.0,10,3.5,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,3.25,5.813114370665851
6.0,10,3.5,2026-05,6,113330.0,53330.0,188.88333333333333,50.0,33.33333333333333,3.1666666666666665,5.622912774789351
6.0,10,3.5,2026-06,15,54560.00000000001,-95440.0,36.37333333333334,33.33333333333333,6.666666666666667,3.0,5.8884804973354
6.0,10,4.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,3.25,5.813114370665851
6.0,10,4.0,2026-05,6,113330.0,53330.0,188.88333333333333,50.0,33.33333333333333,3.1666666666666665,5.622912774789351
6.0,10,4.0,2026-06,15,54560.00000000001,-95440.0,36.37333333333334,33.33333333333333,6.666666666666667,3.0,5.8884804973354
6.0,10,4.5,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,3.25,5.813114370665851
6.0,10,4.5,2026-05,6,113330.0,53330.0,188.88333333333333,50.0,33.33333333333333,3.1666666666666665,5.622912774789351
6.0,10,4.5,2026-06,14,54560.00000000001,-85440.0,38.971428571428575,35.714285714285715,7.142857142857142,3.0714285714285716,5.993195396422761
6.0,10,5.0,2026-04,8,0.0,-80000.0,0.0,12.5,0.0,3.25,5.813114370665851
6.0,10,5.0,2026-05,5,113330.0,63330.0,226.66,40.0,40.0,3.2,5.769382122200052
6.0,10,5.0,2026-06,13,54560.00000000001,-75440.0,41.969230769230776,30.76923076923077,7.6923076923076925,3.1538461538461537,6.0979351232730945
