date,race_code,venue,race,day_cat,head,combo,score,head_prob,combo_prob,odds_pre,ev_pre,market_within_head,stake,composite_odds_race,tickets_race,hit,payout,actual_combo
2026-08-12,202608122312,23,12R,3日目以降,5,5-3-1,70.89,0.0627,0.00463,670.6,3.104,0.07379,100,69.35,12,0,0,2-1-5
2026-08-12,202608122312,23,12R,3日目以降,5,5-3-2,70.89,0.0627,0.00208,1492.0,3.104,0.03316,100,69.35,12,0,0,2-1-5
2026-08-12,202608122312,23,12R,3日目以降,5,5-3-4,70.89,0.0627,0.0022,1409.0,3.104,0.03512,100,69.35,12,0,0,2-1-5
2026-08-12,202608122312,23,12R,3日目以降,5,5-3-6,70.89,0.0627,0.00136,2280.0,3.104,0.0217,100,69.35,12,0,0,2-1-5
2026-08-13,202608130712,07,12R,3日目以降,5,5-1-2,65.89,0.067,0.00855,214.0,1.829,0.12762,100,38.48,12,0,0,4-5-1
2026-08-13,202608130712,07,12R,3日目以降,5,5-1-3,65.89,0.067,0.00587,311.6,1.829,0.08764,100,38.48,12,0,0,4-5-1
2026-08-13,202608130712,07,12R,3日目以降,5,5-1-4,65.89,0.067,0.0073,250.4,1.829,0.10907,100,38.48,12,0,0,4-5-1
2026-08-13,202608130712,07,12R,3日目以降,5,5-1-6,65.89,0.067,0.00722,253.4,1.829,0.10777,100,38.48,12,0,0,4-5-1
2026-08-13,202608130712,07,12R,3日目以降,5,5-2-1,65.89,0.067,0.00397,460.6,1.829,0.05929,100,38.48,12,0,0,4-5-1
2026-08-13,202608130712,07,12R,3日目以降,5,5-2-3,65.89,0.067,0.00205,890.4,1.829,0.03067,100,38.48,12,0,0,4-5-1
2026-08-13,202608130712,07,12R,3日目以降,5,5-2-4,65.89,0.067,0.00233,784.8,1.829,0.0348,100,38.48,12,0,0,4-5-1
2026-08-13,202608130712,07,12R,3日目以降,5,5-2-6,65.89,0.067,0.00247,740.9,1.829,0.03686,100,38.48,12,0,0,4-5-1
2026-08-13,202608130712,07,12R,3日目以降,5,5-3-1,65.89,0.067,0.00328,557.6,1.829,0.04898,100,38.48,12,0,0,4-5-1
2026-08-13,202608130712,07,12R,3日目以降,5,5-3-2,65.89,0.067,0.00166,1103.0,1.829,0.02476,100,38.48,12,0,0,4-5-1
2026-08-13,202608130712,07,12R,3日目以降,5,5-3-4,65.89,0.067,0.00152,1204.0,1.829,0.02268,100,38.48,12,0,0,4-5-1
2026-08-13,202608130712,07,12R,3日目以降,5,5-3-6,65.89,0.067,0.00131,1394.0,1.829,0.01959,100,38.48,12,0,0,4-5-1
2026-08-13,202608131212,12,12R,初日,5,5-1-2,61.32,0.0641,0.00676,202.3,1.367,0.10539,100,29.65,12,0,0,1-3-5
2026-08-13,202608131212,12,12R,初日,5,5-1-3,61.32,0.0641,0.00746,183.2,1.367,0.11637,100,29.65,12,0,0,1-3-5
2026-08-13,202608131212,12,12R,初日,5,5-1-4,61.32,0.0641,0.00741,184.5,1.367,0.11555,100,29.65,12,0,0,1-3-5
2026-08-13,202608131212,12,12R,初日,5,5-1-6,61.32,0.0641,0.00482,283.8,1.367,0.07512,100,29.65,12,0,0,1-3-5
2026-08-13,202608131212,12,12R,初日,5,5-2-1,61.32,0.0641,0.00356,384.2,1.367,0.05549,100,29.65,12,0,0,1-3-5
2026-08-13,202608131212,12,12R,初日,5,5-2-3,61.32,0.0641,0.00222,615.0,1.367,0.03467,100,29.65,12,0,0,1-3-5
2026-08-13,202608131212,12,12R,初日,5,5-2-4,61.32,0.0641,0.00219,624.0,1.367,0.03417,100,29.65,12,0,0,1-3-5
2026-08-13,202608131212,12,12R,初日,5,5-2-6,61.32,0.0641,0.00188,725.5,1.367,0.02939,100,29.65,12,0,0,1-3-5
2026-08-13,202608131212,12,12R,初日,5,5-3-1,61.32,0.0641,0.00427,320.4,1.367,0.06654,100,29.65,12,0,0,1-3-5
2026-08-13,202608131212,12,12R,初日,5,5-3-2,61.32,0.0641,0.00182,751.0,1.367,0.02839,100,29.65,12,0,0,1-3-5
2026-08-13,202608131212,12,12R,初日,5,5-3-4,61.32,0.0641,0.00208,656.5,1.367,0.03248,100,29.65,12,0,0,1-3-5
2026-08-13,202608131212,12,12R,初日,5,5-3-6,61.32,0.0641,0.00164,836.0,1.367,0.0255,100,29.65,12,0,0,1-3-5
2026-08-14,202608140311,03,11R,3日目以降,5,5-1-2,62.51,0.0659,0.00712,214.6,1.528,0.10802,100,34.34,12,0,0,2-3-4
2026-08-14,202608140311,03,11R,3日目以降,5,5-1-3,62.51,0.0659,0.00397,385.3,1.528,0.06016,100,34.34,12,0,0,2-3-4
2026-08-14,202608140311,03,11R,3日目以降,5,5-1-4,62.51,0.0659,0.0068,224.7,1.528,0.10316,100,34.34,12,0,0,2-3-4
2026-08-14,202608140311,03,11R,3日目以降,5,5-1-6,62.51,0.0659,0.00475,321.4,1.528,0.07212,100,34.34,12,0,0,2-3-4
2026-08-14,202608140311,03,11R,3日目以降,5,5-2-1,62.51,0.0659,0.00563,271.5,1.528,0.08538,100,34.34,12,0,0,2-3-4
2026-08-14,202608140311,03,11R,3日目以降,5,5-2-3,62.51,0.0659,0.00232,657.6,1.528,0.03525,100,34.34,12,0,0,2-3-4
2026-08-14,202608140311,03,11R,3日目以降,5,5-2-4,62.51,0.0659,0.00298,512.0,1.528,0.04528,100,34.34,12,0,0,2-3-4
2026-08-14,202608140311,03,11R,3日目以降,5,5-2-6,62.51,0.0659,0.00247,617.9,1.528,0.03752,100,34.34,12,0,0,2-3-4
2026-08-14,202608140311,03,11R,3日目以降,5,5-3-1,62.51,0.0659,0.00247,617.9,1.528,0.03752,100,34.34,12,0,0,2-3-4
2026-08-14,202608140311,03,11R,3日目以降,5,5-3-2,62.51,0.0659,0.00215,709.7,1.528,0.03266,100,34.34,12,0,0,2-3-4
2026-08-14,202608140311,03,11R,3日目以降,5,5-3-4,62.51,0.0659,0.00198,770.7,1.528,0.03008,100,34.34,12,0,0,2-3-4
2026-08-14,202608140311,03,11R,3日目以降,5,5-3-6,62.51,0.0659,0.00183,833.5,1.528,0.02781,100,34.34,12,0,0,2-3-4
2026-08-14,202608140708,07,08R,3日目以降,5,5-1-2,62.12,0.0652,0.00845,190.4,1.609,0.1295,100,33.49,12,0,0,1-5-2
2026-08-14,202608140708,07,08R,3日目以降,5,5-1-3,62.12,0.0652,0.00324,497.0,1.609,0.04961,100,33.49,12,0,0,1-5-2
2026-08-14,202608140708,07,08R,3日目以降,5,5-1-4,62.12,0.0652,0.00725,222.0,1.609,0.11107,100,33.49,12,0,0,1-5-2
2026-08-14,202608140708,07,08R,3日目以降,5,5-1-6,62.12,0.0652,0.00783,205.4,1.609,0.12004,100,33.49,12,0,0,1-5-2
2026-08-14,202608140708,07,08R,3日目以降,5,5-2-1,62.12,0.0652,0.00663,242.7,1.609,0.1016,100,33.49,12,0,0,1-5-2
2026-08-14,202608140708,07,08R,3日目以降,5,5-2-3,62.12,0.0652,0.00194,828.3,1.609,0.02977,100,33.49,12,0,0,1-5-2
2026-08-14,202608140708,07,08R,3日目以降,5,5-2-4,62.12,0.0652,0.00453,355.0,1.609,0.06946,100,33.49,12,0,0,1-5-2
2026-08-14,202608140708,07,08R,3日目以降,5,5-2-6,62.12,0.0652,0.00228,705.2,1.609,0.03496,100,33.49,12,0,0,1-5-2
2026-08-14,202608140708,07,08R,3日目以降,5,5-3-1,62.12,0.0652,0.002,802.8,1.609,0.03071,100,33.49,12,0,0,1-5-2
2026-08-14,202608140708,07,08R,3日目以降,5,5-3-2,62.12,0.0652,0.00139,1159.0,1.609,0.02127,100,33.49,12,0,0,1-5-2
2026-08-14,202608140708,07,08R,3日目以降,5,5-3-4,62.12,0.0652,0.00126,1272.0,1.609,0.01938,100,33.49,12,0,0,1-5-2
2026-08-14,202608140708,07,08R,3日目以降,5,5-3-6,62.12,0.0652,0.00123,1304.0,1.609,0.01891,100,33.49,12,0,0,1-5-2
2026-08-14,202608140710,07,10R,3日目以降,5,5-1-2,60.87,0.0635,0.00418,298.1,1.245,0.06575,100,34.91,12,0,0,1-4-6
2026-08-14,202608140710,07,10R,3日目以降,5,5-1-3,60.87,0.0635,0.00232,536.2,1.245,0.03655,100,34.91,12,0,0,1-4-6
2026-08-14,202608140710,07,10R,3日目以降,5,5-1-4,60.87,0.0635,0.00889,140.1,1.245,0.1399,100,34.91,12,0,0,1-4-6
2026-08-14,202608140710,07,10R,3日目以降,5,5-1-6,60.87,0.0635,0.00729,170.9,1.245,0.11469,100,34.91,12,0,0,1-4-6
2026-08-14,202608140710,07,10R,3日目以降,5,5-2-1,60.87,0.0635,0.00247,503.6,1.245,0.03892,100,34.91,12,0,0,1-4-6
2026-08-14,202608140710,07,10R,3日目以降,5,5-2-3,60.87,0.0635,0.0013,955.5,1.245,0.02051,100,34.91,12,0,0,1-4-6
2026-08-14,202608140710,07,10R,3日目以降,5,5-2-4,60.87,0.0635,0.00266,468.7,1.245,0.04182,100,34.91,12,0,0,1-4-6
2026-08-14,202608140710,07,10R,3日目以降,5,5-2-6,60.87,0.0635,0.00164,760.5,1.245,0.02577,100,34.91,12,0,0,1-4-6
2026-08-14,202608140710,07,10R,3日目以降,5,5-3-1,60.87,0.0635,0.00165,752.8,1.245,0.02604,100,34.91,12,0,0,1-4-6
2026-08-14,202608140710,07,10R,3日目以降,5,5-3-2,60.87,0.0635,0.00099,1263.0,1.245,0.01552,100,34.91,12,0,0,1-4-6
2026-08-14,202608140710,07,10R,3日目以降,5,5-3-4,60.87,0.0635,0.00139,898.0,1.245,0.02183,100,34.91,12,0,0,1-4-6
2026-08-14,202608140710,07,10R,3日目以降,5,5-3-6,60.87,0.0635,0.0009,1380.0,1.245,0.0142,100,34.91,12,0,0,1-4-6
2026-08-14,202608141003,10,03R,初日,4,4-1-2,64.13,0.1673,0.0137,116.7,1.598,0.08188,100,12.38,12,0,0,4-1-3
2026-08-14,202608141003,10,03R,初日,4,4-1-3,64.13,0.1673,0.02422,66.0,1.598,0.14478,100,12.38,12,1,5680,4-1-3
2026-08-14,202608141003,10,03R,初日,4,4-1-5,64.13,0.1673,0.02125,75.2,1.598,0.12707,100,12.38,12,0,0,4-1-3
2026-08-14,202608141003,10,03R,初日,4,4-1-6,64.13,0.1673,0.00457,350.1,1.598,0.02729,100,12.38,12,0,0,4-1-3
2026-08-14,202608141003,10,03R,初日,4,4-2-1,64.13,0.1673,0.00754,212.0,1.598,0.04507,100,12.38,12,0,0,4-1-3
2026-08-14,202608141003,10,03R,初日,4,4-2-3,64.13,0.1673,0.00552,289.5,1.598,0.03301,100,12.38,12,0,0,4-1-3
2026-08-14,202608141003,10,03R,初日,4,4-2-5,64.13,0.1673,0.00488,327.3,1.598,0.02919,100,12.38,12,0,0,4-1-3
2026-08-14,202608141003,10,03R,初日,4,4-2-6,64.13,0.1673,0.00414,386.1,1.598,0.02475,100,12.38,12,0,0,4-1-3
2026-08-14,202608141003,10,03R,初日,4,4-3-1,64.13,0.1673,0.02125,75.2,1.598,0.12707,100,12.38,12,0,0,4-1-3
2026-08-14,202608141003,10,03R,初日,4,4-3-2,64.13,0.1673,0.00701,228.1,1.598,0.04189,100,12.38,12,0,0,4-1-3
2026-08-14,202608141003,10,03R,初日,4,4-3-5,64.13,0.1673,0.01242,128.7,1.598,0.07425,100,12.38,12,0,0,4-1-3
2026-08-14,202608141003,10,03R,初日,4,4-3-6,64.13,0.1673,0.00265,602.3,1.598,0.01587,100,12.38,12,0,0,4-1-3
2026-08-14,202608141307,13,07R,3日目以降,5,5-1-2,67.61,0.0653,0.00607,260.0,1.578,0.09293,100,40.06,12,0,0,1-2-4
2026-08-14,202608141307,13,07R,3日目以降,5,5-1-3,67.61,0.0653,0.00389,405.3,1.578,0.05961,100,40.06,12,0,0,1-2-4
2026-08-14,202608141307,13,07R,3日目以降,5,5-1-4,67.61,0.0653,0.00554,284.7,1.578,0.08487,100,40.06,12,0,0,1-2-4
2026-08-14,202608141307,13,07R,3日目以降,5,5-1-6,67.61,0.0653,0.00347,454.5,1.578,0.05316,100,40.06,12,0,0,1-2-4
2026-08-14,202608141307,13,07R,3日目以降,5,5-2-1,67.61,0.0653,0.00519,304.0,1.578,0.07948,100,40.06,12,0,0,1-2-4
2026-08-14,202608141307,13,07R,3日目以降,5,5-2-3,67.61,0.0653,0.00221,714.2,1.578,0.03383,100,40.06,12,0,0,1-2-4
2026-08-14,202608141307,13,07R,3日目以降,5,5-2-4,67.61,0.0653,0.00347,454.5,1.578,0.05316,100,40.06,12,0,0,1-2-4
2026-08-14,202608141307,13,07R,3日目以降,5,5-2-6,67.61,0.0653,0.00263,599.9,1.578,0.04028,100,40.06,12,0,0,1-2-4
2026-08-14,202608141307,13,07R,3日目以降,5,5-3-1,67.61,0.0653,0.00193,818.1,1.578,0.02953,100,40.06,12,0,0,1-2-4
2026-08-14,202608141307,13,07R,3日目以降,5,5-3-2,67.61,0.0653,0.00126,1249.0,1.578,0.01934,100,40.06,12,0,0,1-2-4
2026-08-14,202608141307,13,07R,3日目以降,5,5-3-4,67.61,0.0653,0.00221,714.2,1.578,0.03383,100,40.06,12,0,0,1-2-4
2026-08-14,202608141307,13,07R,3日目以降,5,5-3-6,67.61,0.0653,0.00151,1046.0,1.578,0.0231,100,40.06,12,0,0,1-2-4
2026-08-14,202608142102,21,02R,3日目以降,5,5-1-2,61.29,0.064,0.00533,216.5,1.155,0.08333,100,26.01,12,0,0,1-4-5
2026-08-14,202608142102,21,02R,3日目以降,5,5-1-3,61.29,0.064,0.00591,195.4,1.155,0.09233,100,26.01,12,0,0,1-4-5
2026-08-14,202608142102,21,02R,3日目以降,5,5-1-4,61.29,0.064,0.01096,105.4,1.155,0.17117,100,26.01,12,0,0,1-4-5
2026-08-14,202608142102,21,02R,3日目以降,5,5-1-6,61.29,0.064,0.00346,333.8,1.155,0.05405,100,26.01,12,0,0,1-4-5
2026-08-14,202608142102,21,02R,3日目以降,5,5-2-1,61.29,0.064,0.00317,364.1,1.155,0.04955,100,26.01,12,0,0,1-4-5
2026-08-14,202608142102,21,02R,3日目以降,5,5-2-3,61.29,0.064,0.00216,534.1,1.155,0.03378,100,26.01,12,0,0,1-4-5
2026-08-14,202608142102,21,02R,3日目以降,5,5-2-4,61.29,0.064,0.00346,333.8,1.155,0.05405,100,26.01,12,0,0,1-4-5
2026-08-14,202608142102,21,02R,3日目以降,5,5-2-6,61.29,0.064,0.00159,728.3,1.155,0.02477,100,26.01,12,0,0,1-4-5
2026-08-14,202608142102,21,02R,3日目以降,5,5-3-1,61.29,0.064,0.00274,421.6,1.155,0.04279,100,26.01,12,0,0,1-4-5
2026-08-14,202608142102,21,02R,3日目以降,5,5-3-2,61.29,0.064,0.00216,534.1,1.155,0.03378,100,26.01,12,0,0,1-4-5
2026-08-14,202608142102,21,02R,3日目以降,5,5-3-4,61.29,0.064,0.00245,471.2,1.155,0.03829,100,26.01,12,0,0,1-4-5
2026-08-14,202608142102,21,02R,3日目以降,5,5-3-6,61.29,0.064,0.00101,1144.0,1.155,0.01577,100,26.01,12,0,0,1-4-5
2026-08-14,202608142206,22,06R,3日目以降,5,5-1-2,62.78,0.066,0.00549,213.1,1.171,0.08322,100,26.53,12,0,0,2-1-3
2026-08-14,202608142206,22,06R,3日目以降,5,5-1-3,62.78,0.066,0.00366,319.6,1.171,0.05549,100,26.53,12,0,0,2-1-3
2026-08-14,202608142206,22,06R,3日目以降,5,5-1-4,62.78,0.066,0.00541,216.3,1.171,0.08199,100,26.53,12,0,0,2-1-3
2026-08-14,202608142206,22,06R,3日目以降,5,5-1-6,62.78,0.066,0.00341,343.0,1.171,0.0517,100,26.53,12,0,0,2-1-3
2026-08-14,202608142206,22,06R,3日目以降,5,5-2-1,62.78,0.066,0.00441,265.3,1.171,0.06684,100,26.53,12,0,0,2-1-3
2026-08-14,202608142206,22,06R,3日目以降,5,5-2-3,62.78,0.066,0.00366,319.6,1.171,0.05549,100,26.53,12,0,0,2-1-3
2026-08-14,202608142206,22,06R,3日目以降,5,5-2-4,62.78,0.066,0.00341,343.0,1.171,0.0517,100,26.53,12,0,0,2-1-3
2026-08-14,202608142206,22,06R,3日目以降,5,5-2-6,62.78,0.066,0.00258,453.7,1.171,0.03909,100,26.53,12,0,0,2-1-3
2026-08-14,202608142206,22,06R,3日目以降,5,5-3-1,62.78,0.066,0.00333,351.6,1.171,0.05044,100,26.53,12,0,0,2-1-3
2026-08-14,202608142206,22,06R,3日目以降,5,5-3-2,62.78,0.066,0.00366,319.6,1.171,0.05549,100,26.53,12,0,0,2-1-3
2026-08-14,202608142206,22,06R,3日目以降,5,5-3-4,62.78,0.066,0.003,390.6,1.171,0.0454,100,26.53,12,0,0,2-1-3
2026-08-14,202608142206,22,06R,3日目以降,5,5-3-6,62.78,0.066,0.00208,562.5,1.171,0.03153,100,26.53,12,0,0,2-1-3
2026-08-14,202608142312,23,12R,3日目以降,4,4-1-2,67.08,0.186,0.02499,108.4,2.709,0.13435,100,18.71,12,0,0,3-1-2
2026-08-14,202608142312,23,12R,3日目以降,4,4-1-3,67.08,0.186,0.01805,150.1,2.709,0.09703,100,18.71,12,0,0,3-1-2
2026-08-14,202608142312,23,12R,3日目以降,4,4-1-5,67.08,0.186,0.01512,179.1,2.709,0.08132,100,18.71,12,0,0,3-1-2
2026-08-14,202608142312,23,12R,3日目以降,4,4-1-6,67.08,0.186,0.01236,219.1,2.709,0.06647,100,18.71,12,0,0,3-1-2
2026-08-14,202608142312,23,12R,3日目以降,4,4-2-1,67.08,0.186,0.01511,179.3,2.709,0.08122,100,18.71,12,0,0,3-1-2
2026-08-14,202608142312,23,12R,3日目以降,4,4-2-3,67.08,0.186,0.00856,316.6,2.709,0.046,100,18.71,12,0,0,3-1-2
2026-08-14,202608142312,23,12R,3日目以降,4,4-2-5,67.08,0.186,0.00735,368.3,2.709,0.03954,100,18.71,12,0,0,3-1-2
2026-08-14,202608142312,23,12R,3日目以降,4,4-2-6,67.08,0.186,0.00576,470.0,2.709,0.03099,100,18.71,12,0,0,3-1-2
2026-08-14,202608142312,23,12R,3日目以降,4,4-3-1,67.08,0.186,0.01327,204.2,2.709,0.07132,100,18.71,12,0,0,3-1-2
2026-08-14,202608142312,23,12R,3日目以降,4,4-3-2,67.08,0.186,0.00901,300.8,2.709,0.04842,100,18.71,12,0,0,3-1-2
2026-08-14,202608142312,23,12R,3日目以降,4,4-3-5,67.08,0.186,0.00997,271.7,2.709,0.0536,100,18.71,12,0,0,3-1-2
2026-08-14,202608142312,23,12R,3日目以降,4,4-3-6,67.08,0.186,0.00523,518.3,2.709,0.0281,100,18.71,12,0,0,3-1-2
2026-08-15,202608150109,01,09R,3日目以降,5,5-1-2,60.7,0.0636,0.00563,227.1,1.279,0.08864,100,30.85,12,0,0,2-3-1
2026-08-15,202608150109,01,09R,3日目以降,5,5-1-3,60.7,0.0636,0.00456,280.7,1.279,0.07171,100,30.85,12,0,0,2-3-1
2026-08-15,202608150109,01,09R,3日目以降,5,5-1-4,60.7,0.0636,0.00592,216.0,1.279,0.09319,100,30.85,12,0,0,2-3-1
2026-08-15,202608150109,01,09R,3日目以降,5,5-1-6,60.7,0.0636,0.00345,370.8,1.279,0.05429,100,30.85,12,0,0,2-3-1
2026-08-15,202608150109,01,09R,3日目以降,5,5-2-1,60.7,0.0636,0.0034,376.0,1.279,0.05354,100,30.85,12,0,0,2-3-1
2026-08-15,202608150109,01,09R,3日目以降,5,5-2-3,60.7,0.0636,0.00266,480.2,1.279,0.04192,100,30.85,12,0,0,2-3-1
2026-08-15,202608150109,01,09R,3日目以降,5,5-2-4,60.7,0.0636,0.00424,301.9,1.279,0.06668,100,30.85,12,0,0,2-3-1
2026-08-15,202608150109,01,09R,3日目以降,5,5-2-6,60.7,0.0636,0.00197,648.1,1.279,0.03106,100,30.85,12,0,0,2-3-1
2026-08-15,202608150109,01,09R,3日目以降,5,5-3-1,60.7,0.0636,0.00331,387.0,1.279,0.05202,100,30.85,12,0,0,2-3-1
2026-08-15,202608150109,01,09R,3日目以降,5,5-3-2,60.7,0.0636,0.00231,553.6,1.279,0.03636,100,30.85,12,0,0,2-3-1
2026-08-15,202608150109,01,09R,3日目以降,5,5-3-4,60.7,0.0636,0.00223,573.5,1.279,0.0351,100,30.85,12,0,0,2-3-1
2026-08-15,202608150109,01,09R,3日目以降,5,5-3-6,60.7,0.0636,0.00178,718.2,1.279,0.02803,100,30.85,12,0,0,2-3-1
2026-08-15,202608150711,07,11R,3日目以降,5,5-1-2,61.26,0.0641,0.00564,355.3,2.004,0.08804,100,45.13,12,0,0,1-2-3
2026-08-15,202608150711,07,11R,3日目以降,5,5-1-3,61.26,0.0641,0.00825,242.9,2.004,0.12878,100,45.13,12,0,0,1-2-3
2026-08-15,202608150711,07,11R,3日目以降,5,5-1-4,61.26,0.0641,0.0069,290.4,2.004,0.10772,100,45.13,12,0,0,1-2-3
2026-08-15,202608150711,07,11R,3日目以降,5,5-1-6,61.26,0.0641,0.00367,545.4,2.004,0.05735,100,45.13,12,0,0,1-2-3
2026-08-15,202608150711,07,11R,3日目以降,5,5-2-1,61.26,0.0641,0.00264,759.2,2.004,0.0412,100,45.13,12,0,0,1-2-3
2026-08-15,202608150711,07,11R,3日目以降,5,5-2-3,61.26,0.0641,0.00216,927.9,2.004,0.03371,100,45.13,12,0,0,1-2-3
2026-08-15,202608150711,07,11R,3日目以降,5,5-2-4,61.26,0.0641,0.00189,1060.0,2.004,0.02951,100,45.13,12,0,0,1-2-3
2026-08-15,202608150711,07,11R,3日目以降,5,5-2-6,61.26,0.0641,0.00147,1363.0,2.004,0.02295,100,45.13,12,0,0,1-2-3
2026-08-15,202608150711,07,11R,3日目以降,5,5-3-1,61.26,0.0641,0.00492,407.3,2.004,0.0768,100,45.13,12,0,0,1-2-3
2026-08-15,202608150711,07,11R,3日目以降,5,5-3-2,61.26,0.0641,0.00204,982.5,2.004,0.03184,100,45.13,12,0,0,1-2-3
2026-08-15,202608150711,07,11R,3日目以降,5,5-3-4,61.26,0.0641,0.00294,681.7,2.004,0.04589,100,45.13,12,0,0,1-2-3
2026-08-15,202608150711,07,11R,3日目以降,5,5-3-6,61.26,0.0641,0.00187,1069.0,2.004,0.02926,100,45.13,12,0,0,1-2-3
2026-08-15,202608151804,18,04R,初日,4,4-1-2,68.9,0.1994,0.03464,58.6,2.03,0.17375,100,14.12,12,0,0,1-3-5
2026-08-15,202608151804,18,04R,初日,4,4-1-3,68.9,0.1994,0.01159,175.1,2.03,0.05815,100,14.12,12,0,0,1-3-5
2026-08-15,202608151804,18,04R,初日,4,4-1-5,68.9,0.1994,0.02443,83.1,2.03,0.12252,100,14.12,12,0,0,1-3-5
2026-08-15,202608151804,18,04R,初日,4,4-1-6,68.9,0.1994,0.01418,143.1,2.03,0.07115,100,14.12,12,0,0,1-3-5
2026-08-15,202608151804,18,04R,初日,4,4-2-1,68.9,0.1994,0.01922,105.6,2.03,0.09642,100,14.12,12,0,0,1-3-5
2026-08-15,202608151804,18,04R,初日,4,4-2-3,68.9,0.1994,0.00532,381.8,2.03,0.02667,100,14.12,12,0,0,1-3-5
2026-08-15,202608151804,18,04R,初日,4,4-2-5,68.9,0.1994,0.009,225.6,2.03,0.04513,100,14.12,12,0,0,1-3-5
2026-08-15,202608151804,18,04R,初日,4,4-2-6,68.9,0.1994,0.00668,303.9,2.03,0.0335,100,14.12,12,0,0,1-3-5
2026-08-15,202608151804,18,04R,初日,4,4-3-1,68.9,0.1994,0.0075,270.7,2.03,0.03761,100,14.12,12,0,0,1-3-5
2026-08-15,202608151804,18,04R,初日,4,4-3-2,68.9,0.1994,0.00286,709.1,2.03,0.01436,100,14.12,12,0,0,1-3-5
2026-08-15,202608151804,18,04R,初日,4,4-3-5,68.9,0.1994,0.00491,413.6,2.03,0.02462,100,14.12,12,0,0,1-3-5
2026-08-15,202608151804,18,04R,初日,4,4-3-6,68.9,0.1994,0.00341,595.6,2.03,0.01709,100,14.12,12,0,0,1-3-5
2026-08-15,202608151909,19,09R,3日目以降,4,4-1-2,61.12,0.1513,0.01113,179.5,1.997,0.07354,100,21.21,12,0,0,1-2-5
2026-08-15,202608151909,19,09R,3日目以降,4,4-1-3,61.12,0.1513,0.01113,179.5,1.997,0.07354,100,21.21,12,0,0,1-2-5
2026-08-15,202608151909,19,09R,3日目以降,4,4-1-5,61.12,0.1513,0.01835,108.8,1.997,0.12132,100,21.21,12,0,0,1-2-5
2026-08-15,202608151909,19,09R,3日目以降,4,4-1-6,61.12,0.1513,0.01229,162.5,1.997,0.08123,100,21.21,12,0,0,1-2-5
2026-08-15,202608151909,19,09R,3日目以降,4,4-2-1,61.12,0.1513,0.00688,290.2,1.997,0.04548,100,21.21,12,0,0,1-2-5
2026-08-15,202608151909,19,09R,3日目以降,4,4-2-3,61.12,0.1513,0.00437,457.2,1.997,0.02887,100,21.21,12,0,0,1-2-5
2026-08-15,202608151909,19,09R,3日目以降,4,4-2-5,61.12,0.1513,0.0049,407.4,1.997,0.0324,100,21.21,12,0,0,1-2-5
2026-08-15,202608151909,19,09R,3日目以降,4,4-2-6,61.12,0.1513,0.00487,410.0,1.997,0.03219,100,21.21,12,0,0,1-2-5
2026-08-15,202608151909,19,09R,3日目以降,4,4-3-1,61.12,0.1513,0.00783,255.2,1.997,0.05172,100,21.21,12,0,0,1-2-5
2026-08-15,202608151909,19,09R,3日目以降,4,4-3-2,61.12,0.1513,0.00349,572.5,1.997,0.02306,100,21.21,12,0,0,1-2-5
2026-08-15,202608151909,19,09R,3日目以降,4,4-3-5,61.12,0.1513,0.0054,369.5,1.997,0.03572,100,21.21,12,0,0,1-2-5
2026-08-15,202608151909,19,09R,3日目以降,4,4-3-6,61.12,0.1513,0.00352,567.4,1.997,0.02326,100,21.21,12,0,0,1-2-5
2026-08-15,202608152112,21,12R,3日目以降,5,5-1-2,68.2,0.0645,0.00603,312.0,1.882,0.09347,100,44.37,12,0,0,5-6-3
2026-08-15,202608152112,21,12R,3日目以降,5,5-1-3,68.2,0.0645,0.00609,309.3,1.882,0.09428,100,44.37,12,0,0,5-6-3
2026-08-15,202608152112,21,12R,3日目以降,5,5-1-4,68.2,0.0645,0.00535,351.9,1.882,0.08287,100,44.37,12,0,0,5-6-3
2026-08-15,202608152112,21,12R,3日目以降,5,5-1-6,68.2,0.0645,0.00579,325.3,1.882,0.08964,100,44.37,12,0,0,5-6-3
2026-08-15,202608152112,21,12R,3日目以降,5,5-2-1,68.2,0.0645,0.00357,526.7,1.882,0.05537,100,44.37,12,0,0,5-6-3
2026-08-15,202608152112,21,12R,3日目以降,5,5-2-3,68.2,0.0645,0.00233,807.0,1.882,0.03614,100,44.37,12,0,0,5-6-3
2026-08-15,202608152112,21,12R,3日目以降,5,5-2-4,68.2,0.0645,0.00216,872.3,1.882,0.03343,100,44.37,12,0,0,5-6-3
2026-08-15,202608152112,21,12R,3日目以降,5,5-2-6,68.2,0.0645,0.00209,898.5,1.882,0.03246,100,44.37,12,0,0,5-6-3
2026-08-15,202608152112,21,12R,3日目以降,5,5-3-1,68.2,0.0645,0.00354,531.7,1.882,0.05485,100,44.37,12,0,0,5-6-3
2026-08-15,202608152112,21,12R,3日目以降,5,5-3-2,68.2,0.0645,0.00195,963.2,1.882,0.03028,100,44.37,12,0,0,5-6-3
2026-08-15,202608152112,21,12R,3日目以降,5,5-3-4,68.2,0.0645,0.00173,1087.0,1.882,0.02683,100,44.37,12,0,0,5-6-3
2026-08-15,202608152112,21,12R,3日目以降,5,5-3-6,68.2,0.0645,0.00178,1057.0,1.882,0.02759,100,44.37,12,0,0,5-6-3
2026-08-16,202608160904,09,04R,2日目,5,5-1-2,68.2,0.0645,0.00417,290.4,1.212,0.06465,100,33.38,12,0,0,2-4-6
