race_code,branch,confidence,status,points,rank,rank_col,actual_combo,hit,invest,return,payout100
202608030505,1逃げ,0.44365094740768446,SETTLED,7,7,v110_rank20,1-3-6,1,700,1970,1970
202608030506,1逃げ,0.5747204693171203,UNSETTLED,,,,3-2-1,,,,15620
202608030507,1逃げ,0.6992173473394634,UNSETTLED,,,,3-1-2,,,,690
202608030508,1逃げ,0.760297177351985,SETTLED,7,5,v110_rank20,1-2-4,1,700,1030,1030
202608030509,1逃げ,0.6741118135873221,SETTLED,7,19,v110_rank20,1-4-6,0,700,0,17450
202608030510,1逃げ,0.7225658345059299,UNSETTLED,,,,3-5-1,,,,12640
202608030511,1逃げ,0.8215950125005443,SETTLED,7,17,v110_rank20,1-4-6,0,700,0,2400
202608030512,1逃げ,0.796325914343546,SETTLED,7,1,v110_rank20,1-3-6,1,700,970,970
202608030602,1逃げ,0.4163347581332939,UNSETTLED,,,,3-4-2,,,,1660
202608030603,1逃げ,0.5711548343597811,SETTLED,7,2,v110_rank20,1-3-6,1,700,2660,2660
202608030604,1逃げ,0.8475954188787803,SETTLED,7,3,v110_rank20,1-3-5,1,700,970,970
202608030605,1逃げ,0.4877401475170363,SETTLED,7,15,v110_rank20,1-3-6,0,700,0,7010
202608030606,5頭,0.343883624552542,NO_SOURCE,,,,,,,,
202608030607,1逃げ,0.4330038588190145,UNSETTLED,,,,2-3-5,,,,6120
202608030608,1逃げ,0.708634299557027,SETTLED,7,9,v110_rank20,1-3-2,0,700,0,1360
202608030609,1逃げ,0.5673543266758371,UNSETTLED,,,,3-6-4,,,,20110
202608030610,1逃げ,0.5595714339176033,UNSETTLED,,,,3-1-4,,,,700
202608030611,1逃げ,0.8547305648075905,SETTLED,7,17,v110_rank20,1-6-3,0,700,0,5730
202608030612,1逃げ,0.6915682164445934,UNSETTLED,,,,2-1-3,,,,13430
202608030801,1逃げ,0.685120094874566,SETTLED,7,8,v110_rank20,1-2-5,0,700,0,810
202608030802,1逃げ,0.478120459328502,SETTLED,7,6,v110_rank20,1-3-2,1,700,1340,1340
202608030803,1逃げ,0.7828488989590311,SETTLED,7,12,v110_rank20,1-3-2,0,700,0,1300
202608030804,1逃げ,0.5890890850529064,SETTLED,7,8,v110_rank20,1-5-6,0,700,0,2580
202608030805,1逃げ,0.7161738556183539,SETTLED,7,3,v110_rank20,1-3-6,1,700,1890,1890
202608030806,1逃げ,0.5652416002472762,SETTLED,7,7,v110_rank20,1-2-3,1,700,1320,1320
202608030807,1逃げ,0.4968793983692246,SETTLED,7,6,v110_rank20,1-3-2,1,700,860,860
202608030808,1逃げ,0.7300614859340802,SETTLED,7,1,v110_rank20,1-3-6,1,700,590,590
202608030809,1逃げ,0.4033955284560481,UNSETTLED,,,,2-1-3,,,,2720
202608030810,1逃げ,0.6218280697536519,UNSETTLED,,,,3-4-5,,,,2880
202608030811,1逃げ,0.7646512616513017,SETTLED,7,1,v110_rank20,1-2-3,1,700,520,520
202608030812,1逃げ,0.5811881210201807,SETTLED,7,3,v110_rank20,1-2-4,1,700,710,710
202608031301,3まくり,0.2038614708885497,UNSETTLED,,,,1-4-5,,,,2910
202608031302,5頭,0.20310538735176367,NO_SOURCE,,,,,,,,
202608031303,5頭,0.3591193510802925,NO_SOURCE,,,,,,,,
202608031304,5頭,0.28403040651811046,UNSETTLED,,,,4-5-6,,,,7090
202608031305,1逃げ,0.703092318900849,SETTLED,7,3,v110_rank20,1-5-2,1,700,590,590
202608031306,1逃げ,0.5565809363340879,SETTLED,7,6,v110_rank20,1-2-3,1,700,1450,1450
202608031308,1逃げ,0.7204978731024838,SETTLED,7,3,v110_rank20,1-2-5,1,700,430,430
202608031309,1逃げ,0.7941127349541511,UNSETTLED,,,,4-1-6,,,,5450
202608031310,1逃げ,0.6987016528644167,SETTLED,7,2,v110_rank20,1-3-6,1,700,1350,1350
202608031311,1逃げ,0.7339473363618398,SETTLED,7,4,v110_rank20,1-3-2,1,700,770,770
202608031312,1逃げ,0.7014522016707204,SETTLED,7,18,v110_rank20,1-4-5,0,700,0,2790
202608031701,1逃げ,0.5717717674583422,SETTLED,7,15,v110_rank20,1-3-5,0,700,0,3740
202608031702,1逃げ,0.4954816475606466,SETTLED,7,1,v110_rank20,1-2-5,1,700,870,870
202608031703,4カド,0.25101089321145065,NO_SOURCE,,,,,,,,
202608031704,5頭,0.35918870655614665,NO_SOURCE,,,,,,,,
202608031705,1逃げ,0.6837236726959571,UNSETTLED,,,,5-4-1,,,,12870
202608031707,1逃げ,0.4092664702147855,UNSETTLED,,,,5-4-6,,,,9050
202608031708,5頭,0.2603289764411698,NO_SOURCE,,,,,,,,
202608031709,1逃げ,0.5670391168383538,SETTLED,7,2,v110_rank20,1-3-5,1,700,620,620
202608031710,1逃げ,0.5102169128177151,SETTLED,7,2,v110_rank20,1-2-5,1,700,580,580
202608031711,1逃げ,0.6339893619172071,UNSETTLED,,,,3-1-2,,,,5110
202608031712,1逃げ,0.7544743864705615,SETTLED,7,17,v110_rank20,1-6-2,0,700,0,7660
202608031901,1逃げ,0.639243865841735,SETTLED,7,5,v110_rank20,1-4-3,1,700,1430,1430
202608031902,1逃げ,0.5222150523585859,UNSETTLED,,,,4-1-5,,,,3800
202608031903,1逃げ,0.43803658838817133,UNSETTLED,,,,3-5-4,,,,18800
202608031904,1逃げ,0.49048494450511937,SETTLED,7,2,v110_rank20,1-2-4,1,700,1610,1610
202608031905,1逃げ,0.6117849891605467,SETTLED,7,6,v110_rank20,1-4-6,1,700,2320,2320
202608031906,1逃げ,0.48018940426247997,UNSETTLED,,,,3-2-4,,,,15890
202608031907,1逃げ,0.4933529313501635,UNSETTLED,,,,3-4-5,,,,870
202608031909,1逃げ,0.6583460219107757,UNSETTLED,,,,4-1-5,,,,5110
202608031910,1逃げ,0.7357124354834614,SETTLED,7,10,v110_rank20,1-3-2,0,700,0,3950
202608031911,1逃げ,0.5429428192028685,UNSETTLED,,,,3-6-1,,,,3450
202608031912,1逃げ,0.6462058552918689,SETTLED,7,5,v110_rank20,1-5-3,1,700,2000,2000
202608032001,5頭,0.27825575608607767,NO_SOURCE,,,,,,,,
202608032003,1逃げ,0.7572840325530384,SETTLED,7,1,v110_rank20,1-2-6,1,700,1460,1460
202608032004,1逃げ,0.6849994627502537,SETTLED,7,7,v110_rank20,1-3-2,1,700,1870,1870
202608032006,1逃げ,0.5067968819586689,UNSETTLED,,,,6-1-2,,,,7610
202608032007,1逃げ,0.6949362039360346,UNSETTLED,,,,4-1-2,,,,7370
202608032008,1逃げ,0.5800733618300212,SETTLED,7,2,v110_rank20,1-3-2,1,700,640,640
202608032009,1逃げ,0.6806646110537948,SETTLED,7,11,v110_rank20,1-2-3,0,700,0,2380
202608032010,1逃げ,0.6808361821387287,SETTLED,7,3,v110_rank20,1-3-2,1,700,1170,1170
202608032011,1逃げ,0.7306347872691229,SETTLED,7,1,v110_rank20,1-3-6,1,700,2080,2080
202608032012,1逃げ,0.6636546750653132,SETTLED,7,3,v110_rank20,1-3-2,1,700,650,650
202608032101,1逃げ,0.5539413643981871,UNSETTLED,,,,2-3-1,,,,24690
202608032102,1逃げ,0.7468733291521046,UNSETTLED,,,,5-2-4,,,,68770
202608032103,1逃げ,0.6034392488564663,SETTLED,7,6,v110_rank20,1-2-3,1,700,1270,1270
202608032104,1逃げ,0.5388352128549828,SETTLED,7,4,v110_rank20,1-3-5,1,700,1010,1010
202608032105,1逃げ,0.5158139316419074,SETTLED,7,17,v110_rank20,1-2-5,0,700,0,5730
202608032106,5頭,0.5222705704361625,NO_SOURCE,,,,,,,,
202608032107,1逃げ,0.4430310863495845,SETTLED,7,9,v110_rank20,1-3-6,0,700,0,1840
202608032109,1逃げ,0.45190184848024156,UNSETTLED,,,,4-1-2,,,,13350
202608032110,1逃げ,0.7220368968824042,UNSETTLED,,,,5-1-6,,,,38460
202608032111,1逃げ,0.8349311998447349,SETTLED,7,7,v110_rank20,1-2-5,1,700,1440,1440
202608032112,1逃げ,0.7896831654935511,SETTLED,7,2,v110_rank20,1-2-4,1,700,1030,1030
202608032201,1逃げ,0.47174925801463646,UNSETTLED,,,,6-1-4,,,,35770
202608032202,1逃げ,0.4922216135967767,SETTLED,7,2,v110_rank20,1-4-3,1,700,1010,1010
202608032203,1逃げ,0.5860096249612311,SETTLED,7,2,v110_rank20,1-2-3,1,700,380,380
202608032204,1逃げ,0.5883326653501808,SETTLED,7,5,v110_rank20,1-2-4,1,700,850,850
202608032205,3まくり,0.24932352751085785,NO_SOURCE,,,,,,,,
202608032206,1逃げ,0.7955797236255647,SETTLED,7,8,v110_rank20,1-6-3,0,700,0,1560
202608032207,1逃げ,0.492435526060292,UNSETTLED,,,,2-1-5,,,,2140
202608032208,1逃げ,0.46745353629546593,SETTLED,7,9,v110_rank20,1-2-6,0,700,0,4970
202608032209,5頭,0.19137975076404615,NO_SOURCE,,,,,,,,
202608032210,1逃げ,0.4402111730099959,SETTLED,7,2,v110_rank20,1-3-2,1,700,1050,1050
202608032211,1逃げ,0.4400549148704821,SETTLED,7,2,v110_rank20,1-2-3,1,700,430,430
202608032212,1逃げ,0.7026192599917849,SETTLED,7,13,v110_rank20,1-5-2,0,700,0,2810
202608032301,1逃げ,0.7461659676740222,SETTLED,7,6,v110_rank20,1-2-4,1,700,730,730
202608032302,1逃げ,0.725945132494653,SETTLED,7,9,v110_rank20,1-4-5,0,700,0,4280
202608032303,1逃げ,0.684179217106506,SETTLED,7,7,v110_rank20,1-5-2,1,700,1710,1710
202608032304,3まくり,0.21470508405178834,NO_SOURCE,,,,,,,,
202608032305,1逃げ,0.43666137469726296,SETTLED,7,13,v110_rank20,1-3-6,0,700,0,7200
202608032306,5頭,0.24105209272995254,NO_SOURCE,,,,,,,,
202608032307,1逃げ,0.5472894024008718,UNSETTLED,,,,5-3-2,,,,49010
202608032308,4カド,0.23897823117581235,NO_SOURCE,,,,,,,,
202608032309,1逃げ,0.6434632828135912,UNSETTLED,,,,4-1-2,,,,7540
202608032310,1逃げ,0.6198981324586305,SETTLED,7,6,v110_rank20,1-4-2,1,700,1550,1550
202608032311,1逃げ,0.6201066010269939,SETTLED,7,13,v110_rank20,1-5-4,0,700,0,5980
202608032312,1逃げ,0.7457541393127742,SETTLED,7,19,v110_rank20,1-4-3,0,700,0,3790
202608040103,3まくり,0.3525018046662803,NO_SOURCE,,,,,,,,
202608040104,1逃げ,0.43103428398492155,SETTLED,7,1,v110_rank20,1-3-5,1,700,1090,1090
202608040106,1逃げ,0.6297595995374721,SETTLED,7,1,v110_rank20,1-2-3,1,700,430,430
202608040107,1逃げ,0.5495962931395387,SETTLED,7,6,v110_rank20,1-2-3,1,700,3060,3060
202608040108,1逃げ,0.6120157228086645,SETTLED,7,6,v110_rank20,1-4-3,1,700,1750,1750
202608040109,1逃げ,0.7051454692949412,UNSETTLED,,,,4-5-1,,,,10440
202608040110,3まくり差し,0.1601764488531079,NO_SOURCE,,,,,,,,
202608040111,1逃げ,0.6282853454102236,SETTLED,7,3,v110_rank20,1-4-5,1,700,1420,1420
202608040112,5頭,0.20007469406867234,NO_SOURCE,,,,,,,,
202608040401,3まくり,0.4207894315812472,NO_SOURCE,,,,,,,,
202608040402,1逃げ,0.6742113056656027,UNSETTLED,,,,4-2-3,,,,35930
202608040403,1逃げ,0.40234402971794037,UNSETTLED,,,,3-4-1,,,,14220
202608040404,5頭,0.4120215400707122,NO_SOURCE,,,,,,,,
202608040406,1逃げ,0.6516888704824357,SETTLED,7,1,v110_rank20,1-2-5,1,700,2510,2510
202608040407,3まくり,0.23827574271305482,NO_SOURCE,,,,,,,,
202608040408,1逃げ,0.7298613939372887,UNSETTLED,,,,4-5-1,,,,1290
202608040410,1逃げ,0.7212587368495089,SETTLED,7,11,v110_rank20,1-4-5,0,700,0,1860
202608040411,1逃げ,0.8039798425071321,SETTLED,7,1,v110_rank20,1-4-2,1,700,610,610
202608040412,1逃げ,0.5521131328486647,SETTLED,7,1,v110_rank20,1-2-4,1,700,1170,1170
202608040501,1逃げ,0.5263903478787798,UNSETTLED,,,,4-1-6,,,,2650
202608040502,1逃げ,0.4735473523325888,SETTLED,7,6,v110_rank20,1-6-2,1,700,2510,2510
202608040503,4カド,0.3217934698639992,NO_SOURCE,,,,,,,,
202608040504,1逃げ,0.646335236757033,SETTLED,7,10,v110_rank20,1-2-6,0,700,0,1350
202608040505,1逃げ,0.7410028806086424,SETTLED,7,13,v110_rank20,1-6-5,0,700,0,10110
202608040506,3まくり,0.1790453364601827,NO_SOURCE,,,,,,,,
202608040507,1逃げ,0.6079455508172946,SETTLED,7,6,v110_rank20,1-2-3,1,700,2790,2790
202608040508,1逃げ,0.5815662231407993,SETTLED,7,18,v110_rank20,1-5-3,0,700,0,13160
202608040509,1逃げ,0.6715096807669109,UNSETTLED,,,,3-5-2,,,,69690
202608040510,1逃げ,0.7087565791106091,UNSETTLED,,,,2-1-5,,,,2260
202608040511,1逃げ,0.7717218790104616,SETTLED,7,6,v110_rank20,1-6-2,1,700,5760,5760
202608040512,1逃げ,0.7439419323300939,SETTLED,7,18,v110_rank20,1-6-4,0,700,0,17800
202608040601,3まくり差し,0.25676950526174724,NO_SOURCE,,,,,,,,
202608040602,1逃げ,0.542562485419915,UNSETTLED,,,,2-1-6,,,,1530
202608040603,1逃げ,0.7908314111735246,SETTLED,7,7,v110_rank20,1-4-6,1,700,2520,2520
202608040604,1逃げ,0.7199729304348885,SETTLED,7,14,v110_rank20,1-2-6,0,700,0,1400
202608040605,1逃げ,0.7132043152018573,SETTLED,7,2,v110_rank20,1-6-5,1,700,790,790
202608040606,1逃げ,0.544982436480116,UNSETTLED,,,,4-3-2,,,,77140
202608040607,1逃げ,0.758891814961865,SETTLED,7,2,v110_rank20,1-6-3,1,700,580,580
202608040608,1逃げ,0.5127021142457431,SETTLED,7,5,v110_rank20,1-3-4,1,700,920,920
202608040609,1逃げ,0.7590541818293893,SETTLED,7,2,v110_rank20,1-3-6,1,700,1310,1310
202608040610,1逃げ,0.73706701759827,SETTLED,7,5,v110_rank20,1-2-3,1,700,610,610
202608040611,1逃げ,0.7889378909107814,UNSETTLED,,,,4-2-6,,,,9450
202608040612,1逃げ,0.7202150650522916,UNSETTLED,,,,4-5-2,,,,16220
202608040801,1逃げ,0.6027815495754425,UNSETTLED,,,,2-3-1,,,,16910
202608040802,1逃げ,0.6729071009431455,SETTLED,7,1,v110_rank20,1-2-5,1,700,640,640
202608040803,1逃げ,0.7277642259351562,SETTLED,7,4,v110_rank20,1-2-3,1,700,900,900
202608040804,1逃げ,0.8395350349767068,SETTLED,7,7,v110_rank20,1-3-5,1,700,2840,2840
202608040805,1逃げ,0.5332816749418372,SETTLED,7,18,v110_rank20,1-2-3,0,700,0,1710
202608040806,1逃げ,0.7382171322300615,SETTLED,7,2,v110_rank20,1-5-3,1,700,730,730
202608040807,1逃げ,0.6326089469350251,SETTLED,7,9,v110_rank20,1-3-5,0,700,0,1610
202608040808,1逃げ,0.682218552202045,SETTLED,7,1,v110_rank20,1-3-4,1,700,570,570
202608040809,1逃げ,0.8191366064523101,SETTLED,7,6,v110_rank20,1-2-3,1,700,910,910
202608040810,1逃げ,0.695831457548608,SETTLED,7,6,v110_rank20,1-3-2,1,700,1070,1070
202608040811,1逃げ,0.7234908363324415,UNSETTLED,,,,4-2-1,,,,15620
202608040812,1逃げ,0.6494907835796966,SETTLED,7,4,v110_rank20,1-4-5,1,700,2470,2470
202608041001,1逃げ,0.7924000958549547,SETTLED,7,1,v110_rank20,1-2-4,1,700,570,570
202608041002,1逃げ,0.5225287030378765,SETTLED,7,2,v110_rank20,1-3-2,1,700,650,650
202608041003,1逃げ,0.5429305364899562,UNSETTLED,,,,3-1-2,,,,1760
202608041004,1逃げ,0.6599046141525754,SETTLED,7,8,v110_rank20,1-2-4,0,700,0,2710
202608041005,1逃げ,0.6650643426328694,UNSETTLED,,,,2-4-1,,,,11670
202608041006,3まくり,0.2643934740924915,NO_SOURCE,,,,,,,,
202608041007,1逃げ,0.4822461212040266,UNSETTLED,,,,4-5-3,,,,18550
202608041008,3まくり,0.20766348983886987,NO_SOURCE,,,,,,,,
202608041009,3まくり,0.25716508032652763,NO_SOURCE,,,,,,,,
202608041010,3まくり,0.20707400005420987,NO_SOURCE,,,,,,,,
202608041012,1逃げ,0.5549146617194805,SETTLED,7,11,v110_rank20,1-4-2,0,700,0,2060
202608041201,5頭,0.19619938400223472,NO_SOURCE,,,,,,,,
202608041202,1逃げ,0.4518570665146029,SETTLED,7,3,v110_rank20,1-4-3,1,700,1610,1610
202608041203,1逃げ,0.42583689115816337,UNSETTLED,,,,4-5-6,,,,18510
202608041204,4カド,0.3085114875126765,NO_SOURCE,,,,,,,,
202608041205,1逃げ,0.4962571792976146,UNSETTLED,,,,4-5-6,,,,8790
202608041207,1逃げ,0.5018987942555735,SETTLED,7,4,v110_rank20,1-4-3,1,700,1690,1690
202608041208,1逃げ,0.5180320288470345,UNSETTLED,,,,4-1-3,,,,2590
202608041209,1逃げ,0.5555913147369392,UNSETTLED,,,,3-1-4,,,,10000
202608041211,1逃げ,0.5735533714426411,UNSETTLED,,,,3-4-5,,,,28140
202608041212,1逃げ,0.6835407377160888,SETTLED,7,19,v110_rank20,1-3-6,0,700,0,3250
202608041301,3まくり,0.2549663887831716,NO_SOURCE,,,,,,,,
202608041303,1逃げ,0.6150097026830494,SETTLED,7,2,v110_rank20,1-6-2,1,700,870,870
202608041304,1逃げ,0.6617066662436877,SETTLED,7,7,v110_rank20,1-2-5,1,700,1390,1390
202608041305,1逃げ,0.637847258713395,SETTLED,7,3,v110_rank20,1-5-3,1,700,840,840
202608041306,1逃げ,0.7132999706291583,SETTLED,7,3,v110_rank20,1-4-2,1,700,990,990
202608041307,1逃げ,0.6085389464647549,UNSETTLED,,,,3-5-1,,,,5460
202608041308,1逃げ,0.7911678386640684,SETTLED,7,5,v110_rank20,1-4-2,1,700,1100,1100
202608041309,1逃げ,0.5901052648524523,SETTLED,7,4,v110_rank20,1-5-3,1,700,1860,1860
202608041310,1逃げ,0.5834856605327564,UNSETTLED,,,,4-1-5,,,,25760
202608041311,1逃げ,0.7161355649426355,SETTLED,7,5,v110_rank20,1-3-2,1,700,810,810
202608041312,1逃げ,0.6862829816137264,SETTLED,7,1,v110_rank20,1-2-4,1,700,600,600
202608041701,1逃げ,0.7038646629287392,UNSETTLED,,,,3-4-2,,,,1880
202608041702,3まくり,0.2216264843636312,NO_SOURCE,,,,,,,,
202608041703,1逃げ,0.6324292893766746,UNSETTLED,,,,3-1-6,,,,7020
202608041704,1逃げ,0.6994368663388002,SETTLED,7,18,v110_rank20,1-2-5,0,700,0,2470
202608041705,5頭,0.24650806195538646,NO_SOURCE,,,,,,,,
202608041706,1逃げ,0.7215923063016544,UNSETTLED,,,,3-4-5,,,,5650
202608041707,5頭,0.4095725380608564,NO_SOURCE,,,,,,,,
202608041708,4カド,0.2968764187023354,NO_SOURCE,,,,,,,,
202608041709,1逃げ,0.5886892897432916,SETTLED,7,2,v110_rank20,1-3-2,1,700,1170,1170
202608041710,1逃げ,0.5158099605019743,UNSETTLED,,,,3-1-5,,,,2030
202608041711,1逃げ,0.4887789591549497,UNSETTLED,,,,3-4-6,,,,6570
202608041712,1逃げ,0.701170040011856,SETTLED,7,13,v110_rank20,1-2-4,0,700,0,1230
202608041901,1逃げ,0.5116733960617211,SETTLED,7,1,v110_rank20,1-2-3,1,700,410,410
202608041902,5頭,0.2645115762620878,NO_SOURCE,,,,,,,,
202608041904,1逃げ,0.5625972755771503,UNSETTLED,,,,2-1-6,,,,7590
202608041905,1逃げ,0.5990119727578346,SETTLED,7,15,v110_rank20,1-4-5,0,700,0,12500
202608041906,5頭,0.3307021306764232,NO_SOURCE,,,,,,,,
202608041907,1逃げ,0.4979891264535378,UNSETTLED,,,,6-1-2,,,,850
202608041908,3まくり差し,0.21238214773644765,NO_SOURCE,,,,,,,,
202608041909,1逃げ,0.7081126964046053,SETTLED,7,2,v110_rank20,1-5-3,1,700,540,540
202608041910,1逃げ,0.8838282207271074,SETTLED,7,4,v110_rank20,1-4-2,1,700,1150,1150
202608041911,1逃げ,0.7095698417452307,SETTLED,7,2,v110_rank20,1-2-4,1,700,850,850
202608041912,1逃げ,0.7678432759804035,SETTLED,7,4,v110_rank20,1-2-3,1,700,130,130
202608042101,1逃げ,0.6168109071527192,SETTLED,7,10,v110_rank20,1-2-4,0,700,0,2280
202608042102,1逃げ,0.624706664755569,UNSETTLED,,,,4-6-2,,,,22100
202608042103,1逃げ,0.44346635599693734,SETTLED,7,4,v110_rank20,1-3-4,1,700,700,700
202608042104,1逃げ,0.8287539096876632,SETTLED,7,5,v110_rank20,1-3-2,1,700,760,760
202608042105,1逃げ,0.6667377819767412,SETTLED,7,1,v110_rank20,1-2-6,1,700,880,880
202608042106,5頭,0.4249247273978343,NO_SOURCE,,,,,,,,
202608042107,1逃げ,0.5420898962989061,SETTLED,7,2,v110_rank20,1-4-6,1,700,1890,1890
202608042108,1逃げ,0.5147997470571493,UNSETTLED,,,,3-1-6,,,,1370
202608042109,1逃げ,0.7988782276473841,SETTLED,7,1,v110_rank20,1-2-4,1,700,480,480
202608042110,1逃げ,0.5585487691955655,SETTLED,7,1,v110_rank20,1-3-5,1,700,1110,1110
202608042112,1逃げ,0.6991876768030221,SETTLED,7,1,v110_rank20,1-3-6,1,700,2480,2480
202608050101,4カド,0.449642542902415,NO_SOURCE,,,,,,,,
202608050102,1逃げ,0.4820652466081399,SETTLED,7,2,v110_rank20,1-2-3,1,700,1360,1360
202608050103,1逃げ,0.4777619090645743,SETTLED,7,1,v110_rank20,1-2-6,1,700,1250,1250
202608050104,3まくり差し,0.3026795377105973,NO_SOURCE,,,,,,,,
202608050105,1逃げ,0.46690226851968847,SETTLED,7,2,v110_rank20,1-2-4,1,700,1050,1050
202608050106,1逃げ,0.6391915438248503,SETTLED,7,18,v110_rank20,1-2-5,0,700,0,2960
202608050107,1逃げ,0.44420990133372085,SETTLED,7,11,v110_rank20,1-5-3,0,700,0,9090
202608050108,1逃げ,0.7394398629043305,UNSETTLED,,,,3-4-1,,,,2580
202608050109,1逃げ,0.5145058032862333,SETTLED,7,2,v110_rank20,1-6-2,1,700,1000,1000
202608050110,3まくり差し,0.20228201628499906,NO_SOURCE,,,,,,,,
202608050111,1逃げ,0.6313951563222355,SETTLED,7,14,v110_rank20,1-4-6,0,700,0,3080
202608050112,1逃げ,0.6917389994950965,SETTLED,7,5,v110_rank20,1-4-3,1,700,1480,1480
202608050401,5頭,0.3051607137031474,UNSETTLED,,,,5-4-6,,,,1430
202608050402,1逃げ,0.8216359545605805,SETTLED,7,2,v110_rank20,1-2-6,1,700,1220,1220
202608050403,5頭,0.24815904614821394,NO_SOURCE,,,,,,,,
202608050404,5頭,0.23540613062369176,NO_SOURCE,,,,,,,,
202608050405,5頭,0.43972526934412615,NO_SOURCE,,,,,,,,
202608050406,1逃げ,0.433349813949639,SETTLED,7,9,v110_rank20,1-6-5,0,700,0,3730
202608050407,5頭,0.4343983911846807,UNSETTLED,,,,5-1-3,,,,20600
202608050408,1逃げ,0.8115281072745728,UNSETTLED,,,,4-1-2,,,,1420
202608050409,3まくり差し,0.2600912434283744,NO_SOURCE,,,,,,,,
202608050410,1逃げ,0.638627774034436,UNSETTLED,,,,2-1-6,,,,4320
202608050411,1逃げ,0.4817785036383878,SETTLED,7,2,v110_rank20,1-3-2,1,700,840,840
202608050412,1逃げ,0.7774086716881045,SETTLED,7,2,v110_rank20,1-2-3,1,700,560,560
202608050501,1逃げ,0.6782398523293873,SETTLED,7,3,v110_rank20,1-5-2,1,700,2550,2550
202608050502,1逃げ,0.6801348511926048,UNSETTLED,,,,6-4-3,,,,45230
202608050503,1逃げ,0.44516122705037253,UNSETTLED,,,,2-3-4,,,,3540
202608050504,5頭,0.2652892972322541,NO_SOURCE,,,,,,,,
202608050505,3まくり,0.3047117530601103,NO_SOURCE,,,,,,,,
202608050506,1逃げ,0.6366539820125219,SETTLED,7,7,v110_rank20,1-3-2,1,700,800,800
202608050507,1逃げ,0.6162108649068192,UNSETTLED,,,,3-4-2,,,,31440
202608050508,1逃げ,0.7052305423792125,UNSETTLED,,,,3-4-2,,,,28640
202608050509,1逃げ,0.517977806637042,SETTLED,7,3,v110_rank20,1-3-4,1,700,940,940
202608050510,1逃げ,0.7401867277253822,UNSETTLED,,,,2-4-1,,,,4190
202608050511,1逃げ,0.6402597100133124,SETTLED,7,2,v110_rank20,1-2-6,1,700,1910,1910
202608050512,1逃げ,0.6461955116773157,SETTLED,7,1,v110_rank20,1-3-2,1,700,750,750
202608050601,1逃げ,0.5014987999650501,SETTLED,7,20,v110_rank20,1-6-3,0,700,0,1810
202608050602,3まくり差し,0.35763177332916485,NO_SOURCE,,,,,,,,
202608050603,1逃げ,0.7421216961539212,SETTLED,7,12,v110_rank20,1-4-6,0,700,0,1530
202608050604,1逃げ,0.8658228680599344,SETTLED,7,3,v110_rank20,1-3-6,1,700,930,930
202608050605,1逃げ,0.743074266438552,SETTLED,7,14,v110_rank20,1-4-3,0,700,0,3410
202608050606,1逃げ,0.6701669109747368,SETTLED,7,3,v110_rank20,1-4-3,1,700,1090,1090
202608050607,1逃げ,0.662524580596073,SETTLED,7,2,v110_rank20,1-2-3,1,700,1400,1400
202608050608,1逃げ,0.7820513487417334,SETTLED,7,6,v110_rank20,1-3-2,1,700,2450,2450
202608050609,1逃げ,0.7075113945083784,SETTLED,7,1,v110_rank20,1-3-6,1,700,580,580
202608050610,1逃げ,0.6091752715610192,SETTLED,7,1,v110_rank20,1-2-6,1,700,1970,1970
202608050611,1逃げ,0.7965332399096408,SETTLED,7,10,v110_rank20,1-4-3,0,700,0,1210
202608050612,1逃げ,0.8584276993600394,SETTLED,7,2,v110_rank20,1-3-2,1,700,780,780
202608050901,1逃げ,0.6994058578502222,SETTLED,7,5,v110_rank20,1-3-6,1,700,1200,1200
202608050902,1逃げ,0.5032236207030625,SETTLED,7,5,v110_rank20,1-2-3,1,700,780,780
202608050903,5頭,0.2512241408271011,NO_SOURCE,,,,,,,,
202608050904,3まくり差し,0.2232234285865109,NO_SOURCE,,,,,,,,
202608050905,1逃げ,0.6850704984572669,SETTLED,7,4,v110_rank20,1-2-6,1,700,950,950
202608050907,5頭,0.26972340538295503,UNSETTLED,,,,2-4-1,,,,5100
202608050908,4カド,0.2855433863545364,NO_SOURCE,,,,,,,,
202608050909,1逃げ,0.5619457187471423,UNSETTLED,,,,4-2-1,,,,3670
202608050910,1逃げ,0.6418671542344734,UNSETTLED,,,,3-1-5,,,,1080
202608050911,1逃げ,0.5681876013628401,SETTLED,7,7,v110_rank20,1-3-2,1,700,2470,2470
