date,race_code,venue,race,day_cat,model,target_boat,score,rank,target_name,target_grade,motor2,motor_history,prior_expo,prior_display,prior_straight,prior_turn,stretch_score,turn_score,foot_type,winner,second,kimarite,head_hit,involved_hit
2026-08-12,202608121312,13,12R,3日目以降,3攻め,3,66.06,B,馬袋 義則,A1,34.1,0.486,0.899,0.0,0.899,0.9,0.63,0.9,出足・回り足寄り,5,1,まくり差し,0,0
2026-08-12,202608121602,16,02R,3日目以降,4→5展開,5,63.71,B,福田 理,B1,32.0,0.601,0.602,0.2,0.0,0.7,0.18,0.666,出足・回り足寄り,1,4,逃げ,0,0
2026-08-12,202608121604,16,04R,3日目以降,4→5展開,5,66.35,B,平尾 崇典,A1,36.3,0.497,0.454,1.0,0.8,0.4,0.791,0.419,伸び寄り,4,3,まくり差し,0,0
2026-08-12,202608121902,19,02R,2日目,3攻め,3,60.22,B,屋良 龍紀,B1,43.8,0.671,0.428,0.2,0.6,0.4,0.446,0.41,バランス,1,3,逃げ,0,1
2026-08-12,202608121904,19,04R,2日目,4→5展開,5,64.43,B,加木 郁,B1,40.3,0.449,0.859,0.5,0.0,1.0,0.322,0.951,出足・回り足寄り,4,5,まくり,0,1
2026-08-12,202608121911,19,11R,2日目,4→5展開,5,63.34,B,菊池 宏志,B1,41.4,0.441,0.428,0.5,0.0,0.5,0.236,0.475,出足・回り足寄り,1,3,逃げ,0,0
2026-08-12,202608122001,20,01R,3日目以降,4カド,4,62.67,B,森 照夫,B2,30.2,0.449,0.517,0.2,0.0,0.6,0.163,0.571,出足・回り足寄り,3,5,まくり差し,0,0
2026-08-12,202608122010,20,10R,3日目以降,4→5展開,5,60.34,B,奥村 明日香,B1,31.0,0.431,0.542,1.0,0.8,0.5,0.808,0.515,伸び寄り,1,3,逃げ,0,0
2026-08-12,202608122012,20,12R,3日目以降,4→5展開,5,68.62,B,植田 太一,A2,30.2,0.554,0.628,0.4,0.8,0.6,0.646,0.61,バランス,1,2,逃げ,0,0
2026-08-12,202608122103,21,03R,3日目以降,3攻め,3,65.46,B,郷原 章平,A2,44.4,0.558,0.914,0.4,1.0,0.9,0.803,0.905,バランス,1,2,逃げ,0,0
2026-08-12,202608122105,21,05R,3日目以降,4→5展開,5,62.52,B,山下 心一,B1,32.0,0.496,0.886,0.0,0.8,0.9,0.577,0.895,出足・回り足寄り,1,4,逃げ,0,0
2026-08-12,202608122109,21,09R,3日目以降,4カド,4,60.02,B,中 亮太,A1,27.5,0.336,0.629,0.6,0.8,0.6,0.706,0.61,バランス,4,1,差し,0,1
2026-08-12,202608122109,21,09R,3日目以降,4→5展開,5,68.46,B,小川 晃司,B1,48.0,0.66,0.83,0.6,0.4,0.9,0.546,0.876,出足・回り足寄り,4,1,差し,0,0
2026-08-12,202608122110,21,10R,3日目以降,4→5展開,5,60.07,B,永田 啓二,A1,21.9,0.46,0.372,0.0,0.2,0.4,0.174,0.39,出足・回り足寄り,1,6,逃げ,0,0
2026-08-12,202608122210,22,10R,初日,4カド,4,71.92,A,松村 敏,A1,60.9,0.709,0.5,0.5,0.5,0.5,0.5,0.5,バランス,3,4,まくり,0,1
2026-08-12,202608122210,22,10R,初日,4→5展開,5,68.58,B,中渡 修作,B1,40.5,0.524,0.5,0.5,0.5,0.5,0.5,0.5,バランス,3,4,まくり,0,0
2026-08-12,202608122302,23,02R,3日目以降,3攻め,3,64.77,B,上野 真之介,A1,31.8,0.536,0.744,0.6,0.4,0.8,0.529,0.78,出足・回り足寄り,1,3,逃げ,0,1
2026-08-12,202608122307,23,07R,3日目以降,3攻め,3,66.11,B,古賀 繁輝,A1,33.4,0.384,0.849,0.8,1.0,0.8,0.91,0.817,バランス,3,4,まくり,1,1
2026-08-12,202608122310,23,10R,3日目以降,4→5展開,5,63.48,B,杉山 勝匡,B1,30.5,0.529,0.151,0.2,0.0,0.2,0.09,0.183,バランス,4,2,まくり,0,0
2026-08-12,202608122311,23,11R,3日目以降,4カド,4,60.06,B,上野 真之介,A1,31.8,0.536,0.744,0.6,0.4,0.8,0.529,0.78,出足・回り足寄り,1,2,抜き,0,0
2026-08-12,202608122312,23,12R,3日目以降,4カド,4,64.14,B,宮地 元輝,A1,33.3,0.447,0.804,1.0,0.2,1.0,0.561,0.931,出足・回り足寄り,2,1,差し,0,0
2026-08-12,202608122312,23,12R,3日目以降,4→5展開,5,70.89,A,小玉 啓太,B1,46.3,0.648,0.744,0.4,0.4,0.8,0.469,0.78,出足・回り足寄り,2,1,差し,0,0
2026-08-12,202608122404,24,04R,初日,4カド,4,67.45,B,山口 真喜子,A2,34.0,0.604,0.5,0.5,0.5,0.5,0.5,0.5,バランス,4,3,まくり差し,1,1
2026-08-12,202608122408,24,08R,初日,4カド,4,60.26,B,松瀬 弘美,B1,32.6,0.51,0.5,0.5,0.5,0.5,0.5,0.5,バランス,2,1,差し,0,0
2026-08-12,202608122411,24,11R,初日,4→5展開,5,60.11,B,中北 涼,B1,41.6,0.64,0.5,0.5,0.5,0.5,0.5,0.5,バランス,2,1,まくり,0,0
2026-08-13,202608130103,01,03R,3日目以降,4カド,4,62.03,B,塚越 海斗,A1,32.9,0.389,0.653,0.5,0.2,0.8,0.381,0.748,出足・回り足寄り,2,1,まくり,0,0
2026-08-13,202608130108,01,08R,3日目以降,4カド,4,68.45,B,石井 孝之,B1,39.8,0.57,0.6,0.8,0.6,0.6,0.66,0.6,バランス,5,4,まくり,0,1
2026-08-13,202608130108,01,08R,3日目以降,4→5展開,5,68.23,B,久田 敏之,A1,45.5,0.692,0.2,0.2,0.2,0.2,0.2,0.2,バランス,5,4,まくり,1,1
2026-08-13,202608130202,02,02R,2日目,3攻め,3,60.01,B,砂長 知輝,A1,0.0,0.367,0.83,0.4,0.4,0.9,0.486,0.876,出足・回り足寄り,3,1,まくり差し,1,1
2026-08-13,202608130204,02,04R,2日目,4カド,4,61.0,B,松本 純平,A1,42.8,0.633,0.678,0.5,0.25,0.75,0.411,0.725,出足・回り足寄り,2,4,差し,0,1
2026-08-13,202608130205,02,05R,2日目,4→5展開,5,69.09,B,宮崎 心之介,B1,42.8,0.579,0.686,0.0,0.0,0.8,0.137,0.76,出足・回り足寄り,1,4,逃げ,0,0
2026-08-13,202608130209,02,09R,2日目,3攻め,3,69.57,B,中澤 和志,A1,37.5,0.42,0.541,0.6,0.8,0.5,0.688,0.514,伸び寄り,3,4,まくり,1,1
2026-08-13,202608130210,02,10R,2日目,4カド,4,82.92,S,青木 蓮,A2,71.4,0.558,0.397,1.0,1.0,0.3,0.879,0.334,伸び寄り,1,2,逃げ,0,0
2026-08-13,202608130210,02,10R,2日目,4→5展開,5,74.91,A,濱崎 直矢,A2,0.0,0.328,0.914,1.0,1.0,0.9,0.983,0.905,バランス,1,2,逃げ,0,0
2026-08-13,202608130212,02,12R,2日目,4→5展開,5,64.08,B,中村 裕将,B1,0.0,0.522,0.43,0.2,0.0,0.5,0.146,0.476,出足・回り足寄り,1,4,逃げ,0,0
2026-08-13,202608130307,03,07R,3日目以降,3攻め,3,62.98,B,中野 次郎,A1,26.0,0.31,0.5,0.8,0.5,0.5,0.59,0.5,バランス,1,3,逃げ,0,1
2026-08-13,202608130310,03,10R,3日目以降,3攻め,3,66.09,B,寺本 重宣,A2,31.8,0.541,0.5,0.6,0.5,0.5,0.53,0.5,バランス,4,6,まくり,0,0
2026-08-13,202608130312,03,12R,3日目以降,4カド,4,67.33,B,佐藤 大佑,A1,43.1,0.569,0.5,0.4,0.5,0.5,0.47,0.5,バランス,1,3,逃げ,0,0
2026-08-13,202608130312,03,12R,3日目以降,4→5展開,5,64.66,B,品田 直樹,A2,36.3,0.445,0.5,0.2,0.5,0.5,0.41,0.5,バランス,1,3,逃げ,0,0
2026-08-13,202608130403,04,03R,3日目以降,3攻め,3,65.93,B,木下 陽介,B1,45.1,0.6,0.601,0.8,0.6,0.6,0.66,0.6,バランス,3,2,差し,0,1
2026-08-13,202608130407,04,07R,3日目以降,3攻め,3,62.67,B,石田 貴洋,A1,52.3,0.684,0.346,1.0,0.0,0.4,0.369,0.381,バランス,1,4,逃げ,0,0
2026-08-13,202608130602,06,02R,3日目以降,3攻め,3,64.86,B,重野 哲之,A2,38.6,0.624,0.885,0.2,0.8,0.9,0.637,0.895,出足・回り足寄り,3,4,まくり,1,1
2026-08-13,202608130608,06,08R,3日目以降,4カド,4,73.06,A,若林 義人,A1,35.4,0.543,0.598,0.6,0.6,0.6,0.6,0.599,バランス,5,6,抜き,0,0
2026-08-13,202608130608,06,08R,3日目以降,4→5展開,5,67.86,B,鈴木 秀茉,B1,44.5,0.572,0.572,0.8,0.4,0.6,0.554,0.59,バランス,5,6,抜き,1,1
2026-08-13,202608130612,06,12R,3日目以降,4→5展開,5,62.92,B,石原 光,B1,31.0,0.558,0.686,0.6,0.6,0.7,0.617,0.695,バランス,1,3,逃げ,0,0
2026-08-13,202608130706,07,06R,3日目以降,4カド,4,66.12,B,吉田 凌太朗,A1,0,0.139,0.372,0.2,0.8,0.3,0.534,0.325,伸び寄り,2,1,差し,0,0
2026-08-13,202608130708,07,08R,3日目以降,4→5展開,5,60.7,B,前田 篤哉,A1,0,0.39,0.63,1.0,0.2,0.7,0.526,0.676,バランス,4,1,まくり差し,0,0
2026-08-13,202608130712,07,12R,3日目以降,4→5展開,5,65.89,B,中野 仁照,B2,0,0.571,0.802,0.8,0.2,0.9,0.5,0.866,出足・回り足寄り,4,5,まくり差し,0,1
2026-08-13,202608130805,08,05R,3日目以降,4→5展開,5,63.86,B,水野 望美,B1,31.1,0.631,0.5,0.4,0.5,0.5,0.47,0.5,バランス,2,1,差し,0,0
2026-08-13,202608131206,12,06R,初日,4→5展開,5,65.5,B,山崎 郡,A1,33.7,0.526,0.5,0.5,0.5,0.5,0.5,0.5,バランス,5,1,まくり差し,1,1
2026-08-13,202608131209,12,09R,初日,3攻め,3,60.9,B,中村 魁生,A1,46.3,0.663,0.5,0.5,0.5,0.5,0.5,0.5,バランス,1,2,逃げ,0,0
2026-08-13,202608131210,12,10R,初日,4カド,4,60.22,B,浜本 裕己,A2,33.7,0.64,0.8,0.6,0.8,0.8,0.74,0.8,バランス,1,3,逃げ,0,0
2026-08-13,202608131210,12,10R,初日,4→5展開,5,66.78,B,土井 祥伍,B1,43.3,0.494,0.5,0.5,0.5,0.5,0.5,0.5,バランス,1,3,逃げ,0,0
2026-08-13,202608131212,12,12R,初日,4→5展開,5,61.32,B,井上 忠政,A1,28.2,0.519,0.5,0.5,0.5,0.5,0.5,0.5,バランス,1,3,逃げ,0,0
2026-08-13,202608131309,13,09R,3日目以降,3攻め,3,66.32,B,古結 宏,A1,39.7,0.412,0.8,0.4,0.8,0.8,0.68,0.8,バランス,1,3,逃げ,0,1
2026-08-13,202608131311,13,11R,3日目以降,4カド,4,72.84,A,藤岡 俊介,A1,38.1,0.504,1.0,0.2,1.0,1.0,0.76,1,出足・回り足寄り,1,5,逃げ,0,0
2026-08-13,202608131311,13,11R,3日目以降,4→5展開,5,69.74,B,金子 龍斗,B1,42.6,0.65,0.497,0.4,0.497,0.5,0.468,0.499,バランス,1,5,逃げ,0,1
2026-08-13,202608131312,13,12R,3日目以降,4→5展開,5,60.84,B,加藤 翔馬,A1,33.7,0.497,0.698,0.8,0.698,0.7,0.729,0.699,バランス,2,3,差し,0,0
2026-08-13,202608131606,16,06R,3日目以降,3攻め,3,66.71,B,末永 由楽,A2,38.3,0.571,0.568,0.8,1.0,0.5,0.854,0.524,伸び寄り,4,3,まくり,0,1
2026-08-13,202608131903,19,03R,3日目以降,4→5展開,5,62.93,B,佐々木 完太,A1,42.0,0.549,0.944,0.2,0.6,1.0,0.549,0.98,出足・回り足寄り,1,5,逃げ,0,1
2026-08-13,202608131905,19,05R,3日目以降,4→5展開,5,66.4,B,長尾 章平,A1,36.3,0.454,0.751,0.0,0.75,0.75,0.525,0.75,出足・回り足寄り,1,5,逃げ,0,1
2026-08-13,202608132102,21,02R,3日目以降,4カド,4,68.51,B,永田 啓二,A1,21.9,0.46,0.372,0.8,0.8,0.3,0.714,0.325,伸び寄り,1,4,逃げ,0,1
2026-08-13,202608132110,21,10R,3日目以降,4→5展開,5,63.77,B,笠 雅雄,B1,42.4,0.479,0.455,0.0,0.8,0.4,0.491,0.419,バランス,1,3,逃げ,0,0
2026-08-13,202608132411,24,11R,2日目,4→5展開,5,60.58,B,原田 佑実,A2,35.7,0.613,0.656,1.0,1.0,0.6,0.931,0.62,伸び寄り,1,2,逃げ,0,0
2026-08-14,202608140101,01,01R,3日目以降,3攻め,3,67.85,B,廣瀬 真也,B1,40.5,0.513,0.5,0.5,0.5,0.5,0.5,0.5,バランス,4,5,差し,0,0
2026-08-14,202608140102,01,02R,3日目以降,3攻め,3,65.81,B,小川 知行,B1,39.4,0.501,0.5,0.5,0.5,0.5,0.5,0.5,バランス,3,4,まくり,1,1
2026-08-14,202608140103,01,03R,3日目以降,4カド,4,78.6,A,久田 敏之,A1,45.5,0.692,0.5,0.5,0.5,0.5,0.5,0.5,バランス,3,4,まくり,0,1
2026-08-14,202608140103,01,03R,3日目以降,4→5展開,5,60.96,B,金子 猛志,B1,37.2,0.465,0.5,0.5,0.5,0.5,0.5,0.5,バランス,3,4,まくり,0,0
2026-08-14,202608140107,01,07R,3日目以降,3攻め,3,61.38,B,椎名 豊,A1,46.9,0.547,0.5,0.5,0.5,0.5,0.5,0.5,バランス,1,2,逃げ,0,0
2026-08-14,202608140306,03,06R,3日目以降,4カド,4,73.34,A,馬場 剛,A1,34.0,0.538,0.5,0.5,0.5,0.5,0.5,0.5,バランス,4,2,まくり,1,1
2026-08-14,202608140306,03,06R,3日目以降,4→5展開,5,61.18,B,高橋 勲,B1,39.5,0.571,0.5,0.5,0.5,0.5,0.5,0.5,バランス,4,2,まくり,0,0
2026-08-14,202608140307,03,07R,3日目以降,4→5展開,5,60.39,B,米本 圭佑,B2,46.9,0.571,0.5,0.5,0.5,0.5,0.5,0.5,バランス,6,2,差し,0,0
2026-08-14,202608140309,03,09R,3日目以降,4→5展開,5,61.97,B,金山 立樹,B1,51.0,0.661,0.5,0.5,0.5,0.5,0.5,0.5,バランス,4,3,まくり,0,0
2026-08-14,202608140311,03,11R,3日目以降,4→5展開,5,62.51,B,加藤 政彦,B1,47.9,0.555,0.5,0.5,0.5,0.5,0.5,0.5,バランス,2,3,抜き,0,0
2026-08-14,202608140403,04,03R,3日目以降,3攻め,3,70.09,A,山田 哲也,A1,61.5,0.713,0.5,0.5,0.5,0.5,0.5,0.5,バランス,2,3,差し,0,1
2026-08-14,202608140408,04,08R,3日目以降,4カド,4,71.37,A,三角 哲男,A1,43.3,0.56,0.5,0.5,0.5,0.5,0.5,0.5,バランス,1,6,逃げ,0,0
2026-08-14,202608140605,06,05R,3日目以降,3攻め,3,60.3,B,吉村 誠,A1,46.9,0.664,0.5,0.5,0.5,0.5,0.5,0.5,バランス,1,5,逃げ,0,0
2026-08-14,202608140609,06,09R,3日目以降,3攻め,3,63.12,B,板橋 侑我,A2,40.9,0.568,0.5,0.5,0.5,0.5,0.5,0.5,バランス,4,5,まくり,0,0
2026-08-14,202608140708,07,08R,3日目以降,4→5展開,5,62.12,B,丹下 健,B1,0,0.266,0.5,0.5,0.5,0.5,0.5,0.5,バランス,1,5,逃げ,0,1
2026-08-14,202608140710,07,10R,3日目以降,4→5展開,5,60.87,B,大江 純,B1,0,0.349,0.5,0.5,0.5,0.5,0.5,0.5,バランス,1,4,逃げ,0,0
2026-08-14,202608140712,07,12R,3日目以降,4→5展開,5,62.78,B,佐藤 博亮,A1,0,0.473,0.5,0.5,0.5,0.5,0.5,0.5,バランス,1,2,逃げ,0,0
2026-08-14,202608141002,10,02R,初日,4→5展開,5,62.69,B,寺嶋 雄,B1,37.8,0.438,0.5,0.5,0.5,0.5,0.5,0.5,バランス,2,5,まくり,0,1
2026-08-14,202608141003,10,03R,初日,4カド,4,64.13,B,加藤 優弥,B1,37.3,0.56,0.5,0.5,0.5,0.5,0.5,0.5,バランス,4,1,まくり,1,1
2026-08-14,202608141003,10,03R,初日,4→5展開,5,63.43,B,松本 一毅,B1,35.0,0.407,0.5,0.5,0.5,0.5,0.5,0.5,バランス,4,1,まくり,0,0
2026-08-14,202608141008,10,08R,初日,4→5展開,5,62.17,B,高倉 孝太,A2,40.7,0.592,0.5,0.5,0.5,0.5,0.5,0.5,バランス,1,2,逃げ,0,0
2026-08-14,202608141009,10,09R,初日,3攻め,3,63.22,B,室田 泰史,A2,43.3,0.564,0.5,0.5,0.5,0.5,0.5,0.5,バランス,4,5,差し,0,0
2026-08-14,202608141206,12,06R,2日目,4→5展開,5,71.95,A,新井 英孝,B1,55.4,0.605,0.5,0.5,0.5,0.5,0.5,0.5,バランス,4,1,まくり差し,0,0
2026-08-14,202608141210,12,10R,2日目,4→5展開,5,61.73,B,河野 主樹,A2,30.9,0.449,0.5,0.5,0.5,0.5,0.5,0.5,バランス,4,1,まくり差し,0,0
2026-08-14,202608141302,13,02R,3日目以降,4カド,4,67.71,B,照屋 厚仁,A2,45.4,0.757,0.5,0.5,0.5,0.5,0.5,0.5,バランス,2,4,まくり,0,1
2026-08-14,202608141302,13,02R,3日目以降,4→5展開,5,65.29,B,鈴谷 一平,A1,30.4,0.357,0.5,0.5,0.5,0.5,0.5,0.5,バランス,2,4,まくり,0,0
2026-08-14,202608141304,13,04R,3日目以降,4→5展開,5,66.01,B,田路 朋史,A2,31.8,0.353,0.5,0.5,0.5,0.5,0.5,0.5,バランス,1,2,逃げ,0,0
2026-08-14,202608141305,13,05R,3日目以降,3攻め,3,63.55,B,馬袋 義則,A1,34.1,0.486,0.5,0.5,0.5,0.5,0.5,0.5,バランス,1,4,逃げ,0,0
2026-08-14,202608141307,13,07R,3日目以降,4カド,4,62.13,B,数原 魁,A2,32.9,0.401,0.899,0.6,0.899,0.9,0.81,0.9,バランス,1,2,逃げ,0,0
2026-08-14,202608141307,13,07R,3日目以降,4→5展開,5,67.61,B,明石 正之,B1,26.9,0.464,0.5,0.5,0.5,0.5,0.5,0.5,バランス,1,2,逃げ,0,0
2026-08-14,202608141706,17,06R,初日,4→5展開,5,60.55,B,角浜 修,B1,33.9,0.409,0.5,0.5,0.5,0.5,0.5,0.5,バランス,1,2,逃げ,0,0
2026-08-14,202608141711,17,11R,初日,4→5展開,5,60.13,B,西野 翔太,A1,33.3,0.447,0.5,0.5,0.5,0.5,0.5,0.5,バランス,4,5,まくり,0,1
2026-08-14,202608141907,19,07R,3日目以降,3攻め,3,60.69,B,岸本 隆,A2,34.2,0.473,0.398,0.0,0.4,0.4,0.28,0.399,バランス,1,2,逃げ,0,0
2026-08-14,202608142102,21,02R,3日目以降,4カド,4,62.39,B,羽野 直也,A1,40.2,0.489,0.5,0.5,0.5,0.5,0.5,0.5,バランス,1,4,逃げ,0,1
2026-08-14,202608142102,21,02R,3日目以降,4→5展開,5,61.29,B,山口 広樹,B1,33.7,0.519,0.5,0.5,0.5,0.5,0.5,0.5,バランス,1,4,逃げ,0,0
2026-08-14,202608142204,22,04R,3日目以降,4→5展開,5,62.64,B,岡村 将也,A2,35.9,0.588,0.5,0.5,0.5,0.5,0.5,0.5,バランス,1,3,逃げ,0,0
2026-08-14,202608142206,22,06R,3日目以降,4→5展開,5,62.78,B,宮本 琉正,B2,37.7,0.591,0.5,0.5,0.5,0.5,0.5,0.5,バランス,2,1,差し,0,0
2026-08-14,202608142211,22,11R,3日目以降,4→5展開,5,61.25,B,松村 敏,A1,60.9,0.709,0.5,0.5,0.5,0.5,0.5,0.5,バランス,1,5,逃げ,0,1
2026-08-14,202608142312,23,12R,3日目以降,4カド,4,67.08,B,森永 淳,A1,47.1,0.526,0.5,0.5,0.5,0.5,0.5,0.5,バランス,3,1,まくり差し,0,0
2026-08-14,202608142312,23,12R,3日目以降,4→5展開,5,69.13,B,安河内 将,A1,39.4,0.708,0.5,0.5,0.5,0.5,0.5,0.5,バランス,3,1,まくり差し,0,0
2026-08-14,202608142402,24,02R,3日目以降,4カド,4,65.84,B,山口 真喜子,A2,34.0,0.604,0.5,0.5,0.5,0.5,0.5,0.5,バランス,1,3,逃げ,0,0
2026-08-14,202608142408,24,08R,3日目以降,3攻め,3,65.84,B,塩崎 桐加,B1,52.1,0.725,0.5,0.5,0.5,0.5,0.5,0.5,バランス,3,1,まくり,1,1
2026-08-15,202608150108,01,08R,3日目以降,4カド,4,63.65,B,廣瀬 真也,B1,40.5,0.513,0.396,0.2,1.0,0.2,0.639,0.269,伸び寄り,4,2,まくり,1,1
2026-08-15,202608150108,01,08R,3日目以降,4→5展開,5,63.75,B,相原 利章,A2,28.8,0.306,0.151,0.0,0.0,0.2,0.03,0.183,出足・回り足寄り,4,2,まくり,0,0
2026-08-15,202608150109,01,09R,3日目以降,4カド,4,60.57,B,椎名 豊,A1,46.9,0.547,0.4,0.2,0.4,0.4,0.34,0.4,バランス,2,3,差し,0,0
2026-08-15,202608150109,01,09R,3日目以降,4→5展開,5,60.7,B,鹿島 敏弘,B1,37.9,0.497,0.702,0.6,0.4,0.8,0.52,0.766,出足・回り足寄り,2,3,差し,0,0
2026-08-15,202608150112,01,12R,3日目以降,4カド,4,68.1,B,大澤 風葵,A1,34.3,0.457,0.249,0.6,0.4,0.2,0.43,0.217,伸び寄り,6,1,恵まれ,0,0
2026-08-15,202608150112,01,12R,3日目以降,4→5展開,5,66.92,B,石井 孝之,B1,39.8,0.57,0.0,1.0,0.0,0.0,0.3,0,伸び寄り,6,1,恵まれ,0,0
2026-08-15,202608150302,03,02R,3日目以降,4カド,4,74.93,A,馬場 剛,A1,34.0,0.538,0.5,0.8,0.5,0.5,0.59,0.5,バランス,5,4,抜き,0,1
2026-08-15,202608150302,03,02R,3日目以降,4→5展開,5,62.16,B,板倉 敦史,B1,14.5,0.293,0.5,0.2,0.5,0.5,0.41,0.5,バランス,5,4,抜き,1,1
2026-08-15,202608150304,03,04R,3日目以降,4カド,4,62.94,B,寺本 重宣,A2,31.8,0.541,0.5,0.0,0.5,0.5,0.35,0.5,出足・回り足寄り,4,3,抜き,0,1
2026-08-15,202608150311,03,11R,3日目以降,4カド,4,65.36,B,森作 雄大,B1,26.0,0.432,0.5,1.0,0.5,0.5,0.65,0.5,伸び寄り,1,3,逃げ,0,0
2026-08-15,202608150501,05,01R,初日,4カド,4,65.54,B,山田 竜一,A2,45.1,0.677,0.5,0.5,0.5,0.5,0.5,0.5,バランス,6,2,まくり差し,0,0
2026-08-15,202608150506,05,06R,初日,3攻め,3,67.21,B,濱野谷 憲吾,A1,35.4,0.472,0.5,0.5,0.5,0.5,0.5,0.5,バランス,1,3,抜き,0,1
2026-08-15,202608150602,06,02R,3日目以降,3攻め,3,71.58,A,重野 哲之,A2,38.6,0.624,0.715,0.0,0.8,0.7,0.543,0.705,出足・回り足寄り,1,3,逃げ,0,1
2026-08-15,202608150711,07,11R,3日目以降,4→5展開,5,61.26,B,吉島 祥之,A2,0,0.502,0.455,0.6,0.8,0.4,0.671,0.419,伸び寄り,1,2,逃げ,0,0
2026-08-15,202608150911,09,11R,初日,4→5展開,5,60.05,B,宇留田 翔平,A2,41.1,0.654,0.5,0.5,0.5,0.5,0.5,0.5,バランス,1,2,抜き,0,0
2026-08-15,202608151005,10,05R,2日目,4→5展開,5,69.85,B,丹下 将,A2,33.0,0.56,0.432,0.0,0.0,0.5,0.086,0.476,出足・回り足寄り,5,2,恵まれ,1,1
2026-08-15,202608151006,10,06R,2日目,3攻め,3,61.24,B,萩原 秀人,A1,41.6,0.521,0.542,0.6,0.8,0.5,0.688,0.515,伸び寄り,3,1,まくり,1,1
2026-08-15,202608151010,10,10R,2日目,3攻め,3,63.12,B,伊藤 誠二,A1,32.5,0.551,0.602,0.6,0.0,0.7,0.3,0.666,出足・回り足寄り,3,5,まくり,1,1
2026-08-15,202608151108,11,08R,初日,4カド,4,68.63,B,守田 俊介,A1,36.4,0.62,0.5,0.5,0.5,0.5,0.5,0.5,バランス,1,4,逃げ,0,1
2026-08-15,202608151108,11,08R,初日,4→5展開,5,65.32,B,青木 玄太,A1,28.1,0.394,0.5,0.5,0.5,0.5,0.5,0.5,バランス,1,4,逃げ,0,0
2026-08-15,202608151203,12,03R,3日目以降,3攻め,3,66.34,B,小池 修平,A1,37.6,0.36,0.598,1.0,0.598,0.6,0.718,0.599,バランス,1,4,逃げ,0,0
2026-08-15,202608151204,12,04R,3日目以降,4カド,4,65.0,B,山崎 郡,A1,33.7,0.526,0.099,0.5,0.099,0.1,0.22,0.1,バランス,4,5,差し,0,1
2026-08-15,202608151210,12,10R,3日目以降,4→5展開,5,60.34,B,岡村 仁,A1,28.5,0.425,0.699,0.0,0.699,0.7,0.49,0.7,出足・回り足寄り,1,2,逃げ,0,0
2026-08-15,202608151701,17,01R,2日目,4→5展開,5,61.18,B,井川 大作,B1,42.9,0.567,0.545,0.2,0.2,0.6,0.269,0.581,出足・回り足寄り,2,1,まくり,0,0
2026-08-15,202608151704,17,04R,2日目,4→5展開,5,64.22,B,高橋 竜矢,A1,38.2,0.512,0.944,0.2,0.6,1.0,0.549,0.98,出足・回り足寄り,2,3,抜き,0,0
2026-08-15,202608151802,18,02R,初日,4→5展開,5,61.6,B,柏野 幸二,A2,36.8,0.742,0.5,0.5,0.5,0.5,0.5,0.5,バランス,1,2,逃げ,0,0
2026-08-15,202608151804,18,04R,初日,4カド,4,66.42,B,寺田 空詩,B1,30.0,0.455,0.5,0.5,0.5,0.5,0.5,0.5,バランス,1,3,逃げ,0,0
2026-08-15,202608151804,18,04R,初日,4→5展開,5,71.62,A,岡本 翔太郎,B1,51.8,0.678,0.5,0.5,0.5,0.5,0.5,0.5,バランス,1,3,逃げ,0,0
2026-08-15,202608151809,18,09R,初日,3攻め,3,62.83,B,大峯 豊,A1,33.3,0.535,0.5,0.5,0.5,0.5,0.5,0.5,バランス,3,1,まくり差し,1,1
2026-08-15,202608151810,18,10R,初日,4カド,4,63.2,B,笹木 香吾,A2,40.5,0.632,0.5,0.5,0.5,0.5,0.5,0.5,バランス,1,2,逃げ,0,0
2026-08-15,202608151904,19,04R,3日目以降,3攻め,3,73.55,A,岸本 隆,A2,34.2,0.473,0.915,0.6,1.0,0.9,0.863,0.905,バランス,1,2,逃げ,0,0
2026-08-15,202608151909,19,09R,3日目以降,4カド,4,61.12,B,岸本 隆,A2,34.2,0.473,0.915,0.6,1.0,0.9,0.863,0.905,バランス,1,2,逃げ,0,0
2026-08-15,202608151909,19,09R,3日目以降,4→5展開,5,65.5,B,末永 祐輝,A1,46.7,0.716,0.743,1.0,1.0,0.7,0.949,0.715,伸び寄り,1,2,逃げ,0,0
2026-08-15,202608152103,21,03R,3日目以降,3攻め,3,60.01,B,稗田 聖也,A1,49.4,0.63,0.657,0.2,0.4,0.7,0.391,0.685,出足・回り足寄り,1,3,逃げ,0,1
2026-08-15,202608152112,21,12R,3日目以降,4→5展開,5,68.2,B,西川 拓利,A2,32.3,0.486,0.681,0.25,0.25,0.75,0.336,0.726,出足・回り足寄り,5,6,まくり差し,1,1
2026-08-15,202608152207,22,07R,3日目以降,3攻め,3,66.65,B,松村 敏,A1,60.9,0.709,1.0,1.0,1.0,1.0,1,1,バランス,1,3,逃げ,0,1
2026-08-15,202608152403,24,03R,3日目以降,3攻め,3,63.67,B,寺島 美里,B1,33.3,0.522,0.686,1.0,0.6,0.7,0.737,0.695,バランス,4,3,まくり差し,0,1
2026-08-15,202608152405,24,05R,3日目以降,3攻め,3,74.79,A,藤原 菜希,A2,36.9,0.518,0.459,0.2,0.2,0.5,0.252,0.486,出足・回り足寄り,1,2,逃げ,0,0
