combo,odds,pair_prob,combo_prob,market_share,train_pair_count,ev,stake,date,race_code,venue,race,score3,tickets,composite_odds,actual_combo,hit,payout100,return
3-5-2,84.3,0.04150559209390965,0.006748270200824005,0.02327035268885312,27,0.5688791779294636,400,2026-08-22,202608222202,22,02R,70.23,9,5.05,3-2-5,0,0,0
3-6-1,201.2,0.030653434551874723,0.0049838503320538945,0.009749953934743132,20,1.0027506868092435,300,2026-08-22,202608222202,22,02R,70.23,9,5.05,3-2-5,0,0,0
3-6-2,590.3,0.018361199508733075,0.0029852925652962613,0.0033232097775204444,12,1.7622182012943828,200,2026-08-22,202608222202,22,02R,70.23,9,5.05,3-2-5,0,0,0
3-1-5,38.7,0.13363920812990737,0.01934281150194054,0.06671016563616647,87,0.7485668051250989,1000,2026-08-22,202608222406,24,06R,66.24,8,5.08,1-3-6,0,0,0
3-1-4,41.4,0.10763187178821246,0.01557853444908667,0.06235950265989475,70,0.6449513261921881,800,2026-08-22,202608222406,24,06R,66.24,8,5.08,1-3-6,0,0,0
3-1-2,49.6,0.10292580236644168,0.014897382450252078,0.05205006875241215,67,0.7389101695325031,800,2026-08-22,202608222406,24,06R,66.24,8,5.08,1-3-6,0,0,0
3-1-6,9.6,0.07046015701033033,0.010198335911442358,0.26892535522079614,44,0.09790402474984664,600,2026-08-22,202608222406,24,06R,66.24,8,5.08,1-3-6,0,0,0
3-4-1,127.4,0.056736053630219864,0.008211922280073248,0.02026439097425151,37,1.0461988984813317,500,2026-08-22,202608222406,24,06R,66.24,8,5.08,1-3-6,0,0,0
3-2-4,207.8,0.05664029173148695,0.008198061794201031,0.012423885515493949,37,1.7035572408349744,500,2026-08-22,202608222406,24,06R,66.24,8,5.08,1-3-6,0,0,0
3-4-2,266.6,0.05508010667140615,0.007972242096916151,0.009683733721379003,36,2.125399743037846,400,2026-08-22,202608222406,24,06R,66.24,8,5.08,1-3-6,0,0,0
3-2-1,159.5,0.049052654691722285,0.00709983444715897,0.01618610288476265,32,1.1324235943218557,400,2026-08-22,202608222406,24,06R,66.24,8,5.08,1-3-6,0,0,0
3-1-5,25.7,0.1345106535047374,0.019247248593206038,0.1380597557003755,87,0.49465428884539514,700,2026-08-23,202608230303,03,03R,65.7,13,5.05,3-1-5,1,1780,12460
3-1-4,74.3,0.10745348619218553,0.015375614548440112,0.04775418198519046,70,1.1424081609491004,600,2026-08-23,202608230303,03,03R,65.7,13,5.05,3-1-5,0,0,0
3-1-2,72.4,0.10288863999350506,0.0147224266611873,0.04900739946822722,67,1.0659036902699606,600,2026-08-23,202608230303,03,03R,65.7,13,5.05,3-1-5,0,0,0
3-1-6,61.0,0.06788599889305462,0.009713867732021046,0.05816615936884674,44,0.5925459316532837,400,2026-08-23,202608230303,03,03R,65.7,13,5.05,3-1-5,0,0,0
3-4-1,122.1,0.05684347188541488,0.008133782758262828,0.02905926061834276,37,0.9931348747838913,400,2026-08-23,202608230303,03,03R,65.7,13,5.05,3-1-5,0,0,0
3-2-4,141.0,0.05679589719854905,0.008126975254165628,0.025164083131203198,37,1.1459035108373534,300,2026-08-23,202608230303,03,03R,65.7,13,5.05,3-1-5,0,0,0
3-4-2,227.2,0.05515257153647455,0.00789183032911009,0.015616794548854097,36,1.7930238507738125,300,2026-08-23,202608230303,03,03R,65.7,13,5.05,3-1-5,0,0,0
3-2-1,127.8,0.04919405423278258,0.007039220808578396,0.02776319030907395,32,0.899612419336319,300,2026-08-23,202608230303,03,03R,65.7,13,5.05,3-1-5,0,0,0
3-4-6,240.6,0.04445492557265867,0.006361094689494603,0.014747031261428309,29,1.5304793822924014,300,2026-08-23,202608230303,03,03R,65.7,13,5.05,3-1-5,0,0,0
3-5-2,41.9,0.04225564633248911,0.0060463978743465745,0.08468104347254536,27,0.25334407093512146,300,2026-08-23,202608230303,03,03R,65.7,13,5.05,3-1-5,0,0,0
3-5-1,22.4,0.04162929973909468,0.005956773385323141,0.15839891613837728,26,0.13343172383123836,300,2026-08-23,202608230303,03,03R,65.7,13,5.05,3-1-5,0,0,0
3-4-5,112.0,0.03550143246690291,0.0050799314277462084,0.03167978322767545,23,0.5689523199075753,300,2026-08-23,202608230303,03,03R,65.7,13,5.05,3-1-5,0,0,0
3-2-6,154.3,0.03386864179299765,0.004846293963482338,0.022995046801682763,22,0.7477831585653248,200,2026-08-23,202608230303,03,03R,65.7,13,5.05,3-1-5,0,0,0
3-1-5,42.2,0.13437963582009124,0.01393706364641934,0.12733268276997042,87,0.5881440858788962,500,2026-08-23,202608231610,16,10R,52.62,20,5.37,4-1-6,0,0,0
3-1-4,22.6,0.10977420210113775,0.011385133112480983,0.23776279703065276,70,0.25730400834207023,400,2026-08-23,202608231610,16,10R,52.62,20,5.37,4-1-6,0,0,0
3-1-2,56.0,0.10346203690575632,0.010730472549235202,0.09595427165879913,67,0.6009064627571713,400,2026-08-23,202608231610,16,10R,52.62,20,5.37,4-1-6,0,0,0
3-1-6,94.1,0.06787301982953237,0.0070393894987579985,0.057103498542962296,44,0.6624065518331276,300,2026-08-23,202608231610,16,10R,52.62,20,5.37,4-1-6,0,0,0
3-4-1,44.6,0.05796006961637429,0.006011276740441428,0.12048069984064466,37,0.2681029426236877,300,2026-08-23,202608231610,16,10R,52.62,20,5.37,4-1-6,0,0,0
3-2-4,197.9,0.05682018070428924,0.005893054182234422,0.02715229516368243,37,1.1662354226641922,300,2026-08-23,202608231610,16,10R,52.62,20,5.37,4-1-6,0,0,0
3-4-2,148.1,0.05540497717864597,0.005746277615315207,0.03628250650163911,36,0.8510237148281821,300,2026-08-23,202608231610,16,10R,52.62,20,5.37,4-1-6,0,0,0
3-2-1,143.7,0.04931167576325935,0.005114316313107515,0.03739345311685979,32,0.7349272541935498,200,2026-08-23,202608231610,16,10R,52.62,20,5.37,4-1-6,0,0,0
3-4-6,166.5,0.04466898208470891,0.004632803493892745,0.03227290818554206,29,0.7713617817331421,200,2026-08-23,202608231610,16,10R,52.62,20,5.37,4-1-6,0,0,0
3-5-2,367.6,0.0413999099323989,0.004293754601749001,0.014617625715159824,27,1.5783841916029329,200,2026-08-23,202608231610,16,10R,52.62,20,5.37,4-1-6,0,0,0
3-5-1,127.4,0.04020980399179289,0.004170323829378,0.042177701828043576,26,0.5312992558627573,200,2026-08-23,202608231610,16,10R,52.62,20,5.37,4-1-6,0,0,0
3-4-5,95.4,0.03580244712825295,0.0037132187572830253,0.056325358625710184,23,0.3542410694448006,200,2026-08-23,202608231610,16,10R,52.62,20,5.37,4-1-6,0,0,0
3-5-4,179.2,0.033954023937629,0.0035215112005834866,0.029985709893374735,22,0.6310548071445607,200,2026-08-23,202608231610,16,10R,52.62,20,5.37,4-1-6,0,0,0
3-2-5,311.5,0.033798475800194294,0.003505378664739946,0.01725020614090771,22,1.0919254540664933,200,2026-08-23,202608231610,16,10R,52.62,20,5.37,4-1-6,0,0,0
3-2-6,424.6,0.03374235477558813,0.0034995581229066174,0.012655297251278267,22,1.48591237898615,200,2026-08-23,202608231610,16,10R,52.62,20,5.37,4-1-6,0,0,0
3-6-1,340.1,0.030727323188299543,0.0031868568205734014,0.015799586042025145,20,1.0838500046770139,200,2026-08-23,202608231610,16,10R,52.62,20,5.37,4-1-6,0,0,0
3-6-4,484.9,0.021509392866722002,0.0022308274282026486,0.011081540962863998,14,1.0817282199354643,200,2026-08-23,202608231610,16,10R,52.62,20,5.37,4-1-6,0,0,0
3-5-6,366.6,0.02002635113547283,0.0020770150825107176,0.014657499216837839,13,0.7614337292484291,200,2026-08-23,202608231610,16,10R,52.62,20,5.37,4-1-6,0,0,0
3-6-2,759.7,0.01840699977733907,0.0019090655058766404,0.007073106769636372,12,1.4503170648144839,200,2026-08-23,202608231610,16,10R,52.62,20,5.37,4-1-6,0,0,0
3-6-5,809.1,0.010768137462514928,0.0011168077384090139,0.006641254743409655,7,0.9036091411467332,100,2026-08-23,202608231610,16,10R,52.62,20,5.37,4-1-6,0,0,0
3-1-5,27.2,0.13411463571759,0.012358514504076809,0.10563579937768029,87,0.3361515945108892,1100,2026-08-23,202608231811,18,11R,50.29,7,5.0,3-4-1,0,0,0
3-1-4,23.3,0.10837639484615427,0.00998676423672443,0.12331732802887999,70,0.23269160671567923,900,2026-08-23,202608231811,18,11R,50.29,7,5.0,3-4-1,0,0,0
3-1-2,27.8,0.10355243835161643,0.00954224201149676,0.10335589003859365,67,0.2652743279196099,900,2026-08-23,202608231811,18,11R,50.29,7,5.0,3-4-1,0,0,0
3-1-6,16.8,0.06926448109274656,0.006382644888993212,0.1710293894686252,44,0.10722843413508597,600,2026-08-23,202608231811,18,11R,50.29,7,5.0,3-4-1,0,0,0
3-4-1,73.7,0.056964718736875995,0.0052492354690712095,0.03898634658172189,37,0.38686865407054816,600,2026-08-23,202608231811,18,11R,50.29,7,5.0,3-4-1,1,8530,51180
3-2-4,175.9,0.056688058794201975,0.0052237415630859325,0.016334813775286547,37,0.9188561409468156,500,2026-08-23,202608231811,18,11R,50.29,7,5.0,3-4-1,0,0,0
3-4-5,181.6,0.03530775086545872,0.0032535699690221936,0.01582210210943229,23,0.5908483063744303,400,2026-08-23,202608231811,18,11R,50.29,7,5.0,3-4-1,0,0,0
3-1-5,18.1,0.13481623024792697,0.018861328290753474,0.1630788515490211,87,0.3413900420626379,1400,2026-08-23,202608232101,21,01R,64.47,5,5.0,3-1-2,0,0,0
3-1-4,14.4,0.10937381443005707,0.015301832847451074,0.20498105646092238,70,0.22034639300329548,1100,2026-08-23,202608232101,21,01R,64.47,5,5.0,3-1-2,0,0,0
3-1-2,32.1,0.10341318007677812,0.014467916329005284,0.09195411878620817,67,0.46442011416106965,1100,2026-08-23,202608232101,21,01R,64.47,5,5.0,3-1-2,1,2360,25960
3-1-6,111.7,0.06749832659323704,0.00944328508971282,0.02642548982128274,44,1.054814944520922,700,2026-08-23,202608232101,21,01R,64.47,5,5.0,3-1-2,0,0,0
3-4-1,28.5,0.05775351909491353,0.008079947656096202,0.10356937589604498,37,0.23027850819874177,700,2026-08-23,202608232101,21,01R,64.47,5,5.0,3-1-2,0,0,0
3-1-5,40.8,0.13417641446141132,0.01827955557555684,0.11069393402805106,87,0.745805867482719,600,2026-08-23,202608232112,21,12R,61.26,15,5.02,3-1-6,0,0,0
3-1-4,25.4,0.10904192462984648,0.01485535240554671,0.17780757906868042,70,0.3773259511008864,500,2026-08-23,202608232112,21,12R,61.26,15,5.02,3-1-6,0,0,0
3-1-2,42.9,0.10357588213550974,0.014110684812850532,0.10527534984485974,67,0.6053483784712878,500,2026-08-23,202608232112,21,12R,61.26,15,5.02,3-1-6,0,0,0
3-1-6,46.8,0.06835422783541319,0.00931225440445092,0.09650240402445476,44,0.435813506128303,400,2026-08-23,202608232112,21,12R,61.26,15,5.02,3-1-6,1,4750,19000
3-4-1,51.3,0.057563814117427975,0.007842219838145764,0.08803728086441487,37,0.40230587769687765,300,2026-08-23,202608232112,21,12R,61.26,15,5.02,3-1-6,0,0,0
3-2-4,149.3,0.05685801424527445,0.007746065025542975,0.030249916331845157,37,1.1564875083135662,300,2026-08-23,202608232112,21,12R,61.26,15,5.02,3-1-6,0,0,0
3-4-2,156.8,0.05531362459170778,0.007535664735626105,0.028803013446074503,36,1.1815922305461735,300,2026-08-23,202608232112,21,12R,61.26,15,5.02,3-1-6,0,0,0
3-2-1,98.9,0.04941270772492464,0.0067317519298913464,0.04566544497820508,32,0.6657702658662542,300,2026-08-23,202608232112,21,12R,61.26,15,5.02,3-1-6,0,0,0
3-4-6,89.0,0.04489459645024026,0.006116225971222243,0.05074508436342115,29,0.5443441114387796,300,2026-08-23,202608232112,21,12R,61.26,15,5.02,3-1-6,0,0,0
3-5-2,323.4,0.0413919401212629,0.005639040757378035,0.013965097428399761,27,1.8236657809360564,300,2026-08-23,202608232112,21,12R,61.26,15,5.02,3-1-6,0,0,0
3-5-1,148.6,0.04006586152760889,0.005458382126369334,0.030392412572977676,26,0.8111155839784829,300,2026-08-23,202608232112,21,12R,61.26,15,5.02,3-1-6,0,0,0
3-4-5,76.8,0.03583274690018201,0.00488168275338075,0.058806152452402116,23,0.3749132354596416,300,2026-08-23,202608232112,21,12R,61.26,15,5.02,3-1-6,0,0,0
3-5-4,156.4,0.03394047851532336,0.004623889122184556,0.028876678442100272,22,0.7231762587096645,200,2026-08-23,202608232112,21,12R,61.26,15,5.02,3-1-6,0,0,0
3-2-6,206.6,0.03385478078424773,0.00461221407151202,0.02186017671028307,22,0.9528834271743833,200,2026-08-23,202608232112,21,12R,61.26,15,5.02,3-1-6,0,0,0
3-6-2,367.1,0.018470872383574814,0.002516383670109755,0.012302676405187911,12,0.9237644452972912,200,2026-08-23,202608232112,21,12R,61.26,15,5.02,3-1-6,0,0,0
3-1-5,53.6,0.1333665074305975,0.01962368605757073,0.04438279588016933,87,1.0518295726857911,1000,2026-08-23,202608232207,22,07R,66.88,8,5.03,1-3-4,0,0,0
3-1-4,21.4,0.10822796196571424,0.015924774436873526,0.11116438594285404,70,0.3407901729490934,800,2026-08-23,202608232207,22,07R,66.88,8,5.03,1-3-4,0,0,0
3-1-2,58.9,0.10278337829348272,0.015123652755302558,0.04038909777889773,67,0.8907831472873207,800,2026-08-23,202608232207,22,07R,66.88,8,5.03,1-3-4,0,0,0
3-1-6,20.8,0.06857247085095541,0.010089824395164043,0.1143710509219748,44,0.2098683474194121,500,2026-08-23,202608232207,22,07R,66.88,8,5.03,1-3-4,0,0,0
3-4-1,28.0,0.05752624552199655,0.008464471357487185,0.084961352113467,37,0.23700519800964118,500,2026-08-23,202608232207,22,07R,66.88,8,5.03,1-3-4,0,0,0
3-2-4,77.7,0.056862494088113745,0.008366806283926219,0.030616703464312434,37,0.6501008482610672,500,2026-08-23,202608232207,22,07R,66.88,8,5.03,1-3-4,0,0,0
3-4-2,83.3,0.05531063740684212,0.008138464484277116,0.028558437685198994,36,0.6779340915402837,500,2026-08-23,202608232207,22,07R,66.88,8,5.03,1-3-4,0,0,0
3-5-2,126.8,0.041450518251660566,0.006099072194100033,0.018761181854708802,27,0.7733623542118842,400,2026-08-23,202608232207,22,07R,66.88,8,5.03,1-3-4,0,0,0
3-1-5,28.7,0.1346802713328355,0.013460421224689026,0.15194721537590772,87,0.38631408914857507,700,2026-08-24,202608240711,07,11R,51.92,13,5.01,1-2-3,0,0,0
3-1-4,24.9,0.10900929400964521,0.010894773230368889,0.17513594703970087,70,0.2712798534361853,600,2026-08-24,202608240711,07,11R,51.92,13,5.01,1-2-3,0,0,0
3-1-2,25.2,0.10440367627834173,0.010434471554037716,0.17305099528922824,67,0.2629486831617504,600,2026-08-24,202608240711,07,11R,51.92,13,5.01,1-2-3,0,0,0
3-1-6,56.2,0.06812330772460157,0.0068084835894497405,0.07759581995175358,44,0.38263677772707544,400,2026-08-24,202608240711,07,11R,51.92,13,5.01,1-2-3,0,0,0
3-4-1,76.0,0.05718937486240073,0.005715707784120551,0.057380066859059886,37,0.4343937915931619,400,2026-08-24,202608240711,07,11R,51.92,13,5.01,1-2-3,0,0,0
3-2-4,149.4,0.05684506045198921,0.005681295787827376,0.02918932450661681,37,0.8487855907014099,300,2026-08-24,202608240711,07,11R,51.92,13,5.01,1-2-3,0,0,0
3-4-2,161.3,0.05529204110353671,0.0055260815579079685,0.027035865352067895,36,0.8913569552905554,300,2026-08-24,202608240711,07,11R,51.92,13,5.01,1-2-3,0,0,0
3-2-1,67.3,0.049646384098778584,0.004961834689215827,0.06479769808749705,32,0.3339314745842251,300,2026-08-24,202608240711,07,11R,51.92,13,5.01,1-2-3,0,0,0
3-4-6,207.2,0.044531868612767166,0.00445067197681101,0.021046742670311543,29,0.9221792335952413,300,2026-08-24,202608240711,07,11R,51.92,13,5.01,1-2-3,0,0,0
3-5-2,254.6,0.041430575611198575,0.004140717818498322,0.01712837816688355,27,1.0542267565896728,300,2026-08-24,202608240711,07,11R,51.92,13,5.01,1-2-3,0,0,0
3-5-1,112.4,0.040168524091308416,0.004014583939372117,0.03879790997587679,26,0.451239234785426,300,2026-08-24,202608240711,07,11R,51.92,13,5.01,1-2-3,0,0,0
3-4-5,210.3,0.03536777399534876,0.003534780046444195,0.02073649586917999,23,0.7433642437672142,300,2026-08-24,202608240711,07,11R,51.92,13,5.01,1-2-3,0,0,0
3-5-4,252.8,0.03379847739304709,0.003377939010378478,0.017250336555730026,22,0.8539429818236792,200,2026-08-24,202608240711,07,11R,51.92,13,5.01,1-2-3,0,0,0
3-1-5,76.9,0.13357797328558144,0.011529489225253391,0.06169656275698052,87,0.8866177214219858,600,2026-08-24,202608241504,15,04R,48.6,15,5.04,1-4-3,0,0,0
3-1-4,21.8,0.10952837911675148,0.009453701353787222,0.2176360401840276,70,0.20609068951256143,500,2026-08-24,202608241504,15,04R,48.6,15,5.04,1-4-3,0,0,0
3-1-2,66.7,0.10315885703121173,0.008903930052060405,0.0711314194304618,67,0.5938921344724291,500,2026-08-24,202608241504,15,04R,48.6,15,5.04,1-4-3,0,0,0
3-1-6,129.4,0.06762339069820893,0.005836764365059115,0.03666511341585628,44,0.7552773088386495,400,2026-08-24,202608241504,15,04R,48.6,15,5.04,1-4-3,0,0,0
3-4-1,32.0,0.05829941438015718,0.00503198583869485,0.1482645523753688,37,0.1610235468382352,300,2026-08-24,202608241504,15,04R,48.6,15,5.04,1-4-3,0,0,0
3-2-4,82.2,0.05719350913631052,0.004936532057809723,0.05771856053542338,37,0.40578293515195923,300,2026-08-24,202608241504,15,04R,48.6,15,5.04,1-4-3,0,0,0
3-4-2,75.8,0.05572631322701554,0.0048098942670761645,0.06259189546189713,36,0.36458998544437327,300,2026-08-24,202608241504,15,04R,48.6,15,5.04,1-4-3,0,0,0
3-2-1,136.0,0.04928104765837556,0.00425358533305259,0.03488577702949855,32,0.5784876052951522,300,2026-08-24,202608241504,15,04R,48.6,15,5.04,1-4-3,0,0,0
3-4-6,265.3,0.04449323235057587,0.0038403355760304246,0.01788339870339918,29,1.0188410283208718,300,2026-08-24,202608241504,15,04R,48.6,15,5.04,1-4-3,0,0,0
3-5-2,163.3,0.04157622813262804,0.0035885607671033125,0.029053678358921017,27,0.5860119732679709,300,2026-08-24,202608241504,15,04R,48.6,15,5.04,1-4-3,0,0,0
3-5-1,171.2,0.04003313588328542,0.003455372150561485,0.027713000443994176,26,0.5915597121761262,300,2026-08-24,202608241504,15,04R,48.6,15,5.04,1-4-3,0,0,0
3-4-5,102.0,0.03568261825187987,0.003079866781511396,0.046514369372664725,23,0.3141464117141624,300,2026-08-24,202608241504,15,04R,48.6,15,5.04,1-4-3,0,0,0
3-2-5,94.7,0.03419969409881094,0.0029518714419794574,0.05009995434014575,22,0.2795422255554546,200,2026-08-24,202608241504,15,04R,48.6,15,5.04,1-4-3,0,0,0
3-2-6,108.3,0.03412285248649277,0.002945239027072403,0.04380854733159559,22,0.31896938663194124,200,2026-08-24,202608241504,15,04R,48.6,15,5.04,1-4-3,0,0,0
3-5-4,134.3,0.03401926557732881,0.0029362981506411527,0.03532736914379599,22,0.39434484163110683,200,2026-08-24,202608241504,15,04R,48.6,15,5.04,1-4-3,0,0,0
3-1-5,35.2,0.1344209313132442,0.012630234413479732,0.13071375127186932,87,0.4445842513544866,500,2026-08-24,202608241803,18,03R,50.72,18,5.11,3-2-6,0,0,0
3-1-4,62.3,0.10777226648593137,0.010126317201428314,0.07385431853563083,70,0.630869561648984,500,2026-08-24,202608241803,18,03R,50.72,18,5.11,3-2-6,0,0,0
3-1-2,90.1,0.1029137937043346,0.009669813519125436,0.05106685954239513,67,0.8712501980732018,400,2026-08-24,202608241803,18,03R,50.72,18,5.11,3-2-6,0,0,0
3-1-6,26.4,0.06930424429552154,0.006511849328447989,0.17428500169582578,44,0.17191282227102692,300,2026-08-24,202608241803,18,03R,50.72,18,5.11,3-2-6,0,0,0
3-4-1,165.1,0.05682893081091874,0.005339664817056694,0.02786871014397214,37,0.8815786612960601,300,2026-08-24,202608241803,18,03R,50.72,18,5.11,3-2-6,0,0,0
3-2-4,205.7,0.05676174813508265,0.005333352310990527,0.022368128559892078,37,1.0970705703707513,300,2026-08-24,202608241803,18,03R,50.72,18,5.11,3-2-6,0,0,0
3-4-2,403.8,0.055101002281222125,0.005177308090566306,0.011394561775061417,36,2.090597006970674,300,2026-08-24,202608241803,18,03R,50.72,18,5.11,3-2-6,0,0,0
3-2-1,184.7,0.04915922244331148,0.004619016525012297,0.02491133754612778,32,0.8531323521697711,300,2026-08-24,202608241803,18,03R,50.72,18,5.11,3-2-6,0,0,0
3-4-6,153.5,0.04464091297071545,0.004194474697828042,0.029974749477327693,29,0.6438518661166045,300,2026-08-24,202608241803,18,03R,50.72,18,5.11,3-2-6,0,0,0
3-5-2,178.7,0.04153585045821312,0.0039027220145348212,0.025747756266199223,27,0.6974164239973725,200,2026-08-24,202608241803,18,03R,50.72,18,5.11,3-2-6,0,0,0
3-5-1,85.8,0.04034963241976118,0.0037912645819402446,0.0536261543679464,26,0.325290501130473,200,2026-08-24,202608241803,18,03R,50.72,18,5.11,3-2-6,0,0,0
3-4-5,311.5,0.03529491131245345,0.003316321343142953,0.014770863707126165,23,1.0330340983890298,200,2026-08-24,202608241803,18,03R,50.72,18,5.11,3-2-6,0,0,0
3-2-6,121.1,0.0340518402223657,0.0031995219793307704,0.03799441820619158,22,0.38746211169695627,200,2026-08-24,202608241803,18,03R,50.72,18,5.11,3-2-6,1,7410,14820
3-2-5,128.2,0.03402613988589106,0.003197107167359087,0.03589020315733074,22,0.4098691388554349,200,2026-08-24,202608241803,18,03R,50.72,18,5.11,3-2-6,0,0,0
3-5-4,201.9,0.03386612669984883,0.003182072276369889,0.022789123550122834,22,0.6424603925990806,200,2026-08-24,202608241803,18,03R,50.72,18,5.11,3-2-6,0,0,0
3-6-1,42.7,0.03185043861337428,0.0029926775683589376,0.10775466147001873,20,0.12778733216892665,200,2026-08-24,202608241803,18,03R,50.72,18,5.11,3-2-6,0,0,0
3-6-4,149.3,0.02175044858048152,0.0020436792208324193,0.030817977526924313,14,0.30512130767028023,200,2026-08-24,202608241803,18,03R,50.72,18,5.11,3-2-6,0,0,0
3-6-2,184.7,0.018624871298273317,0.001749998963107208,0.02491133754612778,12,0.3232248084859013,200,2026-08-24,202608241803,18,03R,50.72,18,5.11,3-2-6,0,0,0
3-1-5,10.7,0.1350741093592137,0.015647535833281295,0.1841927037856231,87,0.16742863341610983,900,2026-08-24,202608241810,18,10R,54.9,9,5.03,3-1-2,0,0,0
3-1-4,48.9,0.10736249068652491,0.01243730888278579,0.04030392495922632,70,0.6081844043682251,800,2026-08-24,202608241810,18,10R,54.9,9,5.03,3-1-2,0,0,0
3-1-2,29.1,0.10311727895092203,0.011945526237926312,0.06772721410674112,67,0.3476148135236557,700,2026-08-24,202608241810,18,10R,54.9,9,5.03,3-1-2,1,3590,25130
3-2-4,159.8,0.05663918538864468,0.006561314282515578,0.012333303695282648,37,1.0484980223459894,500,2026-08-24,202608241810,18,10R,54.9,9,5.03,3-1-2,0,0,0
3-4-1,183.1,0.05662001655495515,0.006559093686625944,0.010763855436953398,37,1.2009700540212103,500,2026-08-24,202608241810,18,10R,54.9,9,5.03,3-1-2,0,0,0
3-4-2,206.8,0.055078232429046386,0.006380487124111555,0.009530280128172954,36,1.3194847372662697,400,2026-08-24,202608241810,18,10R,54.9,9,5.03,3-1-2,0,0,0
3-2-1,96.0,0.04910570762474633,0.005688605487180579,0.020529811776105907,32,0.5461061267693356,400,2026-08-24,202608241810,18,10R,54.9,9,5.03,3-1-2,0,0,0
