R,head_hits,exact3_hits,exact3_rate,second_top1,second_top2,second_top3,worst_month_second_top2,outer456_top2,boat2_top2,boat3_top2,boat4_top2,boat5_top2,boat6_top2,config,specialist_mix,gate_power,gate_floor,delta_top2_pp,delta_outer_pp,delta_exact3_pp
345,290,120,0.34782608695652173,0.4103448275862069,0.6758620689655173,0.8655172413793103,0.6,0.3448275862068966,0.9122807017543859,0.6966292134831461,0.5,0.25,0.07692307692307693,ROLE_m0.65_g1.00_f0.08,0.65,1.0,0.08,-4.82758620689655,8.045977011494255,-4.637681159420293
345,290,120,0.34782608695652173,0.4103448275862069,0.6758620689655173,0.8655172413793103,0.6,0.3448275862068966,0.9122807017543859,0.6966292134831461,0.5,0.25,0.07692307692307693,ROLE_m0.65_g1.00_f0.12,0.65,1.0,0.12,-4.82758620689655,8.045977011494255,-4.637681159420293
345,290,120,0.34782608695652173,0.40344827586206894,0.6758620689655173,0.8689655172413793,0.6,0.3448275862068966,0.9122807017543859,0.6966292134831461,0.5,0.25,0.07692307692307693,ROLE_m0.65_g1.20_f0.03,0.65,1.2,0.03,-4.82758620689655,8.045977011494255,-4.637681159420293
345,290,120,0.34782608695652173,0.40344827586206894,0.6758620689655173,0.8689655172413793,0.6,0.3448275862068966,0.9122807017543859,0.6966292134831461,0.5,0.25,0.07692307692307693,ROLE_m0.65_g1.20_f0.08,0.65,1.2,0.08,-4.82758620689655,8.045977011494255,-4.637681159420293
345,290,120,0.34782608695652173,0.40344827586206894,0.6758620689655173,0.8689655172413793,0.6,0.3448275862068966,0.9122807017543859,0.6966292134831461,0.5,0.25,0.07692307692307693,ROLE_m0.65_g1.20_f0.12,0.65,1.2,0.12,-4.82758620689655,8.045977011494255,-4.637681159420293
345,290,121,0.3507246376811594,0.4,0.6724137931034483,0.8724137931034482,0.5333333333333333,0.3333333333333333,0.9035087719298246,0.7078651685393258,0.5,0.21875,0.07692307692307693,ROLE_m0.65_g1.50_f0.03,0.65,1.5,0.03,-5.1724137931034475,6.896551724137928,-4.347826086956524
345,290,121,0.3507246376811594,0.4,0.6724137931034483,0.8724137931034482,0.5333333333333333,0.3333333333333333,0.9035087719298246,0.7078651685393258,0.5,0.21875,0.07692307692307693,ROLE_m0.65_g1.50_f0.08,0.65,1.5,0.08,-5.1724137931034475,6.896551724137928,-4.347826086956524
345,290,121,0.3507246376811594,0.4,0.6724137931034483,0.8724137931034482,0.5333333333333333,0.3333333333333333,0.9035087719298246,0.7078651685393258,0.5,0.21875,0.07692307692307693,ROLE_m0.65_g1.50_f0.12,0.65,1.5,0.12,-5.1724137931034475,6.896551724137928,-4.347826086956524
345,290,112,0.32463768115942027,0.38275862068965516,0.6689655172413793,0.8724137931034482,0.5866666666666667,0.41379310344827586,0.8771929824561403,0.651685393258427,0.5238095238095238,0.40625,0.07692307692307693,ROLE_m0.80_g0.65_f0.03,0.8,0.65,0.03,-5.517241379310345,14.942528735632182,-6.956521739130439
345,290,112,0.32463768115942027,0.38275862068965516,0.6689655172413793,0.8724137931034482,0.5866666666666667,0.41379310344827586,0.8771929824561403,0.651685393258427,0.5238095238095238,0.40625,0.07692307692307693,ROLE_m0.80_g0.65_f0.08,0.8,0.65,0.08,-5.517241379310345,14.942528735632182,-6.956521739130439
345,290,112,0.32463768115942027,0.38275862068965516,0.6689655172413793,0.8724137931034482,0.5866666666666667,0.41379310344827586,0.8771929824561403,0.651685393258427,0.5238095238095238,0.40625,0.07692307692307693,ROLE_m0.80_g0.65_f0.12,0.8,0.65,0.12,-5.517241379310345,14.942528735632182,-6.956521739130439
345,290,116,0.336231884057971,0.3793103448275862,0.6620689655172414,0.8689655172413793,0.5866666666666667,0.3793103448275862,0.8947368421052632,0.6404494382022472,0.5,0.34375,0.07692307692307693,ROLE_m0.80_g0.85_f0.03,0.8,0.85,0.03,-6.206896551724139,11.494252873563216,-5.797101449275366
345,290,116,0.336231884057971,0.3793103448275862,0.6620689655172414,0.8689655172413793,0.5866666666666667,0.3793103448275862,0.8947368421052632,0.6404494382022472,0.5,0.34375,0.07692307692307693,ROLE_m0.80_g0.85_f0.08,0.8,0.85,0.08,-6.206896551724139,11.494252873563216,-5.797101449275366
