combo,combo_prob,date,ev,hit,market_share,model,odds,pair_prob,period,race_code,return,stake,train_pair_count
3-6-5,0.00022713215875049073,2026-07-29,0.3341114055219719,0,0.004840373838833467,3攻め頭,1471.0,0.0008238934193759093,validation,202607291912,0,100,0
4-3-5,0.011789569480865443,2026-07-29,2.8577916421617835,0,0.04342321300731389,4刺され,242.4,0.3344142849275778,validation,202607292010,0,1100,4
4-3-2,0.0034944561993567737,2026-07-29,1.0196823189723065,0,0.036071921977288854,4刺され,291.8,0.0991211827552547,validation,202607292010,0,400,1
4-1-2,0.0028580350565962686,2026-07-29,0.22835700102204187,0,0.1317370066704992,4刺され,79.9,0.08106892718184566,validation,202607292010,0,300,0
4-1-3,0.0020609837637368404,2026-07-29,0.22835700102204193,0,0.0949980761098636,4刺され,110.8,0.05846035452914684,validation,202607292010,0,300,0
4-1-5,0.0017326024356755833,2026-07-29,0.2283570010220419,0,0.07986181208628897,4刺され,131.8,0.049145730514639364,validation,202607292010,0,200,0
4-3-1,0.0014535773457800248,2026-07-29,0.2283570010220419,0,0.0670005527242068,4刺され,157.1,0.04123110936874264,validation,202607292010,0,200,0
4-1-6,0.001214019144189484,2026-07-29,0.22835700102204193,0,0.055958462695230665,4刺され,188.1,0.03443597704321887,validation,202607292010,0,200,0
4-2-1,0.0011417850051102095,2026-07-29,0.2283570010220419,0,0.05262893416486444,4刺され,200.0,0.03238703640914735,validation,202607292010,0,200,0
4-5-1,0.0011417850051102095,2026-07-29,0.2283570010220419,0,0.05262893416486444,4刺され,200.0,0.03238703640914735,validation,202607292010,0,200,0
4-2-6,0.0010221889034111094,2026-07-29,0.22835700102204184,0,0.047116324229959206,4刺され,223.4,0.02899466106459028,validation,202607292010,0,200,0
4-2-5,0.0009821806495571694,2026-07-29,0.22835700102204187,0,0.04527220143214145,4刺され,232.5,0.0278598162659332,validation,202607292010,0,200,0
4-3-6,0.0008861350447110667,2026-07-29,0.22835700102204187,0,0.04084511770653041,4刺され,257.7,0.02513545705017256,validation,202607292010,0,200,0
4-2-3,0.00087026296121205,2026-07-29,0.2283570010220419,0,0.040113516893951554,4刺され,262.4,0.02468524116550865,validation,202607292010,0,200,0
4-5-2,0.0008543097681333404,2026-07-29,0.2283570010220419,0,0.039378177452199355,4刺され,267.3,0.024232724585968833,validation,202607292010,0,200,0
4-5-6,0.0008223154520059124,2026-07-29,0.22835700102204187,0,0.03790344556346016,4刺され,277.7,0.023325197269821636,validation,202607292010,0,200,0
4-5-3,0.0008063453425919558,2026-07-29,0.22835700102204187,0,0.03716732638761613,4刺され,283.2,0.022872200853917616,validation,202607292010,0,200,0
4-6-5,0.0005828407376774934,2026-07-29,0.2283570010220419,0,0.026865203759502007,4刺され,391.8,0.016532433082770467,validation,202607292010,0,200,0
4-6-1,0.0005669240343149004,2026-07-29,0.2283570010220419,0,0.026131546258621866,4刺され,402.8,0.0160809515437673,validation,202607292010,0,100,0
4-6-2,0.0005349191872149026,2026-07-29,0.2283570010220419,0,0.02465632895988027,4刺され,426.9,0.015173125513772475,validation,202607292010,0,100,0
4-6-3,0.0004391480788885421,2026-07-29,0.2283570010220419,0,0.02024189775571709,4刺され,520.0,0.012456552465056671,validation,202607292010,0,100,0
3-1-5,0.0510497264709376,2026-07-29,2.399337144134067,0,0.11586722713225754,3攻め頭,47.0,0.1899348471714481,validation,202607292310,0,700,8
3-1-2,0.031594736809631103,2026-07-29,2.622363155199382,0,0.06561156235200126,3攻め頭,83.0,0.11755090423012787,validation,202607292310,0,500,5
3-1-4,0.025166704009451875,2026-07-29,0.7826844946939533,0,0.1751048127079133,3攻め頭,31.1,0.09363486173751716,validation,202607292310,0,400,3
3-1-6,0.020674740406686643,2026-07-29,1.4637716207934144,0,0.07691750953695063,3攻め頭,70.8,0.07692212928288522,validation,202607292310,0,300,3
3-4-1,0.02028571701554808,2026-07-29,1.614743074437627,0,0.0684140662715591,3攻め頭,79.6,0.07547473468452069,validation,202607292310,0,300,3
3-4-6,0.014750232039311799,2026-07-29,1.1092174493562472,0,0.07241701695766097,3攻め頭,75.2,0.054879492248112505,validation,202607292310,0,300,2
3-4-5,0.013254427929226206,2026-07-29,1.8171820690969127,0,0.03972107713505547,3攻め頭,137.1,0.04931422589532859,validation,202607292310,0,300,2
3-2-5,0.013086057629453817,2026-07-29,1.9773033078104716,0,0.036040765554044375,3攻め頭,151.1,0.04868778988153947,validation,202607292310,0,300,2
3-4-2,0.013086057629453817,2026-07-29,1.9773033078104716,0,0.036040765554044375,3攻め頭,151.1,0.04868778988153947,validation,202607292310,0,200,2
3-5-1,0.013008086650917988,2026-07-29,2.063082542835593,0,0.03433644183616712,3攻め頭,158.6,0.048397692227432704,validation,202607292310,0,200,2
3-5-4,0.012410805595524928,2026-07-29,3.175925151894829,0,0.02128081154832397,3攻め頭,255.9,0.0461754572848211,validation,202607292310,0,200,2
3-6-2,0.012307125375920585,2026-07-29,3.5247607076636553,0,0.019014524005642824,3攻め頭,286.4,0.045789706213726446,validation,202607292310,0,200,2
3-2-4,0.007224889264699929,2026-07-29,1.1949966843813682,0,0.03292478642815057,3攻め頭,165.4,0.026880814711174563,validation,202607292310,0,200,1
3-2-1,0.007081513112748954,2026-07-29,1.2945005970105088,0,0.0297908078512916,3攻め頭,182.8,0.026347371549156017,validation,202607292310,0,200,1
3-5-2,0.006899922699340455,2026-07-29,1.4551936972909019,0,0.02582152524995782,3攻め頭,210.9,0.025671748978716224,validation,202607292310,0,200,1
3-6-4,0.0018305485146047076,2026-07-29,0.2491376528377007,0,0.04001292928152905,3攻め頭,136.1,0.006810711367068775,validation,202607292310,0,100,0
3-6-1,0.0016620257027198178,2026-07-29,0.2491376528377007,0,0.03632928402412344,3攻め頭,149.9,0.006183707918999735,validation,202607292310,0,100,0
3-5-6,0.0013764511206502802,2026-07-29,0.24913765283770073,0,0.030087070028818257,3攻め頭,181.0,0.005121203409160555,validation,202607292310,0,100,0
3-6-5,0.0010903179555260423,2026-07-29,0.24913765283770067,0,0.02383264628103328,3攻め頭,228.5,0.004056620643580132,validation,202607292310,0,100,0
3-2-6,0.0009348504796911847,2026-07-29,0.2491376528377007,0,0.020434370263475065,3攻め頭,266.5,0.003478190683144692,validation,202607292310,0,100,0
3-1-5,0.05026990796172088,2026-07-29,3.4485156861740522,0,0.06731275573160798,3攻め頭,68.6,0.1816702562947418,validation,202607292405,0,700,8
3-1-2,0.03297360506601083,2026-07-29,2.0278767115596663,0,0.0750838218404603,3攻め頭,61.5,0.11916320371752515,validation,202607292405,0,500,5
3-1-4,0.030843485425871477,2026-07-29,0.5089175095268794,0,0.279857881405352,3攻め頭,16.5,0.11146517130303865,validation,202607292405,0,500,3
3-1-6,0.024252900864289155,2026-07-29,0.8003457285215421,1,0.139928940702676,3攻め頭,33.0,0.0876474792685406,validation,202607292405,9200,400,3
3-4-1,0.021910154008414184,2026-07-29,1.1217998852308062,0,0.09018857506227164,3攻め頭,51.2,0.07918103405315262,validation,202607292405,0,400,3
3-4-6,0.013980651272787142,2026-07-29,1.3784922154968122,0,0.04683220124937432,3攻め頭,98.6,0.0505246299998935,validation,202607292405,0,300,2
3-4-2,0.01307565080387124,2026-07-29,2.1862488144072714,0,0.02761755408605447,3攻め頭,167.2,0.047254051759328425,validation,202607292405,0,300,2
3-2-5,0.012934202111535629,2026-07-29,2.4264563161240837,0,0.02461436590185665,3攻め頭,187.6,0.04674287079180539,validation,202607292405,0,300,2
3-6-2,0.012707907524551086,2026-07-29,2.962213243972858,0,0.019809759945037784,3攻め頭,233.1,0.04592506552255963,validation,202607292405,0,300,2
3-5-1,0.01262311969790004,2026-07-29,3.2365678905415702,0,0.01800957505143646,3攻め頭,256.4,0.04561865107258493,validation,202607292405,0,200,2
3-4-5,0.012340372310312655,2026-07-29,4.7461071905462475,0,0.012006383367624305,3攻め頭,384.6,0.04459683121151052,validation,202607292405,0,200,2
3-5-4,0.012255516851231182,2026-07-29,5.54562137518211,0,0.010204762526383,3攻め頭,452.5,0.04429017234491626,validation,202607292405,0,200,2
3-2-1,0.007754299630506425,2026-07-29,0.9033759069539985,0,0.039636523975865305,3攻め頭,116.5,0.028023238123551543,validation,202607292405,0,200,1
3-2-4,0.0070184283179184825,2026-07-29,1.3496437655357243,0,0.02401276673524861,3攻め頭,192.3,0.025363875188978487,validation,202607292405,0,200,1
3-5-2,0.006820468756982141,2026-07-29,1.589851267252537,0,0.019809759945037784,3攻め頭,233.1,0.02464846977787877,validation,202607292405,0,200,1
3-6-4,0.0011309895503495407,2026-07-29,0.2174892905322167,0,0.02401276673524861,3攻め頭,192.3,0.004087279444297636,validation,202607292405,0,100,0
5-1-6,0.0036381049092939284,2026-07-30,2.7223939036246465,0,0.03830204122103956,5まくり差し,748.3,0.11876512088802874,validation,202607300407,0,500,1
5-3-4,0.0035922455699676104,2026-07-30,2.840747796730386,0,0.03624357289542728,5まくり差し,790.8,0.11726805301485618,validation,202607300407,0,400,1
5-3-6,0.003408971429824487,2026-07-30,3.4873777727104502,0,0.028017025851127954,5まくり差し,1023.0,0.1112851097099112,validation,202607300407,0,400,1
5-2-4,0.0019083381521762628,2026-07-30,0.6385299457181776,0,0.08565874909056752,5まくり差し,334.6,0.06229727206586727,validation,202607300407,0,300,0
5-4-2,0.0018443961459219459,2026-07-30,0.6385299457181777,0,0.0827886119171112,5まくり差し,346.2,0.06020989957608086,validation,202607300407,0,300,0
5-4-6,0.0018078424284206618,2026-07-30,0.6385299457181778,0,0.0811478410127517,5まくり差し,353.2,0.05901661164563759,validation,202607300407,0,300,0
5-2-6,0.0014588301250129715,2026-07-30,0.6385299457181776,0,0.06548187673224559,5まくり差し,437.7,0.04762318307799678,validation,202607300407,0,200,0
5-6-4,0.0013397606918132137,2026-07-30,0.6385299457181777,0,0.0601372585935877,5まくり差し,476.6,0.04373618806806377,validation,202607300407,0,200,0
5-1-2,0.0012478599681809218,2026-07-30,0.6385299457181777,0,0.05601215056811393,5まくり差し,511.7,0.04073610950408285,validation,202607300407,0,200,0
5-2-1,0.0012478599681809218,2026-07-30,0.6385299457181777,0,0.05601215056811393,5まくり差し,511.7,0.04073610950408285,validation,202607300407,0,200,0
5-6-2,0.001238661388396077,2026-07-30,0.6385299457181778,0,0.0555992578966128,5まくり差し,515.5,0.0404358239248093,validation,202607300407,0,200,0
5-2-3,0.0010643939751928282,2026-07-30,0.6385299457181777,0,0.04777699190815786,5まくり差し,599.9,0.03474690320593298,validation,202607300407,0,200,0
5-1-3,0.001018389068131065,2026-07-30,0.6385299457181778,0,0.04571198954657719,5まくり差し,627.0,0.033245083306601586,validation,202607300407,0,200,0
5-3-1,0.0010092143918415957,2026-07-30,0.6385299457181777,0,0.045300169820932344,5まくり差し,632.7,0.032945578051587154,validation,202607300407,0,200,0
5-4-1,0.0008992113022365548,2026-07-30,0.6385299457181776,0,0.040362508725114626,5まくり差し,710.1,0.029354551800083357,validation,202607300407,0,200,0
5-4-3,0.0008992113022365548,2026-07-30,0.6385299457181776,0,0.040362508725114626,5まくり差し,710.1,0.029354551800083357,validation,202607300407,0,200,0
5-1-4,0.000853307424452997,2026-07-30,0.6385299457181777,0,0.03830204122103956,5まくり差し,748.3,0.027856029978937852,validation,202607300407,0,200,0
5-3-2,0.0007431680001375436,2026-07-30,0.6385299457181776,0,0.03335826052805388,5まくり差し,859.2,0.024260553111311905,validation,202607300407,0,200,0
5-6-1,0.0007248608760565076,2026-07-30,0.6385299457181776,0,0.032536516569081506,5まくり差し,880.9,0.02366292114115018,validation,202607300407,0,200,0
5-6-3,0.0006881452157755984,2026-07-30,0.6385299457181777,0,0.03088847660922933,5まくり差し,927.9,0.022464346624894056,validation,202607300407,0,200,0
3-1-5,0.046750090253313024,2026-07-30,4.609558898976664,0,0.03847468269404222,3攻め頭,98.6,0.17676164811813488,validation,202607301009,0,800,8
3-1-2,0.030154955323522126,2026-07-30,2.551109220369972,0,0.04484165146137782,3攻め頭,84.6,0.11401560024874519,validation,202607301009,0,500,5
3-4-1,0.019171047365899797,2026-07-30,1.4301601334961247,0,0.05085259669748744,3攻め頭,74.6,0.07248554837404042,validation,202607301009,0,400,3
3-1-4,0.01902187096428698,2026-07-30,1.5179453029501009,0,0.047538893654543404,3攻め頭,79.8,0.07192151381353931,validation,202607301009,0,400,3
3-4-2,0.018647607912957668,2026-07-30,0.43075974278932216,0,0.16422526898842266,3攻め頭,23.1,0.07050642876398686,validation,202607301009,0,400,2
3-1-6,0.017845536421424925,2026-07-30,3.1622290538764966,0,0.021408598835398213,3攻め頭,177.2,0.06747380405708907,validation,202607301009,0,300,3
3-2-4,0.01456864644687433,2026-07-30,0.2782611471352997,1,0.19861799547814465,3攻め頭,19.1,0.055083914123939516,validation,202607301009,8280,300,1
3-4-6,0.013799674136825354,2026-07-30,0.9259581345809812,0,0.056536568012407806,3攻め頭,67.1,0.052176437108494955,validation,202607301009,0,300,2
3-2-5,0.012865646518494579,2026-07-30,1.3637585309604254,0,0.035788714279552485,3攻め頭,106.0,0.04864488753694511,validation,202607301009,0,300,2
3-4-5,0.012519550290272194,2026-07-30,1.6901392891867462,0,0.0281007682491301,3攻め頭,135.0,0.047336300978575344,validation,202607301009,0,300,2
3-6-2,0.012233194217242428,2026-07-30,2.134692390908804,0,0.021739849361791193,3攻め頭,174.5,0.04625359138073042,validation,202607301009,0,300,2
3-5-4,0.012112702809374487,2026-07-30,2.410427859065523,0,0.019063335244384742,3攻め頭,199.0,0.045798014509682516,validation,202607301009,0,300,2
3-5-1,0.012037546901140396,2026-07-30,2.6253889791387204,0,0.017393873056545453,3攻め頭,218.1,0.04551385073302902,validation,202607301009,0,300,2
3-6-5,0.00039151899839225357,2026-07-30,0.170780587098701,0,0.008696936528272727,3攻め頭,436.2,0.0014803296218336558,validation,202607301009,0,100,0
3-1-5,0.037439788848283,2026-07-30,2.811728142506053,0,0.09709851561289554,3攻め頭,75.1,0.1867401728702801,validation,202607301012,0,700,8
3-1-2,0.027473348610431384,2026-07-30,1.112670618722471,0,0.18005181537107293,3攻め頭,40.5,0.13703009623337412,validation,202607301012,0,500,5
3-1-4,0.01805845145758879,2026-07-30,0.8541647539439496,0,0.15416698779129923,3攻め頭,47.3,0.09007097664532752,validation,202607301012,0,400,3
3-4-1,0.015160582299898464,2026-07-30,1.5964093161793083,0,0.06925069821964343,3攻め頭,105.3,0.0756171401224925,validation,202607301012,0,300,3
3-1-6,0.014069567053474081,2026-07-30,2.75200731565953,0,0.03728066729309026,3攻め頭,195.6,0.07017543273073877,validation,202607301012,0,300,3
3-5-1,0.010015455554143248,2026-07-30,1.6795918964298227,0,0.0434829965565203,3攻め頭,167.7,0.04995455260536516,validation,202607301012,0,300,2
3-2-5,0.009884736013301042,2026-07-30,1.8178029528460617,0,0.039652520514020954,3攻め頭,183.9,0.04930255668323761,validation,202607301012,0,300,2
3-4-2,0.009653004628912836,2026-07-30,2.1420017271557583,0,0.03286209338678889,3攻め頭,221.9,0.04814673929987896,validation,202607301012,0,300,2
3-4-5,0.009446778454482458,2026-07-30,2.56857906177378,0,0.0268190456878575,3攻め頭,271.9,0.047118135436231064,validation,202607301012,0,200,2
3-5-4,0.009341083179416317,2026-07-30,2.8714489693525755,0,0.023721855961380788,3攻め頭,307.4,0.04659095420619247,validation,202607301012,0,200,2
3-4-6,0.00909983058393609,2026-07-30,3.9848158127056137,0,0.016652428688121612,3攻め頭,437.9,0.04538764743627602,validation,202607301012,0,200,2
3-6-2,0.008908708735587141,2026-07-30,5.877966023740395,0,0.011051983210864586,3攻め頭,659.8,0.04443438012099823,validation,202607301012,0,200,2
3-2-1,0.007830981313529453,2026-07-30,0.5466024956843558,0,0.10447132553765694,3攻め頭,69.8,0.039058949027686286,validation,202607301012,0,200,1
3-2-4,0.005820123852869643,2026-07-30,0.9318018288444297,0,0.045547148797804214,3攻め頭,160.1,0.029029301923030507,validation,202607301012,0,200,1
3-5-2,0.005196059387753964,2026-07-30,1.3899458862241854,0,0.027260181392629736,3攻め頭,267.5,0.02591662662002208,validation,202607301012,0,200,1
3-2-6,0.001307680063694043,2026-07-30,0.2488515161209764,0,0.038318962283386514,3攻め頭,190.3,0.0065223765588743,validation,202607301012,0,100,0
3-5-6,0.0005380573321534624,2026-07-30,0.24885151612097636,0,0.01576669950816963,3攻め頭,462.5,0.002683693533305469,validation,202607301012,0,100,0
3-6-1,0.0005380573321534624,2026-07-30,0.24885151612097636,0,0.01576669950816963,3攻め頭,462.5,0.002683693533305469,validation,202607301012,0,100,0
3-6-4,0.00037716204322669957,2026-07-30,0.24885151612097636,0,0.011051983210864586,3攻め頭,659.8,0.0018811886316365252,validation,202607301012,0,100,0
3-6-5,0.00033189052563480445,2026-07-30,0.24885151612097636,0,0.009725391467762676,3攻め頭,749.8,0.0016553857817468384,validation,202607301012,0,100,0
4-3-5,0.0106859179647029,2026-07-30,3.27950822336732,0,0.020717605551240924,4刺され,306.9,0.32044160341614825,validation,202607301502,0,1100,4
4-3-2,0.0039474002833530435,2026-07-30,0.37263458674852734,0,0.06735416465758304,4刺され,94.4,0.11837179363543572,validation,202607301502,0,500,1
4-3-6,0.0026359721893594794,2026-07-30,0.13048062337329422,0,0.12844915441769372,4刺され,49.5,0.07904563348781152,validation,202607301502,0,300,0
4-6-3,0.002019823891227465,2026-07-30,0.13048062337329425,0,0.09842466166680867,4刺され,64.6,0.06056902256418995,validation,202607301502,0,300,0
