actual_combo,actual_rank20,actual_second_rank,actual_second_rank_v97,actual_third_rank,actual_third_rank_v97,approved_A,approved_A_wind_v83,approved_S,approved_S_wind_v83,date,entry_confirmed_same,entry_course_preview,entry_gate_keep,entry_source_type,entry_status,grade,group_v97,has_orig,has_stt,has_tkz,head,head_hit,head_v97,history_adjust_online,history_pct_online,kimarite,model,opp_direct_b1_v97,opp_direct_b2_v97,opp_direct_b3_v97,opp_direct_b4_v97,opp_direct_b5_v97,opp_direct_b6_v97,opp_grade_b1_v97,opp_grade_b2_v97,opp_grade_b3_v97,opp_grade_b4_v97,opp_grade_b5_v97,opp_grade_b6_v97,opp_local_b1_v97,opp_local_b2_v97,opp_local_b3_v97,opp_local_b4_v97,opp_local_b5_v97,opp_local_b6_v97,opp_motor_b1_v97,opp_motor_b2_v97,opp_motor_b3_v97,opp_motor_b4_v97,opp_motor_b5_v97,opp_motor_b6_v97,opp_national_b1_v97,opp_national_b2_v97,opp_national_b3_v97,opp_national_b4_v97,opp_national_b5_v97,opp_national_b6_v97,opp_nst_b1_v97,opp_nst_b2_v97,opp_nst_b3_v97,opp_nst_b4_v97,opp_nst_b5_v97,opp_nst_b6_v97,opp_score_b1_v97,opp_score_b2_v97,opp_score_b3_v97,opp_score_b4_v97,opp_score_b5_v97,opp_score_b6_v97,opp_waku_b1_v97,opp_waku_b2_v97,opp_waku_b3_v97,opp_waku_b4_v97,opp_waku_b5_v97,opp_waku_b6_v97,payout100,period_v90,preview_comp,production_buy,race_code,rank2_v98,rank3_v98,ranked_others,ranked_others_v97,relative_deg,relative_wind,result_join_v97,route_hit,score,score_wind_v83,second,st5_combo_corr_v90,st5_combo_raw_v90,st_bias1_v90,st_bias2_v90,st_bias3_v90,st_bias4_v90,st_bias5_v90,st_bias6_v90,st_corr_rank_b1,st_corr_rank_b2,st_corr_rank_b3,st_corr_rank_b4,st_corr_rank_b5,st_corr_rank_b6,st_corr_strength_b1,st_corr_strength_b2,st_corr_strength_b3,st_corr_strength_b4,st_corr_strength_b5,st_corr_strength_b6,st_raw_b1,st_raw_b2,st_raw_b3,st_raw_b4,st_raw_b5,st_raw_b6,st_raw_rank_b1,st_raw_rank_b2,st_raw_rank_b3,st_raw_rank_b4,st_raw_rank_b5,st_raw_rank_b6,st_raw_strength_b1,st_raw_strength_b2,st_raw_strength_b3,st_raw_strength_b4,st_raw_strength_b5,st_raw_strength_b6,st_source_v90,third,ticket20_hit,ticket6_hit,tickets20_display,tickets4_v98,tickets6,tickets6_v98,tilt,tilt_bonus,v98_lambda,v98_parameter_test_pass,valid_payout,valid_result,venue_code_v83,venue_v83,wind_adjust_points,wind_bin,wind_cell,wind_class_old_only,wind_code,wind_old_head_rate,wind_old_lift_pt,wind_old_model_base,wind_old_n,wind_source_type,wind_speed,winner
5-4-2,7,3,3,2,2,0,0,0,0,2026-08-10,1,5,1,snapshot,same,B,5HEAD,1,1,1,5,1,5,0.5604,0.6401,まくり差し,5頭展開,0.573333,0.363333,0.143333,0.643333,,0.686667,1.0,0.72,0.38,0.38,,0.72,0.956364,0.692727,0,0.314545,,0.62,0.607314,0.568914,0.5436,0.612171,,0.1444,0.832,0.564,0.126,0.442,,0.54,0.714286,0.285714,0.214286,0.642857,,0.642857,0.795318,0.585858,0.290488,0.550045,,0.518905,1,0.925,0.525,0.7875,,0.35,13650,recent3,0.41236,0,202608100511,1-2-4-6-3,1-2-4-6-3,1-2-4-6-3,1-2-4-6-3,225,左横,official_realtime,1,41.7964,43.7964,4,0.1404,0.2106,-0.005747,0.007733,0.003299,0.000873,-0.004576,-0.001583,1,2,5,6,4,3,1.0,0.8,0.2,0.0,0.4,0.6,0.08,0.13,0.18,0.2,0.17,0.17,1,2,5,6,3,4,1.0,0.8,0.2,0.0,0.6,0.4,snapshot,2,1,0,5-1-2;5-2-1;5-1-4;5-4-1;5-1-6;5-2-4;5-4-2;5-1-3;5-6-1;5-2-6;5-6-2;5-2-3;5-3-1;5-4-6;5-6-4;5-3-2;5-4-3;5-3-4;5-6-3;5-3-6,2-1;1-2;1-4;2-4,5-1-2;5-1-4;5-1-6;5-2-1;5-2-4;5-2-6,2-1;1-2;1-4;1-6;2-4;2-6,-0.5,0,0.4,0,1,1,5,多摩川,2.0,0-2m,左横_0-2m,favorable,2,11.6279,3.05,8.5779,86,snapshot,2.0,5
1-3-5,0,4,4,0,0,0,0,0,0,2026-08-10,1,5,1,snapshot,same,B,5HEAD,0,1,1,5,0,5,0.3323,0.5831,逃げ,5頭展開,0.305,0.705,0.575,0.525,,0.415,1.0,0.38,0.38,0.72,,0.38,0.805455,0.545455,0.414545,0.723636,,0.383636,0.457143,0.487429,0.5984,0.667714,,0.755543,0.816,0.476,0.446,0.364,,0.216,0.642857,0.428571,0.428571,0.642857,,0.5,0.699948,0.550461,0.505378,0.582869,,0.442423,1,0.825,0.6375,0.575,,0.475,860,recent3,0.52018,0,202608100811,1-4-2-3-6,1-4-2-3-6,1-4-2-3-6,1-4-2-3-6,270,左横,official_realtime,0,52.3503,54.3503,3,0.5894,0.5894,-0.005747,0.007733,0.003299,0.000873,-0.004576,-0.001583,4,1,6,2,5,3,0.4,1.0,0.0,0.8,0.2,0.6,0.2,0.08,0.36,0.18,0.21,0.2,3,1,6,2,5,4,0.6,1.0,0.0,0.8,0.2,0.4,snapshot,5,0,0,5-1-4;5-4-1;5-1-2;5-2-1;5-1-3;5-4-2;5-2-4;5-1-6;5-3-1;5-4-3;5-3-4;5-4-6;5-6-1;5-2-3;5-3-2;5-6-4;5-2-6;5-6-2;5-3-6;5-6-3,4-1;1-4;1-2;4-2,5-1-4;5-1-2;5-1-3;5-4-1;5-4-2;5-4-3,4-1;1-4;1-2;1-3;4-2;4-3,0,0,0.4,0,1,1,8,常滑,2.0,0-2m,左横_0-2m,favorable,5,11.6279,3.05,8.5779,86,snapshot,2.0,1
1-3-5,0,3,3,0,0,0,0,0,0,2026-08-10,0,4,0,snapshot,changed,B,5HEAD,1,1,1,5,0,5,-1.7012,0.0747,逃げ,5頭展開,0.68,0.22,0.74,0.63,,0.62,0.38,0.38,0.38,0.15,,0.38,0.36,0.558182,0.263636,0,,0.610909,0.637029,0.433829,0.684114,0.418857,,0.746686,0.288,0.466,0.16,0,,0.48,0.357143,0.571429,0.5,1,,0.357143,0.520908,0.456274,0.463665,0.298606,,0.520302,0.875,0.75,0.4375,0,,0.375,1860,recent3,0.32054,0,202608101301,1-6-2-3-4,6-1-2-3-4,1-6-3-2-4,1-6-3-2-4,180,向かい,official_realtime,0,30.3528,28.3528,3,0.1298,0.1298,-0.005747,0.007733,0.003299,0.000873,-0.004576,-0.001583,1,4,2,5,6,3,1.0,0.4,0.8,0.2,0.0,0.6,0.05,0.11,0.06,0.14,0.14,0.09,1,4,2,5,6,3,1.0,0.4,0.8,0.2,0.0,0.6,snapshot,5,0,0,5-1-6;5-6-1;5-1-3;5-3-1;5-1-2;5-6-3;5-3-6;5-1-4;5-2-1;5-6-2;5-2-6;5-6-4;5-4-1;5-3-2;5-2-3;5-4-6;5-3-4;5-4-3;5-2-4;5-4-2,1-6;1-2;6-1;6-2,5-1-6;5-1-3;5-1-2;5-6-1;5-6-3;5-6-2,1-6;1-2;6-1;6-2;1-3;6-3,0,0,0.4,0,1,1,13,尼崎,-2.0,0-2m,向かい_0-2m,unfavorable,5,3.7975,-4.7804,8.5779,79,snapshot,2.0,1
1-3-2,0,1,1,3,3,0,0,0,0,2026-08-10,1,5,1,snapshot,same,B,5HEAD,1,1,1,5,0,5,0.9842,0.746,逃げ,5頭展開,0.6,0.506667,0.486667,0.613333,,0.403333,0.72,0.72,1.0,0.38,,0.38,0.603636,0.552727,0.727273,0.46,,0.44,0.647486,0.650629,0.911429,0.771486,,1.0,0.696,0.614,0.724,0.33,,0.316,0.571429,0.5,0.714286,0.928571,,0.357143,0.695232,0.60576,0.76007,0.539049,,0.469783,1,0.6375,0.75,0.4125,,0.3,910,recent3,0.40484,0,202608101410,3-1-2-4-6,3-1-2-4-6,3-1-2-4-6,3-1-2-4-6,315,追い,official_realtime,0,41.4682,41.4682,3,0.7298,0.7298,-0.005747,0.007733,0.003299,0.000873,-0.004576,-0.001583,4,1,5,2,3,6,0.4,1.0,0.2,0.8,0.6,0.0,0.02,-0.01,0.07,0.01,0.01,0.09,4,1,5,2,3,6,0.4,1.0,0.2,0.8,0.6,0.0,snapshot,2,0,0,5-3-1;5-1-3;5-3-2;5-2-3;5-3-4;5-1-2;5-2-1;5-3-6;5-4-3;5-1-4;5-4-1;5-1-6;5-6-3;5-2-4;5-4-2;5-6-1;5-2-6;5-6-2;5-4-6;5-6-4,1-3;3-1;3-2;1-2,5-3-1;5-3-2;5-3-4;5-1-3;5-1-2;5-1-4,1-3;3-1;3-2;1-2;3-4;1-4,0,0,0.4,0,1,1,14,鳴門,0.0,0-2m,追い_0-2m,neutral,8,8.1818,-0.3961,8.5779,220,snapshot,1.0,1
4-1-5,0,2,2,0,0,1,1,0,0,2026-08-10,1,5,1,snapshot,same,A,5HEAD,1,1,1,5,0,5,1.5111,0.8778,まくり,5頭展開,0.31,0.45,0.426667,0.39,,0.843333,0.38,0.38,0.38,0.72,,0.38,0.449091,0.150909,0.3,0.703636,,0.405455,0.449886,0.650686,0.446571,0.704171,,0.6788,0.43,0.142,0.384,0.514,,0.222,0.571429,0.571429,0.142857,0.714286,,0.428571,0.492136,0.406273,0.415959,0.598096,,0.478559,1,0.4875,0.7125,0.575,,0.2875,2030,recent3,0.5508,1,202608101607,4-1-6-3-2,4-1-6-2-3,4-1-6-3-2,4-1-6-3-2,135,向かい,official_realtime,0,56.5911,58.5911,1,0.4596,0.3298,-0.005747,0.007733,0.003299,0.000873,-0.004576,-0.001583,4,1,6,3,5,2,0.4,1.0,0.0,0.6,0.2,0.8,0.09,0.02,0.25,0.09,0.13,0.03,3,1,6,4,5,2,0.6,1.0,0.0,0.4,0.2,0.8,snapshot,5,0,0,5-4-1;5-1-4;5-4-6;5-6-4;5-4-3;5-1-6;5-6-1;5-4-2;5-3-4;5-1-3;5-3-1;5-1-2;5-2-4;5-6-3;5-3-6;5-2-1;5-6-2;5-2-6;5-3-2;5-2-3,1-4;4-1;4-6;1-6,5-4-1;5-4-6;5-4-3;5-1-4;5-1-6;5-1-3,1-4;4-1;4-6;4-2;1-6;1-2,0,0,0.4,0,1,1,16,児島,2.0,3-4m,向かい_3-4m,favorable,4,13.5135,4.9356,8.5779,74,snapshot,3.0,4
1-3-6,0,3,3,2,2,0,0,0,0,2026-08-10,1,5,1,snapshot,same,B,5HEAD,1,1,1,5,0,5,1.1453,0.7863,逃げ,5頭展開,0.22,0.45,0.72,0.79,,0.51,0.38,0.72,0.72,1.0,,1.0,0.934545,0.66,0.741818,0,,0.785455,0.624571,0.669371,0.651029,0.430514,,1.0,0.808,0.404,0.516,0.668,,0.644,0.5,0.5,0.428571,0.714286,,0.357143,0.609861,0.580428,0.642432,0.696593,,0.692764,1,0.7375,0.7,1,,0.4125,3330,recent3,0.49598,0,202608101805,6-4-1-3-2,4-6-3-1-2,4-6-3-1-2,4-6-3-1-2,225,左横,official_realtime,0,50.7433,52.7433,3,0.7894,0.7894,-0.005747,0.007733,0.003299,0.000873,-0.004576,-0.001583,6,5,3,1,4,2,0.0,0.2,0.6,1.0,0.4,0.8,0.15,0.16,-0.03,-0.07,0.04,-0.06,5,6,3,1,4,2,0.2,0.0,0.6,1.0,0.4,0.8,snapshot,6,0,0,5-4-6;5-6-4;5-4-3;5-3-4;5-4-1;5-6-3;5-3-6;5-4-2;5-1-4;5-6-1;5-1-6;5-6-2;5-2-4;5-3-1;5-1-3;5-2-6;5-3-2;5-2-3;5-1-2;5-2-1,6-4;4-6;6-3;4-3,5-4-6;5-4-3;5-4-1;5-6-4;5-6-3;5-6-1,6-4;4-6;6-3;6-1;4-3;4-1,0,0,0.4,0,1,1,18,徳山,2.0,3-4m,左横_3-4m,favorable,6,12.3288,3.7509,8.5779,73,snapshot,3.0,1
1-3-6,0,3,3,2,2,0,0,0,0,2026-08-10,1,5,1,snapshot,same,B,5HEAD,1,1,1,5,0,5,-1.2811,0.1797,逃げ,5頭展開,0.36,0.29,0.81,0.53,,0.65,1.0,0.72,0.38,0.72,,0.72,0.86,0.647273,0.616364,0.581818,,0.623636,0.536,0.594343,0.682914,0.355086,,0.712857,0.846,0.554,0.418,0.622,,0.636,0.642857,0.571429,0.571429,0.714286,,0.642857,0.733317,0.572784,0.584103,0.574726,,0.656724,1,0.7375,0.625,0.575,,0.575,2340,recent3,0.46822,0,202608101807,1-6-4-3-2,1-6-4-2-3,1-6-3-4-2,1-6-3-4-2,180,向かい,official_realtime,0,45.5409,47.5409,3,0.6596,0.6596,-0.005747,0.007733,0.003299,0.000873,-0.004576,-0.001583,6,5,3,2,4,1,0.0,0.2,0.6,0.8,0.4,1.0,0.18,0.11,0.07,0.03,0.08,-0.04,6,5,3,2,4,1,0.0,0.2,0.6,0.8,0.4,1.0,snapshot,6,0,0,5-1-6;5-6-1;5-1-3;5-3-1;5-1-4;5-6-3;5-3-6;5-1-2;5-4-1;5-6-4;5-4-6;5-6-2;5-2-1;5-3-4;5-4-3;5-2-6;5-3-2;5-2-3;5-4-2;5-2-4,1-6;6-1;1-4;6-4,5-1-6;5-1-3;5-1-4;5-6-1;5-6-3;5-6-4,1-6;6-1;1-4;1-2;6-4;6-2,0,0,0.4,0,1,1,18,徳山,2.0,3-4m,向かい_3-4m,favorable,5,13.5135,4.9356,8.5779,74,snapshot,3.0,1
1-3-2,0,4,4,5,5,0,0,0,0,2026-08-10,1,5,1,snapshot,same,B,5HEAD,1,1,1,5,0,5,-1.9131,0.0217,逃げ,5頭展開,0.65,0.37,0.71,0.36,,0.41,1.0,0.72,1.0,1.0,,1.0,0.86,0.598182,0.9,0.923636,,1,0.594343,0.587886,0.704629,0.413029,,0.589029,0.824,0.792,0.55,0.904,,0.902,0.5,0.357143,0.5,0.642857,,0.714286,0.778398,0.642218,0.700587,0.718773,,0.724351,1,1,0.55,0.925,,0.575,1050,recent3,0.42582,0,202608101812,1-4-6-3-2,1-6-4-3-2,1-6-4-3-2,1-6-4-3-2,225,左横,official_realtime,0,40.6689,42.6689,3,0.3298,0.3298,-0.005747,0.007733,0.003299,0.000873,-0.004576,-0.001583,1,6,2,4,5,3,1.0,0.0,0.8,0.4,0.2,0.6,0.09,0.27,0.12,0.16,0.22,0.12,1,6,2,4,5,3,1.0,0.0,0.8,0.4,0.2,0.6,snapshot,2,0,0,5-1-6;5-6-1;5-1-4;5-4-1;5-1-3;5-6-4;5-4-6;5-1-2;5-3-1;5-6-3;5-3-6;5-6-2;5-2-1;5-4-3;5-3-4;5-2-6;5-4-2;5-2-4;5-3-2;5-2-3,1-6;1-4;4-1;4-6,5-1-6;5-1-4;5-1-3;5-6-1;5-6-4;5-6-3,1-6;1-4;4-1;4-6;1-3;4-3,0,0,0.4,0,1,1,18,徳山,2.0,3-4m,左横_3-4m,favorable,6,12.3288,3.7509,8.5779,73,snapshot,3.0,1
5-4-2,3,1,1,3,3,1,1,1,1,2026-08-10,1,5,1,snapshot,same,S,5HEAD,1,1,1,5,1,5,1.6668,0.9167,まくり,5頭展開,0.29,0.453333,0.326667,0.62,,0.543333,0.38,0.38,0.38,1.0,,0.15,0.587273,0.509091,0.16,0.801818,,0,0.614971,0.293257,0.576514,0.5544,,0.728971,0.388,0.396,0.226,0.606,,0,0.571429,0.5,0.5,0.714286,,1,0.511551,0.444221,0.391472,0.711794,,0.36335,0.9375,0.7,0.5625,0.7875,,0.2125,1200,recent3,0.69373,1,202608102305,4-1-2-3-6,4-1-2-6-3,4-1-2-3-6,4-1-2-3-6,0,追い,official_realtime,1,71.0402,71.0402,4,0.4106,0.4106,-0.005747,0.007733,0.003299,0.000873,-0.004576,-0.001583,6,4,3,5,2,1,0.0,0.4,0.6,0.2,0.8,1.0,0.18,0.12,0.09,0.16,0.03,0.01,6,4,3,5,2,1,0.0,0.4,0.6,0.2,0.8,1.0,snapshot,2,1,1,5-4-1;5-1-4;5-4-2;5-2-4;5-4-3;5-1-2;5-2-1;5-4-6;5-3-4;5-1-3;5-3-1;5-1-6;5-6-4;5-2-3;5-3-2;5-6-1;5-2-6;5-6-2;5-3-6;5-6-3,1-4;4-1;4-2;1-2,5-4-1;5-4-2;5-4-3;5-1-4;5-1-2;5-1-3,1-4;4-1;4-2;4-6;1-2;1-6,0,0,0.4,0,1,1,23,唐津,0.0,0-2m,追い_0-2m,neutral,1,8.1818,-0.3961,8.5779,220,snapshot,1.0,5
4-6-1,0,1,1,5,5,0,0,0,0,2026-08-10,1,5,1,snapshot,same,B,5HEAD,1,1,1,5,0,5,0.919,0.7297,まくり,5頭展開,0.453333,0.346667,0.516667,0.52,,0.79,0.72,0.38,1.0,0.72,,0.72,0.56,0.569091,0.523636,0.587273,,0.66,0.085257,1.0,0.1596,0.261371,,0.159086,0.582,0.44,0.65,0.542,,0.718,0.571429,0.428571,0.5,0.571429,,0.5,0.548102,0.548649,0.589648,0.552124,,0.599915,1,0.675,0.7625,0.75,,0.625,12090,recent3,0.40399,0,202608102410,6-3-1-4-2,6-3-2-1-4,6-3-4-2-1,6-3-4-2-1,315,追い,official_realtime,0,41.3176,41.3176,6,0.3298,0.3298,-0.005747,0.007733,0.003299,0.000873,-0.004576,-0.001583,2,3,6,4,5,1,0.8,0.6,0.0,0.4,0.2,1.0,0.02,0.06,0.13,0.09,0.11,-0.06,2,3,6,4,5,1,0.8,0.6,0.0,0.4,0.2,1.0,snapshot,1,0,0,5-6-3;5-3-6;5-6-4;5-4-6;5-6-2;5-3-4;5-4-3;5-6-1;5-2-6;5-3-2;5-2-3;5-3-1;5-1-6;5-4-2;5-2-4;5-1-3;5-4-1;5-1-4;5-2-1;5-1-2,3-6;6-3;6-2;3-2,5-6-3;5-6-4;5-6-2;5-3-6;5-3-4;5-3-2,3-6;6-3;6-2;6-1;3-2;3-1,-0.5,0,0.4,0,1,1,24,大村,0.0,0-2m,追い_0-2m,neutral,8,8.1818,-0.3961,8.5779,220,snapshot,2.0,4
1-2-4,0,2,2,1,1,1,1,0,0,2026-08-10,1,5,1,snapshot,same,A,5HEAD,1,1,1,5,0,5,1.3662,0.8416,逃げ,5頭展開,0.316667,0.466667,0.376667,0.773333,,0.62,0.72,1.0,0.38,0.72,,0.38,0.690909,0.825455,0.505455,0.632727,,0.310909,0.241029,0.0,0.4208,0.636114,,0.1924,0.54,0.706,0.372,0.534,,0.186,0.571429,0.714286,0.571429,0.642857,,0.642857,0.545976,0.620587,0.447181,0.656975,,0.370303,0.95,0.8625,0.65,0.65,,0.3625,680,recent3,0.56593,1,202608102411,4-2-1-3-6,4-2-1-3-6,4-2-1-3-6,4-2-1-3-6,45,右横,official_realtime,0,57.9596,55.9596,2,0.1298,0.1298,-0.005747,0.007733,0.003299,0.000873,-0.004576,-0.001583,4,1,2,5,6,3,0.4,1.0,0.8,0.2,0.0,0.6,0.06,0.03,0.05,0.07,0.08,0.06,3,1,2,5,6,4,0.6,1.0,0.8,0.2,0.0,0.4,snapshot,4,0,0,5-4-2;5-2-4;5-4-1;5-1-4;5-4-3;5-2-1;5-1-2;5-4-6;5-3-4;5-2-3;5-3-2;5-2-6;5-6-4;5-1-3;5-3-1;5-6-2;5-1-6;5-6-1;5-3-6;5-6-3,2-4;4-2;4-1;2-1,5-4-2;5-4-1;5-4-3;5-2-4;5-2-1;5-2-3,2-4;4-2;4-1;2-1;4-3;2-3,0,0,0.4,0,1,1,24,大村,-2.0,3-4m,右横_3-4m,unfavorable,2,3.7037,-4.8742,8.5779,81,snapshot,3.0,1
5-3-1,13,5,5,1,1,1,1,0,0,2026-08-11,1,5,1,snapshot,same,A,5HEAD,1,1,1,5,1,5,0.3089,0.5772,まくり差し,5頭展開,0.573333,0.34,0.286667,0.64,,0.646667,1.0,1.0,0.38,0.72,,1.0,0.698182,0.654545,0.46,0.432727,,0.663636,0.891943,0.322971,0.752,0.404514,,0.814,0.622,0.704,0.462,0.488,,0.654,0.428571,0.714286,0.642857,0.857143,,0.714286,0.757436,0.622389,0.512052,0.571898,,0.727917,1,0.7375,0.6875,0.525,,0.55,58150,recent3,0.57251,1,202608110111,1-6-2-4-3,6-1-2-4-3,1-6-2-4-3,1-6-2-4-3,180,向かい,official_realtime,1,57.5595,57.5595,3,0.7894,0.7894,-0.005773,0.007739,0.003305,0.000885,-0.004592,-0.001563,2,3,6,1,4,5,0.8,0.6,0.0,1.0,0.4,0.2,0.02,0.04,0.07,-0.06,0.04,0.05,2,3,6,1,4,5,0.8,0.6,0.0,1.0,0.4,0.2,snapshot,1,1,0,5-1-6;5-6-1;5-1-2;5-2-1;5-1-4;5-6-2;5-2-6;5-1-3;5-4-1;5-6-4;5-4-6;5-6-3;5-3-1;5-2-4;5-4-2;5-3-6;5-2-3;5-3-2;5-4-3;5-3-4,1-6;6-1;1-2;6-2,5-1-6;5-1-2;5-1-4;5-6-1;5-6-2;5-6-4,1-6;6-1;1-2;1-4;6-2;6-4,0,0,0.4,0,1,1,1,桐生,0.0,5m+,向かい_5m+,neutral,7,9.3023,0.7244,8.5779,43,snapshot,9.0,5
2-6-5,0,5,5,0,0,1,1,1,1,2026-08-11,1,5,1,snapshot,same,S,5HEAD,1,1,1,5,0,5,-0.6637,0.3341,差し,5頭展開,0.48,0.243333,0.603333,0.513333,,0.396667,1.0,1.0,1.0,1.0,,1.0,0.816364,0.752727,0.869091,0.621818,,0.454545,0.269257,0.792743,0.534114,1.0,,0.0152,0.81,0.644,0.706,0.672,,0.764,0.571429,0.642857,0.5,0.928571,,0.5,0.692811,0.670002,0.715317,0.803647,,0.536883,1,0.7,0.825,0.925,,0.5875,54620,recent3,0.70747,1,202608110412,4-1-3-2-6,4-3-1-2-6,4-3-1-2-6,4-3-1-2-6,270,左横,official_realtime,0,70.083,72.083,6,0.6596,0.6596,-0.005773,0.007739,0.003305,0.000885,-0.004592,-0.001563,1,5,3,2,4,6,1.0,0.2,0.6,0.8,0.4,0.0,0.04,0.1,0.07,0.06,0.07,0.21,1,5,3,2,4,6,1.0,0.2,0.6,0.8,0.4,0.0,snapshot,5,0,0,5-4-3;5-3-4;5-4-1;5-1-4;5-4-2;5-3-1;5-1-3;5-4-6;5-2-4;5-3-2;5-2-3;5-3-6;5-6-4;5-1-2;5-2-1;5-6-3;5-1-6;5-6-1;5-2-6;5-6-2,1-4;4-3;4-1;1-3,5-4-3;5-4-1;5-4-2;5-3-4;5-3-1;5-3-2,1-4;4-3;4-1;4-2;1-3;1-2,0,0,0.4,0,1,1,4,平和島,2.0,0-2m,左横_0-2m,favorable,5,11.6279,3.05,8.5779,86,snapshot,2.0,2
5-4-1,1,1,1,2,2,1,1,0,0,2026-08-11,1,5,1,snapshot,same,A,5HEAD,1,1,1,5,1,5,0.5052,0.6263,まくり差し,5頭展開,0.583333,0.563333,0.23,0.473333,,0.453333,0.72,0.38,0.38,1.0,,0.38,0.323636,0.081818,0.427273,0.941818,,0.530909,0.0,0.0,0.0,0.0,,0.0,0.46,0.52,0.086,0.894,,0.506,0.5,0.642857,0.214286,0.785714,,0.5,0.508491,0.409903,0.230508,0.679745,,0.378013,1,0.65,0.45,0.9125,,0.4,3080,recent3,0.63533,1,202608110708,4-1-2-6-3,4-1-2-6-3,4-1-2-6-3,4-1-2-6-3,180,向かい,official_realtime,1,64.0385,66.0385,4,0.7298,0.7298,-0.005773,0.007739,0.003305,0.000885,-0.004592,-0.001563,5,6,4,2,3,1,0.2,0.0,0.4,0.8,0.6,1.0,0.17,0.27,0.15,0.08,0.11,0.07,5,6,4,2,3,1,0.2,0.0,0.4,0.8,0.6,1.0,snapshot,1,1,1,5-4-1;5-1-4;5-4-2;5-2-4;5-4-6;5-1-2;5-2-1;5-4-3;5-6-4;5-1-6;5-6-1;5-1-3;5-3-4;5-2-6;5-6-2;5-3-1;5-2-3;5-3-2;5-6-3;5-3-6,4-1;1-4;4-2;1-2,5-4-1;5-4-2;5-4-6;5-1-4;5-1-2;5-1-6,4-1;1-4;4-2;4-6;1-2;1-6,0,0,0.4,0,1,1,7,蒲郡,2.0,3-4m,向かい_3-4m,favorable,7,13.5135,4.9356,8.5779,74,snapshot,3.0,5
5-6-4,1,1,1,2,2,0,0,0,0,2026-08-11,1,5,1,snapshot,same,B,5HEAD,1,1,1,5,1,5,1.9316,0.9829,まくり差し,5頭展開,0.4,0.36,0.55,0.24,,0.86,0.38,0.38,0.15,0.72,,1.0,0.263636,0.376364,0,0.629091,,0.816364,0.684114,0.911429,0.588514,0.8388,,0.703829,0.16,0.368,0,0.58,,0.868,0.5,0.428571,0.285714,0.571429,,0.714286,0.45934,0.516643,0.281262,0.625077,,0.821591,0.875,0.75,0.25,0.8625,,0.7125,3230,recent3,0.4789,0,202608111303,6-4-2-1-3,6-4-2-1-3,6-4-2-1-3,6-4-2-1-3,315,追い,official_realtime,1,49.8216,49.8216,6,0.5404,0.4702,-0.005773,0.007739,0.003305,0.000885,-0.004592,-0.001563,3,5,6,4,2,1,0.6,0.2,0.0,0.4,0.8,1.0,-0.01,0.03,0.05,0.01,-0.01,-0.05,2,5,6,4,3,1,0.8,0.2,0.0,0.4,0.6,1.0,snapshot,4,1,1,5-6-4;5-4-6;5-6-2;5-2-6;5-6-1;5-4-2;5-2-4;5-6-3;5-1-6;5-4-1;5-1-4;5-4-3;5-3-6;5-2-1;5-1-2;5-3-4;5-2-3;5-3-2;5-1-3;5-3-1,4-6;6-4;6-2;4-2,5-6-4;5-6-2;5-6-1;5-4-6;5-4-2;5-4-1,4-6;6-4;6-2;6-1;4-2;4-1,0,0,0.4,0,1,1,13,尼崎,0.0,0-2m,追い_0-2m,neutral,8,8.1818,-0.3961,8.5779,220,snapshot,2.0,5
1-3-4,0,5,5,4,4,0,0,0,0,2026-08-11,1,5,1,snapshot,same,B,5HEAD,1,1,1,5,0,5,1.8037,0.9509,逃げ,5頭展開,0.36,0.56,0.49,0.55,,0.49,0.72,1.0,0.38,0.38,,1.0,0.607273,0.816364,0.283636,0.610909,,0.681818,0.753771,0.703829,0.651886,0.746686,,0.456743,0.562,0.868,0.31,0.48,,0.648,0.642857,0.714286,0.285714,0.357143,,0.714286,0.65136,0.801716,0.461051,0.553202,,0.616547,1,0.975,0.7225,0.725,,0.375,7750,recent3,0.45986,0,202608111310,2-1-6-4-3,2-1-6-4-3,2-1-6-4-3,2-1-6-4-3,90,右横,official_realtime,0,47.7897,49.7897,3,0.8702,0.8702,-0.005773,0.007739,0.003305,0.000885,-0.004592,-0.001563,6,5,3,2,1,4,0.0,0.2,0.6,0.8,1.0,0.4,0.19,0.05,0.01,-0.03,-0.09,0.03,6,5,3,2,1,4,0.0,0.2,0.6,0.8,1.0,0.4,snapshot,4,0,0,5-2-1;5-1-2;5-2-6;5-6-2;5-2-4;5-1-6;5-6-1;5-2-3;5-4-2;5-1-4;5-4-1;5-1-3;5-3-2;5-6-4;5-4-6;5-3-1;5-6-3;5-3-6;5-4-3;5-3-4,1-2;2-1;2-6;1-6,5-2-1;5-2-6;5-2-4;5-1-2;5-1-6;5-1-4,1-2;2-1;2-6;2-4;1-6;1-4,0,0,0.4,0,1,1,13,尼崎,2.0,5m+,右横_5m+,favorable,3,13.6364,5.0585,8.5779,44,snapshot,5.0,1
