date,race_code,venue,boat,racer_id,racer_name,ex_course,actual_course,course_same,ex_st,actual_st,delta_actual_minus_ex,inside_ex_st,outside_ex_st,inside_bucket,outside_bucket,own_bucket
2026-07-22,202607222205,22,1,5195,北村 寧々,1,1,1,-0.17,0.21,0.38,,-0.16,missing,F,F
2026-07-22,202607222205,22,2,5299,西丸 敦基,2,2,1,-0.16,0.14,0.30000000000000004,-0.17,-0.21,F,F,F
2026-07-22,202607222205,22,3,5212,西川 拓利,3,3,1,-0.21,0.14,0.35,-0.16,-0.15,F,F,F
2026-07-22,202607222205,22,4,5278,田中 駿兵,4,4,1,-0.15,0.13,0.28,-0.21,-0.2,F,F,F
2026-07-22,202607222205,22,5,5277,井上 未都,5,5,1,-0.2,0.11,0.31,-0.15,-0.13,F,F,F
2026-07-22,202607222205,22,6,5016,宮田 龍馬,6,6,1,-0.13,0.13,0.26,-0.2,,F,missing,F
2026-07-22,202607221606,16,1,4953,尾上 雅也,1,1,1,0.24,0.19,-0.04999999999999999,,0.29,missing,>.20,>.20
2026-07-22,202607221606,16,2,5232,樅山 拓馬,2,2,1,0.29,0.1,-0.18999999999999997,0.24,0.26,>.20,>.20,>.20
2026-07-22,202607221606,16,3,5076,石原 光,3,4,0,0.26,0.19,-0.07,0.29,0.12,>.20,.11-.15,>.20
2026-07-22,202607221606,16,4,4735,角山 雄哉,4,5,0,0.12,0.39,0.27,0.26,0.11,>.20,.11-.15,.11-.15
2026-07-22,202607221606,16,5,3662,大庭 元明,5,3,0,0.11,0.1,-0.009999999999999995,0.12,0.02,.11-.15,<=.05,.11-.15
2026-07-22,202607221606,16,6,4308,河村 了,6,6,1,0.02,0.43,0.41,0.11,,.11-.15,missing,<=.05
2026-07-22,202607220809,08,1,4114,深澤 達徳,1,1,1,0.13,0.22,0.09,,0.08,missing,.06-.10,.11-.15
2026-07-22,202607220809,08,2,4607,鶴田 勇雄,2,2,1,0.08,0.17,0.09000000000000001,0.13,0.19,.11-.15,.16-.20,.06-.10
2026-07-22,202607220809,08,3,4358,松本 庸平,3,3,1,0.19,0.33,0.14,0.08,0.48,.06-.10,>.20,.16-.20
2026-07-22,202607220809,08,4,4940,白石 有美,4,4,1,0.48,0.23,-0.24999999999999997,0.19,0.33,.16-.20,>.20,>.20
2026-07-22,202607220809,08,5,4193,郷原 章平,5,5,1,0.33,0.21,-0.12000000000000002,0.48,0.44,>.20,>.20,>.20
2026-07-22,202607220809,08,6,5388,佐野 優都,6,6,1,0.44,0.45,0.010000000000000009,0.33,,>.20,missing,>.20
2026-07-22,202607221309,13,1,4356,長岡 良也,1,1,1,0.09,0.16,0.07,,0.11,missing,.11-.15,.06-.10
2026-07-22,202607221309,13,2,3814,金子 貴志,2,2,1,0.11,0.18,0.06999999999999999,0.09,0.01,.06-.10,<=.05,.11-.15
2026-07-22,202607221309,13,3,4710,福田 宗平,3,3,1,0.01,0.14,0.13,0.11,0.2,.11-.15,.16-.20,<=.05
2026-07-22,202607221309,13,4,5186,遠藤 圭吾,4,4,1,0.2,0.16,-0.04000000000000001,0.01,0.27,<=.05,>.20,.16-.20
2026-07-22,202607221309,13,5,3434,松尾 宣邦,5,6,0,0.27,0.23,-0.04000000000000001,0.2,0.18,.16-.20,.16-.20,>.20
2026-07-22,202607221309,13,6,5026,安河内 健,6,5,0,0.18,0.11,-0.06999999999999999,0.27,,>.20,missing,.16-.20
2026-07-22,202607220507,05,1,4049,荒川 健太,1,1,1,0.01,0.19,0.18,,0.03,missing,<=.05,<=.05
2026-07-22,202607220507,05,2,3957,大谷 直弘,2,2,1,0.03,0.18,0.15,0.01,-0.02,<=.05,F,<=.05
2026-07-22,202607220507,05,3,3226,浦田 信義,3,3,1,-0.02,0.16,0.18,0.03,0.15,<=.05,.11-.15,F
2026-07-22,202607220507,05,4,3613,角谷 健吾,4,4,1,0.15,0.16,0.010000000000000009,-0.02,0.08,F,.06-.10,.11-.15
2026-07-22,202607220507,05,5,5197,中野 仁照,5,5,1,0.08,0.3,0.21999999999999997,0.15,0.06,.11-.15,.06-.10,.06-.10
2026-07-22,202607220507,05,6,5354,渡邊 雄斗,6,6,1,0.06,0.24,0.18,0.08,,.06-.10,missing,.06-.10
2026-07-22,202607220909,09,1,5191,飛田 江己,1,1,1,0.19,0.01,-0.18,,0.16,missing,.16-.20,.16-.20
2026-07-22,202607220909,09,2,5182,宮崎 安奈,2,2,1,0.16,0.05,-0.11,0.19,0.03,.16-.20,<=.05,.16-.20
2026-07-22,202607220909,09,3,5221,竹間 隆晟,3,3,1,0.03,0.15,0.12,0.16,0.09,.16-.20,.06-.10,<=.05
2026-07-22,202607220909,09,4,5135,仲 航太,4,4,1,0.09,0.2,0.11000000000000001,0.03,0.04,<=.05,<=.05,.06-.10
2026-07-22,202607220909,09,5,5045,平川 香織,5,5,1,0.04,0.22,0.18,0.09,-0.02,.06-.10,F,<=.05
2026-07-22,202607220909,09,6,5110,杉山 喜一,6,6,1,-0.02,0.19,0.21,0.04,,<=.05,missing,F
2026-07-22,202607222206,22,1,5188,武井 莉里佳,1,1,1,0.09,0.12,0.03,,0.11,missing,.11-.15,.06-.10
2026-07-22,202607222206,22,2,5298,水谷 理人,2,2,1,0.11,0.06,-0.05,0.09,0.17,.06-.10,.16-.20,.11-.15
2026-07-22,202607222206,22,3,5161,登玉 隼百,3,3,1,0.17,0.25,0.07999999999999999,0.11,0.12,.11-.15,.11-.15,.16-.20
2026-07-22,202607222206,22,4,5032,谷口 知優,4,4,1,0.12,0.32,0.2,0.17,-0.17,.16-.20,F,.11-.15
2026-07-22,202607222206,22,5,5330,安河内鈴之介,5,5,1,-0.17,0.32,0.49,0.12,-0.12,.11-.15,F,F
2026-07-22,202607222206,22,6,5193,米丸 乃絵,6,6,1,-0.12,0.35,0.47,-0.17,,F,missing,F
2026-07-22,202607220810,08,1,4040,廣瀬 将亨,1,1,1,0.22,0.19,-0.03,,0.08,missing,.06-.10,>.20
2026-07-22,202607220810,08,2,4065,金田 幸子,2,2,1,0.08,0.19,0.11,0.22,0.04,>.20,<=.05,.06-.10
2026-07-22,202607220810,08,3,5210,藤井 公人,3,3,1,0.04,0.18,0.13999999999999999,0.08,0.06,.06-.10,.06-.10,<=.05
2026-07-22,202607220810,08,4,4253,西川 真人,4,4,1,0.06,0.24,0.18,0.04,0.03,<=.05,<=.05,.06-.10
2026-07-22,202607220810,08,5,4360,庄司 孝輔,5,5,1,0.03,0.24,0.21,0.06,0.09,.06-.10,.06-.10,<=.05
2026-07-22,202607220810,08,6,3696,白井 友晴,6,6,1,0.09,0.25,0.16,0.03,,<=.05,missing,.06-.10
2026-07-22,202607221607,16,1,4435,服部 達哉,1,1,1,0.04,0.11,0.07,,0.17,missing,.16-.20,<=.05
2026-07-22,202607221607,16,2,4976,金山 立樹,2,2,1,0.17,0.22,0.04999999999999999,0.04,0.18,<=.05,.16-.20,.16-.20
2026-07-22,202607221607,16,3,3304,烏野 賢太,3,3,1,0.18,0.15,-0.03,0.17,0.03,.16-.20,<=.05,.16-.20
2026-07-22,202607221607,16,4,5008,羽野 諒,4,4,1,0.03,0.11,0.08,0.18,0.2,.16-.20,.16-.20,<=.05
2026-07-22,202607221607,16,5,5382,山下 心一,5,5,1,0.2,0.17,-0.03,0.03,-0.02,<=.05,F,.16-.20
2026-07-22,202607221607,16,6,4871,菊池 宏志,6,6,1,-0.02,0.19,0.21,0.2,,.16-.20,missing,F
2026-07-22,202607220508,05,1,4676,後藤 隼之,1,1,1,0.06,0.12,0.06,,0.22,missing,>.20,.06-.10
2026-07-22,202607220508,05,2,3748,小黒 竜吾,2,2,1,0.22,0.15,-0.07,0.06,0.17,.06-.10,.16-.20,>.20
2026-07-22,202607220508,05,3,4379,桑島 和宏,3,3,1,0.17,0.11,-0.06000000000000001,0.22,0.13,>.20,.11-.15,.16-.20
2026-07-22,202607220508,05,4,3558,山本 浩次,4,4,1,0.13,0.15,0.01999999999999999,0.17,0.09,.16-.20,.06-.10,.11-.15
2026-07-22,202607220508,05,5,3807,岡部 哲,5,5,1,0.09,0.18,0.09,0.13,-0.12,.11-.15,F,.06-.10
2026-07-22,202607220508,05,6,5445,一ノ木 匠,6,6,1,-0.12,0.14,0.26,0.09,,.06-.10,missing,F
2026-07-22,202607220910,09,1,5112,砂長 知輝,1,1,1,0.1,-0.03,-0.13,,0.14,missing,.11-.15,.06-.10
2026-07-22,202607220910,09,2,5289,佃 來紀,2,2,1,0.14,0.12,-0.020000000000000018,0.1,0.24,.06-.10,>.20,.11-.15
2026-07-22,202607220910,09,3,5275,松田 淳平,3,3,1,0.24,0.01,-0.22999999999999998,0.14,0.14,.11-.15,.11-.15,>.20
2026-07-22,202607220910,09,4,5141,大澤 風葵,4,4,1,0.14,-0.03,-0.17,0.24,0.05,>.20,<=.05,.11-.15
2026-07-22,202607220910,09,5,4983,前田 篤哉,5,5,1,0.05,-0.03,-0.08,0.14,0.31,.11-.15,>.20,<=.05
2026-07-22,202607220910,09,6,5229,吉川 晴人,6,6,1,0.31,-0.09,-0.4,0.05,,<=.05,missing,>.20
2026-07-22,202607221310,13,1,4529,嶋 義信,1,1,1,0.03,0.06,0.03,,0.16,missing,.16-.20,<=.05
2026-07-22,202607221310,13,2,4572,渡部 悟,2,2,1,0.16,0.15,-0.010000000000000009,0.03,-0.03,<=.05,F,.16-.20
2026-07-22,202607221310,13,3,5181,森 智哉,3,3,1,-0.03,0.13,0.16,0.16,0.11,.16-.20,.11-.15,F
2026-07-22,202607221310,13,4,4296,岡崎 恭裕,4,4,1,0.11,0.13,0.020000000000000004,-0.03,0.12,F,.11-.15,.11-.15
2026-07-22,202607221310,13,5,3912,川原 正明,5,5,1,0.12,0.05,-0.06999999999999999,0.11,0.14,.11-.15,.11-.15,.11-.15
2026-07-22,202607221310,13,6,4732,堀本 和也,6,6,1,0.14,0.07,-0.07,0.12,,.11-.15,missing,.11-.15
2026-07-22,202607222207,22,1,5199,垂水 悠,1,1,1,0.06,0.2,0.14,,0.02,missing,<=.05,.06-.10
2026-07-22,202607222207,22,2,5142,常住 蓮,2,2,1,0.02,0.16,0.14,0.06,0.21,.06-.10,>.20,<=.05
2026-07-22,202607222207,22,3,4963,實森 美祐,3,3,1,0.21,0.15,-0.06,0.02,0.09,<=.05,.06-.10,>.20
2026-07-22,202607222207,22,4,4966,田川 大貴,4,4,1,0.09,0.16,0.07,0.21,0.01,>.20,<=.05,.06-.10
2026-07-22,202607222207,22,5,4994,山本 梨菜,5,5,1,0.01,0.21,0.19999999999999998,0.09,-0.2,.06-.10,F,<=.05
2026-07-22,202607222207,22,6,5018,竹下 大樹,6,6,1,-0.2,0.17,0.37,0.01,,<=.05,missing,F
2026-07-22,202607221501,15,1,3516,吉原 聖人,1,1,1,-0.1,0.17,0.27,,-0.05,missing,F,F
2026-07-22,202607221501,15,2,4631,新井 英孝,2,2,1,-0.05,0.2,0.25,-0.1,-0.05,F,F,F
2026-07-22,202607221501,15,3,3772,一柳 和孝,3,3,1,-0.05,0.15,0.2,-0.05,0.04,F,<=.05,F
2026-07-22,202607221501,15,4,5372,上岡 巧汰,4,6,0,0.04,0.12,0.07999999999999999,-0.05,-0.02,F,F,<=.05
2026-07-22,202607221501,15,5,4348,宮崎 奨,5,4,0,-0.02,0.14,0.16,0.04,0.04,<=.05,<=.05,F
2026-07-22,202607221501,15,6,4729,佐藤 謙史朗,6,5,0,0.04,0.15,0.10999999999999999,-0.02,,F,missing,<=.05
2026-07-22,202607221901,19,1,5180,藤本 紗弥香,1,1,1,0.16,0.08,-0.08,,-0.01,missing,F,.16-.20
2026-07-22,202607221901,19,2,3175,渡辺 千草,2,2,1,-0.01,0.1,0.11,0.16,-0.04,.16-.20,F,F
2026-07-22,202607221901,19,3,3801,五反田 忍,3,3,1,-0.04,0.14,0.18000000000000002,-0.01,0.08,F,.06-.10,F
2026-07-22,202607221901,19,4,4479,矢野 真梨菜,4,4,1,0.08,0.17,0.09000000000000001,-0.04,0.01,F,<=.05,.06-.10
2026-07-22,202607221901,19,5,3580,水口 由紀,5,5,1,0.01,0.14,0.13,0.08,-0.12,.06-.10,F,<=.05
2026-07-22,202607221901,19,6,5413,宮城 那菜,6,6,1,-0.12,0.11,0.22999999999999998,0.01,,<=.05,missing,F
2026-07-22,202607220811,08,1,4369,丹下 将,1,1,1,0.08,0.07,-0.009999999999999995,,0.21,missing,>.20,.06-.10
2026-07-22,202607220811,08,2,4644,山田 亮太,2,2,1,0.21,0.09,-0.12,0.08,0.11,.06-.10,.11-.15,>.20
2026-07-22,202607220811,08,3,4918,川島 拓郎,3,3,1,0.11,0.13,0.020000000000000004,0.21,0.24,>.20,>.20,.11-.15
2026-07-22,202607220811,08,4,4839,四宮 与寛,4,4,1,0.24,0.18,-0.06,0.11,0.13,.11-.15,.11-.15,>.20
2026-07-22,202607220811,08,5,4730,土屋 実沙希,5,5,1,0.13,0.26,0.13,0.24,0.11,>.20,.11-.15,.11-.15
2026-07-22,202607220811,08,6,4381,田路 朋史,6,6,1,0.11,0.18,0.06999999999999999,0.13,,.11-.15,missing,.11-.15
2026-07-22,202607220509,05,1,4211,村田 敦,1,1,1,0.14,0.06,-0.08000000000000002,,0.11,missing,.11-.15,.11-.15
2026-07-22,202607220509,05,2,4813,宮内 直哉,2,2,1,0.11,0.09,-0.020000000000000004,0.14,0.23,.11-.15,>.20,.11-.15
2026-07-22,202607220509,05,3,3712,淺香 文武,3,3,1,0.23,0.08,-0.15000000000000002,0.11,0.24,.11-.15,>.20,>.20
2026-07-22,202607220509,05,4,3930,岸本 隆,4,4,1,0.24,0.06,-0.18,0.23,0.19,>.20,.16-.20,>.20
2026-07-22,202607220509,05,5,3075,中村 裕将,5,5,1,0.19,0.14,-0.04999999999999999,0.24,0.18,>.20,.16-.20,.16-.20
2026-07-22,202607220509,05,6,3353,前田 光昭,6,6,1,0.18,0.06,-0.12,0.19,,.16-.20,missing,.16-.20
2026-07-22,202607221608,16,1,3514,山一 鉄也,1,1,1,0.03,0.2,0.17,,0.11,missing,.11-.15,<=.05
2026-07-22,202607221608,16,2,5376,吉田 一心,2,2,1,0.11,0.14,0.030000000000000013,0.03,0.08,<=.05,.06-.10,.11-.15
2026-07-22,202607221608,16,3,4558,宮野 仁,3,3,1,0.08,0.2,0.12000000000000001,0.11,0.11,.11-.15,.11-.15,.06-.10
2026-07-22,202607221608,16,4,4880,澤崎 雄哉,4,4,1,0.11,0.11,0.0,0.08,0.15,.06-.10,.11-.15,.11-.15
2026-07-22,202607221608,16,5,4625,渡邊 裕貴,5,5,1,0.15,0.13,-0.01999999999999999,0.11,0.14,.11-.15,.11-.15,.11-.15
2026-07-22,202607221608,16,6,4526,池田 雄祐,6,6,1,0.14,0.13,-0.010000000000000009,0.15,,.11-.15,missing,.11-.15
2026-07-22,202607221311,13,1,3333,丸尾 義孝,1,1,1,-0.08,0.05,0.13,,0.14,missing,.11-.15,F
2026-07-22,202607221311,13,2,4396,大田 直弥,2,2,1,0.14,0.09,-0.05000000000000002,-0.08,-0.01,F,F,.11-.15
2026-07-22,202607221311,13,3,4012,中村 有裕,3,3,1,-0.01,0.06,0.06999999999999999,0.14,0.09,.11-.15,.06-.10,F
2026-07-22,202607221311,13,4,4363,大野 芳顕,4,4,1,0.09,0.11,0.020000000000000004,-0.01,0.24,F,>.20,.06-.10
2026-07-22,202607221311,13,5,5091,為本 智也,5,5,1,0.24,0.06,-0.18,0.09,0.17,.06-.10,.16-.20,>.20
2026-07-22,202607221311,13,6,4089,妹尾 忠幸,6,6,1,0.17,0.11,-0.06000000000000001,0.24,,>.20,missing,.16-.20
2026-07-22,202607222208,22,1,5158,宮脇 遼太,1,1,1,0.21,0.26,0.05000000000000002,,-0.07,missing,F,>.20
2026-07-22,202607222208,22,2,5043,中村 日向,2,2,1,-0.07,0.13,0.2,0.21,0.02,>.20,<=.05,F
2026-07-22,202607222208,22,3,5146,野田 彩加,3,3,1,0.02,0.21,0.19,-0.07,-0.13,F,F,<=.05
2026-07-22,202607222208,22,4,5012,加倉 侑征,4,4,1,-0.13,0.21,0.33999999999999997,0.02,-0.08,<=.05,F,F
2026-07-22,202607222208,22,5,5243,三馬 崇史,5,5,1,-0.08,0.13,0.21000000000000002,-0.13,-0.01,F,F,F
2026-07-22,202607222208,22,6,5060,数原 魁,6,6,1,-0.01,0.25,0.26,-0.08,,F,missing,F
2026-07-22,202607221502,15,1,4944,田代 達也,1,1,1,0.02,0.17,0.15000000000000002,,-0.03,missing,F,<=.05
2026-07-22,202607221502,15,2,3212,亀本 勇樹,2,2,1,-0.03,0.21,0.24,0.02,0.01,<=.05,<=.05,F
2026-07-22,202607221502,15,3,4164,岩永 節也,3,3,1,0.01,0.18,0.16999999999999998,-0.03,-0.1,F,F,<=.05
2026-07-22,202607221502,15,4,3523,寳田 亮治,4,4,1,-0.1,0.35,0.44999999999999996,0.01,-0.05,<=.05,F,F
2026-07-22,202607221502,15,5,4516,野口 勝弘,5,5,1,-0.05,0.16,0.21000000000000002,-0.1,0.09,F,.06-.10,F
2026-07-22,202607221502,15,6,4314,青木 幸太郎,6,6,1,0.09,0.11,0.020000000000000004,-0.05,,F,missing,.06-.10
2026-07-22,202607221902,19,1,5342,原村 百那,1,1,1,0.06,0.18,0.12,,-0.03,missing,F,.06-.10
2026-07-22,202607221902,19,2,5254,羽田 妃希,2,2,1,-0.03,0.23,0.26,0.06,-0.07,.06-.10,F,F
2026-07-22,202607221902,19,3,4484,稲生 夏季,3,3,1,-0.07,0.14,0.21000000000000002,-0.03,0.1,F,.06-.10,F
2026-07-22,202607221902,19,4,4478,櫻本 あゆみ,4,4,1,0.1,0.09,-0.010000000000000009,-0.07,0.22,F,>.20,.06-.10
2026-07-22,202607221902,19,5,5406,小畑 楓夏,6,6,1,-0.09,0.17,0.26,0.22,,>.20,missing,F
2026-07-22,202607221902,19,6,4098,赤澤 文香,5,5,1,0.22,0.21,-0.010000000000000009,0.1,-0.09,.06-.10,F,>.20
2026-07-22,202607220812,08,1,3590,濱野谷 憲吾,1,1,1,0.11,0.14,0.030000000000000013,,0.31,missing,>.20,.11-.15
2026-07-22,202607220812,08,2,4064,原田 篤志,2,2,1,0.31,0.12,-0.19,0.11,0.29,.11-.15,>.20,>.20
2026-07-22,202607220812,08,3,3721,守田 俊介,3,3,1,0.29,0.1,-0.18999999999999997,0.31,0.19,>.20,.16-.20,>.20
2026-07-22,202607220812,08,4,4787,椎名 豊,4,4,1,0.19,0.2,0.010000000000000009,0.29,0.17,>.20,.16-.20,.16-.20
2026-07-22,202607220812,08,5,4448,青木 玄太,5,6,0,0.17,0.23,0.06,0.19,0.13,.16-.20,.11-.15,.16-.20
2026-07-22,202607220812,08,6,4796,春園 功太,6,5,0,0.13,0.21,0.07999999999999999,0.17,,.16-.20,missing,.11-.15
2026-07-22,202607221609,16,1,4608,荒井 翔伍,1,1,1,0.2,0.13,-0.07,,0.05,missing,<=.05,.16-.20
2026-07-22,202607221609,16,2,3482,金子 猛志,2,2,1,0.05,0.12,0.06999999999999999,0.2,0.17,.16-.20,.16-.20,<=.05
2026-07-22,202607221609,16,3,5219,森口 和紀,3,3,1,0.17,0.04,-0.13,0.05,0.11,<=.05,.11-.15,.16-.20
2026-07-22,202607221609,16,4,4375,照屋 厚仁,4,4,1,0.11,0.07,-0.039999999999999994,0.17,0.02,.16-.20,<=.05,.11-.15
2026-07-22,202607221609,16,5,5249,三木 晴斗,5,6,0,0.02,0.07,0.05,0.11,0.07,.11-.15,.06-.10,<=.05
2026-07-22,202607221609,16,6,4069,山本 修一,6,5,0,0.07,0.16,0.09,0.02,,<=.05,missing,.06-.10
2026-07-22,202607220510,05,1,4209,藤田 竜弘,1,1,1,0.22,0.21,-0.010000000000000009,,0.16,missing,.16-.20,>.20
2026-07-22,202607220510,05,2,4238,毒島 誠,2,2,1,0.16,0.22,0.06,0.22,0.06,>.20,.06-.10,.16-.20
2026-07-22,202607220510,05,3,4036,金田 諭,3,3,1,0.06,0.16,0.1,0.16,0.04,.16-.20,<=.05,.06-.10
2026-07-22,202607220510,05,4,4550,石岡 将太,6,6,1,0.24,0.22,-0.01999999999999999,-0.08,,F,missing,>.20
2026-07-22,202607220510,05,5,4199,北川 潤二,4,4,1,0.04,0.23,0.19,0.06,-0.08,.06-.10,F,<=.05
2026-07-22,202607220510,05,6,3542,清水 紀克,5,5,1,-0.08,0.25,0.33,0.04,0.24,<=.05,>.20,F
2026-07-22,202607221312,13,1,4847,佐藤 隆太郎,1,1,1,0.07,0.14,0.07,,0.1,missing,.06-.10,.06-.10
2026-07-22,202607221312,13,2,3473,石川 真二,2,2,1,0.1,0.15,0.04999999999999999,0.07,0.25,.06-.10,>.20,.06-.10
2026-07-22,202607221312,13,3,4384,鶴本 崇文,3,3,1,0.25,0.23,-0.01999999999999999,0.1,0.19,.06-.10,.16-.20,>.20
2026-07-22,202607221312,13,4,5051,松本 純平,4,4,1,0.19,0.21,0.01999999999999999,0.25,0.08,>.20,.06-.10,.16-.20
2026-07-22,202607221312,13,5,4570,前田 聖文,5,5,1,0.08,0.22,0.14,0.19,0.01,.16-.20,<=.05,.06-.10
2026-07-22,202607221312,13,6,4828,松山 将吾,6,6,1,0.01,0.19,0.18,0.08,,.06-.10,missing,<=.05
2026-07-22,202607222209,22,1,5217,藤原 碧生,1,1,1,0.05,0.29,0.24,,-0.03,missing,F,<=.05
2026-07-22,202607222209,22,2,4985,井本 昌也,2,2,1,-0.03,0.21,0.24,0.05,-0.02,<=.05,F,F
2026-07-22,202607222209,22,3,5029,中 亮太,3,3,1,-0.02,0.22,0.24,-0.03,0.01,F,<=.05,F
2026-07-22,202607222209,22,4,5155,内山 七海,4,4,1,0.01,0.21,0.19999999999999998,-0.02,0.23,F,>.20,<=.05
2026-07-22,202607222209,22,5,5092,篠原 晟弥,5,5,1,0.23,0.21,-0.020000000000000018,0.01,0.01,<=.05,<=.05,>.20
2026-07-22,202607222209,22,6,5281,井上 遥妃,6,6,1,0.01,0.2,0.19,0.23,,>.20,missing,<=.05
2026-07-22,202607220912,09,1,5256,中山 翔太,1,1,1,0.07,0.11,0.039999999999999994,,0.08,missing,.06-.10,.06-.10
2026-07-22,202607220912,09,2,5017,澤田 尚也,2,2,1,0.08,0.14,0.06000000000000001,0.07,0.21,.06-.10,>.20,.06-.10
2026-07-22,202607220912,09,3,5066,鈴木 孝明,3,4,0,0.21,0.18,-0.03,0.08,0.04,.06-.10,<=.05,>.20
2026-07-22,202607220912,09,4,5132,中野 希一,5,6,0,0.02,0.09,0.06999999999999999,0.04,-0.09,<=.05,F,<=.05
2026-07-22,202607220912,09,5,5065,伊久間 陽優,4,5,0,0.04,0.12,0.07999999999999999,0.21,0.02,>.20,<=.05,<=.05
2026-07-22,202607220912,09,6,5246,楠 将太郎,6,3,0,-0.09,0.15,0.24,0.02,,<=.05,missing,F
2026-07-22,202607221503,15,1,4103,山崎 善庸,1,1,1,0.25,0.12,-0.13,,0.14,missing,.11-.15,>.20
2026-07-22,202607221503,15,2,4302,西野 翔太,2,2,1,0.14,0.08,-0.06000000000000001,0.25,0.12,>.20,.11-.15,.11-.15
2026-07-22,202607221503,15,3,4861,田中 宏樹,3,3,1,0.12,0.09,-0.03,0.14,0.08,.11-.15,.06-.10,.11-.15
2026-07-22,202607221503,15,4,4186,小川 時光,4,5,0,0.08,0.19,0.11,0.12,0.04,.11-.15,<=.05,.06-.10
2026-07-22,202607221503,15,5,5443,西村 仁吾,6,6,1,0.06,0.17,0.11000000000000001,0.04,,<=.05,missing,.06-.10
2026-07-22,202607221503,15,6,5352,西岡 蒼志,5,4,0,0.04,0.12,0.07999999999999999,0.08,0.06,.06-.10,.06-.10,<=.05
2026-07-22,202607221903,19,1,5003,来田 衣織,1,1,1,-0.18,0.2,0.38,,0.25,missing,>.20,F
2026-07-22,202607221903,19,2,4536,喜井 つかさ,2,2,1,0.25,0.19,-0.06,-0.18,0.15,F,.11-.15,>.20
2026-07-22,202607221903,19,3,4941,孫崎 百世,3,3,1,0.15,0.21,0.06,0.25,0.26,>.20,>.20,.11-.15
2026-07-22,202607221903,19,4,5163,清水 愛海,4,4,1,0.26,0.19,-0.07,0.15,0.13,.11-.15,.11-.15,>.20
2026-07-22,202607221903,19,5,4844,村上 奈穂,5,5,1,0.13,0.18,0.04999999999999999,0.26,0.13,>.20,.11-.15,.11-.15
2026-07-22,202607221903,19,6,4283,石井 裕美,6,6,1,0.13,0.1,-0.03,0.13,,.11-.15,missing,.11-.15
2026-07-22,202607221610,16,1,3686,鳥居塚 孝博,1,1,1,-0.01,0.13,0.14,,0.1,missing,.06-.10,F
2026-07-22,202607221610,16,2,4953,尾上 雅也,2,2,1,0.1,0.1,0.0,-0.01,0.05,F,<=.05,.06-.10
2026-07-22,202607221610,16,3,4895,門間 雄大,3,3,1,0.05,0.11,0.06,0.1,0.1,.06-.10,.06-.10,<=.05
2026-07-22,202607221610,16,4,3710,吉永 泰弘,4,4,1,0.1,0.11,0.009999999999999995,0.05,0.2,<=.05,.16-.20,.06-.10
2026-07-22,202607221610,16,5,5232,樅山 拓馬,5,5,1,0.2,0.1,-0.1,0.1,0.06,.06-.10,.06-.10,.16-.20
2026-07-22,202607221610,16,6,4159,向後 龍一,6,6,1,0.06,0.14,0.08000000000000002,0.2,,.16-.20,missing,.06-.10
2026-07-22,202607220511,05,1,4959,井上 忠政,1,1,1,0.03,0.18,0.15,,0.11,missing,.11-.15,<=.05
2026-07-22,202607220511,05,2,3072,西田 靖,2,2,1,0.11,0.17,0.06000000000000001,0.03,0.18,<=.05,.16-.20,.11-.15
2026-07-22,202607220511,05,3,3613,角谷 健吾,3,3,1,0.18,0.15,-0.03,0.11,0.23,.11-.15,>.20,.16-.20
2026-07-22,202607220511,05,4,3517,高橋 勲,4,4,1,0.23,0.12,-0.11000000000000001,0.18,0.26,.16-.20,>.20,>.20
2026-07-22,202607220511,05,5,3957,大谷 直弘,5,5,1,0.26,0.16,-0.1,0.23,0.09,>.20,.06-.10,>.20
2026-07-22,202607220511,05,6,4520,高倉 孝太,6,6,1,0.09,0.13,0.04000000000000001,0.26,,>.20,missing,.06-.10
2026-07-22,202607222210,22,1,5064,品川 二千翔,1,1,1,0.07,0.11,0.039999999999999994,,0.07,missing,.06-.10,.06-.10
2026-07-22,202607222210,22,2,5058,前原 大道,2,2,1,0.07,0.2,0.13,0.07,0.21,.06-.10,>.20,.06-.10
2026-07-22,202607222210,22,3,5106,山崎 祥,3,3,1,0.21,0.23,0.020000000000000018,0.07,0.15,.06-.10,.11-.15,>.20
2026-07-22,202607222210,22,4,5212,西川 拓利,4,4,1,0.15,0.2,0.05000000000000002,0.21,0.14,>.20,.11-.15,.11-.15
2026-07-22,202607222210,22,5,5218,山田 理央,5,5,1,0.14,0.1,-0.04000000000000001,0.15,0.04,.11-.15,<=.05,.11-.15
2026-07-22,202607222210,22,6,5257,西丸 侑太朗,6,6,1,0.04,0.04,0.0,0.14,,.11-.15,missing,<=.05
2026-07-22,202607221504,15,1,5244,黒田 剛,1,1,1,0.03,0.12,0.09,,0.08,missing,.06-.10,<=.05
2026-07-22,202607221504,15,2,4788,小池 哲也,2,2,1,0.08,0.09,0.009999999999999995,0.03,0.15,<=.05,.11-.15,.06-.10
2026-07-22,202607221504,15,3,5037,田頭 虎親,3,3,1,0.15,0.07,-0.07999999999999999,0.08,0.04,.06-.10,<=.05,.11-.15
2026-07-22,202607221504,15,4,4075,中野 次郎,4,4,1,0.04,0.09,0.049999999999999996,0.15,0.08,.11-.15,.06-.10,<=.05
2026-07-22,202607221504,15,5,3857,阿波 勝哉,5,5,1,0.08,0.17,0.09000000000000001,0.04,0.02,<=.05,<=.05,.06-.10
