bet_hit,bonus,date,model,period,race_code,return,score,st4,stage1,stage2,straight4,target_hit,tilt4,variant
0,0.0,2026-07-26,4カドまくり,validation,202607260205,0,58.31,0.2,0,0,0.4,0,0.0,v36
0,0,2026-07-26,3まくり差し,validation,202607260208,0,78.09,0.5,0,0,0.5,1,,baseline
0,0,2026-07-26,3まくり差し,validation,202607260208,0,78.09,0.5,0,0,0.5,1,,v36
0,0.0,2026-07-26,4カドまくり,validation,202607260302,0,67.57,0.2,0,0,0.5,0,0.5,baseline
0,0.0,2026-07-26,4カドまくり,validation,202607260302,0,67.57,0.2,0,0,0.5,0,0.5,v36
0,0.0,2026-07-26,4カドまくり,validation,202607260303,0,74.07,0.2,0,0,0.5,0,0.0,baseline
0,0.0,2026-07-26,4カドまくり,validation,202607260303,0,74.07,0.2,0,0,0.5,0,0.0,v36
1,0.0,2026-07-26,4カドまくり,validation,202607260307,7500,66.5,0.4,0,0,0.5,0,0.0,baseline
1,0.0,2026-07-26,4カドまくり,validation,202607260307,7500,66.5,0.4,0,0,0.5,0,0.0,v36
0,0,2026-07-26,5頭展開,validation,202607260312,0,59.83,0.5,0,0,0.5,0,,baseline
0,0,2026-07-26,5頭展開,validation,202607260312,0,59.83,0.5,0,0,0.5,0,,v36
0,0.0,2026-07-26,4カドまくり,validation,202607260409,0,70.38,0.4,0,0,1.0,0,0.0,baseline
0,0.0,2026-07-26,4カドまくり,validation,202607260409,0,70.38,0.4,0,0,1.0,0,0.0,v36
0,0,2026-07-26,3まくり差し,validation,202607260607,0,40.14,0.5,0,0,0.5,0,,baseline
0,0,2026-07-26,3まくり差し,validation,202607260607,0,40.14,0.5,0,0,0.5,0,,v36
0,0,2026-07-26,3まくり,validation,202607261211,0,57.86,0.5,0,0,0.5,0,,baseline
0,0,2026-07-26,3まくり,validation,202607261211,0,57.86,0.5,0,0,0.5,0,,v36
0,0,2026-07-26,5頭展開,validation,202607261311,0,68.52,0.5,0,0,0.5,0,,baseline
0,0,2026-07-26,5頭展開,validation,202607261311,0,68.52,0.5,0,0,0.5,0,,v36
0,0,2026-07-26,3まくり,validation,202607261402,0,60.69,0.5,0,0,0.5,0,,baseline
0,0,2026-07-26,3まくり,validation,202607261402,0,60.69,0.5,0,0,0.5,0,,v36
0,0.0,2026-07-26,4カドまくり,validation,202607261409,0,74.11,0.6,0,0,0.4,0,0.0,baseline
0,0.0,2026-07-26,4カドまくり,validation,202607261409,0,74.11,0.6,0,0,0.4,0,0.0,v36
0,0,2026-07-26,5頭展開,validation,202607261706,0,58.72,0.5,0,0,0.5,0,,baseline
0,0,2026-07-26,5頭展開,validation,202607261706,0,58.72,0.5,0,0,0.5,0,,v36
0,0,2026-07-26,5頭展開,validation,202607261712,0,62.99,0.5,0,0,0.5,0,,baseline
0,0,2026-07-26,5頭展開,validation,202607261712,0,62.99,0.5,0,0,0.5,0,,v36
0,0.0,2026-07-26,4カドまくり,validation,202607262002,0,57.25,1.0,0,0,0.6,0,0.0,baseline
0,0.0,2026-07-26,4カドまくり,validation,202607262002,0,57.25,1.0,0,0,0.6,0,0.0,v36
0,0,2026-07-27,3まくり,validation,202607270107,0,49.71,0.5,0,0,0.5,0,,baseline
0,0,2026-07-27,3まくり,validation,202607270107,0,49.71,0.5,0,0,0.5,0,,v36
0,0,2026-07-27,3まくり,validation,202607270203,0,53.97,0.5,0,0,0.5,0,,baseline
0,0,2026-07-27,3まくり,validation,202607270203,0,53.97,0.5,0,0,0.5,0,,v36
0,0,2026-07-27,3まくり,validation,202607270303,0,64.55,0.5,0,0,0.5,0,,baseline
0,0,2026-07-27,3まくり,validation,202607270303,0,64.55,0.5,0,0,0.5,0,,v36
0,0,2026-07-27,5頭展開,validation,202607270309,0,58.56,0.5,0,0,0.5,0,,baseline
0,0,2026-07-27,5頭展開,validation,202607270309,0,58.56,0.5,0,0,0.5,0,,v36
1,0,2026-07-27,5頭展開,validation,202607270611,35580,57.05,0.5,0,0,0.5,1,,baseline
1,0,2026-07-27,5頭展開,validation,202607270611,35580,57.05,0.5,0,0,0.5,1,,v36
0,0,2026-07-27,3まくり,validation,202607270908,0,67.72,0.5,0,0,0.5,0,,baseline
0,0,2026-07-27,3まくり,validation,202607270908,0,67.72,0.5,0,0,0.5,0,,v36
0,0,2026-07-27,5頭展開,validation,202607271012,0,62.59,0.5,0,0,0.5,0,,baseline
0,0,2026-07-27,5頭展開,validation,202607271012,0,62.59,0.5,0,0,0.5,0,,v36
0,0,2026-07-27,3まくり,validation,202607271404,0,59.12,0.5,0,0,0.5,1,,baseline
0,0,2026-07-27,3まくり,validation,202607271404,0,59.12,0.5,0,0,0.5,1,,v36
0,0.0,2026-07-27,4カドまくり,validation,202607271406,0,65.45,1.0,0,0,0.4,0,0.0,baseline
0,0.0,2026-07-27,4カドまくり,validation,202607271406,0,65.45,1.0,0,0,0.4,0,0.0,v36
1,0,2026-07-27,5頭展開,validation,202607271406,31320,61.65,0.5,0,0,0.5,1,,baseline
1,0,2026-07-27,5頭展開,validation,202607271406,31320,61.65,0.5,0,0,0.5,1,,v36
0,0,2026-07-27,5頭展開,validation,202607271910,0,53.53,0.5,0,0,0.5,0,,baseline
0,0,2026-07-27,5頭展開,validation,202607271910,0,53.53,0.5,0,0,0.5,0,,v36
0,0,2026-07-27,4刺され,validation,202607272002,0,62.1,0.5,0,0,0.5,0,,baseline
0,0,2026-07-27,4刺され,validation,202607272002,0,62.1,0.5,0,0,0.5,0,,v36
0,0,2026-07-27,3まくり,validation,202607272003,0,54.62,0.5,0,0,0.5,0,,baseline
0,0,2026-07-27,3まくり,validation,202607272003,0,54.62,0.5,0,0,0.5,0,,v36
0,0.0,2026-07-27,4カドまくり,validation,202607272005,0,53.85,0.4,0,0,0.8,0,-0.5,baseline
0,0.0,2026-07-27,4カドまくり,validation,202607272005,0,53.85,0.4,0,0,0.8,0,-0.5,v36
0,0,2026-07-27,3まくり,validation,202607272009,0,54.81,0.5,0,0,0.5,0,,baseline
0,0,2026-07-27,3まくり,validation,202607272009,0,54.81,0.5,0,0,0.5,0,,v36
1,0,2026-07-27,5頭展開,validation,202607272011,120480,66.16,0.5,0,0,0.5,1,,baseline
1,0,2026-07-27,5頭展開,validation,202607272011,120480,66.16,0.5,0,0,0.5,1,,v36
0,0,2026-07-27,3まくり差し,validation,202607272108,0,56.06,0.5,0,0,0.5,0,,baseline
0,0,2026-07-27,3まくり差し,validation,202607272108,0,56.06,0.5,0,0,0.5,0,,v36
1,0,2026-07-28,5頭展開,validation,202607280304,38580,55.43,0.5,0,0,0.5,1,,baseline
1,0,2026-07-28,5頭展開,validation,202607280304,38580,55.43,0.5,0,0,0.5,1,,v36
0,0.0,2026-07-28,4カドまくり,validation,202607280408,0,74.93,0.6,0,0,0.8,0,-0.5,baseline
0,0.0,2026-07-28,4カドまくり,validation,202607280408,0,74.93,0.6,0,0,0.8,0,-0.5,v36
0,0,2026-07-28,3まくり,validation,202607281010,0,46.85,0.5,0,0,0.5,0,,baseline
0,0,2026-07-28,3まくり,validation,202607281010,0,46.85,0.5,0,0,0.5,0,,v36
0,0,2026-07-28,4刺され,validation,202607281010,0,68.23,0.5,0,0,0.5,0,,baseline
0,0,2026-07-28,4刺され,validation,202607281010,0,68.23,0.5,0,0,0.5,0,,v36
0,0,2026-07-28,5頭展開,validation,202607281511,0,67.33,0.5,0,0,0.5,0,,baseline
0,0,2026-07-28,5頭展開,validation,202607281511,0,67.33,0.5,0,0,0.5,0,,v36
0,0.0,2026-07-28,4カドまくり,validation,202607281707,0,60.81,0.0,0,0,1.0,0,0.0,baseline
0,0.0,2026-07-28,4カドまくり,validation,202607281707,0,60.81,0.0,0,0,1.0,0,0.0,v36
0,0.0,2026-07-28,4カドまくり,validation,202607281710,0,53.2,0.2,0,0,0.0,0,0.0,baseline
0,0.0,2026-07-28,4カドまくり,validation,202607281710,0,53.2,0.2,0,0,0.0,0,0.0,v36
0,0,2026-07-28,5頭展開,validation,202607281712,0,65.74,0.5,0,0,0.5,0,,baseline
0,0,2026-07-28,5頭展開,validation,202607281712,0,65.74,0.5,0,0,0.5,0,,v36
0,0,2026-07-28,3まくり,validation,202607281906,0,53.8,0.5,0,0,0.5,0,,baseline
0,0,2026-07-28,3まくり,validation,202607281906,0,53.8,0.5,0,0,0.5,0,,v36
0,0,2026-07-28,3まくり,validation,202607281908,0,49.35,0.5,0,0,0.5,0,,baseline
0,0,2026-07-28,3まくり,validation,202607281908,0,49.35,0.5,0,0,0.5,0,,v36
0,0,2026-07-28,5頭展開,validation,202607282007,0,46.7,0.5,0,0,0.5,0,,baseline
0,0,2026-07-28,5頭展開,validation,202607282007,0,46.7,0.5,0,0,0.5,0,,v36
0,0,2026-07-28,3まくり,validation,202607282012,0,50.89,0.5,0,0,0.5,0,,baseline
0,0,2026-07-28,3まくり,validation,202607282012,0,50.89,0.5,0,0,0.5,0,,v36
0,0,2026-07-28,5頭展開,validation,202607282012,0,51.91,0.5,0,0,0.5,0,,baseline
0,0,2026-07-28,5頭展開,validation,202607282012,0,51.91,0.5,0,0,0.5,0,,v36
0,0,2026-07-28,4刺され,validation,202607282106,0,63.21,0.5,0,0,0.5,0,,baseline
0,0,2026-07-28,4刺され,validation,202607282106,0,63.21,0.5,0,0,0.5,0,,v36
1,0,2026-07-28,3まくり,validation,202607282406,4200,54.72,0.5,0,0,0.5,0,,baseline
1,0,2026-07-28,3まくり,validation,202607282406,4200,54.72,0.5,0,0,0.5,0,,v36
0,0,2026-07-28,3まくり,validation,202607282411,0,40.95,0.5,0,0,0.5,0,,baseline
0,0,2026-07-28,3まくり,validation,202607282411,0,40.95,0.5,0,0,0.5,0,,v36
0,0,2026-07-29,5頭展開,validation,202607290410,0,62.32,0.5,0,0,0.5,0,,baseline
0,0,2026-07-29,5頭展開,validation,202607290410,0,62.32,0.5,0,0,0.5,0,,v36
0,0,2026-07-29,5頭展開,validation,202607291111,0,66.73,0.5,0,0,0.5,0,,baseline
0,0,2026-07-29,5頭展開,validation,202607291111,0,66.73,0.5,0,0,0.5,0,,v36
0,0,2026-07-29,3まくり,validation,202607291502,0,72.02,0.5,0,0,0.5,0,,baseline
0,0,2026-07-29,3まくり,validation,202607291502,0,72.02,0.5,0,0,0.5,0,,v36
0,0.0,2026-07-29,4カドまくり,validation,202607291510,0,50.22,1.0,0,0,0.0,0,0.0,baseline
0,0.0,2026-07-29,4カドまくり,validation,202607291510,0,50.22,1.0,0,0,0.0,0,0.0,v36
0,0.0,2026-07-29,4カドまくり,validation,202607291609,0,68.39,1.0,0,0,0.4,0,-0.5,baseline
0,0.0,2026-07-29,4カドまくり,validation,202607291609,0,68.39,1.0,0,0,0.4,0,-0.5,v36
0,0,2026-07-29,3まくり,validation,202607291805,0,60.13,0.5,0,0,0.5,0,,baseline
0,0,2026-07-29,3まくり,validation,202607291805,0,60.13,0.5,0,0,0.5,0,,v36
0,0,2026-07-29,5頭展開,validation,202607291904,0,55.7,0.5,0,0,0.5,0,,baseline
0,0,2026-07-29,5頭展開,validation,202607291904,0,55.7,0.5,0,0,0.5,0,,v36
0,0,2026-07-29,3まくり,validation,202607291908,0,61.8,0.5,0,0,0.5,0,,baseline
0,0,2026-07-29,3まくり,validation,202607291908,0,61.8,0.5,0,0,0.5,0,,v36
0,0.0,2026-07-29,4カドまくり,validation,202607292003,0,61.73,0.4,0,0,0.4,0,0.0,baseline
0,0.0,2026-07-29,4カドまくり,validation,202607292003,0,61.73,0.4,0,0,0.4,0,0.0,v36
0,0,2026-07-29,4刺され,validation,202607292010,0,65.21,0.5,0,0,0.5,0,,baseline
0,0,2026-07-29,4刺され,validation,202607292010,0,65.21,0.5,0,0,0.5,0,,v36
0,0,2026-07-29,3まくり,validation,202607292305,0,48.83,0.5,0,0,0.5,0,,baseline
0,0,2026-07-29,3まくり,validation,202607292305,0,48.83,0.5,0,0,0.5,0,,v36
1,0,2026-07-29,3まくり,validation,202607292405,6900,57.36,0.5,0,0,0.5,0,,baseline
1,0,2026-07-29,3まくり,validation,202607292405,6900,57.36,0.5,0,0,0.5,0,,v36
0,0,2026-07-29,5頭展開,validation,202607292410,0,62.4,0.5,0,0,0.5,0,,baseline
0,0,2026-07-29,5頭展開,validation,202607292410,0,62.4,0.5,0,0,0.5,0,,v36
0,0,2026-07-30,5頭展開,validation,202607300412,0,65.79,0.5,0,0,0.5,0,,baseline
0,0,2026-07-30,5頭展開,validation,202607300412,0,65.79,0.5,0,0,0.5,0,,v36
0,0,2026-07-30,3まくり,validation,202607300804,0,58.58,0.5,0,0,0.5,0,,baseline
0,0,2026-07-30,3まくり,validation,202607300804,0,58.58,0.5,0,0,0.5,0,,v36
1,0,2026-07-30,3まくり差し,validation,202607300804,8100,58.58,0.5,0,0,0.5,1,,baseline
1,0,2026-07-30,3まくり差し,validation,202607300804,8100,58.58,0.5,0,0,0.5,1,,v36
0,0.0,2026-07-30,4カドまくり,validation,202607300808,0,69.9,0.2,0,0,1.0,0,0.0,baseline
0,0.0,2026-07-30,4カドまくり,validation,202607300808,0,69.9,0.2,0,0,1.0,0,0.0,v36
0,0.0,2026-07-30,4カドまくり,validation,202607301006,0,64.02,0.4,0,0,1.0,0,0.0,baseline
0,0.0,2026-07-30,4カドまくり,validation,202607301006,0,64.02,0.4,0,0,1.0,0,0.0,v36
1,0,2026-07-30,5頭展開,validation,202607301006,27990,70.76,0.5,0,0,0.5,1,,baseline
1,0,2026-07-30,5頭展開,validation,202607301006,27990,70.76,0.5,0,0,0.5,1,,v36
0,0.0,2026-07-30,4カドまくり,validation,202607301007,0,63.54,0.2,0,0,0.6,1,-0.5,baseline
0,0.0,2026-07-30,4カドまくり,validation,202607301007,0,63.54,0.2,0,0,0.6,1,-0.5,v36
0,0,2026-07-30,3まくり,validation,202607301010,0,39.5,0.5,0,0,0.5,0,,baseline
0,0,2026-07-30,3まくり,validation,202607301010,0,39.5,0.5,0,0,0.5,0,,v36
1,0,2026-07-30,5頭展開,validation,202607301106,51900,63.95,0.5,0,0,0.5,1,,baseline
1,0,2026-07-30,5頭展開,validation,202607301106,51900,63.95,0.5,0,0,0.5,1,,v36
0,0,2026-07-30,5頭展開,validation,202607301109,0,72.97,0.5,0,0,0.5,0,,baseline
0,0,2026-07-30,5頭展開,validation,202607301109,0,72.97,0.5,0,0,0.5,0,,v36
0,0,2026-07-30,4刺され,validation,202607301502,0,63.75,0.5,0,0,0.5,0,,baseline
0,0,2026-07-30,4刺され,validation,202607301502,0,63.75,0.5,0,0,0.5,0,,v36
0,0.0,2026-07-30,4カドまくり,validation,202607301510,0,68.88,0.4,0,0,0.6,0,0.0,baseline
0,0.0,2026-07-30,4カドまくり,validation,202607301510,0,68.88,0.4,0,0,0.6,0,0.0,v36
0,0.0,2026-07-30,4カドまくり,validation,202607301603,0,66.7,1.0,0,0,0.4,0,0.0,baseline
0,0.0,2026-07-30,4カドまくり,validation,202607301603,0,66.7,1.0,0,0,0.4,0,0.0,v36
0,0,2026-07-30,5頭展開,validation,202607301609,0,70.43,0.5,0,0,0.5,0,,baseline
0,0,2026-07-30,5頭展開,validation,202607301609,0,70.43,0.5,0,0,0.5,0,,v36
0,0,2026-07-30,4刺され,validation,202607301611,0,61.68,0.5,0,0,0.5,0,,baseline
0,0,2026-07-30,4刺され,validation,202607301611,0,61.68,0.5,0,0,0.5,0,,v36
0,0,2026-07-30,5頭展開,validation,202607301802,0,62.98,0.5,0,0,0.5,0,,baseline
0,0,2026-07-30,5頭展開,validation,202607301802,0,62.98,0.5,0,0,0.5,0,,v36
0,0,2026-07-30,3まくり,validation,202607301810,0,56.07,0.5,0,0,0.5,0,,baseline
0,0,2026-07-30,3まくり,validation,202607301810,0,56.07,0.5,0,0,0.5,0,,v36
0,0,2026-07-30,5頭展開,validation,202607301912,0,61.58,0.5,0,0,0.5,0,,baseline
0,0,2026-07-30,5頭展開,validation,202607301912,0,61.58,0.5,0,0,0.5,0,,v36
0,0,2026-07-30,3まくり,validation,202607302203,0,48.14,0.5,0,0,0.5,0,,baseline
0,0,2026-07-30,3まくり,validation,202607302203,0,48.14,0.5,0,0,0.5,0,,v36
0,0,2026-07-30,3まくり,validation,202607302206,0,52.42,0.5,0,0,0.5,0,,baseline
0,0,2026-07-30,3まくり,validation,202607302206,0,52.42,0.5,0,0,0.5,0,,v36
0,0,2026-07-30,5頭展開,validation,202607302408,0,54.78,0.5,0,0,0.5,0,,baseline
0,0,2026-07-30,5頭展開,validation,202607302408,0,54.78,0.5,0,0,0.5,0,,v36
0,0,2026-07-31,3まくり,validation,202607310107,0,58.61,0.5,0,0,0.5,0,,baseline
0,0,2026-07-31,3まくり,validation,202607310107,0,58.61,0.5,0,0,0.5,0,,v36
0,0,2026-07-31,5頭展開,validation,202607310112,0,58.04,0.5,0,0,0.5,0,,baseline
0,0,2026-07-31,5頭展開,validation,202607310112,0,58.04,0.5,0,0,0.5,0,,v36
1,0.0,2026-07-31,4カドまくり,validation,202607310511,8400,59.21,0.2,0,0,0.4,0,0.0,baseline
1,0.0,2026-07-31,4カドまくり,validation,202607310511,8400,59.21,0.2,0,0,0.4,0,0.0,v36
0,0,2026-07-31,5頭展開,validation,202607310511,0,69.82,0.5,0,0,0.5,0,,baseline
0,0,2026-07-31,5頭展開,validation,202607310511,0,69.82,0.5,0,0,0.5,0,,v36
0,0,2026-07-31,3まくり,validation,202607310603,0,58.39,0.5,0,0,0.5,0,,baseline
0,0,2026-07-31,3まくり,validation,202607310603,0,58.39,0.5,0,0,0.5,0,,v36
0,0.0,2026-07-31,4カドまくり,validation,202607310608,0,58.28,0.4,0,0,0.8,0,0.0,baseline
0,0.0,2026-07-31,4カドまくり,validation,202607310608,0,58.28,0.4,0,0,0.8,0,0.0,v36
0,0,2026-07-31,3まくり,validation,202607310803,0,74.43,0.5,0,0,0.5,0,,baseline
0,0,2026-07-31,3まくり,validation,202607310803,0,74.43,0.5,0,0,0.5,0,,v36
0,0,2026-07-31,3まくり差し,validation,202607310803,0,74.43,0.5,0,0,0.5,0,,baseline
0,0,2026-07-31,3まくり差し,validation,202607310803,0,74.43,0.5,0,0,0.5,0,,v36
0,0,2026-07-31,5頭展開,validation,202607311005,0,61.16,0.5,0,0,0.5,0,,baseline
0,0,2026-07-31,5頭展開,validation,202607311005,0,61.16,0.5,0,0,0.5,0,,v36
0,0,2026-07-31,3まくり,validation,202607311007,0,58.18,0.5,0,0,0.5,0,,baseline
0,0,2026-07-31,3まくり,validation,202607311007,0,58.18,0.5,0,0,0.5,0,,v36
0,0,2026-07-31,4刺され,validation,202607311007,0,67.9,0.5,0,0,0.5,0,,baseline
0,0,2026-07-31,4刺され,validation,202607311007,0,67.9,0.5,0,0,0.5,0,,v36
0,0,2026-07-31,5頭展開,validation,202607311103,0,52.39,0.5,0,0,0.5,0,,baseline
0,0,2026-07-31,5頭展開,validation,202607311103,0,52.39,0.5,0,0,0.5,0,,v36
0,0,2026-07-31,5頭展開,validation,202607311104,0,69.8,0.5,0,0,0.5,0,,baseline
0,0,2026-07-31,5頭展開,validation,202607311104,0,69.8,0.5,0,0,0.5,0,,v36
0,0,2026-07-31,5頭展開,validation,202607311312,0,62.11,0.5,0,0,0.5,0,,baseline
0,0,2026-07-31,5頭展開,validation,202607311312,0,62.11,0.5,0,0,0.5,0,,v36
0,0,2026-07-31,3まくり,validation,202607311507,0,53.74,0.5,0,0,0.5,0,,baseline
0,0,2026-07-31,3まくり,validation,202607311507,0,53.74,0.5,0,0,0.5,0,,v36
0,0,2026-07-31,4刺され,validation,202607311510,0,63.55,0.5,0,0,0.5,0,,baseline
0,0,2026-07-31,4刺され,validation,202607311510,0,63.55,0.5,0,0,0.5,0,,v36
0,0,2026-07-31,5頭展開,validation,202607311511,0,67.06,0.5,0,0,0.5,0,,baseline
0,0,2026-07-31,5頭展開,validation,202607311511,0,67.06,0.5,0,0,0.5,0,,v36
0,0,2026-07-31,3まくり,validation,202607311606,0,60.06,0.5,0,0,0.5,0,,baseline
0,0,2026-07-31,3まくり,validation,202607311606,0,60.06,0.5,0,0,0.5,0,,v36
0,0,2026-07-31,3まくり,validation,202607311612,0,47.69,0.5,0,0,0.5,0,,baseline
0,0,2026-07-31,3まくり,validation,202607311612,0,47.69,0.5,0,0,0.5,0,,v36
0,0,2026-07-31,3まくり,validation,202607312009,0,55.63,0.5,0,0,0.5,0,,baseline
0,0,2026-07-31,3まくり,validation,202607312009,0,55.63,0.5,0,0,0.5,0,,v36
0,0,2026-07-31,3まくり,validation,202607312010,0,54.23,0.5,0,0,0.5,0,,baseline
0,0,2026-07-31,3まくり,validation,202607312010,0,54.23,0.5,0,0,0.5,0,,v36
0,0,2026-07-31,5頭展開,validation,202607312202,0,54.14,0.5,0,0,0.5,0,,baseline
0,0,2026-07-31,5頭展開,validation,202607312202,0,54.14,0.5,0,0,0.5,0,,v36
0,0,2026-07-31,4刺され,validation,202607312206,0,64.93,0.5,0,0,0.5,0,,baseline
0,0,2026-07-31,4刺され,validation,202607312206,0,64.93,0.5,0,0,0.5,0,,v36
1,0,2026-07-31,5頭展開,validation,202607312304,36900,59.42,0.5,0,0,0.5,1,,baseline
1,0,2026-07-31,5頭展開,validation,202607312304,36900,59.42,0.5,0,0,0.5,1,,v36
0,0,2026-08-01,4刺され,validation,202608010502,0,68.08,0.5,0,0,0.5,0,,baseline
0,0,2026-08-01,4刺され,validation,202608010502,0,68.08,0.5,0,0,0.5,0,,v36
0,0,2026-08-01,5頭展開,validation,202608010505,0,57.87,0.5,0,0,0.5,0,,baseline
0,0,2026-08-01,5頭展開,validation,202608010505,0,57.87,0.5,0,0,0.5,0,,v36
1,0,2026-08-01,4刺され,validation,202608010607,52080,78.54,0.5,0,0,0.5,1,,baseline
1,0,2026-08-01,4刺され,validation,202608010607,52080,78.54,0.5,0,0,0.5,1,,v36
0,0,2026-08-01,3まくり,validation,202608010811,0,56.64,0.5,0,0,0.5,0,,baseline
0,0,2026-08-01,3まくり,validation,202608010811,0,56.64,0.5,0,0,0.5,0,,v36
0,0,2026-08-01,5頭展開,validation,202608011005,0,54.5,0.5,0,0,0.5,0,,baseline
0,0,2026-08-01,5頭展開,validation,202608011005,0,54.5,0.5,0,0,0.5,0,,v36
0,0.0,2026-08-01,4カドまくり,validation,202608011011,0,65.96,0.6,0,0,1.0,0,-0.5,baseline
0,0.0,2026-08-01,4カドまくり,validation,202608011011,0,65.96,0.6,0,0,1.0,0,-0.5,v36
0,0,2026-08-01,5頭展開,validation,202608011109,0,65.49,0.5,0,0,0.5,0,,baseline
0,0,2026-08-01,5頭展開,validation,202608011109,0,65.49,0.5,0,0,0.5,0,,v36
1,0,2026-08-01,5頭展開,validation,202608011112,36930,59.55,0.5,0,0,0.5,1,,baseline
1,0,2026-08-01,5頭展開,validation,202608011112,36930,59.55,0.5,0,0,0.5,1,,v36
0,0,2026-08-01,3まくり,validation,202608011301,0,52.28,0.5,0,0,0.5,0,,baseline
0,0,2026-08-01,3まくり,validation,202608011301,0,52.28,0.5,0,0,0.5,0,,v36
0,0,2026-08-01,4刺され,validation,202608011301,0,64.91,0.5,0,0,0.5,0,,baseline
0,0,2026-08-01,4刺され,validation,202608011301,0,64.91,0.5,0,0,0.5,0,,v36
0,0.0,2026-08-01,4カドまくり,validation,202608011308,0,70.13,0.0,0,0,0.5,1,0.0,baseline
0,0.0,2026-08-01,4カドまくり,validation,202608011308,0,70.13,0.0,0,0,0.5,1,0.0,v36
0,0,2026-08-01,5頭展開,validation,202608011308,0,61.73,0.5,0,0,0.5,0,,baseline
0,0,2026-08-01,5頭展開,validation,202608011308,0,61.73,0.5,0,0,0.5,0,,v36
0,0,2026-08-01,4刺され,validation,202608011602,0,70.88,0.5,0,0,0.5,0,,baseline
0,0,2026-08-01,4刺され,validation,202608011602,0,70.88,0.5,0,0,0.5,0,,v36
0,0.0,2026-08-01,4カドまくり,validation,202608011603,0,60.15,0.2,0,0,1.0,0,0.0,baseline
0,0.0,2026-08-01,4カドまくり,validation,202608011603,0,60.15,0.2,0,0,1.0,0,0.0,v36
0,0,2026-08-01,5頭展開,validation,202608011603,0,66.37,0.5,0,0,0.5,1,,baseline
0,0,2026-08-01,5頭展開,validation,202608011603,0,66.37,0.5,0,0,0.5,1,,v36
0,0.0,2026-08-01,4カドまくり,validation,202608011605,0,60.05,0.6,0,0,0.4,0,0.0,baseline
0,0.0,2026-08-01,4カドまくり,validation,202608011605,0,60.05,0.6,0,0,0.4,0,0.0,v36
0,0.0,2026-08-01,4カドまくり,validation,202608011607,0,58.83,0.6,0,0,0.4,0,-0.5,baseline
0,0.0,2026-08-01,4カドまくり,validation,202608011607,0,58.83,0.6,0,0,0.4,0,-0.5,v36
0,0,2026-08-01,5頭展開,validation,202608011607,0,58.97,0.5,0,0,0.5,0,,baseline
0,0,2026-08-01,5頭展開,validation,202608011607,0,58.97,0.5,0,0,0.5,0,,v36
0,0,2026-08-01,3まくり,validation,202608011802,0,51.12,0.5,0,0,0.5,0,,baseline
0,0,2026-08-01,3まくり,validation,202608011802,0,51.12,0.5,0,0,0.5,0,,v36
0,0,2026-08-01,3まくり,validation,202608011805,0,51.68,0.5,0,0,0.5,0,,baseline
0,0,2026-08-01,3まくり,validation,202608011805,0,51.68,0.5,0,0,0.5,0,,v36
0,0,2026-08-01,5頭展開,validation,202608012003,0,70.37,0.5,0,0,0.5,0,,baseline
0,0,2026-08-01,5頭展開,validation,202608012003,0,70.37,0.5,0,0,0.5,0,,v36
1,0,2026-08-01,5頭展開,validation,202608012012,25460,65.25,0.5,0,0,0.5,1,,baseline
1,0,2026-08-01,5頭展開,validation,202608012012,25460,65.25,0.5,0,0,0.5,1,,v36
1,0,2026-08-02,5頭展開,validation,202608020110,22530,48.98,0.5,0,0,0.5,1,,baseline
1,0,2026-08-02,5頭展開,validation,202608020110,22530,48.98,0.5,0,0,0.5,1,,v36
0,0,2026-08-02,5頭展開,validation,202608020512,0,67.47,0.5,0,0,0.5,0,,baseline
0,0,2026-08-02,5頭展開,validation,202608020512,0,67.47,0.5,0,0,0.5,0,,v36
0,0,2026-08-02,3まくり,validation,202608020603,0,56.59,0.5,0,0,0.5,0,,baseline
0,0,2026-08-02,3まくり,validation,202608020603,0,56.59,0.5,0,0,0.5,0,,v36
0,0,2026-08-02,5頭展開,validation,202608020609,0,57.0,0.5,0,0,0.5,0,,baseline
0,0,2026-08-02,5頭展開,validation,202608020609,0,57.0,0.5,0,0,0.5,0,,v36
0,0,2026-08-02,3まくり,validation,202608020612,0,51.27,0.5,0,0,0.5,0,,baseline
0,0,2026-08-02,3まくり,validation,202608020612,0,51.27,0.5,0,0,0.5,0,,v36
0,0.0,2026-08-02,4カドまくり,validation,202608020810,0,63.18,0.0,0,0,0.8,0,0.0,baseline
0,0.0,2026-08-02,4カドまくり,validation,202608020810,0,63.18,0.0,0,0,0.8,0,0.0,v36
0,0,2026-08-02,5頭展開,validation,202608020810,0,68.5,0.5,0,0,0.5,0,,baseline
0,0,2026-08-02,5頭展開,validation,202608020810,0,68.5,0.5,0,0,0.5,0,,v36
0,0,2026-08-02,5頭展開,validation,202608021103,0,70.47,0.5,0,0,0.5,0,,baseline
0,0,2026-08-02,5頭展開,validation,202608021103,0,70.47,0.5,0,0,0.5,0,,v36
0,0,2026-08-02,5頭展開,validation,202608021112,0,65.95,0.5,0,0,0.5,0,,baseline
0,0,2026-08-02,5頭展開,validation,202608021112,0,65.95,0.5,0,0,0.5,0,,v36
1,0,2026-08-02,3まくり差し,validation,202608021301,17500,58.74,0.5,0,0,0.5,1,,baseline
1,0,2026-08-02,3まくり差し,validation,202608021301,17500,58.74,0.5,0,0,0.5,1,,v36
0,0,2026-08-02,3まくり,validation,202608021307,0,65.34,0.5,0,0,0.5,0,,baseline
