month,race_code,p2_top1,p2_top2,p2_ratio,p2_top2_mass,joint_mass2,joint_mass4,joint_mass6,joint_mass8,joint_mass10,joint_entropy,cond_ratio_mean_top2second,full_order
2026-04,202604140304,0.43855486107122305,0.23354679692712424,1.8778029364627482,0.6721016579983473,0.22041661665167908,0.37718644120375155,0.4969222996230964,0.6040984087844299,0.6976672275256434,0.9568170709794733,1.2830640033827345,4-2-5|4-2-1|4-1-2|4-1-5|4-2-6|4-2-3|4-6-5|4-3-2|4-5-2|4-3-5|4-6-2|4-5-1|4-1-6|4-6-1|4-5-6|4-3-1|4-1-3|4-3-6|4-5-3|4-6-3
2026-04,202604150307,0.4654952200143509,0.2104186592743791,2.2122335615082513,0.67591387928873,0.21905060833002496,0.3654495898292188,0.5299795498951204,0.6423832760690413,0.7366644013027251,0.9406598432205772,2.3075004684211464,4-5-1|4-5-2|4-1-5|4-1-2|4-5-3|4-2-5|4-3-5|4-5-6|4-6-5|4-3-2|4-2-3|4-2-1|4-1-3|4-3-1|4-6-1|4-6-2|4-6-3|4-1-6|4-2-6|4-3-6
2026-04,202604191506,0.4164944115569401,0.39672831553743687,1.0498227508483398,0.813222727094377,0.25453657845069777,0.4378621081728275,0.5844185758265034,0.6764967748572883,0.756708847166089,0.9282559442723728,2.3652486639340977,4-6-5|4-1-5|4-1-6|4-6-1|4-1-2|4-6-2|4-5-6|4-6-3|4-5-1|4-1-3|4-2-5|4-2-1|4-5-2|4-2-6|4-3-5|4-5-3|4-3-6|4-3-2|4-2-3|4-3-1
2026-04,202604210702,0.36552627121973286,0.3025391678250117,1.2081948722459395,0.6680654390447446,0.22397833643754197,0.37391045436506587,0.5067785628167985,0.602279090749437,0.692671176691601,0.9563649358255992,3.154610573787919,4-2-3|4-1-3|4-1-2|4-2-1|4-3-2|4-1-5|4-3-1|4-2-5|4-5-3|4-1-6|4-3-5|4-2-6|4-6-3|4-3-6|4-5-2|4-5-1|4-6-2|4-6-1|4-6-5|4-5-6
2026-04,202604222207,0.4032073550451845,0.19020670422754923,2.119837766406052,0.5934140592727337,0.1798955742186471,0.29566957324217297,0.4348909723765561,0.5498003439755318,0.6521472032432372,0.9749023329741234,1.3604975591630675,4-3-6|4-3-1|4-1-6|4-1-5|4-3-5|4-3-2|4-5-6|4-5-1|4-2-1|4-2-3|4-1-3|4-5-3|4-2-6|4-6-1|4-1-2|4-2-5|4-6-5|4-6-3|4-5-2|4-6-2
2026-04,202604230507,0.43295629714760253,0.155981460514194,2.7756907501722257,0.5889377576617966,0.21168654704929513,0.328445370248917,0.46512118252909873,0.5957242830912388,0.697518938346863,0.9566566610169175,3.2714395168719577,4-5-6|4-5-2|4-3-5|4-3-6|4-5-1|4-2-5|4-6-5|4-1-5|4-2-6|4-1-6|4-5-3|4-3-2|4-1-2|4-2-1|4-2-3|4-6-2|4-3-1|4-6-1|4-1-3|4-6-3
2026-04,202604231808,0.4297623872157445,0.2795635847927181,1.5372616842583093,0.7093259720084626,0.22531666084617835,0.3924250845290286,0.5084852190743556,0.6180298355548687,0.719079280957559,0.9472974614344456,1.991433340133238,4-6-5|4-6-3|4-1-6|4-1-5|4-5-6|4-6-2|4-1-3|4-2-6|4-6-1|4-2-3|4-1-2|4-3-6|4-2-5|4-5-3|4-3-5|4-2-1|4-3-2|4-5-2|4-5-1|4-3-1
2026-04,202604240706,0.38611564802492165,0.3247474644075335,1.1889720177780225,0.7108631124324551,0.2456906495376201,0.410763692697179,0.5597484425101775,0.6633128075448705,0.75418002348959,0.9293735852120564,2.882003157459457,4-6-1|4-1-6|4-6-5|4-1-5|4-2-1|4-2-6|4-6-3|4-1-2|4-6-2|4-2-5|4-1-3|4-2-3|4-5-6|4-5-1|4-3-6|4-3-1|4-3-5|4-5-3|4-3-2|4-5-2
2026-04,202604242308,0.2728354256561537,0.265831185078655,1.0263484533442766,0.5386666107348087,0.16346418170114874,0.29795306851212355,0.437205447879955,0.5548222809072537,0.6574940753521978,0.974167210925752,1.6477794741367868,4-1-5|4-2-5|4-1-2|4-2-1|4-5-2|4-5-6|4-5-1|4-2-3|4-1-6|4-2-6|4-3-2|4-3-5|4-5-3|4-6-5|4-1-3|4-3-6|4-3-1|4-6-2|4-6-1|4-6-3
2026-04,202604250705,0.27703235262170123,0.25634327760695685,1.080708475010085,0.5333756302286581,0.15323285878801474,0.2793348075708739,0.40288912778071895,0.5176010865370895,0.6178161052794021,0.9870267259278918,1.7848620170907035,4-2-1|4-1-5|4-1-2|4-2-3|4-6-1|4-5-1|4-6-5|4-2-5|4-1-6|4-1-3|4-2-6|4-6-2|4-5-6|4-3-2|4-5-2|4-3-1|4-6-3|4-5-3|4-3-5|4-3-6
2026-04,202604250708,0.5566095426250431,0.19205713548267123,2.8981456024853838,0.7486666781077144,0.2633916585466504,0.3965962933743576,0.5290706222865983,0.6421465581008803,0.7271749866609092,0.9389388621576489,2.064376339938299,4-1-2|4-1-5|4-6-1|4-6-2|4-1-6|4-2-1|4-6-5|4-1-3|4-5-1|4-5-2|4-3-2|4-2-5|4-2-3|4-6-3|4-2-6|4-5-6|4-3-1|4-3-5|4-5-3|4-3-6
