actual_combo,actual_ticket_rank20,current_rank20,date,entry_course,entry_source,entry_status,escape_hit,ex_margin23,has_orig,has_stt,has_tkz,head,head_hit,kimarite,margin2,margin23,margin3,margin_all,month,one_direct,one_ex,one_grade,one_lap,one_local,one_meet_st_strength,one_motor,one_nst_strength,one_orig_avg,one_past_win,one_score,one_st,one_straight,one_turn,one_waku_sr_strength,one_waku_wr,one_wr,order_l00,order_l10,order_l20,order_l30,order_l40,order_l50,p1,p109,p1_refit_audit,payout100,period,race,race_code,rank_l00,rank_l05,rank_l10,rank_l15,rank_l20,rank_l25,rank_l30,rank_l40,rank_l50,ranked_others,role_train_headwins,st_margin2,st_margin23,st_margin3,straight_margin23,threat2,threat23_max,threat3,threat4,threat5,threat6,threat_all_max,tickets20_display,turn_margin23,v110_lambda_selected,v110_month,v110_rank20,v115_filter_p,v115_phase,v115_selected_A,v115_selected_S,v115_threshold,valid_payout,valid_result,venue,winner
1-3-4,1,1,2026-08-10,1,snapshot,same,1,-0.4,1,1,1,1,1,逃げ,0.3799317792207793,-0.06504218181818178,-0.06504218181818178,-0.06504218181818178,2026-08,0.36000000000000004,0.4,1.0,0.6,0.6345454545454546,0.6249999999999999,0.6383428571428571,0.4285714285714285,0.3,0.5,0.6902133506493507,0.8,0.5,0.0,0.4,1,0.724,1-3-4;1-4-3;1-3-6;1-6-3;1-3-5;1-4-6;1-6-4;1-3-2;1-5-3;1-4-5;1-5-4;1-4-2;1-2-3;1-6-5;1-5-6;1-2-4;1-6-2;1-2-6;1-5-2;1-2-5,1-3-4;1-4-3;1-3-6;1-6-3;1-3-5;1-4-6;1-3-2;1-6-4;1-4-5;1-5-3;1-4-2;1-5-4;1-2-3;1-6-5;1-5-6;1-2-4;1-6-2;1-2-6;1-5-2;1-2-5,1-3-4;1-4-3;1-3-6;1-3-5;1-6-3;1-4-6;1-3-2;1-6-4;1-4-5;1-5-3;1-4-2;1-2-3;1-5-4;1-6-5;1-2-4;1-5-6;1-6-2;1-2-6;1-5-2;1-2-5,1-3-4;1-4-3;1-3-6;1-3-5;1-6-3;1-4-6;1-3-2;1-6-4;1-4-5;1-5-3;1-4-2;1-2-3;1-5-4;1-2-4;1-6-5;1-6-2;1-5-6;1-2-6;1-2-5;1-5-2,1-3-4;1-4-3;1-3-6;1-3-5;1-6-3;1-4-6;1-3-2;1-6-4;1-4-5;1-4-2;1-5-3;1-2-3;1-5-4;1-2-4;1-6-5;1-6-2;1-5-6;1-2-6;1-2-5;1-5-2,1-3-4;1-4-3;1-3-6;1-3-5;1-3-2;1-4-6;1-6-3;1-6-4;1-4-5;1-4-2;1-2-3;1-5-3;1-2-4;1-5-4;1-6-5;1-6-2;1-2-6;1-5-6;1-2-5;1-5-2,0.70164936,0.67956725,,340,holdout3,09R,202608101309,1,1,1,1,1,1,1,1,1,3-4-6-5-2,21663,0.4,-0.19999999999999996,-0.19999999999999996,0.0,0.31028157142857143,0.7552555324675325,0.7552555324675325,0.7416238701298701,0.36286533766233764,0.6286351038961039,0.7552555324675325,1-3-4;1-4-3;1-3-6;1-6-3;1-3-5;1-4-6;1-6-4;1-3-2;1-5-3;1-4-5;1-5-4;1-4-2;1-2-3;1-6-5;1-5-6;1-2-4;1-6-2;1-2-6;1-5-2;1-2-5,-0.8,0.5,2026-08,1,0.3457661689546713,HISTORICAL_TEST,0,0,0.575,1,1,13,1
1-3-6,3,3,2026-08-10,1,snapshot,same,1,-0.4,1,1,1,1,1,逃げ,0.30642870129870126,-0.044128025974025986,-0.044128025974025986,-0.044128025974025986,2026-08,0.45999999999999996,0.6,1.0,0.19999999999999996,0.8472727272727273,0.7083333333333333,0.7165714285714285,0.6428571428571428,0.19999999999999996,0.9,0.7714961038961039,0.8,0.5,0.19999999999999996,0.76,1,0.796,1-3-5;1-5-3;1-3-6;1-6-3;1-3-4;1-5-6;1-6-5;1-3-2;1-4-3;1-5-4;1-4-5;1-5-2;1-2-3;1-6-4;1-4-6;1-2-5;1-6-2;1-2-6;1-4-2;1-2-4,1-3-5;1-5-3;1-3-6;1-3-4;1-6-3;1-5-6;1-3-2;1-6-5;1-4-3;1-5-4;1-4-5;1-2-3;1-5-2;1-6-4;1-4-6;1-2-5;1-6-2;1-2-6;1-4-2;1-2-4,1-3-5;1-5-3;1-3-6;1-3-4;1-6-3;1-3-2;1-5-6;1-4-3;1-6-5;1-5-4;1-2-3;1-4-5;1-5-2;1-2-5;1-6-4;1-4-6;1-6-2;1-2-6;1-4-2;1-2-4,1-3-5;1-5-3;1-3-6;1-3-4;1-3-2;1-6-3;1-4-3;1-5-6;1-5-4;1-2-3;1-6-5;1-4-5;1-5-2;1-2-5;1-4-6;1-6-4;1-2-6;1-6-2;1-2-4;1-4-2,1-3-5;1-5-3;1-3-6;1-3-4;1-3-2;1-6-3;1-4-3;1-2-3;1-5-6;1-5-4;1-6-5;1-5-2;1-4-5;1-2-5;1-4-6;1-6-4;1-2-6;1-2-4;1-6-2;1-4-2,1-3-5;1-5-3;1-3-6;1-3-4;1-3-2;1-4-3;1-2-3;1-6-3;1-5-6;1-5-4;1-5-2;1-4-5;1-2-5;1-6-5;1-4-6;1-2-6;1-2-4;1-6-4;1-4-2;1-6-2,0.76528165,0.75942141,,2480,holdout3,10R,202608101310,3,3,3,3,3,3,3,3,3,3-5-6-4-2,21663,0.6000000000000001,-0.19999999999999996,-0.19999999999999996,0.0,0.46506740259740265,0.8156241298701299,0.8156241298701299,0.5047198766233766,0.6430945844155844,0.5306150649350649,0.8156241298701299,1-3-5;1-5-3;1-3-6;1-6-3;1-3-4;1-5-6;1-6-5;1-3-2;1-4-3;1-5-4;1-4-5;1-5-2;1-2-3;1-6-4;1-4-6;1-2-5;1-6-2;1-2-6;1-4-2;1-2-4,-0.8,0.5,2026-08,3,0.5145693041304839,HISTORICAL_TEST,0,0,0.575,1,1,13,1
1-6-4,3,3,2026-08-10,1,snapshot,same,1,-0.20000000000000007,1,1,1,1,1,逃げ,0.21248955844155848,0.16059641558441562,0.16059641558441562,-0.015481584415584337,2026-08,0.42999999999999994,0.19999999999999996,1.0,1.0,0.7018181818181819,0.5,0.6021142857142857,0.7857142857142856,0.7,0.8,0.7432991688311689,0.6,0.5,0.4,0.5599999999999999,1,0.772,1-6-3;1-3-6;1-6-4;1-4-6;1-6-2;1-3-4;1-4-3;1-6-5;1-2-6;1-3-2;1-2-3;1-3-5;1-5-6;1-4-2;1-2-4;1-5-3;1-4-5;1-5-4;1-2-5;1-5-2,1-6-3;1-3-6;1-6-4;1-4-6;1-6-2;1-3-4;1-4-3;1-2-6;1-3-2;1-6-5;1-2-3;1-3-5;1-4-2;1-5-6;1-2-4;1-5-3;1-4-5;1-5-4;1-2-5;1-5-2,1-6-3;1-3-6;1-6-4;1-4-6;1-6-2;1-3-4;1-4-3;1-2-6;1-3-2;1-2-3;1-6-5;1-3-5;1-4-2;1-2-4;1-5-6;1-5-3;1-4-5;1-2-5;1-5-4;1-5-2,1-6-3;1-3-6;1-6-4;1-4-6;1-3-4;1-6-2;1-4-3;1-2-6;1-3-2;1-2-3;1-6-5;1-2-4;1-4-2;1-3-5;1-5-6;1-5-3;1-4-5;1-2-5;1-5-4;1-5-2,1-3-6;1-6-3;1-6-4;1-3-4;1-4-6;1-6-2;1-2-6;1-4-3;1-3-2;1-2-3;1-2-4;1-4-2;1-6-5;1-3-5;1-5-6;1-5-3;1-4-5;1-2-5;1-5-4;1-5-2,1-3-6;1-6-3;1-3-4;1-6-4;1-2-6;1-4-6;1-3-2;1-2-3;1-4-3;1-6-2;1-2-4;1-4-2;1-3-5;1-6-5;1-5-6;1-5-3;1-2-5;1-4-5;1-5-4;1-5-2,0.78428131,0.78326509,,4280,holdout3,11R,202608101311,3,3,3,3,3,3,3,3,4,6-3-4-2-5,21663,0.19999999999999996,0.19999999999999996,0.4,0.0,0.5308096103896104,0.5827027532467532,0.5827027532467532,0.5824933766233766,0.44507576623376616,0.7587807532467532,0.7587807532467532,1-6-3;1-3-6;1-6-4;1-4-6;1-6-2;1-3-4;1-4-3;1-6-5;1-2-6;1-3-2;1-2-3;1-3-5;1-5-6;1-4-2;1-2-4;1-5-3;1-4-5;1-5-4;1-2-5;1-5-2,0.20000000000000007,0.5,2026-08,4,0.3770188421399829,HISTORICAL_TEST,0,0,0.575,1,1,13,1
1-3-4,12,12,2026-08-10,1,snapshot,same,1,-0.4,1,1,1,1,1,逃げ,0.050890311688311596,0.050890311688311596,0.1585306363636364,0.050890311688311596,2026-08,0.71,0.4,1.0,1.0,0.8636363636363636,0.75,0.5684,0.5714285714285713,1.0,0.8,0.7991074805194806,0.6,0.5,1.0,0.86,1,0.8640000000000001,1-2-3;1-3-2;1-2-5;1-5-2;1-2-6;1-3-5;1-5-3;1-2-4;1-6-2;1-3-6;1-6-3;1-3-4;1-4-2;1-5-6;1-6-5;1-4-3;1-5-4;1-4-5;1-6-4;1-4-6,1-2-3;1-3-2;1-2-5;1-5-2;1-2-6;1-3-5;1-2-4;1-5-3;1-6-2;1-3-6;1-3-4;1-6-3;1-4-2;1-5-6;1-6-5;1-4-3;1-5-4;1-4-5;1-6-4;1-4-6,1-2-3;1-3-2;1-2-5;1-2-6;1-5-2;1-3-5;1-2-4;1-5-3;1-6-2;1-3-6;1-3-4;1-4-2;1-6-3;1-5-6;1-4-3;1-6-5;1-5-4;1-4-5;1-6-4;1-4-6,1-2-3;1-3-2;1-2-5;1-2-6;1-5-2;1-2-4;1-3-5;1-5-3;1-3-6;1-6-2;1-3-4;1-4-2;1-6-3;1-4-3;1-5-6;1-6-5;1-5-4;1-4-5;1-4-6;1-6-4,1-2-3;1-3-2;1-2-5;1-2-6;1-5-2;1-2-4;1-3-5;1-5-3;1-3-6;1-6-2;1-4-2;1-3-4;1-6-3;1-4-3;1-5-6;1-5-4;1-6-5;1-4-5;1-4-6;1-6-4,1-2-3;1-3-2;1-2-5;1-2-6;1-2-4;1-5-2;1-3-5;1-5-3;1-4-2;1-3-6;1-3-4;1-6-2;1-4-3;1-6-3;1-5-6;1-5-4;1-4-5;1-6-5;1-4-6;1-6-4,0.82966532,0.82040987,,1770,holdout3,12R,202608101312,12,12,11,11,11,11,11,12,11,2-3-5-6-4,21663,0.4,0.19999999999999996,0.19999999999999996,0.0,0.748217168831169,0.748217168831169,0.6405768441558441,0.5890724545454545,0.6316526103896104,0.626550525974026,0.748217168831169,1-2-3;1-3-2;1-2-5;1-5-2;1-2-6;1-3-5;1-5-3;1-2-4;1-6-2;1-3-6;1-6-3;1-3-4;1-4-2;1-5-6;1-6-5;1-4-3;1-5-4;1-4-5;1-6-4;1-4-6,0.6,0.5,2026-08,11,0.48989703914336047,HISTORICAL_TEST,0,0,0.575,1,1,13,1
2-1-5,0,0,2026-08-10,1,snapshot,same,0,0.4,1,1,1,1,0,差し,0.23153536363636357,0.23153536363636357,0.25295801298701304,0.15050081818181815,2026-08,0.49333333333333335,0.6,0.72,0.4,0.6654545454545455,0.9166666666666667,0.40011428571428564,0.857142857142857,0.4666666666666666,0.8,0.6809786493506493,0.19999999999999996,0.4,0.6,0.72,1,0.782,1-6-2;1-2-6;1-6-5;1-5-6;1-6-3;1-2-5;1-5-2;1-6-4;1-3-6;1-2-3;1-3-2;1-2-4;1-4-6;1-5-3;1-3-5;1-4-2;1-5-4;1-4-5;1-3-4;1-4-3,1-6-2;1-2-6;1-6-5;1-5-6;1-6-3;1-2-5;1-5-2;1-2-3;1-3-6;1-6-4;1-3-2;1-2-4;1-4-6;1-5-3;1-3-5;1-4-2;1-5-4;1-4-5;1-3-4;1-4-3,1-2-6;1-6-2;1-6-5;1-2-5;1-5-6;1-6-3;1-2-3;1-5-2;1-3-6;1-3-2;1-6-4;1-2-4;1-3-5;1-5-3;1-4-6;1-4-2;1-5-4;1-3-4;1-4-5;1-4-3,1-2-6;1-6-2;1-2-5;1-6-5;1-2-3;1-5-6;1-6-3;1-3-6;1-5-2;1-3-2;1-2-4;1-6-4;1-3-5;1-5-3;1-4-6;1-4-2;1-5-4;1-3-4;1-4-5;1-4-3,1-2-6;1-6-2;1-2-5;1-2-3;1-3-2;1-3-6;1-6-5;1-5-2;1-6-3;1-5-6;1-2-4;1-3-5;1-6-4;1-5-3;1-4-2;1-4-6;1-3-4;1-5-4;1-4-5;1-4-3,1-2-6;1-6-2;1-2-3;1-2-5;1-3-2;1-3-6;1-5-2;1-6-3;1-6-5;1-5-6;1-2-4;1-3-5;1-5-3;1-4-2;1-6-4;1-4-6;1-3-4;1-5-4;1-4-3;1-4-5,0.78615897,0.78927729,,13580,holdout3,01R,202608101401,0,0,0,0,0,0,0,0,0,6-2-5-3-4,21663,0.19999999999999996,-0.8,-0.8,-0.4,0.44944328571428577,0.44944328571428577,0.4280206363636363,0.3251198701298701,0.4348531168831169,0.5304778311688312,0.5304778311688312,1-6-2;1-2-6;1-6-5;1-5-6;1-6-3;1-2-5;1-5-2;1-6-4;1-3-6;1-2-3;1-3-2;1-2-4;1-4-6;1-5-3;1-3-5;1-4-2;1-5-4;1-4-5;1-3-4;1-4-3,-0.20000000000000007,0.5,2026-08,0,0.2792808500857758,HISTORICAL_TEST,0,0,0.575,1,1,14,2
3-1-6,0,0,2026-08-10,1,snapshot,same,0,-0.4,1,1,1,1,0,まくり差し,0.03212570129870129,-0.1638351428571429,-0.1638351428571429,-0.32160671428571425,2026-08,0.24000000000000005,0.0,0.38,0.19999999999999996,0.3672727272727272,0,0.7626285714285714,0.4999999999999998,0.39999999999999997,0.3,0.4928636753246753,0.8,1.0,0.0,0.5,0.7875,0.434,1-6-3;1-3-6;1-6-2;1-2-6;1-6-4;1-3-2;1-2-3;1-6-5;1-4-6;1-3-4;1-4-3;1-3-5;1-5-6;1-2-4;1-4-2;1-5-3;1-2-5;1-5-2;1-4-5;1-5-4,1-6-3;1-3-6;1-6-2;1-2-6;1-6-4;1-3-2;1-2-3;1-6-5;1-3-4;1-4-6;1-4-3;1-3-5;1-2-4;1-5-6;1-4-2;1-5-3;1-2-5;1-5-2;1-4-5;1-5-4,1-6-3;1-3-6;1-6-2;1-2-6;1-3-2;1-6-4;1-2-3;1-3-4;1-6-5;1-4-6;1-4-3;1-3-5;1-2-4;1-5-6;1-4-2;1-2-5;1-5-3;1-5-2;1-4-5;1-5-4,1-6-3;1-3-6;1-6-2;1-2-6;1-3-2;1-6-4;1-2-3;1-3-4;1-6-5;1-4-6;1-3-5;1-4-3;1-2-4;1-4-2;1-5-6;1-2-5;1-5-3;1-5-2;1-4-5;1-5-4,1-6-3;1-3-6;1-6-2;1-3-2;1-2-6;1-2-3;1-6-4;1-3-4;1-6-5;1-4-6;1-3-5;1-4-3;1-2-4;1-4-2;1-5-6;1-2-5;1-5-3;1-5-2;1-4-5;1-5-4,1-3-6;1-6-3;1-6-2;1-3-2;1-2-6;1-2-3;1-6-4;1-3-4;1-6-5;1-4-6;1-3-5;1-4-3;1-2-4;1-4-2;1-2-5;1-5-6;1-5-3;1-5-2;1-4-5;1-5-4,0.20208392,0.21169406,,1200,holdout3,02R,202608101402,0,0,0,0,0,0,0,0,0,6-3-2-4-5,21663,0.20000000000000007,0.20000000000000007,0.6000000000000001,0.19999999999999996,0.460737974025974,0.6566988181818182,0.6566988181818182,0.374203025974026,0.25477271428571424,0.8144703896103895,0.8144703896103895,1-6-3;1-3-6;1-6-2;1-2-6;1-6-4;1-3-2;1-2-3;1-6-5;1-4-6;1-3-4;1-4-3;1-3-5;1-5-6;1-2-4;1-4-2;1-5-3;1-2-5;1-5-2;1-4-5;1-5-4,-0.6,0.5,2026-08,0,0.267936144711207,HISTORICAL_TEST,0,0,0.575,1,1,14,3
1-4-6,3,3,2026-08-10,1,snapshot,same,1,-0.20000000000000007,1,1,1,1,1,逃げ,0.357517,0.2619966883116883,0.2619966883116883,0.03567253246753255,2026-08,0.7066666666666668,0.6,0.72,0.8,0.5236363636363636,0.34722222222222215,0.6101714285714286,0.28571428571428553,0.7333333333333334,0.6,0.6512743376623377,1.0,0.8,0.6,0.6599999999999999,1,0.5660000000000001,1-4-5;1-5-4;1-4-6;1-6-4;1-4-3;1-5-6;1-6-5;1-4-2;1-3-4;1-5-3;1-3-5;1-5-2;1-2-4;1-6-3;1-3-6;1-2-5;1-6-2;1-2-6;1-3-2;1-2-3,1-4-5;1-5-4;1-4-6;1-4-3;1-6-4;1-5-6;1-4-2;1-3-4;1-6-5;1-5-3;1-3-5;1-5-2;1-2-4;1-6-3;1-3-6;1-2-5;1-6-2;1-2-6;1-3-2;1-2-3,1-4-5;1-5-4;1-4-6;1-4-3;1-6-4;1-4-2;1-5-6;1-3-4;1-5-3;1-6-5;1-3-5;1-2-4;1-5-2;1-3-6;1-2-5;1-6-3;1-6-2;1-2-6;1-3-2;1-2-3,1-4-5;1-5-4;1-4-6;1-4-3;1-4-2;1-3-4;1-6-4;1-5-6;1-5-3;1-3-5;1-2-4;1-6-5;1-5-2;1-2-5;1-3-6;1-6-3;1-3-2;1-2-6;1-6-2;1-2-3,1-4-5;1-5-4;1-4-3;1-4-6;1-4-2;1-3-4;1-5-3;1-6-4;1-5-6;1-3-5;1-2-4;1-5-2;1-6-5;1-2-5;1-3-6;1-6-3;1-3-2;1-2-3;1-2-6;1-6-2,1-4-5;1-5-4;1-4-3;1-4-6;1-3-4;1-4-2;1-5-3;1-2-4;1-3-5;1-5-6;1-6-4;1-5-2;1-2-5;1-6-5;1-3-6;1-3-2;1-2-3;1-6-3;1-2-6;1-6-2,0.55307082,0.57001868,,2130,holdout3,03R,202608101403,3,3,3,3,3,3,3,4,4,4-5-6-3-2,21663,0.8,0.8,1.0,0.20000000000000007,0.2937573376623377,0.38927764935064935,0.38927764935064935,0.6156018051948051,0.5686071428571429,0.42352493506493505,0.6156018051948051,1-4-5;1-5-4;1-4-6;1-6-4;1-4-3;1-5-6;1-6-5;1-4-2;1-3-4;1-5-3;1-3-5;1-5-2;1-2-4;1-6-3;1-3-6;1-2-5;1-6-2;1-2-6;1-3-2;1-2-3,0.4,0.5,2026-08,4,0.3149539343860343,HISTORICAL_TEST,0,0,0.575,1,1,14,1
1-3-2,6,6,2026-08-10,1,snapshot,same,1,-0.4,1,1,1,1,1,逃げ,0.03682984415584423,-0.04447880519480507,-0.04447880519480507,-0.05997233766233756,2026-08,0.32666666666666666,0.6,0.72,0.8,0.4690909090909091,0.736111111111111,0.48862857142857147,0.5714285714285713,0.3333333333333333,0.4444444444444444,0.5494127012987013,0.0,0.0,0.19999999999999996,0.6799999999999999,0.825,0.506,1-4-3;1-3-4;1-4-2;1-2-4;1-4-6;1-3-2;1-2-3;1-4-5;1-6-4;1-3-6;1-6-3;1-3-5;1-5-4;1-2-6;1-6-2;1-5-3;1-2-5;1-5-2;1-6-5;1-5-6,1-4-3;1-3-4;1-4-2;1-2-4;1-4-6;1-3-2;1-2-3;1-4-5;1-3-6;1-6-4;1-3-5;1-6-3;1-5-4;1-2-6;1-6-2;1-5-3;1-2-5;1-5-2;1-6-5;1-5-6,1-4-3;1-3-4;1-4-2;1-2-4;1-3-2;1-4-6;1-2-3;1-4-5;1-3-6;1-6-4;1-3-5;1-6-3;1-2-6;1-5-4;1-2-5;1-6-2;1-5-3;1-5-2;1-6-5;1-5-6,1-4-3;1-3-4;1-4-2;1-2-4;1-3-2;1-2-3;1-4-6;1-4-5;1-3-6;1-6-4;1-3-5;1-2-6;1-5-4;1-6-3;1-2-5;1-5-3;1-6-2;1-5-2;1-6-5;1-5-6,1-4-3;1-3-4;1-4-2;1-2-4;1-3-2;1-2-3;1-4-6;1-4-5;1-3-6;1-3-5;1-6-4;1-2-6;1-5-4;1-6-3;1-2-5;1-5-3;1-6-2;1-5-2;1-5-6;1-6-5,1-3-4;1-4-3;1-4-2;1-2-4;1-3-2;1-2-3;1-4-6;1-3-6;1-4-5;1-3-5;1-2-6;1-6-4;1-5-4;1-2-5;1-6-3;1-5-3;1-6-2;1-5-2;1-5-6;1-6-5,0.49897937,0.49103555,,1200,holdout3,04R,202608101404,6,6,6,5,5,5,5,5,5,4-3-2-6-5,21663,-0.4,-1.0,-1.0,-0.4,0.5125828571428571,0.5938915064935064,0.5938915064935064,0.6093850389610389,0.4200156103896103,0.43104205194805195,0.6093850389610389,1-4-3;1-3-4;1-4-2;1-2-4;1-4-6;1-3-2;1-2-3;1-4-5;1-6-4;1-3-6;1-6-3;1-3-5;1-5-4;1-2-6;1-6-2;1-5-3;1-2-5;1-5-2;1-6-5;1-5-6,-0.6000000000000001,0.5,2026-08,5,0.27353870419302084,HISTORICAL_TEST,0,0,0.575,1,1,14,1
2-1-4,0,0,2026-08-10,1,snapshot,same,0,0.6000000000000001,1,1,1,1,0,差し,0.1190955974025974,-0.27227575324675335,-0.27227575324675335,-0.27227575324675335,2026-08,0.5433333333333333,0.8,0.38,0.19999999999999996,0,0.7777777777777777,0.4641142857142857,0.28571428571428553,0.26666666666666666,0.5,0.4794737142857143,0.8,0.4,0.19999999999999996,0.72,1,0.4539999999999999,1-3-5;1-5-3;1-3-4;1-4-3;1-3-6;1-5-4;1-4-5;1-3-2;1-6-3;1-5-6;1-6-5;1-5-2;1-2-3;1-4-6;1-6-4;1-2-5;1-4-2;1-2-4;1-6-2;1-2-6,1-3-5;1-5-3;1-3-4;1-4-3;1-3-6;1-5-4;1-3-2;1-4-5;1-6-3;1-5-6;1-2-3;1-5-2;1-6-5;1-4-6;1-6-4;1-2-5;1-4-2;1-2-4;1-6-2;1-2-6,1-3-5;1-5-3;1-3-4;1-3-6;1-4-3;1-3-2;1-5-4;1-4-5;1-6-3;1-5-6;1-2-3;1-5-2;1-6-5;1-4-6;1-2-5;1-6-4;1-4-2;1-2-4;1-2-6;1-6-2,1-3-5;1-3-4;1-5-3;1-3-6;1-4-3;1-3-2;1-5-4;1-4-5;1-6-3;1-2-3;1-5-6;1-5-2;1-6-5;1-2-5;1-4-6;1-4-2;1-6-4;1-2-4;1-2-6;1-6-2,1-3-5;1-3-4;1-5-3;1-3-6;1-3-2;1-4-3;1-5-4;1-2-3;1-4-5;1-6-3;1-5-6;1-5-2;1-2-5;1-6-5;1-4-6;1-4-2;1-2-4;1-6-4;1-2-6;1-6-2,1-3-5;1-3-4;1-5-3;1-3-2;1-3-6;1-4-3;1-2-3;1-5-4;1-4-5;1-6-3;1-5-2;1-2-5;1-5-6;1-2-4;1-4-2;1-6-5;1-4-6;1-6-4;1-2-6;1-6-2,0.35031984,0.33427474,,11540,holdout3,05R,202608101405,0,0,0,0,0,0,0,0,0,3-5-4-6-2,21663,0.20000000000000007,-0.19999999999999996,-0.19999999999999996,-0.6,0.3603781168831169,0.7517494675324676,0.7517494675324676,0.4016332987012987,0.4892087532467532,0.3980532077922078,0.7517494675324676,1-3-5;1-5-3;1-3-4;1-4-3;1-3-6;1-5-4;1-4-5;1-3-2;1-6-3;1-5-6;1-6-5;1-5-2;1-2-3;1-4-6;1-6-4;1-2-5;1-4-2;1-2-4;1-6-2;1-2-6,-0.4,0.5,2026-08,0,0.3063447964803542,HISTORICAL_TEST,0,0,0.575,1,1,14,2
1-3-4,6,6,2026-08-10,1,snapshot,same,1,0.4,1,1,1,1,1,逃げ,0.2674791298701299,0.05671055844155848,0.05671055844155848,-0.043758051948051935,2026-08,0.42666666666666664,0.8,0.38,0.6,0.46,1,0.7714857142857143,0.9285714285714285,0.5333333333333333,0.5,0.581824,0.19999999999999996,1.0,0.0,0.64,1,0.33000000000000007,1-6-3;1-3-6;1-6-4;1-4-6;1-6-5;1-3-4;1-4-3;1-6-2;1-5-6;1-3-5;1-5-3;1-3-2;1-2-6;1-4-5;1-5-4;1-2-3;1-4-2;1-2-4;1-5-2;1-2-5,1-6-3;1-3-6;1-6-4;1-4-6;1-3-4;1-6-5;1-4-3;1-6-2;1-3-5;1-5-6;1-3-2;1-5-3;1-2-6;1-4-5;1-2-3;1-5-4;1-4-2;1-2-4;1-5-2;1-2-5,1-3-6;1-6-3;1-6-4;1-3-4;1-4-6;1-4-3;1-6-5;1-3-5;1-6-2;1-5-6;1-3-2;1-5-3;1-2-6;1-2-3;1-4-5;1-5-4;1-4-2;1-2-4;1-5-2;1-2-5,1-3-6;1-6-3;1-3-4;1-6-4;1-4-6;1-4-3;1-3-5;1-6-5;1-3-2;1-6-2;1-5-6;1-5-3;1-2-6;1-2-3;1-4-5;1-5-4;1-4-2;1-2-4;1-2-5;1-5-2,1-3-6;1-6-3;1-3-4;1-6-4;1-4-3;1-4-6;1-3-5;1-3-2;1-6-5;1-6-2;1-5-3;1-5-6;1-2-3;1-2-6;1-4-5;1-4-2;1-5-4;1-2-4;1-2-5;1-5-2,1-3-6;1-6-3;1-3-4;1-4-3;1-6-4;1-4-6;1-3-5;1-3-2;1-2-3;1-6-5;1-5-3;1-6-2;1-2-6;1-5-6;1-4-5;1-2-4;1-4-2;1-5-4;1-2-5;1-5-2,0.59035755,0.599383,,1010,holdout3,06R,202608101406,6,6,5,5,4,4,3,3,3,6-3-4-5-2,21663,0.19999999999999996,-0.20000000000000007,-0.20000000000000007,0.4,0.3143448701298701,0.5251134415584415,0.5251134415584415,0.4690432857142857,0.448384,0.6255820519480519,0.6255820519480519,1-6-3;1-3-6;1-6-4;1-4-6;1-6-5;1-3-4;1-4-3;1-6-2;1-5-6;1-3-5;1-5-3;1-3-2;1-2-6;1-4-5;1-5-4;1-2-3;1-4-2;1-2-4;1-5-2;1-2-5,-0.4,0.5,2026-08,3,0.2509793809064829,HISTORICAL_TEST,0,0,0.575,1,1,14,1
