actual_combo,approved_A,approved_S,date,grade,head,head_hit,history_adjust_online,history_pct_online,invest6,kimarite,model,payout100,preview_comp,production_buy,race_code,ranked_others,return6,route_hit,score,ticket6_hit,tickets6,tilt,tilt_bonus,winner
1-2-3,1,1,2026-06-04,S,3,0,-0.8889,0.2778,600,逃げ,3まくり差し,1270,0.821,1,202606042103,5-1-6-4-2,0,0,80.9811,0,3-5-1;3-5-6;3-5-4;3-1-5;3-1-6;3-1-4,-0.5,-0.23,1
1-5-2,0,0,2026-06-04,B,3,0,-1.9259,0.0185,0,逃げ,3まくり差し,2980,0.329,0,202606042112,5-4-1-6-2,0,0,30.7441,0,3-5-4;3-5-1;3-5-6;3-4-5;3-4-1;3-4-6,-0.5,-0.23,1
3-1-5,1,1,2026-06-04,S,3,1,-0.5185,0.3704,600,差し,3まくり差し,4090,0.803,1,202606041002,1-4-6-2-5,0,0,79.7315,0,3-1-4;3-1-6;3-1-2;3-4-1;3-4-6;3-4-2,0,-0.05,3
1-4-5,0,0,2026-06-04,B,3,0,1.2593,0.8148,0,逃げ,3まくり差し,1890,0.463,0,202606041910,5-1-2-4-6,0,0,47.5093,0,3-5-1;3-5-2;3-5-4;3-1-5;3-1-2;3-1-4,0,-0.05,1
1-5-2,0,0,2026-06-04,B,3,0,-1.8519,0.037,0,逃げ,3まくり差し,13390,0.5,0,202606042012,6-4-2-1-5,0,0,48.0981,0,3-6-4;3-6-2;3-6-1;3-4-6;3-4-2;3-4-1,0,-0.05,1
3-1-4,0,0,2026-06-04,B,3,1,-0.8889,0.2778,0,まくり差し,3まくり差し,10650,0.293,0,202606042404,6-5-4-1-2,0,1,28.3611,0,3-6-5;3-6-4;3-6-1;3-5-6;3-5-4;3-5-1,0,-0.05,3
1-3-2,1,0,2026-06-04,A,3,0,-1.4074,0.1481,600,逃げ,3まくり差し,1020,0.597,1,202606042408,1-2-6-4-5,0,0,58.0626,0,3-1-2;3-1-6;3-1-4;3-2-1;3-2-6;3-2-4,-0.5,-0.23,1
6-1-2,0,0,2026-06-04,B,4,0,1.0476,0.7619,0,まくり差し,4カドまくり,10700,0.471,0,202606040501,1-3-6-2-5,0,0,48.1076,0,4-1-3;4-1-6;4-1-2;4-3-1;4-3-6;4-3-2,0,-0.04,6
4-2-6,0,0,2026-06-04,B,4,1,0.2857,0.5714,0,まくり,4カドまくり,980,0.537,0,202606040506,6-2-3-5-1,0,1,53.9457,1,4-6-2;4-6-3;4-6-5;4-2-6;4-2-3;4-2-5,0,-0.04,4
1-4-2,0,0,2026-06-04,B,4,0,-1.7143,0.0714,0,逃げ,4カドまくり,700,0.529,0,202606040910,1-5-2-3-6,0,0,51.1457,0,4-1-5;4-1-2;4-1-3;4-5-1;4-5-2;4-5-3,0,-0.04,1
1-4-2,1,1,2026-06-04,S,4,0,1.9048,0.9762,600,逃げ,4カドまくり,690,0.733,0,202606040912,2-5-1-6-3,0,0,78.2048,0,4-2-5;4-2-1;4-2-6;4-5-2;4-5-1;4-5-6,0.5,3.0,1
6-4-2,0,0,2026-06-04,B,4,0,0.2857,0.5714,0,差し,4カドまくり,42950,0.497,0,202606041007,2-6-5-3-1,0,0,49.9457,0,4-2-6;4-2-5;4-2-3;4-6-2;4-6-5;4-6-3,0,-0.04,6
1-5-4,0,0,2026-06-04,B,4,0,-0.7619,0.3095,0,逃げ,4カドまくり,5990,0.494,0,202606041306,1-2-6-5-3,0,0,48.5981,0,4-1-2;4-1-6;4-1-5;4-2-1;4-2-6;4-2-5,0,-0.04,1
3-2-1,0,0,2026-06-04,B,4,0,0.7619,0.6905,0,まくり,4カドまくり,11020,0.447,0,202606041908,3-1-2-6-5,0,0,45.4219,0,4-3-1;4-3-2;4-3-6;4-1-3;4-1-2;4-1-6,0,-0.04,3
3-2-5,0,0,2026-06-04,B,4,0,1.5238,0.881,0,まくり,4カドまくり,8320,0.327,0,202606042002,5-3-2-1-6,0,0,34.1838,0,4-5-3;4-5-2;4-5-1;4-3-5;4-3-2;4-3-1,0,-0.04,3
4-3-6,0,0,2026-06-04,B,4,1,-1.9048,0.0238,0,差し,4カドまくり,38660,0.145,0,202606042004,5-1-3-2-6,0,0,12.5552,0,4-5-1;4-5-3;4-5-2;4-1-5;4-1-3;4-1-2,0,-0.04,4
1-3-6,1,1,2026-06-04,S,4,0,0.4762,0.619,600,逃げ,4カドまくり,3840,0.975,0,202606042102,1-2-3-5-6,0,0,97.9362,0,4-1-2;4-1-3;4-1-5;4-2-1;4-2-3;4-2-5,0,-0.04,1
3-1-4,0,0,2026-06-04,B,4,0,-1.2381,0.1905,0,まくり差し,4カドまくり,10650,0.539,0,202606042404,6-5-1-3-2,0,0,52.6219,0,4-6-5;4-6-1;4-6-3;4-5-6;4-5-1;4-5-3,0,-0.04,3
3-5-1,0,0,2026-06-04,B,4,0,-0.2857,0.4286,0,抜き,4カドまくり,3960,0.467,0,202606042405,5-3-6-2-1,0,0,46.3743,0,4-5-3;4-5-6;4-5-2;4-3-5;4-3-6;4-3-2,0,-0.04,3
3-2-1,0,0,2026-06-05,B,3,1,-0.9867,0.2533,0,まくり差し,3まくり差し,3270,0.559,0,202606050306,6-1-2-5-4,0,1,54.8633,0,3-6-1;3-6-2;3-6-5;3-1-6;3-1-2;3-1-5,0,-0.05,3
3-1-4,1,0,2026-06-05,A,3,1,-0.08,0.48,600,まくり差し,3まくり,1680,0.612,1,202606050308,4-5-2-1-6,0,0,60.91,0,3-4-5;3-4-2;3-4-1;3-5-4;3-5-2;3-5-1,0,-0.21,3
3-1-5,0,0,2026-06-05,B,3,1,-0.88,0.28,0,まくり差し,3まくり差し,1110,0.407,0,202606050309,1-5-4-6-2,0,1,41.16,1,3-1-5;3-1-4;3-1-6;3-5-1;3-5-4;3-5-6,0.5,1.34,3
1-4-2,0,0,2026-06-05,B,3,0,-1.36,0.16,0,逃げ,3まくり差し,730,0.407,0,202606050707,1-4-2-6-5,0,0,39.11,0,3-1-4;3-1-2;3-1-6;3-4-1;3-4-2;3-4-6,-0.5,-0.23,1
1-4-5,0,0,2026-06-05,B,3,0,-0.32,0.42,0,逃げ,3まくり,1590,0.44767,0,202606050708,1-4-5-6-2,0,0,44.3967,0,3-1-4;3-1-5;3-1-6;3-4-1;3-4-5;3-4-6,-0.5,-0.05,1
1-6-2,1,1,2026-06-05,S,3,0,0.56,0.64,600,逃げ,3まくり,1890,0.80583,1,202606050709,6-2-1-4-5,0,0,81.0933,0,3-6-2;3-6-1;3-6-4;3-2-6;3-2-1;3-2-4,-0.5,-0.05,1
2-3-5,0,0,2026-06-05,B,3,0,-0.08,0.48,0,まくり,3まくり,3250,0.52833,0,202606050810,5-6-1-2-4,0,0,52.5433,0,3-5-6;3-5-1;3-5-2;3-6-5;3-6-1;3-6-2,0,-0.21,2
1-2-3,0,0,2026-06-05,B,3,0,-1.2,0.2,0,逃げ,3まくり,2020,0.52633,0,202606050811,6-1-4-5-2,0,0,51.2233,0,3-6-1;3-6-4;3-6-5;3-1-6;3-1-4;3-1-5,0,-0.21,1
5-1-2,0,0,2026-06-05,B,3,0,-1.04,0.24,0,まくり差し,3まくり,5530,0.50633,0,202606051007,5-6-1-2-4,0,0,49.3833,0,3-5-6;3-5-1;3-5-2;3-6-5;3-6-1;3-6-2,0,-0.21,5
4-3-5,1,0,2026-06-05,A,3,0,-0.9333,0.2667,600,まくり差し,3まくり差し,1620,0.679,1,202606051010,4-5-1-6-2,0,0,66.9167,0,3-4-5;3-4-1;3-4-6;3-5-4;3-5-1;3-5-6,0,-0.05,4
2-4-3,0,0,2026-06-05,B,3,0,-1.04,0.24,0,まくり,3まくり,5830,0.53967,0,202606051011,5-6-2-4-1,0,0,52.7167,0,3-5-6;3-5-2;3-5-4;3-6-5;3-6-2;3-6-4,0,-0.21,2
1-3-2,0,0,2026-06-05,B,3,0,-0.9867,0.2533,0,逃げ,3まくり差し,910,0.349,0,202606051301,5-1-4-6-2,0,0,33.8633,0,3-5-1;3-5-4;3-5-6;3-1-5;3-1-4;3-1-6,0,-0.05,1
5-4-6,0,0,2026-06-05,B,3,0,1.52,0.88,0,まくり差し,3まくり差し,21350,0.415,0,202606051706,6-5-4-2-1,0,0,42.79,0,3-6-5;3-6-4;3-6-2;3-5-6;3-5-4;3-5-2,-0.5,-0.23,5
3-1-5,1,1,2026-06-05,S,3,1,-0.1867,0.4533,600,まくり,3まくり差し,3330,0.695,1,202606051805,6-1-5-4-2,3330,0,69.2633,1,3-6-1;3-6-5;3-6-4;3-1-6;3-1-5;3-1-4,0,-0.05,3
3-1-5,1,1,2026-06-05,S,3,1,-0.32,0.42,600,まくり,3まくり,790,0.758,1,202606051807,5-2-1-6-4,0,1,75.27,0,3-5-2;3-5-1;3-5-6;3-2-5;3-2-1;3-2-6,0,-0.21,3
1-2-5,1,0,2026-06-05,A,3,0,-0.1867,0.4533,600,抜き,3まくり差し,7480,0.653,1,202606051809,4-5-1-6-2,0,0,65.0633,0,3-4-5;3-4-1;3-4-6;3-5-4;3-5-1;3-5-6,0,-0.05,1
3-1-4,1,1,2026-06-05,S,3,1,0.56,0.64,600,まくり差し,3まくり差し,2210,0.875,1,202606052004,5-1-2-4-6,2210,1,87.83,1,3-5-1;3-5-2;3-5-4;3-1-5;3-1-2;3-1-4,-0.5,-0.23,3
3-1-5,0,0,2026-06-05,B,3,1,-1.84,0.04,0,抜き,3まくり,1540,0.54967,0,202606052006,1-6-5-4-2,0,0,52.9167,1,3-1-6;3-1-5;3-1-4;3-6-1;3-6-5;3-6-4,0,-0.21,3
1-5-3,1,1,2026-06-05,S,3,0,1.0933,0.7733,600,逃げ,3まくり差し,5980,0.813,1,202606051005,1-6-4-5-2,0,0,82.1633,0,3-1-6;3-1-4;3-1-5;3-6-1;3-6-4;3-6-5,-0.5,-0.23,1
2-5-3,0,0,2026-06-05,B,3,0,0.56,0.64,0,差し,3まくり差し,14750,0.429,0,202606051303,1-6-2-5-4,0,0,43.41,0,3-1-6;3-1-2;3-1-5;3-6-1;3-6-2;3-6-5,0,-0.05,2
4-1-2,0,0,2026-06-05,B,3,0,0.24,0.56,0,まくり差し,3まくり差し,4650,0.321,0,202606051701,6-4-5-2-1,0,0,32.11,0,3-6-4;3-6-5;3-6-2;3-4-6;3-4-5;3-4-2,-0.5,-0.23,4
1-4-5,0,0,2026-06-05,B,3,0,0.1867,0.5467,0,逃げ,3まくり差し,2110,0.501,0,202606051705,4-5-1-6-2,0,0,50.0567,0,3-4-5;3-4-1;3-4-6;3-5-4;3-5-1;3-5-6,-0.5,-0.23,1
1-5-2,0,0,2026-06-05,B,4,0,0.2222,0.5556,0,逃げ,4カドまくり,23000,0.537,0,202606050103,3-5-6-2-1,0,0,52.7322,0,4-3-5;4-3-6;4-3-2;4-5-3;4-5-6;4-5-2,-0.5,-1.19,1
2-1-4,1,0,2026-06-05,A,4,0,0.2222,0.5556,600,差し,4カドまくり,1980,0.579,0,202606050104,2-6-3-5-1,0,0,56.9322,0,4-2-6;4-2-3;4-2-5;4-6-2;4-6-3;4-6-5,-0.5,-1.19,2
1-4-3,1,0,2026-06-05,A,4,0,0.2222,0.5556,600,逃げ,4カドまくり,2720,0.575,0,202606050111,1-6-5-3-2,0,0,57.6822,0,4-1-6;4-1-5;4-1-3;4-6-1;4-6-5;4-6-3,0,-0.04,1
2-5-4,0,0,2026-06-05,B,4,0,0.7407,0.6852,0,抜き,4カドまくり,8040,0.5,0,202606050305,2-5-3-6-1,0,0,50.7007,0,4-2-5;4-2-3;4-2-6;4-5-2;4-5-3;4-5-6,0,-0.04,2
3-4-1,1,0,2026-06-05,A,4,0,1.4074,0.8519,600,まくり差し,4カドまくり,26600,0.605,0,202606050710,6-1-2-3-5,0,0,60.7174,0,4-6-1;4-6-2;4-6-3;4-1-6;4-1-2;4-1-3,-0.5,-1.19,3
6-5-4,1,1,2026-06-05,S,4,0,2.0,1.0,600,まくり差し,4カドまくり,302410,0.687,0,202606050806,3-1-6-2-5,0,0,70.66,0,4-3-1;4-3-6;4-3-2;4-1-3;4-1-6;4-1-2,0,-0.04,6
1-2-4,1,0,2026-06-05,A,4,0,-2.0,0.0,600,抜き,4カドまくり,520,0.629,0,202606051306,1-2-6-5-3,0,0,60.86,0,4-1-2;4-1-6;4-1-5;4-2-1;4-2-6;4-2-5,0,-0.04,1
4-5-1,0,0,2026-06-05,B,4,1,0.2963,0.5741,0,まくり,4カドまくり,5590,0.532,0,202606051308,5-1-3-6-2,0,1,53.4563,1,4-5-1;4-5-3;4-5-6;4-1-5;4-1-3;4-1-6,0,-0.04,4
3-1-2,0,0,2026-06-05,B,4,0,-1.4074,0.1481,0,まくり差し,4カドまくり,5190,0.361,0,202606051902,1-6-2-3-5,0,0,33.5026,0,4-1-6;4-1-2;4-1-3;4-6-1;4-6-2;4-6-3,-0.5,-1.19,3
1-2-5,0,0,2026-06-05,B,4,0,1.5556,0.8889,0,逃げ,4カドまくり,2340,0.389,0,202606051905,1-6-2-5-3,0,0,40.4156,0,4-1-6;4-1-2;4-1-5;4-6-1;4-6-2;4-6-5,0,-0.04,1
1-4-3,0,0,2026-06-05,B,4,0,0.8889,0.7222,0,逃げ,4カドまくり,1180,0.429,0,202606051910,1-3-5-6-2,0,0,43.7489,0,4-1-3;4-1-5;4-1-6;4-3-1;4-3-5;4-3-6,0,-0.04,1
2-1-4,1,1,2026-06-05,S,4,0,1.5556,0.8889,600,差し,4カドまくり,3030,0.733,0,202606051912,1-6-2-5-3,0,0,74.8156,0,4-1-6;4-1-2;4-1-5;4-6-1;4-6-2;4-6-5,0,-0.04,2
2-5-4,0,0,2026-06-05,B,4,0,0.5926,0.6481,0,差し,4カドまくり,19800,0.269,0,202606052102,1-5-6-2-3,0,0,26.3026,0,4-1-5;4-1-6;4-1-2;4-5-1;4-5-6;4-5-2,-0.5,-1.19,2
3-4-5,0,0,2026-06-05,B,4,0,-2.0,0.0,0,差し,4カドまくり,6530,0.381,0,202606052107,5-2-1-3-6,0,0,36.06,0,4-5-2;4-5-1;4-5-3;4-2-5;4-2-1;4-2-3,0,-0.04,3
5-3-6,1,1,2026-06-06,S,3,0,-0.8454,0.2887,600,まくり差し,3まくり差し,36590,0.775,1,202606060101,4-5-6-1-2,0,0,76.6046,0,3-4-5;3-4-6;3-4-1;3-5-4;3-5-6;3-5-1,0,-0.05,5
5-2-3,0,0,2026-06-06,B,3,0,0.8454,0.7113,0,抜き,3まくり差し,4390,0.399,0,202606060103,5-1-4-6-2,0,0,40.5154,0,3-5-1;3-5-4;3-5-6;3-1-5;3-1-4;3-1-6,-0.5,-0.23,5
3-1-6,0,0,2026-06-06,B,3,1,-1.1765,0.2059,0,まくり差し,3まくり,840,0.47167,0,202606060107,6-1-2-4-5,0,0,45.9402,1,3-6-1;3-6-2;3-6-4;3-1-6;3-1-2;3-1-4,-0.5,-0.05,3
1-3-6,0,0,2026-06-06,B,3,0,-0.0619,0.4845,0,逃げ,3まくり差し,2820,0.505,0,202606060302,5-1-2-6-4,0,0,50.3881,0,3-5-1;3-5-2;3-5-6;3-1-5;3-1-2;3-1-6,0,-0.05,1
4-5-2,1,0,2026-06-06,A,3,0,-1.3814,0.1546,600,まくり,3まくり差し,4950,0.651,1,202606060704,5-2-4-1-6,0,0,63.4886,0,3-5-2;3-5-4;3-5-1;3-2-5;3-2-4;3-2-1,-0.5,-0.23,4
1-6-2,0,0,2026-06-06,B,3,0,-1.8235,0.0441,0,逃げ,3まくり,6490,0.483,0,202606060705,6-1-5-4-2,0,0,46.4265,0,3-6-1;3-6-5;3-6-4;3-1-6;3-1-5;3-1-4,-0.5,-0.05,1
1-3-2,0,0,2026-06-06,B,3,0,1.2577,0.8144,0,抜き,3まくり差し,780,0.357,0,202606061002,1-4-5-2-6,0,0,36.9077,0,3-1-4;3-1-5;3-1-2;3-4-1;3-4-5;3-4-2,0,-0.05,1
3-4-1,1,1,2026-06-06,S,3,1,-0.0588,0.4853,600,まくり差し,3まくり,2440,0.68367,1,202606061509,1-4-6-2-5,2440,0,68.0978,1,3-1-4;3-1-6;3-1-2;3-4-1;3-4-6;3-4-2,0,-0.21,3
1-4-3,0,0,2026-06-06,B,3,0,0.268,0.567,0,逃げ,3まくり差し,3610,0.217,0,202606061702,4-2-5-6-1,0,0,21.918,0,3-4-2;3-4-5;3-4-6;3-2-4;3-2-5;3-2-6,0,-0.05,1
1-2-3,1,1,2026-06-06,S,3,0,1.7526,0.9381,600,逃げ,3まくり差し,1350,0.701,1,202606061706,4-5-2-6-1,0,0,71.8026,0,3-4-5;3-4-2;3-4-6;3-5-4;3-5-2;3-5-6,0,-0.05,1
4-3-5,0,0,2026-06-06,B,3,0,-0.0619,0.4845,0,まくり差し,3まくり差し,12160,0.431,0,202606062406,5-1-4-6-2,0,0,44.3781,0,3-5-1;3-5-4;3-5-6;3-1-5;3-1-4;3-1-6,0.5,1.34,4
2-3-5,0,0,2026-06-06,B,3,0,-0.0619,0.4845,0,抜き,3まくり差し,4840,0.431,0,202606060605,6-4-5-2-1,0,0,42.9881,0,3-6-4;3-6-5;3-6-2;3-4-6;3-4-5;3-4-2,0,-0.05,2
6-1-2,0,0,2026-06-06,B,3,0,-0.0619,0.4845,0,まくり差し,3まくり差し,36010,0.399,0,202606060612,5-4-6-1-2,0,0,39.7881,0,3-5-4;3-5-6;3-5-1;3-4-5;3-4-6;3-4-1,0,-0.05,6
1-4-2,1,1,2026-06-06,S,3,0,0.7629,0.6907,600,逃げ,3まくり差し,1780,0.669,1,202606060711,1-6-4-2-5,0,0,67.6129,0,3-1-6;3-1-4;3-1-2;3-6-1;3-6-4;3-6-2,0,-0.05,1
1-2-3,1,1,2026-06-06,S,3,0,1.6289,0.9072,600,逃げ,3まくり差し,600,0.755,1,202606061004,2-1-6-5-4,0,0,76.8989,0,3-2-1;3-2-6;3-2-5;3-1-2;3-1-6;3-1-5,-0.5,-0.23,1
3-2-5,1,1,2026-06-06,S,3,1,1.9588,0.9897,600,まくり,3まくり差し,1580,0.811,1,202606061009,5-2-6-1-4,1580,0,82.8288,1,3-5-2;3-5-6;3-5-1;3-2-5;3-2-6;3-2-1,-0.5,-0.23,3
4-6-2,0,0,2026-06-06,B,3,0,0.268,0.567,0,まくり,3まくり差し,2890,0.4175,0,202606061705,6-4-1-2-5,0,0,41.968,0,3-6-4;3-6-1;3-6-2;3-4-6;3-4-1;3-4-2,0,-0.05,4
1-2-5,0,0,2026-06-06,B,3,0,-0.0619,0.4845,0,逃げ,3まくり差し,3760,0.539,0,202606061805,4-6-5-1-2,0,0,53.7881,0,3-4-6;3-4-5;3-4-1;3-6-4;3-6-5;3-6-1,0,-0.05,1
3-1-5,1,1,2026-06-06,S,3,1,0.5979,0.6495,600,まくり差し,3まくり差し,1260,0.883,1,202606062107,4-5-1-2-6,0,1,88.6679,0,3-4-5;3-4-1;3-4-2;3-5-4;3-5-1;3-5-2,-0.5,-0.23,3
5-1-3,0,0,2026-06-06,B,3,0,-0.0619,0.4845,0,まくり差し,3まくり差し,2920,0.407,0,202606062401,5-1-6-4-2,0,0,40.5881,0,3-5-1;3-5-6;3-5-4;3-1-5;3-1-6;3-1-4,0,-0.05,5
1-2-4,1,0,2026-06-06,A,4,0,0.1765,0.5441,600,逃げ,4カドまくり,1110,0.581,0,202606060111,2-1-6-5-3,0,0,57.0865,0,4-2-1;4-2-6;4-2-5;4-1-2;4-1-6;4-1-5,-0.5,-1.19,1
1-2-3,0,0,2026-06-06,B,4,0,1.0588,0.7647,0,,4カドまくり,6640,0.53,0,202606060307,2-6-3-1-5,0,0,54.0188,0,4-2-6;4-2-3;4-2-1;4-6-2;4-6-3;4-6-1,0,-0.04,0
1-2-5,1,1,2026-06-06,S,4,0,0.7059,0.6765,600,,4カドまくり,13890,0.73,0,202606060309,2-1-3-5-6,0,0,76.7059,0,4-2-1;4-2-3;4-2-5;4-1-2;4-1-3;4-1-5,0.5,3.0,0
1-4-5,1,0,2026-06-06,A,4,0,0.1176,0.5294,600,逃げ,4カドまくり,870,0.573,0,202606060608,6-1-5-2-3,0,0,57.3776,0,4-6-1;4-6-5;4-6-2;4-1-6;4-1-5;4-1-2,0,-0.04,1
4-1-5,0,0,2026-06-06,B,4,1,-1.4706,0.1324,0,まくり差し,4カドまくり,1050,0.505,0,202606060702,5-6-2-1-3,0,0,47.8394,0,4-5-6;4-5-2;4-5-1;4-6-5;4-6-2;4-6-1,-0.5,-1.19,4
1-4-5,1,0,2026-06-06,A,4,0,0.5294,0.6324,600,逃げ,4カドまくり,1360,0.635,0,202606060703,1-5-3-2-6,0,0,62.8394,0,4-1-5;4-1-3;4-1-2;4-5-1;4-5-3;4-5-2,-0.5,-1.19,1
3-4-2,0,0,2026-06-06,B,4,0,-1.1176,0.2206,0,まくり差し,4カドまくり,3240,0.305,0,202606060708,2-3-6-5-1,0,0,28.1924,0,4-2-3;4-2-6;4-2-5;4-3-2;4-3-6;4-3-5,-0.5,-1.19,3
2-3-1,1,0,2026-06-06,A,4,0,1.1765,0.7941,600,差し,4カドまくり,5710,0.633,0,202606060710,3-2-6-5-1,0,0,63.2865,0,4-3-2;4-3-6;4-3-5;4-2-3;4-2-6;4-2-5,-0.5,-1.19,2
1-2-3,1,1,2026-06-06,S,4,0,1.2941,0.8235,600,逃げ,4カドまくり,2510,0.671,0,202606060812,1-6-3-2-5,0,0,68.3541,0,4-1-6;4-1-3;4-1-2;4-6-1;4-6-3;4-6-2,0,-0.04,1
1-4-3,0,0,2026-06-06,B,4,0,-0.7059,0.3235,0,逃げ,4カドまくり,1470,0.429,0,202606061005,5-1-3-2-6,0,0,41.0041,0,4-5-1;4-5-3;4-5-2;4-1-5;4-1-3;4-1-2,-0.5,-1.19,1
5-3-1,1,1,2026-06-06,S,4,0,0.1176,0.5294,600,まくり差し,4カドまくり,186160,0.681,0,202606061506,2-1-3-5-6,0,0,68.1776,0,4-2-1;4-2-3;4-2-5;4-1-2;4-1-3;4-1-5,0,-0.04,5
1-2-6,0,0,2026-06-06,B,4,0,-1.1765,0.2059,0,逃げ,4カドまくり,750,0.309,0,202606061703,2-6-5-1-3,0,0,28.5335,0,4-2-6;4-2-5;4-2-1;4-6-2;4-6-5;4-6-1,-0.5,-1.19,1
1-4-6,0,0,2026-06-06,B,4,0,-0.5294,0.3676,0,逃げ,4カドまくり,810,0.475,0,202606061711,1-5-3-2-6,0,0,46.9306,0,4-1-5;4-1-3;4-1-2;4-5-1;4-5-3;4-5-2,0,-0.04,1
1-3-4,0,0,2026-06-06,B,4,0,-0.6471,0.3382,0,逃げ,4カドまくり,3470,0.455,0,202606061802,1-6-2-3-5,0,0,43.6629,0,4-1-6;4-1-2;4-1-3;4-6-1;4-6-2;4-6-3,-0.5,-1.19,1
1-5-2,0,0,2026-06-06,B,4,0,-1.0588,0.2353,0,逃げ,4カドまくり,5710,0.498,0,202606061807,6-2-1-5-3,0,0,48.7012,0,4-6-2;4-6-1;4-6-5;4-2-6;4-2-1;4-2-5,0,-0.04,1
1-4-6,0,0,2026-06-06,B,4,0,0.4706,0.6176,0,逃げ,4カドまくり,1710,0.296,0,202606061810,6-1-2-5-3,0,0,28.8806,0,4-6-1;4-6-2;4-6-5;4-1-6;4-1-2;4-1-5,-0.5,-1.19,1
1-3-2,1,0,2026-06-06,A,4,0,1.8235,0.9559,600,逃げ,4カドまくり,1050,0.565,0,202606061812,1-2-6-5-3,0,0,57.1335,0,4-1-2;4-1-6;4-1-5;4-2-1;4-2-6;4-2-5,-0.5,-1.19,1
1-4-3,1,1,2026-06-06,S,4,0,-1.0,0.25,600,逃げ,4カドまくり,720,0.787,0,202606062110,1-6-3-5-2,0,0,77.66,0,4-1-6;4-1-3;4-1-5;4-6-1;4-6-3;4-6-5,0,-0.04,1
3-2-4,0,0,2026-06-06,B,4,0,-1.0,0.25,0,まくり差し,4カドまくり,40680,0.449,0,202606062111,2-6-1-3-5,0,0,42.71,0,4-2-6;4-2-1;4-2-3;4-6-2;4-6-1;4-6-3,-0.5,-1.19,3
4-2-5,1,0,2026-06-06,A,4,1,0.1176,0.5294,600,差し,4カドまくり,2010,0.623,0,202606062402,5-2-3-1-6,2010,0,62.3776,1,4-5-2;4-5-3;4-5-1;4-2-5;4-2-3;4-2-1,0,-0.04,4
2-1-3,0,0,2026-06-06,B,4,0,0.1176,0.5294,0,差し,4カドまくり,6180,0.431,0,202606062404,1-6-2-3-5,0,0,43.1776,0,4-1-6;4-1-2;4-1-3;4-6-1;4-6-2;4-6-3,0,-0.04,2
3-5-4,0,0,2026-06-07,B,3,1,-1.0886,0.2278,0,まくり差し,3まくり,4130,0.53967,0,202606070101,2-1-4-5-6,0,0,52.8281,0,3-2-1;3-2-4;3-2-5;3-1-2;3-1-4;3-1-5,-0.5,-0.05,3
3-1-4,0,0,2026-06-07,B,3,1,-1.8632,0.0342,0,まくり差し,3まくり差し,13660,0.439,0,202606070102,4-5-6-2-1,0,1,41.8068,0,3-4-5;3-4-6;3-4-2;3-5-4;3-5-6;3-5-2,-0.5,-0.23,3
1-3-2,0,0,2026-06-07,B,3,0,-0.9873,0.2532,0,逃げ,3まくり,780,0.43833,0,202606070109,5-1-2-6-4,0,0,42.796,0,3-5-1;3-5-2;3-5-6;3-1-5;3-1-2;3-1-6,-0.5,-0.05,1
2-4-3,1,0,2026-06-07,A,3,0,0.0759,0.519,600,まくり,3まくり,2040,0.668,1,202606070305,2-4-6-5-1,0,0,66.6659,0,3-2-4;3-2-6;3-2-5;3-4-2;3-4-6;3-4-5,0,-0.21,2
1-3-4,0,0,2026-06-07,B,3,0,-0.0513,0.4872,0,逃げ,3まくり差し,1590,0.501,0,202606070509,5-1-6-4-2,0,0,49.9987,0,3-5-1;3-5-6;3-5-4;3-1-5;3-1-6;3-1-4,0,-0.05,1
1-2-5,0,0,2026-06-07,B,3,0,-0.0513,0.4872,0,逃げ,3まくり差し,1070,0.437,0,202606070510,1-5-6-2-4,0,0,43.5987,0,3-1-5;3-1-6;3-1-2;3-5-1;3-5-6;3-5-2,0,-0.05,1
1-3-4,1,1,2026-06-07,S,3,0,-0.7342,0.3165,600,抜き,3まくり,920,0.773,1,202606070609,1-2-5-4-6,0,0,76.3558,0,3-1-2;3-1-5;3-1-4;3-2-1;3-2-5;3-2-4,0,-0.21,1
3-1-5,1,0,2026-06-07,A,3,1,-1.3924,0.1519,600,まくり差し,3まくり,2980,0.57167,1,202606070705,1-5-4-2-6,2980,0,55.7243,1,3-1-5;3-1-4;3-1-2;3-5-1;3-5-4;3-5-2,-0.5,-0.05,3
1-3-4,1,1,2026-06-07,S,3,0,0.0253,0.5063,600,逃げ,3まくり,810,0.729,1,202606070909,1-5-4-6-2,0,0,72.7153,0,3-1-5;3-1-4;3-1-6;3-5-1;3-5-4;3-5-6,0,-0.21,1
1-3-5,0,0,2026-06-07,B,3,0,-1.7265,0.0684,0,逃げ,3まくり差し,550,0.535,0,202606071003,5-1-6-4-2,0,0,51.7235,0,3-5-1;3-5-6;3-5-4;3-1-5;3-1-6;3-1-4,0,-0.05,1
2-3-5,1,1,2026-06-07,S,3,0,1.6239,0.906,600,恵まれ,3まくり差し,2190,0.891,1,202606071006,5-4-6-1-2,0,0,92.0639,0,3-5-4;3-5-6;3-5-1;3-4-5;3-4-6;3-4-1,0.5,1.34,2
4-1-6,1,1,2026-06-07,S,3,0,0.5299,0.6325,600,まくり,3まくり差し,35970,0.791,1,202606071502,4-2-6-5-1,0,0,79.3999,0,3-4-2;3-4-6;3-4-5;3-2-4;3-2-6;3-2-5,-0.5,-0.23,4
