feature,category,n,overall_head_rate,direction,auc_oriented,std_mean_diff,top10_n,top10_head_rate,top10_lift_pt,top20_n,top20_head_rate,top20_lift_pt,month_direction_good,month_direction_seen,month_consistency,month_direction_detail,oof_n,base_oof_auc,plus_feature_oof_auc,delta_oof_auc,delta_logloss,incremental_months_positive,incremental_months_seen,incremental_month_floor_auc_delta,incremental_month_mean_auc_delta,importance_score
b6_vh_delta_straight,その他,592,0.23817567567567569,low,0.5073123555220078,0.024910672781839407,104,0.23076923076923078,-0.7406444906444903,139,0.2517985611510791,1.3622885475403441,3,5,0.6,2026-02:-;2026-03:+;2026-04:+;2026-05:-;2026-06:+,,,,,,,,,,4.00369326170885
b6_gh_p12_turn,その他,592,0.23817567567567569,high,0.5099621015552515,0.02636562598295247,65,0.2153846153846154,-2.2791060291060288,121,0.19008264462809918,-4.80930310475765,3,5,0.6,2026-02:-;2026-03:-;2026-04:+;2026-05:+;2026-06:+,,,,,,,,,,3.9962101555251457
b4_gh_p1_display,4号艇_過去展示機力,592,0.23817567567567569,low,0.5128555927725622,0.04368027815685564,68,0.3235294117647059,8.535373608903022,151,0.271523178807947,3.3347503132271332,2,5,0.4,2026-02:-;2026-03:-;2026-04:-;2026-05:+;2026-06:+,,,,,,,,,,3.9525093399016473
b3_gh_p2_turn,その他,592,0.23817567567567569,high,0.5066361592049189,0.04661528513577397,68,0.3088235294117647,7.0647853736089035,123,0.25203252032520324,1.3856844649527549,3,5,0.6,2026-02:+;2026-03:+;2026-04:+;2026-05:-;2026-06:-,,,,,,,,,,3.94075281348244
b6_gh_delta_overall,その他,592,0.23817567567567569,low,0.5165982607601705,0.04580541047818927,60,0.2833333333333333,4.515765765765764,119,0.25210084033613445,1.3925164660458762,2,5,0.4,2026-02:-;2026-03:+;2026-04:+;2026-05:-;2026-06:-,,,,,,,,,,3.938329369226221
rel_vh_p12_display_4v2,4号艇vs他艇_過去展示差,592,0.23817567567567569,high,0.5093645327168939,0.02664694763281304,61,0.22950819672131148,-0.8667478954364205,124,0.21774193548387097,-2.0433740191804715,3,5,0.6,2026-02:+;2026-03:+;2026-04:+;2026-05:-;2026-06:-,,,,,,,,,,3.936453271689386
b5_gh_delta_display,その他,592,0.23817567567567569,high,0.5082008460316711,0.03514401386305412,88,0.2727272727272727,3.4551597051597023,133,0.2932330827067669,5.5057407031091214,2,5,0.4,2026-02:-;2026-03:+;2026-04:-;2026-05:+;2026-06:-,,,,,,,,,,3.9212327437889396
b5_gh_delta_overall,その他,592,0.23817567567567569,low,0.5168184177006181,0.06602439221566579,60,0.26666666666666666,2.8490990990990976,120,0.25,1.1824324324324316,2,5,0.4,2026-02:-;2026-03:+;2026-04:-;2026-05:-;2026-06:+,,,,,,,,,,3.9183282565482958
b6_pl_frame_p2,その他,592,0.23817567567567569,low,0.5163073390888648,0.041694188695695425,60,0.2,-3.8175675675675675,119,0.25210084033613445,1.3925164660458762,2,5,0.4,2026-02:-;2026-03:+;2026-04:-;2026-05:+;2026-06:-,,,,,,,,,,3.909237202095659
b3_gh_p1_overall,その他,592,0.23817567567567569,low,0.5089084933402526,0.029735062293215393,63,0.2698412698412698,3.166559416559414,120,0.225,-1.317567567567568,3,5,0.6,2026-02:+;2026-03:-;2026-04:-;2026-05:+;2026-06:+,,,,,,,,,,3.8908493340252566
b5_vh_delta_display,その他,592,0.23817567567567569,high,0.5074067084964854,0.05547476792868209,74,0.2972972972972973,5.912162162162163,139,0.2446043165467626,0.642864087108691,3,5,0.6,2026-02:-;2026-03:+;2026-04:-;2026-05:+;2026-06:+,,,,,,,,,,3.8692436670702772
b4_pl_frame_win,4号艇_選手力,592,0.23817567567567569,high,0.5075561007060748,0.030445255411136362,60,0.2833333333333333,4.515765765765764,119,0.24369747899159663,0.5521803315920948,3,5,0.6,2026-02:+;2026-03:-;2026-04:-;2026-05:+;2026-06:+,,,,,,,,,,3.8660461369259007
st_bias1_v90,ST攻撃力_壁,592,0.23817567567567569,high,0.5103866899404004,0.05093287593102132,60,0.3,6.182432432432431,119,0.2773109243697479,3.913524869407223,2,5,0.4,2026-02:+;2026-03:+;2026-04:-;2026-05:-;2026-06:-,,,,,,,,,,3.821373967921482
st_raw_strength_b5,ST攻撃力_壁,592,0.23817567567567569,low,0.5080750420657011,0.028426681676168332,88,0.22727272727272727,-1.090294840294842,197,0.22842639593908629,-0.97492797365894,3,5,0.6,2026-02:+;2026-03:-;2026-04:+;2026-05:-;2026-06:+,,,,,,,,,,3.807504206570109
rel_vh_delta_turn_4v5,4号艇vs他艇_過去展示差,592,0.23817567567567569,low,0.5080278655784624,0.018855020476082007,71,0.2535211267605634,1.5345451084887691,122,0.23770491803278687,-0.04707576428888138,3,5,0.6,2026-02:+;2026-03:+;2026-04:-;2026-05:-;2026-06:+,,,,,,,,,,3.8027865578462356
b1_gh_p2_straight,1号艇_過去展示機力,592,0.23817567567567569,high,0.5070607475900677,0.019410587412675078,68,0.2647058823529412,2.6530206677265493,147,0.23809523809523808,-0.00804375804376034,3,5,0.6,2026-02:+;2026-03:-;2026-04:+;2026-05:-;2026-06:+,,,,,,,,,,3.7060747590067695
rel_vh_delta_display_4v2,4号艇vs他艇_過去展示差,592,0.23817567567567569,high,0.5070607475900677,0.05336723841847114,60,0.25,1.1824324324324316,132,0.20454545454545456,-3.3630221130221125,3,5,0.6,2026-02:+;2026-03:+;2026-04:+;2026-05:-;2026-06:-,,,,,,,,,,3.7060747590067695
rel_pl_frame_win_4v6,4号艇vs他艇_選手力差,592,0.23817567567567569,high,0.5123995533959208,0.030785534545528796,60,0.26666666666666666,2.8490990990990976,119,0.2605042016806723,2.23285260049966,2,5,0.4,2026-02:-;2026-03:-;2026-04:-;2026-05:+;2026-06:+,,,,,,,,,,3.6865258596920123
b6_pl_recent_p2,その他,592,0.23817567567567569,high,0.5160557311569247,0.06500554789966986,63,0.2222222222222222,-1.5953453453453474,128,0.2109375,-2.7238175675675684,2,5,0.4,2026-02:+;2026-03:-;2026-04:-;2026-05:-;2026-06:+,,,,,,,,,,3.6055731156924713
b3_vh_p2_display,その他,592,0.23817567567567569,high,0.5015410985831328,0.019649112270931912,117,0.2564102564102564,1.8234580734580703,119,0.2605042016806723,2.23285260049966,3,5,0.6,2026-02:-;2026-03:+;2026-04:+;2026-05:+;2026-06:-,,,,,,,,,,3.60068037841321
st_corr_strength_b5,ST攻撃力_壁,592,0.23817567567567569,low,0.5057476686952556,0.022518594150443185,92,0.21739130434782608,-2.0784371327849605,204,0.22058823529411764,-1.7587440381558044,3,5,0.6,2026-02:+;2026-03:-;2026-04:+;2026-05:-;2026-06:+,,,,,,,,,,3.574766869525556
b6_pl_frame_win,その他,592,0.23817567567567569,high,0.5156861820068878,-0.008285530971343933,61,0.2459016393442623,0.7725963668586605,120,0.20833333333333334,-2.9842342342342345,2,5,0.4,2026-02:+;2026-03:-;2026-04:+;2026-05:-;2026-06:-,,,,,,,,,,3.568618200688776
rank_b3_v93,相手構成_v93,592,0.23817567567567569,high,0.5133194948970766,0.034555691024634703,256,0.25,1.1824324324324316,256,0.25,1.1824324324324316,2,5,0.4,2026-02:-;2026-03:-;2026-04:-;2026-05:+;2026-06:+,,,,,,,,,,3.5684359761941487
b1_vh_p2_display,1号艇_過去展示機力,592,0.23817567567567569,high,0.50533094305798,-0.01187921221739829,82,0.21951219512195122,-1.8663480553724465,153,0.23529411764705882,-0.2881558028616865,3,5,0.6,2026-02:+;2026-03:-;2026-04:-;2026-05:+;2026-06:+,,,,,,,,,,3.5330943057979987
b3_vh_p2_overall,その他,592,0.23817567567567569,high,0.5051500998568981,0.033141163601784464,62,0.3064516129032258,6.8275937227550125,119,0.23529411764705882,-0.2881558028616865,3,5,0.6,2026-02:+;2026-03:+;2026-04:+;2026-05:-;2026-06:-,,,,,,,,,,3.515009985689807
opp_motor_b1_v93,相手構成_v93,592,0.23817567567567569,low,0.505087197873913,-0.028885268941521144,60,0.13333333333333333,-10.484234234234236,119,0.21008403361344538,-2.8091642062230306,3,5,0.6,2026-02:+;2026-03:+;2026-04:-;2026-05:+;2026-06:-,,,,,,,,,,3.5087197873912985
opp_local_b6_v93,相手構成_v93,592,0.23817567567567569,low,0.5045997075057791,0.01366054535079582,158,0.22784810126582278,-1.0327574409852907,158,0.22784810126582278,-1.0327574409852907,3,5,0.6,2026-02:-;2026-03:+;2026-04:+;2026-05:+;2026-06:-,,,,,,,,,,3.4599707505779094
b2_vh_delta_straight,その他,592,0.23817567567567569,high,0.5015489613310059,0.005933773102280395,85,0.23529411764705882,-0.2881558028616865,119,0.25210084033613445,1.3925164660458762,3,5,0.6,2026-02:+;2026-03:-;2026-04:-;2026-05:+;2026-06:+,,,,,,,,,,3.433399426309766
rel_st_raw_rank_4v5,ST攻撃力_壁,592,0.23817567567567569,low,0.514145083423755,0.04882859117588717,102,0.16666666666666666,-7.150900900900902,176,0.23863636363636365,0.0460687960687961,2,5,0.4,2026-02:+;2026-03:-;2026-04:-;2026-05:+;2026-06:-,,,,,,,,,,3.423722101589257
b5_gh_delta_straight,その他,592,0.23817567567567569,high,0.5004167256372757,-0.017811696415409188,75,0.16,-7.817567567567568,129,0.2558139534883721,1.763827781269642,3,5,0.6,2026-02:+;2026-03:-;2026-04:+;2026-05:+;2026-06:-,,,,,,,,,,3.394438119981497
rel_vh_delta_display_4v6,4号艇vs他艇_過去展示差,592,0.23817567567567569,low,0.507501061470963,0.04477966836852393,79,0.22784810126582278,-1.0327574409852907,126,0.2698412698412698,3.166559416559414,2,5,0.4,2026-02:-;2026-03:-;2026-04:-;2026-05:+;2026-06:+,,,,,,,,,,3.3834180304081793
st_raw_b4,ST攻撃力_壁,537,0.2383612662942272,high,0.5137817084352079,0.033479561570197845,66,0.21212121212121213,-2.6240054173015057,110,0.21818181818181817,-2.0179448112409015,2,5,0.4,2026-02:-;2026-03:+;2026-04:+;2026-05:-;2026-06:-,,,,,,,,,,3.3781708435207873
b4_pl_frame_races,4号艇_選手力,592,0.23817567567567569,low,0.510048591781856,0.04598544796651496,60,0.25,1.1824324324324316,133,0.2556390977443609,1.7463422068685204,2,5,0.4,2026-02:+;2026-03:-;2026-04:-;2026-05:+;2026-06:-,,,,,,,,,,3.354127619559306
rel_st_corr_strength_4v3,ST攻撃力_壁,592,0.23817567567567569,high,0.50037741189791,-0.017279788954465514,72,0.2638888888888889,2.571321321321321,142,0.2535211267605634,1.5345451084887691,3,5,0.6,2026-02:+;2026-03:-;2026-04:-;2026-05:+;2026-06:+,,,,,,,,,,3.34465021148875
attack4_corr_strength_edge3,ST攻撃力_壁,592,0.23817567567567569,high,0.50037741189791,-0.017279788954465514,72,0.2638888888888889,2.571321321321321,142,0.2535211267605634,1.5345451084887691,3,5,0.6,2026-02:+;2026-03:-;2026-04:-;2026-05:+;2026-06:+,,,,,,,,,,3.34465021148875
opp_motor_b3_v93,相手構成_v93,592,0.23817567567567569,low,0.5130521614693904,0.026433798677251895,60,0.21666666666666667,-2.150900900900901,119,0.21008403361344538,-2.8091642062230306,2,5,0.4,2026-02:-;2026-03:-;2026-04:-;2026-05:+;2026-06:+,,,,,,,,,,3.3052161469390366
opp_score_b6_v93,相手構成_v93,592,0.23817567567567569,high,0.5128870437640546,0.030599916204693087,60,0.21666666666666667,-2.150900900900901,119,0.226890756302521,-1.1284919373154678,2,5,0.4,2026-02:+;2026-03:-;2026-04:-;2026-05:-;2026-06:+,,,,,,,,,,3.2887043764054584
rel_pl_all_p2_4v6,4号艇vs他艇_選手力差,592,0.23817567567567569,high,0.5028541774779449,0.00802259633857654,60,0.21666666666666667,-2.150900900900901,119,0.21008403361344538,-2.8091642062230306,3,5,0.6,2026-02:-;2026-03:+;2026-04:+;2026-05:+;2026-06:-,,,,,,,,,,3.285417747794492
b6_gh_p1_display,その他,592,0.23817567567567569,high,0.5027519617555944,0.016480251808527673,84,0.23809523809523808,-0.00804375804376034,168,0.23809523809523808,-0.00804375804376034,3,5,0.6,2026-02:+;2026-03:-;2026-04:+;2026-05:+;2026-06:-,,,,,,,,,,3.2751961755594445
rel_vh_p12_display_4v6,4号艇vs他艇_過去展示差,592,0.23817567567567569,high,0.51166831784372,-0.004355205456297921,60,0.21666666666666667,-2.150900900900901,136,0.2426470588235294,0.44713831478537247,2,5,0.4,2026-02:-;2026-03:+;2026-04:-;2026-05:-;2026-06:+,,,,,,,,,,3.256259447329077
b6_pl_all_win,その他,592,0.23817567567567569,high,0.502547530310893,0.008800963608164725,60,0.23333333333333334,-0.48423423423423484,119,0.2184873949579832,-1.968828071769249,3,5,0.6,2026-02:+;2026-03:-;2026-04:+;2026-05:-;2026-06:+,,,,,,,,,,3.2547530310893054
b1_vh_p2_straight,1号艇_過去展示機力,592,0.23817567567567569,low,0.5089792580711107,0.02060449710611106,72,0.19444444444444445,-4.373123123123124,141,0.2553191489361702,1.7143473260494506,2,5,0.4,2026-02:-;2026-03:+;2026-04:-;2026-05:+;2026-06:-,,,,,,,,,,3.2407952723209563
rel_vh_p12_straight_4v3,4号艇vs他艇_過去展示差,592,0.23817567567567569,low,0.5023981381013036,-0.03731636024619674,61,0.14754098360655737,-9.063469206911831,120,0.2,-3.8175675675675675,3,5,0.6,2026-02:+;2026-03:-;2026-04:+;2026-05:-;2026-06:+,,,,,,,,,,3.2398138101303626
rel_vh_p12_turn_4v3,4号艇vs他艇_過去展示差,592,0.23817567567567569,high,0.5093959837083863,0.026395640200759463,60,0.26666666666666666,2.8490990990990976,119,0.25210084033613445,1.3925164660458762,2,5,0.4,2026-02:+;2026-03:-;2026-04:-;2026-05:+;2026-06:-,,,,,,,,,,3.21810166404781
rel_vh_p12_straight_4v2,4号艇vs他艇_過去展示差,592,0.23817567567567569,low,0.5010142944756333,0.023668300257432398,63,0.2698412698412698,3.166559416559414,119,0.226890756302521,-1.1284919373154678,3,5,0.6,2026-02:-;2026-03:+;2026-04:-;2026-05:+;2026-06:+,,,,,,,,,,3.101429447563328
rel_vh_p12_straight_4v6,4号艇vs他艇_過去展示差,592,0.23817567567567569,high,0.5002516079319401,-0.02543537704346493,69,0.17391304347826086,-6.426263219741482,120,0.24166666666666667,0.3490990990990983,3,5,0.6,2026-02:+;2026-03:-;2026-04:+;2026-05:+;2026-06:-,,,,,,,,,,3.094980613013832
b4_vh_p1_turn,4号艇_過去展示機力,592,0.23817567567567569,high,0.5005975688383577,0.005722014701589586,79,0.20253164556962025,-3.5644030106055435,123,0.22764227642276422,-1.0533399252911468,3,5,0.6,2026-02:+;2026-03:-;2026-04:+;2026-05:+;2026-06:-,,,,,,,,,,3.059756883835771
st_bias3_v90,ST攻撃力_壁,592,0.23817567567567569,low,0.5004324511330218,0.02144112979843251,62,0.24193548387096775,0.37598081952920637,122,0.23770491803278687,-0.04707576428888138,3,5,0.6,2026-02:+;2026-03:-;2026-04:+;2026-05:+;2026-06:-,,,,,,,,,,3.0432451133021816
b5_pl_frame_win,その他,592,0.23817567567567569,high,0.5000393137393657,0.03198170635408374,67,0.22388059701492538,-1.4295078660750304,124,0.23387096774193547,-0.4304707933740215,3,5,0.6,2026-02:-;2026-03:-;2026-04:+;2026-05:+;2026-06:+,,,,,,,,,,3.003931373936572
rel_st_raw_strength_4v5,ST攻撃力_壁,592,0.23817567567567569,high,0.5100092780424903,0.049271732932928074,69,0.15942028985507245,-7.875538582060323,157,0.2229299363057325,-1.5245739369943196,2,5,0.4,2026-02:+;2026-03:-;2026-04:-;2026-05:+;2026-06:-,,,,,,,,,,3.00092780424903
rel_vh_delta_turn_4v6,4号艇vs他艇_過去展示差,592,0.23817567567567569,high,0.5068720416411127,0.02246685026444968,64,0.265625,2.7449324324324316,125,0.248,0.9824324324324313,2,5,0.4,2026-02:-;2026-03:+;2026-04:-;2026-05:+;2026-06:-,,,,,,,,,,2.883690650597752
st_bias5_v90,ST攻撃力_壁,592,0.23817567567567569,low,0.5083581009891336,0.032284454746612457,61,0.2786885245901639,4.051284891448822,124,0.21774193548387097,-2.0433740191804715,2,5,0.4,2026-02:-;2026-03:+;2026-04:+;2026-05:-;2026-06:-,,,,,,,,,,2.835810098913359
b5_pl_frame_p2,その他,592,0.23817567567567569,low,0.513468887106666,0.01167577707570178,68,0.29411764705882354,5.594197138314786,123,0.2601626016260163,2.19869259503406,1,5,0.2,2026-02:-;2026-03:+;2026-04:-;2026-05:-;2026-06:-,,,,,,,,,,2.786627229673417
opp_national_b6_v93,相手構成_v93,592,0.23817567567567569,high,0.5077919831422686,0.0289885164319031,63,0.1746031746031746,-6.357250107250109,119,0.23529411764705882,-0.2881558028616865,2,5,0.4,2026-02:+;2026-03:-;2026-04:-;2026-05:-;2026-06:+,,,,,,,,,,2.779198314226859
b3_gh_p12_overall,その他,592,0.23817567567567569,low,0.5077133556635374,0.0018445608360925752,60,0.26666666666666666,2.8490990990990976,119,0.23529411764705882,-0.2881558028616865,2,5,0.4,2026-02:-;2026-03:-;2026-04:-;2026-05:+;2026-06:+,,,,,,,,,,2.771335566353737
opp_nst_b5_v93,相手構成_v93,592,0.23817567567567569,low,0.507383120252866,-0.011195244442887902,63,0.23809523809523808,-0.00804375804376034,196,0.23979591836734693,0.1620242691671242,2,5,0.4,2026-02:+;2026-03:-;2026-04:-;2026-05:+;2026-06:-,,,,,,,,,,2.7707168791200276
b5_vh_delta_straight,その他,592,0.23817567567567569,high,0.5073044927741347,-0.0465737347637936,88,0.2159090909090909,-2.2266584766584776,122,0.22950819672131148,-0.8667478954364205,2,5,0.4,2026-02:-;2026-03:-;2026-04:-;2026-05:+;2026-06:+,,,,,,,,,,2.7304492774134697
st_bias4_v90,ST攻撃力_壁,592,0.23817567567567569,low,0.5153244956047238,0.030779165811987277,62,0.24193548387096775,0.37598081952920637,121,0.24793388429752067,0.9758208621844983,1,5,0.2,2026-02:-;2026-03:+;2026-04:-;2026-05:-;2026-06:-,,,,,,,,,,2.7276137329092816
b1_gh_p2_display,1号艇_過去展示機力,592,0.23817567567567569,high,0.5070057083549558,-0.005596498597926632,88,0.2159090909090909,-2.2266584766584776,165,0.23636363636363636,-0.18120393120393263,2,5,0.4,2026-02:+;2026-03:-;2026-04:-;2026-05:-;2026-06:+,,,,,,,,,,2.700570835495584
b1_gh_p12_display,1号艇_過去展示機力,592,0.23817567567567569,high,0.5052051390920098,-0.0003461460642229437,64,0.171875,-6.630067567567568,138,0.2463768115942029,0.8201135918527225,2,5,0.4,2026-02:+;2026-03:-;2026-04:-;2026-05:+;2026-06:-,,,,,,,,,,2.684536627571526
b3_vh_p1_overall,その他,592,0.23817567567567569,low,0.5057004922080168,0.014309456495405312,62,0.27419354838709675,3.601787271142107,120,0.24166666666666667,0.3490990990990983,2,5,0.4,2026-02:-;2026-03:-;2026-04:-;2026-05:+;2026-06:+,,,,,,,,,,2.6398690406215026
b3_vh_p12_straight,その他,592,0.23817567567567569,high,0.5063845512729789,0.043708182214421284,73,0.273972602739726,3.579692706405033,129,0.20930232558139536,-2.887335009428033,2,5,0.4,2026-02:+;2026-03:-;2026-04:+;2026-05:-;2026-06:-,,,,,,,,,,2.638455127297888
b3_gh_p12_turn,その他,592,0.23817567567567569,low,0.505779119686748,-0.0001950822522102861,60,0.23333333333333334,-0.48423423423423484,125,0.24,0.18243243243243057,2,5,0.4,2026-02:-;2026-03:-;2026-04:-;2026-05:+;2026-06:+,,,,,,,,,,2.614398455161291
b1_gh_p2_overall,1号艇_過去展示機力,592,0.23817567567567569,high,0.5059599628878301,-0.012967511026570422,60,0.23333333333333334,-0.48423423423423484,120,0.225,-1.317567567567568,2,5,0.4,2026-02:+;2026-03:-;2026-04:-;2026-05:-;2026-06:+,,,,,,,,,,2.5959962887830073
b1_vh_p1_display,1号艇_過去展示機力,592,0.23817567567567569,high,0.5036561777610039,0.01684609814670272,64,0.25,1.1824324324324316,145,0.2482758620689655,1.0100186393289827,2,5,0.4,2026-02:+;2026-03:-;2026-04:-;2026-05:+;2026-06:-,,,,,,,,,,2.5676215039661874
rel_st_corr_rank_4v3,ST攻撃力_壁,592,0.23817567567567569,high,0.5006447453255964,0.015786711935563642,78,0.2692307692307692,3.105509355509353,119,0.2605042016806723,2.23285260049966,2,5,0.4,2026-02:-;2026-03:+;2026-04:+;2026-05:-;2026-06:-,,,,,,,,,,2.511045052659576
b2_gh_p12_display,その他,592,0.23817567567567569,high,0.5004324511330219,0.0155957614827765,63,0.2857142857142857,4.753861003861001,119,0.2605042016806723,2.23285260049966,2,5,0.4,2026-02:-;2026-03:-;2026-04:+;2026-05:-;2026-06:+,,,,,,,,,,2.4898156334021246
b1_gh_p2_turn,1号艇_過去展示機力,592,0.23817567567567569,high,0.5048434526898461,-0.02036328882061505,75,0.18666666666666668,-5.150900900900901,119,0.23529411764705882,-0.2881558028616865,2,5,0.4,2026-02:+;2026-03:-;2026-04:-;2026-05:-;2026-06:+,,,,,,,,,,2.4843452689846095
b3_gh_p1_display,その他,592,0.23817567567567569,low,0.5011243729458571,-0.026926574798504896,118,0.211864406779661,-2.6311268896014677,222,0.25225225225225223,1.4076576576576545,2,5,0.4,2026-02:-;2026-03:+;2026-04:-;2026-05:-;2026-06:+,,,,,,,,,,2.393968826117241
b3_vh_p12_turn,その他,592,0.23817567567567569,low,0.5022801968832069,-0.007535227403419242,62,0.2903225806451613,5.214690496948562,124,0.24193548387096775,0.37598081952920637,2,5,0.4,2026-02:-;2026-03:-;2026-04:-;2026-05:+;2026-06:+,,,,,,,,,,2.3032158522265322
rel_vh_p12_overall_4v3,4号艇vs他艇_過去展示差,592,0.23817567567567569,high,0.5022566086395874,0.03188097630968788,60,0.26666666666666666,2.8490990990990976,119,0.23529411764705882,-0.2881558028616865,2,5,0.4,2026-02:+;2026-03:-;2026-04:-;2026-05:+;2026-06:-,,,,,,,,,,2.225660863958743
b3_gh_p1_straight,その他,592,0.23817567567567569,low,0.5019106477331698,0.003172509764700732,125,0.232,-0.6175675675675674,125,0.232,-0.6175675675675674,2,5,0.4,2026-02:-;2026-03:-;2026-04:-;2026-05:+;2026-06:+,,,,,,,,,,2.1910647733169846
b1_gh_p1_display,1号艇_過去展示機力,592,0.23817567567567569,high,0.5007941375351858,0.0033820191723286704,70,0.22857142857142856,-0.9604247104247121,149,0.2348993288590604,-0.32763468166152887,2,5,0.4,2026-02:+;2026-03:-;2026-04:-;2026-05:+;2026-06:-,,,,,,,,,,2.0794137535185757
b3_vh_p12_overall,その他,592,0.23817567567567569,low,0.5000393137393656,-0.009069829689765963,60,0.2833333333333333,4.515765765765764,119,0.23529411764705882,-0.2881558028616865,2,5,0.4,2026-02:-;2026-03:-;2026-04:-;2026-05:+;2026-06:+,,,,,,,,,,2.003931373936561
rel_vh_delta_turn_4v3,4号艇vs他艇_過去展示差,592,0.23817567567567569,low,0.5059992766271957,-0.005541240414777963,60,0.18333333333333332,-5.484234234234236,119,0.20168067226890757,-3.649500340676812,1,5,0.2,2026-02:-;2026-03:-;2026-04:-;2026-05:-;2026-06:+,,,,,,,,,,1.5999276627195682
b6_vh_p12_overall,その他,592,0.23817567567567569,high,0.5023509616140649,-0.010624534708441337,60,0.18333333333333332,-5.484234234234236,119,0.2184873949579832,-1.968828071769249,1,5,0.2,2026-02:-;2026-03:-;2026-04:+;2026-05:-;2026-06:-,,,,,,,,,,1.2350961614064895
b6_gh_p1_turn,その他,592,0.23817567567567569,low,0.5017533927757072,0.006871383975686633,62,0.24193548387096775,0.37598081952920637,127,0.2204724409448819,-1.77032347307938,1,5,0.2,2026-02:-;2026-03:+;2026-04:-;2026-05:-;2026-06:-,,,,,,,,,,1.1753392775707185
b2_pl_frame_races,その他,592,0.23817567567567569,low,0.5010457454671259,-0.038655489447300025,72,0.2638888888888889,2.571321321321321,125,0.256,1.782432432432432,0,5,0.0,2026-02:-;2026-03:-;2026-04:-;2026-05:-;2026-06:-,,,,,,,,,,0.4610610331990745
