actual_combo,actual_ticket_rank20,current3_rank20,date,entry_course,entry_source,entry_status,escape_hit,ex_margin23,has_orig,has_stt,has_tkz,head,head_hit,kimarite,margin2,margin23,margin3,margin_all,month,one_direct,one_ex,one_grade,one_lap,one_local,one_meet_st_strength,one_motor,one_nst_strength,one_orig_avg,one_past_win,one_score,one_st,one_straight,one_turn,one_waku_sr_strength,one_waku_wr,one_wr,p1,p1_refit_audit,p3base,p3style,pair_train_3wins,payout100,period,race,race_code,ranked_others,st_margin2,st_margin23,st_margin3,straight_margin23,threat2,threat23_max,threat3,threat4,threat5,threat6,threat_all_max,tickets20_display,turn_margin23,v166_20,v166_lambda,v166_month,v166_rank20,valid_payout,valid_result,venue,winner
4-5-6,0,0,2026-07-02,1,snapshot,same,0,-0.4,1,1,1,1,0,まくり,0.1490691428571429,-0.03074924675324675,-0.03074924675324675,-0.03074924675324675,2026-07,0.38000000000000006,0.4,0.72,0.6,0.7327272727272728,0.5416666666666667,0.6680571428571429,0.6428571428571428,0.39999999999999997,0.6,0.6599250389610389,0.8,0.6,0.0,0.5,1,0.6119999999999999,0.57230375,,0.11138907434828398,0.15342066176765662,4286,12760,holdout3,03R,202607021603,3-6-5-4-2,0.8,0.6000000000000001,0.6000000000000001,-0.4,0.510855896103896,0.6906742857142857,0.6906742857142857,0.5983175194805194,0.6156924805194804,0.6639605714285713,0.6906742857142857,1-3-6;1-6-3;1-3-5;1-5-3;1-3-4;1-6-5;1-5-6;1-3-2;1-4-3;1-6-4;1-4-6;1-6-2;1-2-3;1-5-4;1-4-5;1-2-6;1-5-2;1-2-5;1-4-2;1-2-4,-0.8,3-1-4;3-1-5;3-1-6;3-1-2;3-4-1;3-5-1;3-4-6;3-4-5;3-5-6;3-6-1;3-2-1;3-2-4;3-2-5;3-5-4;3-2-6;3-6-4;3-4-2;3-5-2;3-6-5;3-6-2,1.0,2026-07,0,1,1,16,4
5-1-3,0,0,2026-07-02,1,snapshot,same,0,-1.0,1,1,1,1,0,まくり差し,-0.07625801298701296,-0.1504936233766232,-0.1504936233766232,-0.1504936233766232,2026-07,0.32333333333333336,0.0,0.72,0.8,0.7218181818181818,0.11111111111111113,0.5614857142857143,0.6428571428571428,0.4666666666666666,0.7777777777777778,0.6539151688311688,0.4,0.0,0.6,0.48,1,0.734,0.39145388,,0.10941160862203704,0.09800613375594706,4286,11280,holdout3,04R,202607021604,3-5-2-6-4,0.4,0.20000000000000007,0.20000000000000007,-0.8,0.7301731818181818,0.804408792207792,0.804408792207792,0.6022476233766234,0.75810987012987,0.6147840649350649,0.804408792207792,1-3-5;1-5-3;1-3-2;1-2-3;1-3-6;1-5-2;1-2-5;1-3-4;1-6-3;1-5-6;1-6-5;1-5-4;1-4-3;1-2-6;1-6-2;1-4-5;1-2-4;1-4-2;1-6-4;1-4-6,0.19999999999999996,3-1-5;3-2-5;3-1-2;3-5-2;3-1-4;3-2-1;3-2-4;3-5-1;3-1-6;3-4-5;3-2-6;3-4-2;3-5-6;3-5-4;3-4-1;3-4-6;3-6-2;3-6-5;3-6-1;3-6-4,1.0,2026-07,0,1,1,16,5
1-4-3,6,0,2026-07-02,1,snapshot,same,1,0.4,1,1,1,1,1,逃げ,0.010318025974025868,0.010318025974025868,0.17318040259740242,0.010318025974025868,2026-07,0.6133333333333333,0.8,1.0,0.6,0.7599999999999999,0.7777777777777777,0.4926285714285714,0.6428571428571428,0.6666666666666666,0.8,0.7551839999999999,0.0,0.6,0.8,0.6599999999999999,1,0.8019999999999999,0.74791729,,0.047706884590594155,0.04556251875052805,4286,2290,holdout3,05R,202607021605,2-4-3-6-5,-0.19999999999999996,-0.6,-0.6,0.19999999999999996,0.744865974025974,0.744865974025974,0.5820035974025974,0.6980228051948052,0.4922879480519481,0.5371181428571429,0.744865974025974,1-2-4;1-4-2;1-2-3;1-3-2;1-2-6;1-4-3;1-3-4;1-2-5;1-6-2;1-4-6;1-6-4;1-4-5;1-5-2;1-3-6;1-6-3;1-5-4;1-3-5;1-5-3;1-6-5;1-5-6,0.20000000000000007,3-1-2;3-1-4;3-2-1;3-2-4;3-4-1;3-4-2;3-1-5;3-1-6;3-2-5;3-2-6;3-4-6;3-4-5;3-5-1;3-5-2;3-6-1;3-5-4;3-6-2;3-6-4;3-5-6;3-6-5,1.0,2026-07,0,1,1,16,1
4-5-1,0,0,2026-07-02,1,snapshot,same,0,-0.19999999999999996,1,1,1,1,0,まくり差し,0.054690454545454625,-0.038108688311688343,-0.038108688311688343,-0.12916761038961055,2026-07,0.6,0.8,0.72,0.8,0.5218181818181818,0.6388888888888888,0.6598857142857142,0.5714285714285713,0.6,0.5,0.6516545974025973,0.0,0.19999999999999996,0.8,0.74,1,0.49000000000000005,0.47024486,,0.10277776965221791,0.15038203217349666,4286,5490,holdout3,06R,202607021606,4-3-5-2-6,-1.0,-1.0,-0.8,-0.8,0.5969641428571427,0.6897632857142857,0.6897632857142857,0.7808222077922079,0.6480058831168831,0.5425740779220779,0.7808222077922079,1-4-3;1-3-4;1-4-5;1-5-4;1-4-2;1-3-5;1-5-3;1-4-6;1-2-4;1-3-2;1-2-3;1-3-6;1-6-4;1-5-2;1-2-5;1-6-3;1-5-6;1-6-5;1-2-6;1-6-2,0.4,3-1-4;3-1-5;3-4-1;3-2-4;3-4-5;3-1-2;3-4-2;3-5-4;3-2-5;3-5-1;3-4-6;3-2-1;3-1-6;3-5-2;3-6-4;3-2-6;3-5-6;3-6-1;3-6-5;3-6-2,1.0,2026-07,0,1,1,16,4
2-4-3,0,0,2026-07-02,1,snapshot,same,0,0.4,1,1,1,1,0,差し,0.051237012987013,0.029592181818181795,0.029592181818181795,0.006899844155844104,2026-07,0.5266666666666666,0.8,0.72,0.4,0.6363636363636364,0.44444444444444453,0.5856,0.7142857142857141,0.5333333333333333,0.7,0.6911668051948052,0.19999999999999996,0.8,0.4,0.7,1,0.718,0.63194008,,0.05522823427617469,0.06397498340106655,4286,17690,holdout3,07R,202607021607,4-3-2-5-6,-0.6000000000000001,-0.6000000000000001,0.19999999999999996,-0.19999999999999996,0.6399297922077922,0.6615746233766234,0.6615746233766234,0.6842669610389611,0.6310439090909091,0.533041,0.6842669610389611,1-4-3;1-3-4;1-4-2;1-2-4;1-4-5;1-3-2;1-2-3;1-4-6;1-5-4;1-3-5;1-5-3;1-3-6;1-6-4;1-2-5;1-5-2;1-6-3;1-2-6;1-6-2;1-5-6;1-6-5,0.20000000000000007,3-1-4;3-1-2;3-1-5;3-4-1;3-2-4;3-2-1;3-2-5;3-4-2;3-5-1;3-4-5;3-1-6;3-5-2;3-5-4;3-4-6;3-2-6;3-5-6;3-6-1;3-6-4;3-6-2;3-6-5,1.0,2026-07,0,1,1,16,2
3-4-1,0,3,2026-07-02,1,snapshot,same,0,0.19999999999999996,1,1,1,1,0,まくり差し,0.06611381818181827,-0.026674155844155778,-0.026674155844155778,-0.026674155844155778,2026-07,0.6166666666666667,1.0,0.72,0.0,0.94,0.8333333333333334,0.6073714285714285,0.7142857142857141,0.3333333333333333,0.5,0.7186388571428571,1.0,1.0,0.0,0.5599999999999999,1,0.6300000000000001,0.61027358,,0.0690553357654986,0.07185708276307526,4286,2040,holdout3,08R,202607021608,3-4-5-2-6,1.0,0.4,0.4,0.19999999999999996,0.6525250389610389,0.7453130129870129,0.7453130129870129,0.7318062857142859,0.7308864415584415,0.5030266103896104,0.7453130129870129,1-3-4;1-4-3;1-3-5;1-5-3;1-3-2;1-4-5;1-5-4;1-3-6;1-2-3;1-4-2;1-2-4;1-4-6;1-6-3;1-5-2;1-2-5;1-6-4;1-5-6;1-6-5;1-2-6;1-6-2,-1.0,3-1-4;3-1-5;3-1-2;3-4-1;3-2-4;3-4-5;3-5-1;3-2-5;3-5-4;3-2-1;3-4-2;3-5-2;3-1-6;3-4-6;3-5-6;3-2-6;3-6-4;3-6-1;3-6-5;3-6-2,1.0,2026-07,4,1,1,16,3
1-4-6,13,0,2026-07-02,1,snapshot,same,1,0.19999999999999996,1,1,1,1,1,逃げ,0.11079945454545448,0.11079945454545448,0.21951490909090898,0.06816538961038954,2026-07,0.59,1.0,1.0,0.8,0.9054545454545455,0.75,0.891942857142857,0.6428571428571428,0.6,0.8,0.8365837922077921,0.6,1.0,0.0,0.86,1,0.834,0.81222833,,0.045624208310953804,0.06673593068067447,4286,3140,holdout3,09R,202607021609,6-5-2-3-4,-0.4,-0.4,-0.20000000000000007,0.6,0.7257843376623376,0.7257843376623376,0.6170688831168831,0.5654174805194805,0.7265910389610389,0.7684184025974026,0.7684184025974026,1-6-5;1-5-6;1-6-2;1-2-6;1-6-3;1-5-2;1-2-5;1-6-4;1-3-6;1-5-3;1-3-5;1-5-4;1-4-6;1-2-3;1-3-2;1-4-5;1-2-4;1-4-2;1-3-4;1-4-3,-0.4,3-1-2;3-1-5;3-1-6;3-1-4;3-2-1;3-5-1;3-2-5;3-2-6;3-6-1;3-5-2;3-5-6;3-2-4;3-4-1;3-6-2;3-6-5;3-4-6;3-4-5;3-4-2;3-5-4;3-6-4,1.0,2026-07,0,1,1,16,1
1-2-4,12,0,2026-07-02,1,snapshot,same,1,-0.6,1,1,1,1,1,逃げ,-0.11179774025974021,-0.17594616883116876,-0.17594616883116876,-0.17594616883116876,2026-07,0.18000000000000002,0.0,0.72,0.0,0.8181818181818182,0,0.5017714285714285,0.6428571428571428,0.19999999999999998,0.4,0.5869628311688312,0.19999999999999996,0.19999999999999996,0.4,0.45999999999999996,0.825,0.65,0.27962057,,0.11948764832773345,0.12166242710825997,4286,2100,holdout3,10R,202607021610,3-2-5-6-4,-0.6000000000000001,-0.8,-0.8,-0.4,0.6987605714285714,0.762909,0.762909,0.6253918441558441,0.6580550389610389,0.6481428571428572,0.762909,1-3-2;1-2-3;1-3-5;1-5-3;1-3-6;1-2-5;1-5-2;1-3-4;1-6-3;1-2-6;1-6-2;1-2-4;1-4-3;1-5-6;1-6-5;1-4-2;1-5-4;1-4-5;1-6-4;1-4-6,-0.6,3-1-2;3-2-5;3-1-5;3-2-4;3-1-4;3-2-6;3-5-2;3-2-1;3-4-2;3-1-6;3-4-5;3-4-6;3-4-1;3-5-1;3-5-6;3-5-4;3-6-2;3-6-4;3-6-5;3-6-1,1.0,2026-07,0,1,1,16,1
1-2-4,2,0,2026-07-02,1,snapshot,same,1,-0.6000000000000001,1,1,1,1,1,逃げ,-0.031874025974026,-0.031874025974026,0.06522085714285719,-0.03954309090909103,2026-07,0.36333333333333334,0.19999999999999996,1.0,0.4,0.9727272727272727,0.27777777777777773,0.5934285714285714,0.6428571428571428,0.4666666666666666,1.0,0.7545981818181818,1.0,1.0,0.0,0.42000000000000004,1,0.8560000000000001,0.6040257,,0.06840753197790152,0.08795783841764554,4286,530,holdout3,11R,202607021611,4-2-3-5-6,1.0,0.19999999999999996,0.19999999999999996,0.6,0.7864722077922078,0.7864722077922078,0.6893773246753246,0.7941412727272729,0.5676181428571428,0.47335589610389606,0.7941412727272729,1-4-2;1-2-4;1-4-3;1-3-4;1-4-5;1-2-3;1-3-2;1-4-6;1-5-4;1-2-5;1-5-2;1-2-6;1-6-4;1-3-5;1-5-3;1-6-2;1-3-6;1-6-3;1-5-6;1-6-5,-0.8,3-1-4;3-1-2;3-2-4;3-2-1;3-4-2;3-4-1;3-1-5;3-2-5;3-4-5;3-1-6;3-5-1;3-5-2;3-2-6;3-4-6;3-5-4;3-6-4;3-6-1;3-6-2;3-5-6;3-6-5,1.0,2026-07,0,1,1,16,1
4-6-5,0,0,2026-07-02,1,snapshot,same,0,-0.20000000000000007,1,1,1,1,0,まくり,0.1459605324675325,0.04697133766233774,0.04697133766233774,0.023736337662337625,2026-07,0.45999999999999996,0.6,1.0,0.0,0.7636363636363637,0.44444444444444453,0.3826857142857143,0.6428571428571428,0.39999999999999997,0.8,0.7236246233766234,0.6,1.0,0.19999999999999996,0.5599999999999999,1,0.8779999999999999,0.65672343,,0.07035892751282427,0.05446216619983109,4286,18870,holdout3,12R,202607021612,4-3-5-6-2,0.19999999999999996,-0.4,-0.4,0.19999999999999996,0.5776640909090909,0.6766532857142856,0.6766532857142856,0.6998882857142857,0.6372502532467532,0.583014987012987,0.6998882857142857,1-4-3;1-3-4;1-4-5;1-5-4;1-4-6;1-3-5;1-5-3;1-4-2;1-6-4;1-3-6;1-6-3;1-3-2;1-2-4;1-5-6;1-6-5;1-2-3;1-5-2;1-2-5;1-6-2;1-2-6,-0.20000000000000007,3-1-4;3-1-5;3-1-2;3-4-1;3-1-6;3-2-4;3-5-1;3-4-5;3-2-1;3-2-5;3-4-2;3-4-6;3-5-4;3-5-2;3-2-6;3-6-1;3-5-6;3-6-4;3-6-5;3-6-2,1.0,2026-07,0,1,1,16,4
1-5-4,3,0,2026-07-02,1,snapshot,same,0,-0.20000000000000007,1,1,1,1,1,抜き,0.08113644155844152,0.052637558441558374,0.052637558441558374,-0.060294558441558455,2026-07,0.38666666666666666,0.19999999999999996,0.15,1.0,0.49090909090909096,0,0.5970857142857142,0.4285714285714285,0.7333333333333334,0.5,0.43025372727272726,0.6,1.0,0.19999999999999996,0.64,0.8125,0.2720000000000001,0.50862722,,0.1114426763009887,0.10041770485579239,4286,4820,holdout3,01R,202607021901,5-6-4-3-2,0.6,0.19999999999999996,0.19999999999999996,0.6,0.34911728571428574,0.3776161688311689,0.3776161688311689,0.481100974025974,0.4905482857142857,0.48635479220779226,0.4905482857142857,1-5-6;1-6-5;1-5-4;1-4-5;1-5-3;1-6-4;1-4-6;1-5-2;1-3-5;1-6-3;1-3-6;1-6-2;1-2-5;1-4-3;1-3-4;1-2-6;1-4-2;1-2-4;1-3-2;1-2-3,-0.4,3-1-4;3-1-5;3-1-6;3-4-5;3-1-2;3-4-6;3-4-1;3-5-1;3-5-4;3-5-6;3-2-4;3-2-5;3-4-2;3-6-4;3-2-1;3-5-2;3-2-6;3-6-5;3-6-1;3-6-2,1.0,2026-07,0,1,1,19,1
3-2-6,0,12,2026-07-02,1,snapshot,same,0,0.20000000000000007,1,1,1,1,0,まくり差し,-0.07598844155844148,-0.17563407792207786,-0.17563407792207786,-0.17563407792207786,2026-07,0.5433333333333334,0.4,0.38,0.8,0,0,0.38839999999999997,0.21428571428571425,0.4666666666666666,0.3,0.4141137142857143,0.8,0.0,0.6,0.5,0.9,0.2800000000000001,0.33474055,,0.13366574568056444,0.159783702322138,4286,8080,holdout3,02R,202607021902,3-5-2-4-6,0.20000000000000007,-0.19999999999999996,-0.19999999999999996,-1.0,0.4901021558441558,0.5897477922077922,0.5897477922077922,0.3915148571428571,0.5099478441558442,0.36658232467532464,0.5897477922077922,1-3-5;1-5-3;1-3-2;1-2-3;1-3-4;1-5-2;1-2-5;1-3-6;1-4-3;1-5-4;1-4-5;1-5-6;1-6-3;1-2-4;1-4-2;1-6-5;1-2-6;1-6-2;1-4-6;1-6-4,0.4,3-1-5;3-1-2;3-2-5;3-1-4;3-2-4;3-5-2;3-2-1;3-5-1;3-4-5;3-1-6;3-4-2;3-4-1;3-2-6;3-5-4;3-5-6;3-4-6;3-6-2;3-6-5;3-6-1;3-6-4,1.0,2026-07,13,1,1,19,3
1-3-2,6,0,2026-07-02,1,snapshot,same,1,-0.8,1,1,1,1,1,逃げ,-0.04219325974025978,-0.27663993506493506,-0.27663993506493506,-0.31881306493506495,2026-07,0.3466666666666666,0.19999999999999996,0.38,0.6,0.5690909090909091,0.6388888888888888,0.13148571428571426,0.6428571428571428,0.5333333333333333,0.6,0.448161987012987,0.6,0.8,0.19999999999999996,0.82,0.9625,0.39,0.39266631,,0.256130103660008,0.28248391844603343,4286,1200,holdout3,03R,202607021903,5-3-2-4-6,-0.4,-0.4,0.4,-0.19999999999999996,0.49035524675324677,0.724801922077922,0.724801922077922,0.41995897402597404,0.7669750519480519,0.29660385714285714,0.7669750519480519,1-5-3;1-3-5;1-5-2;1-2-5;1-5-4;1-3-2;1-2-3;1-5-6;1-4-5;1-3-4;1-4-3;1-3-6;1-6-5;1-2-4;1-4-2;1-6-3;1-2-6;1-6-2;1-4-6;1-6-4,-0.4,3-1-5;3-2-5;3-5-2;3-5-1;3-5-4;3-1-2;3-4-5;3-1-4;3-2-4;3-5-6;3-2-1;3-4-2;3-4-1;3-1-6;3-2-6;3-6-5;3-4-6;3-6-2;3-6-1;3-6-4,1.0,2026-07,0,1,1,19,1
1-2-4,8,0,2026-07-02,1,snapshot,same,1,-0.4,1,1,1,1,1,逃げ,-0.2822201688311688,-0.2822201688311688,-0.2756720779220779,-0.2822201688311688,2026-07,0.1866666666666667,0.0,0.38,0.0,0.26363636363636367,0,0.7342857142857142,0.4285714285714285,0.13333333333333333,0.4,0.41430090909090905,0.8,0.4,0.0,0.64,0.875,0.11399999999999996,0.2049424,,0.14639182783198487,0.1513725309500608,4286,6430,holdout3,04R,202607021904,2-3-5-6-4,0.6000000000000001,0.20000000000000007,0.20000000000000007,-0.4,0.6965210779220778,0.6965210779220778,0.6899729870129869,0.4134471948051949,0.6721036103896104,0.5269834285714285,0.6965210779220778,1-2-3;1-3-2;1-2-5;1-5-2;1-2-6;1-3-5;1-5-3;1-2-4;1-6-2;1-3-6;1-6-3;1-3-4;1-4-2;1-5-6;1-6-5;1-4-3;1-5-4;1-4-5;1-6-4;1-4-6,-1.0,3-2-5;3-5-2;3-1-2;3-2-6;3-2-4;3-1-5;3-2-1;3-5-6;3-5-1;3-4-2;3-1-4;3-4-5;3-6-2;3-5-4;3-1-6;3-6-5;3-4-6;3-4-1;3-6-1;3-6-4,1.0,2026-07,0,1,1,19,1
1-4-2,3,0,2026-07-02,1,snapshot,same,1,0.4,1,1,1,1,1,逃げ,0.3038355714285714,0.3038355714285714,0.3072908051948051,0.01566449350649357,2026-07,0.8433333333333333,1.0,0.72,0.8,0,0.6458333333333335,1.0,0.6428571428571428,0.8666666666666667,0.8,0.7567171428571429,0.6,1.0,0.8,0.6799999999999999,1,0.694,0.77393423,,0.07005495748616844,0.07640660694583777,4286,1040,holdout3,05R,202607021905,4-5-2-3-6,-0.4,-0.4,0.19999999999999996,0.19999999999999996,0.45288157142857144,0.45288157142857144,0.44942633766233775,0.7410526493506493,0.6521872857142857,0.4212661948051948,0.7410526493506493,1-4-5;1-5-4;1-4-2;1-2-4;1-4-3;1-5-2;1-2-5;1-4-6;1-3-4;1-5-3;1-3-5;1-5-6;1-6-4;1-2-3;1-3-2;1-6-5;1-2-6;1-6-2;1-3-6;1-6-3,0.4,3-1-4;3-1-5;3-4-1;3-1-2;3-4-5;3-5-1;3-5-4;3-1-6;3-2-4;3-4-2;3-2-1;3-4-6;3-2-5;3-5-2;3-5-6;3-6-1;3-6-4;3-2-6;3-6-5;3-6-2,1.0,2026-07,0,1,1,19,1
3-2-1,0,7,2026-07-02,1,snapshot,same,0,0.4,1,1,1,1,0,まくり差し,0.08342941558441563,0.08342941558441563,0.20248367532467537,-0.055865766233766156,2026-07,0.53,0.8,0.72,0.6,0.38909090909090904,0,0.8246285714285715,0.4999999999999998,0.6,0.8888888888888888,0.6963741298701299,0.4,1.0,0.19999999999999996,0.6599999999999999,1,0.734,0.66304867,,0.07019356195993924,0.07200969944632946,4286,11310,holdout3,06R,202607021906,4-2-3-6-5,-0.19999999999999996,-0.19999999999999996,0.20000000000000007,0.8,0.6129447142857143,0.6129447142857143,0.49389045454545455,0.7522398961038961,0.39566728571428567,0.45569905194805194,0.7522398961038961,1-4-2;1-2-4;1-4-3;1-3-4;1-4-6;1-2-3;1-3-2;1-4-5;1-6-4;1-2-6;1-6-2;1-2-5;1-5-4;1-3-6;1-6-3;1-5-2;1-3-5;1-5-3;1-6-5;1-5-6,-0.6000000000000001,3-1-4;3-1-2;3-4-1;3-2-4;3-4-2;3-2-1;3-1-5;3-1-6;3-4-6;3-4-5;3-2-5;3-2-6;3-5-1;3-6-4;3-5-4;3-6-1;3-5-2;3-6-2;3-5-6;3-6-5,1.0,2026-07,6,1,1,19,3
1-6-2,13,0,2026-07-02,1,snapshot,same,1,-0.6000000000000001,1,1,1,1,1,逃げ,-0.300271025974026,-0.300271025974026,0.2041898311688311,-0.300271025974026,2026-07,0.25666666666666665,0.19999999999999996,0.72,1.0,0.5981818181818181,0.30555555555555547,0.3876,0.6428571428571428,0.5333333333333333,0.7,0.5458436883116883,0.4,0.6,0.0,0.72,1,0.43599999999999994,0.45209088,,0.18399020123076446,0.14805288076122097,4286,20310,holdout3,07R,202607021907,2-5-4-3-6,0.4,-0.6,-0.6,-0.20000000000000007,0.8461147142857143,0.8461147142857143,0.3416538571428572,0.3762897142857143,0.3829387142857143,0.31448728571428575,0.8461147142857143,1-2-5;1-5-2;1-2-4;1-4-2;1-2-3;1-5-4;1-4-5;1-2-6;1-3-2;1-5-3;1-3-5;1-5-6;1-6-2;1-4-3;1-3-4;1-6-5;1-4-6;1-6-4;1-3-6;1-6-3,-1.0,3-1-2;3-2-1;3-2-4;3-2-5;3-2-6;3-1-4;3-1-5;3-4-2;3-5-2;3-1-6;3-4-1;3-5-1;3-6-2;3-4-5;3-5-4;3-6-1;3-4-6;3-5-6;3-6-4;3-6-5,1.0,2026-07,0,1,1,19,1
1-2-5,14,0,2026-07-02,1,snapshot,same,1,-0.20000000000000007,1,1,1,1,1,逃げ,0.33301662337662336,0.16352205194805203,0.16352205194805203,0.16352205194805203,2026-07,0.7166666666666668,0.6,0.72,0.4,0.7636363636363637,0.7777777777777777,0.8635999999999999,0.6428571428571428,0.7333333333333334,0.9,0.7836000519480519,0.8,1.0,0.8,0.8400000000000001,1,0.756,0.85170977,,0.0657822846464781,0.058030719282180294,4286,1810,holdout3,08R,202607021908,3-4-2-5-6,0.4,0.20000000000000007,0.20000000000000007,0.19999999999999996,0.4505834285714286,0.6200779999999999,0.6200779999999999,0.5326797922077922,0.4488771558441558,0.3137,0.6200779999999999,1-3-4;1-4-3;1-3-2;1-2-3;1-3-5;1-4-2;1-2-4;1-3-6;1-5-3;1-4-5;1-5-4;1-4-6;1-6-3;1-2-5;1-5-2;1-6-4;1-2-6;1-6-2;1-5-6;1-6-5,0.6000000000000001,3-1-4;3-1-2;3-1-5;3-4-1;3-1-6;3-2-1;3-5-1;3-2-4;3-4-2;3-4-5;3-2-5;3-5-4;3-5-2;3-6-1;3-4-6;3-2-6;3-5-6;3-6-4;3-6-2;3-6-5,1.0,2026-07,0,1,1,19,1
1-4-2,2,0,2026-07-02,1,snapshot,same,1,0.8,1,1,1,1,1,逃げ,0.2351104935064935,0.2351104935064935,0.34523741558441556,0.2351104935064935,2026-07,0.7733333333333333,1.0,0.72,1.0,0.49272727272727274,0.47222222222222227,0.8246285714285715,0.5714285714285713,0.8666666666666667,0.7,0.7594536103896103,0.0,0.6,1.0,0.8,1,0.758,0.87762524,,0.040008936679186397,0.03531662135536311,4286,1060,holdout3,09R,202607021909,2-4-3-5-6,-0.19999999999999996,-1.0,-1.0,0.19999999999999996,0.5243431168831169,0.5243431168831169,0.4142161948051948,0.45263232467532466,0.40556198701298696,0.3414911688311688,0.5243431168831169,1-2-4;1-4-2;1-2-3;1-3-2;1-2-5;1-4-3;1-3-4;1-2-6;1-5-2;1-4-5;1-5-4;1-4-6;1-6-2;1-3-5;1-5-3;1-6-4;1-3-6;1-6-3;1-5-6;1-6-5,0.19999999999999996,3-1-2;3-1-4;3-1-5;3-2-1;3-1-6;3-4-1;3-5-1;3-2-4;3-2-5;3-4-2;3-5-2;3-6-1;3-4-5;3-2-6;3-5-4;3-4-6;3-5-6;3-6-2;3-6-4;3-6-5,1.0,2026-07,0,1,1,19,1
1-3-5,9,0,2026-07-02,1,snapshot,same,1,-1.0,1,1,1,1,1,逃げ,-0.03385114285714286,-0.03385114285714286,0.17154970129870117,-0.03832893506493518,2026-07,0.10666666666666667,0.0,1.0,0.19999999999999996,0.6890909090909091,0.35416666666666674,0.5428571428571428,0.4999999999999998,0.1333333333333333,0.7,0.6448729870129869,0.4,0.19999999999999996,0.0,0.62,1,0.7539999999999999,0.60242188,,0.11357933127837187,0.08221593335768522,4286,820,holdout3,10R,202607021910,5-2-4-3-6,-0.6,-0.6,-0.4,-0.8,0.6787241298701298,0.6787241298701298,0.4733232857142857,0.48212633766233776,0.6832019220779221,0.3695148571428571,0.6832019220779221,1-5-2;1-2-5;1-5-4;1-4-5;1-5-3;1-2-4;1-4-2;1-5-6;1-3-5;1-2-3;1-3-2;1-2-6;1-6-5;1-4-3;1-3-4;1-6-2;1-4-6;1-6-4;1-3-6;1-6-3,-0.6,3-1-5;3-1-2;3-2-5;3-2-1;3-1-4;3-5-2;3-5-1;3-2-4;3-4-5;3-4-1;3-4-2;3-1-6;3-5-4;3-2-6;3-5-6;3-4-6;3-6-1;3-6-2;3-6-5;3-6-4,1.0,2026-07,0,1,1,19,1
4-1-5,0,0,2026-07-02,1,snapshot,same,0,-0.4,1,1,1,1,0,まくり差し,0.23904098701298687,-0.04395793506493506,-0.04395793506493506,-0.23705750000000014,2026-07,0.26,0.4,1.0,0.19999999999999996,0.7400000000000001,0.4583333333333333,0.1672,0.7142857142857141,0.19999999999999998,0.7,0.6414697142857142,0.4,0.4,0.0,0.8800000000000001,1,0.8039999999999999,0.52296146,,0.19193951475930554,0.20119228400416292,4286,2790,holdout3,11R,202607021911,4-3-5-6-2,-0.19999999999999996,-0.19999999999999996,0.4,-0.19999999999999996,0.4024287272727273,0.6854276493506493,0.6854276493506493,0.8785272142857143,0.6573477922077922,0.44053024675324676,0.8785272142857143,1-4-3;1-3-4;1-4-5;1-5-4;1-4-6;1-3-5;1-5-3;1-4-2;1-6-4;1-3-6;1-6-3;1-3-2;1-2-4;1-5-6;1-6-5;1-2-3;1-5-2;1-2-5;1-6-2;1-2-6,-0.4,3-1-4;3-4-1;3-4-5;3-1-5;3-5-4;3-4-6;3-5-1;3-4-2;3-2-4;3-1-2;3-1-6;3-2-5;3-6-4;3-5-2;3-2-1;3-5-6;3-6-1;3-6-5;3-2-6;3-6-2,1.0,2026-07,0,1,1,19,4
1-5-3,3,0,2026-07-02,1,snapshot,same,1,-0.6000000000000001,1,1,1,1,1,逃げ,0.2643408116883117,0.21761509090909087,0.21761509090909087,0.09035928571428564,2026-07,0.36,0.19999999999999996,1.0,0.19999999999999996,1,0.875,0.46668571428571426,0.7142857142857141,0.19999999999999996,0.7,0.7163622857142857,1.0,0.19999999999999996,0.19999999999999996,0.8800000000000001,1,0.726,0.7912803,,0.09565171735318181,0.10780290538190636,4286,2110,holdout3,12R,202607021912,5-4-3-6-2,0.19999999999999996,0.19999999999999996,0.6,-0.6000000000000001,0.45202147402597403,0.49874719480519486,0.49874719480519486,0.5229186883116883,0.6260030000000001,0.4527978441558442,0.6260030000000001,1-5-4;1-4-5;1-5-3;1-3-5;1-5-6;1-4-3;1-3-4;1-5-2;1-6-5;1-4-6;1-6-4;1-4-2;1-2-5;1-3-6;1-6-3;1-2-4;1-3-2;1-2-3;1-6-2;1-2-6,-0.20000000000000007,3-1-5;3-1-4;3-1-2;3-5-1;3-1-6;3-4-1;3-2-1;3-4-5;3-2-5;3-5-4;3-2-4;3-5-2;3-5-6;3-4-2;3-6-1;3-4-6;3-2-6;3-6-5;3-6-4;3-6-2,1.0,2026-07,0,1,1,19,1
