scope,family,nparam,floor,conf,month,base_R,base_roi_pct,added_R,added_return_yen,added_profit_yen,added_roi_pct,R,return_yen,profit_yen,roi_pct
S,JM4_FIXED,2,5.0,0.5,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,JM4_FIXED,2,5.0,0.5,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,JM4_FIXED,2,5.0,0.55,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,JM4_FIXED,2,5.0,0.55,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,JM4_FIXED,2,5.0,0.55,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,ENT_FIXED,2,5.0,0.7,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,ENT_FIXED,2,5.0,0.7,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,ENT_FIXED,2,5.0,0.7,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,ENT_FIXED,2,5.0,0.75,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,ENT_FIXED,2,5.0,0.75,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,ENT_FIXED,2,5.0,0.75,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,ENT_FIXED,2,5.0,0.8,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,ENT_FIXED,2,5.0,0.8,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,ENT_FIXED,2,5.0,0.8,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,ENT_FIXED,2,5.0,0.85,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,ENT_FIXED,2,5.0,0.85,2026-05,3,0.0,1,0.0,-10000.0,0.0,4,0.0,-40000.0,0.0
S,ENT_FIXED,2,5.0,0.85,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,ENT_FIXED,2,5.0,0.9,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,ENT_FIXED,2,5.0,0.9,2026-05,3,0.0,1,0.0,-10000.0,0.0,4,0.0,-40000.0,0.0
S,ENT_FIXED,2,5.0,0.9,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,P2R_FIXED,2,5.5,1.25,2026-04,5,576.94,5,0.0,-50000.0,0.0,10,288470.0,188470.0,288.47
S,P2R_FIXED,2,5.5,1.25,2026-05,3,0.0,11,69930.0,-40070.0,63.57272727272727,14,69930.0,-70070.0,49.95
S,P2R_FIXED,2,5.5,1.25,2026-06,2,0.0,8,88550.00000000001,8550.000000000015,110.68750000000003,10,88550.00000000001,-11449.999999999985,88.55000000000003
S,P2R_FIXED,2,5.5,1.5,2026-04,5,576.94,4,0.0,-40000.0,0.0,9,288470.0,198470.0,320.52222222222224
S,P2R_FIXED,2,5.5,1.5,2026-05,3,0.0,8,69930.0,-10070.0,87.4125,11,69930.0,-40070.0,63.57272727272727
S,P2R_FIXED,2,5.5,1.5,2026-06,2,0.0,7,88550.00000000001,18550.000000000015,126.50000000000003,9,88550.00000000001,-1449.9999999999854,98.38888888888891
S,P2R_FIXED,2,5.5,1.75,2026-04,5,576.94,2,0.0,-20000.0,0.0,7,288470.0,218470.0,412.1
S,P2R_FIXED,2,5.5,1.75,2026-05,3,0.0,7,69930.0,-70.0,99.9,10,69930.0,-30070.0,69.93
S,P2R_FIXED,2,5.5,1.75,2026-06,2,0.0,6,88550.00000000001,28550.000000000015,147.58333333333337,8,88550.00000000001,8550.000000000015,110.68750000000003
S,P2R_FIXED,2,5.5,2.0,2026-04,5,576.94,2,0.0,-20000.0,0.0,7,288470.0,218470.0,412.1
S,P2R_FIXED,2,5.5,2.0,2026-05,3,0.0,5,0.0,-50000.0,0.0,8,0.0,-80000.0,0.0
S,P2R_FIXED,2,5.5,2.0,2026-06,2,0.0,4,88550.00000000001,48550.000000000015,221.37500000000006,6,88550.00000000001,28550.000000000015,147.58333333333337
S,JM4_FIXED,2,5.5,0.3,2026-04,5,576.94,8,0.0,-80000.0,0.0,13,288470.0,158470.0,221.9
S,JM4_FIXED,2,5.5,0.3,2026-05,3,0.0,11,69930.0,-40070.0,63.57272727272727,14,69930.0,-70070.0,49.95
S,JM4_FIXED,2,5.5,0.3,2026-06,2,0.0,9,88550.00000000001,-1449.9999999999854,98.38888888888891,11,88550.00000000001,-21449.999999999985,80.50000000000001
S,JM4_FIXED,2,5.5,0.35,2026-04,5,576.94,7,0.0,-70000.0,0.0,12,288470.0,168470.0,240.39166666666668
S,JM4_FIXED,2,5.5,0.35,2026-05,3,0.0,11,69930.0,-40070.0,63.57272727272727,14,69930.0,-70070.0,49.95
S,JM4_FIXED,2,5.5,0.35,2026-06,2,0.0,6,88550.00000000001,28550.000000000015,147.58333333333337,8,88550.00000000001,8550.000000000015,110.68750000000003
S,JM4_FIXED,2,5.5,0.4,2026-04,5,576.94,1,0.0,-10000.0,0.0,6,288470.0,228470.0,480.78333333333336
S,JM4_FIXED,2,5.5,0.4,2026-05,3,0.0,4,0.0,-40000.0,0.0,7,0.0,-70000.0,0.0
S,JM4_FIXED,2,5.5,0.4,2026-06,2,0.0,2,0.0,-20000.0,0.0,4,0.0,-40000.0,0.0
S,JM4_FIXED,2,5.5,0.45,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,JM4_FIXED,2,5.5,0.45,2026-05,3,0.0,1,0.0,-10000.0,0.0,4,0.0,-40000.0,0.0
S,JM4_FIXED,2,5.5,0.45,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,JM4_FIXED,2,5.5,0.5,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,JM4_FIXED,2,5.5,0.5,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,JM4_FIXED,2,5.5,0.5,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,JM4_FIXED,2,5.5,0.55,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,JM4_FIXED,2,5.5,0.55,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,JM4_FIXED,2,5.5,0.55,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,ENT_FIXED,2,5.5,0.7,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,ENT_FIXED,2,5.5,0.7,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,ENT_FIXED,2,5.5,0.7,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,ENT_FIXED,2,5.5,0.75,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,ENT_FIXED,2,5.5,0.75,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,ENT_FIXED,2,5.5,0.75,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,ENT_FIXED,2,5.5,0.8,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,ENT_FIXED,2,5.5,0.8,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,ENT_FIXED,2,5.5,0.8,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,ENT_FIXED,2,5.5,0.85,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,ENT_FIXED,2,5.5,0.85,2026-05,3,0.0,1,0.0,-10000.0,0.0,4,0.0,-40000.0,0.0
S,ENT_FIXED,2,5.5,0.85,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,ENT_FIXED,2,5.5,0.9,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,ENT_FIXED,2,5.5,0.9,2026-05,3,0.0,1,0.0,-10000.0,0.0,4,0.0,-40000.0,0.0
S,ENT_FIXED,2,5.5,0.9,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,P2R_FIXED,2,6.0,1.25,2026-04,5,576.94,4,0.0,-40000.0,0.0,9,288470.0,198470.0,320.52222222222224
S,P2R_FIXED,2,6.0,1.25,2026-05,3,0.0,9,69930.0,-20070.0,77.7,12,69930.0,-50070.0,58.275
S,P2R_FIXED,2,6.0,1.25,2026-06,2,0.0,8,88550.00000000001,8550.000000000015,110.68750000000003,10,88550.00000000001,-11449.999999999985,88.55000000000003
S,P2R_FIXED,2,6.0,1.5,2026-04,5,576.94,3,0.0,-30000.0,0.0,8,288470.0,208470.0,360.5875
S,P2R_FIXED,2,6.0,1.5,2026-05,3,0.0,6,69930.0,9930.0,116.55,9,69930.0,-20070.0,77.7
S,P2R_FIXED,2,6.0,1.5,2026-06,2,0.0,7,88550.00000000001,18550.000000000015,126.50000000000003,9,88550.00000000001,-1449.9999999999854,98.38888888888891
S,P2R_FIXED,2,6.0,1.75,2026-04,5,576.94,2,0.0,-20000.0,0.0,7,288470.0,218470.0,412.1
S,P2R_FIXED,2,6.0,1.75,2026-05,3,0.0,6,69930.0,9930.0,116.55,9,69930.0,-20070.0,77.7
S,P2R_FIXED,2,6.0,1.75,2026-06,2,0.0,6,88550.00000000001,28550.000000000015,147.58333333333337,8,88550.00000000001,8550.000000000015,110.68750000000003
S,P2R_FIXED,2,6.0,2.0,2026-04,5,576.94,2,0.0,-20000.0,0.0,7,288470.0,218470.0,412.1
S,P2R_FIXED,2,6.0,2.0,2026-05,3,0.0,4,0.0,-40000.0,0.0,7,0.0,-70000.0,0.0
S,P2R_FIXED,2,6.0,2.0,2026-06,2,0.0,4,88550.00000000001,48550.000000000015,221.37500000000006,6,88550.00000000001,28550.000000000015,147.58333333333337
S,JM4_FIXED,2,6.0,0.3,2026-04,5,576.94,7,0.0,-70000.0,0.0,12,288470.0,168470.0,240.39166666666668
S,JM4_FIXED,2,6.0,0.3,2026-05,3,0.0,9,69930.0,-20070.0,77.7,12,69930.0,-50070.0,58.275
S,JM4_FIXED,2,6.0,0.3,2026-06,2,0.0,9,88550.00000000001,-1449.9999999999854,98.38888888888891,11,88550.00000000001,-21449.999999999985,80.50000000000001
S,JM4_FIXED,2,6.0,0.35,2026-04,5,576.94,6,0.0,-60000.0,0.0,11,288470.0,178470.0,262.24545454545455
S,JM4_FIXED,2,6.0,0.35,2026-05,3,0.0,9,69930.0,-20070.0,77.7,12,69930.0,-50070.0,58.275
S,JM4_FIXED,2,6.0,0.35,2026-06,2,0.0,6,88550.00000000001,28550.000000000015,147.58333333333337,8,88550.00000000001,8550.000000000015,110.68750000000003
S,JM4_FIXED,2,6.0,0.4,2026-04,5,576.94,1,0.0,-10000.0,0.0,6,288470.0,228470.0,480.78333333333336
S,JM4_FIXED,2,6.0,0.4,2026-05,3,0.0,3,0.0,-30000.0,0.0,6,0.0,-60000.0,0.0
S,JM4_FIXED,2,6.0,0.4,2026-06,2,0.0,2,0.0,-20000.0,0.0,4,0.0,-40000.0,0.0
S,JM4_FIXED,2,6.0,0.45,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,JM4_FIXED,2,6.0,0.45,2026-05,3,0.0,1,0.0,-10000.0,0.0,4,0.0,-40000.0,0.0
S,JM4_FIXED,2,6.0,0.45,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,JM4_FIXED,2,6.0,0.5,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,JM4_FIXED,2,6.0,0.5,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,JM4_FIXED,2,6.0,0.5,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,JM4_FIXED,2,6.0,0.55,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,JM4_FIXED,2,6.0,0.55,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,JM4_FIXED,2,6.0,0.55,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,ENT_FIXED,2,6.0,0.7,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,ENT_FIXED,2,6.0,0.7,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,ENT_FIXED,2,6.0,0.7,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,ENT_FIXED,2,6.0,0.75,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,ENT_FIXED,2,6.0,0.75,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,ENT_FIXED,2,6.0,0.75,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,ENT_FIXED,2,6.0,0.8,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,ENT_FIXED,2,6.0,0.8,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,ENT_FIXED,2,6.0,0.8,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,ENT_FIXED,2,6.0,0.85,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,ENT_FIXED,2,6.0,0.85,2026-05,3,0.0,1,0.0,-10000.0,0.0,4,0.0,-40000.0,0.0
S,ENT_FIXED,2,6.0,0.85,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,ENT_FIXED,2,6.0,0.9,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,ENT_FIXED,2,6.0,0.9,2026-05,3,0.0,1,0.0,-10000.0,0.0,4,0.0,-40000.0,0.0
S,ENT_FIXED,2,6.0,0.9,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,P2R_FIXED,2,6.5,1.25,2026-04,5,576.94,3,0.0,-30000.0,0.0,8,288470.0,208470.0,360.5875
S,P2R_FIXED,2,6.5,1.25,2026-05,3,0.0,6,69930.0,9930.0,116.55,9,69930.0,-20070.0,77.7
S,P2R_FIXED,2,6.5,1.25,2026-06,2,0.0,5,88550.00000000001,38550.000000000015,177.10000000000005,7,88550.00000000001,18550.000000000015,126.50000000000003
S,P2R_FIXED,2,6.5,1.5,2026-04,5,576.94,2,0.0,-20000.0,0.0,7,288470.0,218470.0,412.1
S,P2R_FIXED,2,6.5,1.5,2026-05,3,0.0,3,69930.0,39930.0,233.1,6,69930.0,9930.0,116.55
S,P2R_FIXED,2,6.5,1.5,2026-06,2,0.0,4,88550.00000000001,48550.000000000015,221.37500000000006,6,88550.00000000001,28550.000000000015,147.58333333333337
S,P2R_FIXED,2,6.5,1.75,2026-04,5,576.94,1,0.0,-10000.0,0.0,6,288470.0,228470.0,480.78333333333336
S,P2R_FIXED,2,6.5,1.75,2026-05,3,0.0,3,69930.0,39930.0,233.1,6,69930.0,9930.0,116.55
S,P2R_FIXED,2,6.5,1.75,2026-06,2,0.0,3,88550.00000000001,58550.000000000015,295.16666666666674,5,88550.00000000001,38550.000000000015,177.10000000000005
S,P2R_FIXED,2,6.5,2.0,2026-04,5,576.94,1,0.0,-10000.0,0.0,6,288470.0,228470.0,480.78333333333336
S,P2R_FIXED,2,6.5,2.0,2026-05,3,0.0,1,0.0,-10000.0,0.0,4,0.0,-40000.0,0.0
S,P2R_FIXED,2,6.5,2.0,2026-06,2,0.0,2,88550.00000000001,68550.00000000001,442.7500000000001,4,88550.00000000001,48550.000000000015,221.37500000000006
S,JM4_FIXED,2,6.5,0.3,2026-04,5,576.94,5,0.0,-50000.0,0.0,10,288470.0,188470.0,288.47
S,JM4_FIXED,2,6.5,0.3,2026-05,3,0.0,6,69930.0,9930.0,116.55,9,69930.0,-20070.0,77.7
S,JM4_FIXED,2,6.5,0.3,2026-06,2,0.0,6,88550.00000000001,28550.000000000015,147.58333333333337,8,88550.00000000001,8550.000000000015,110.68750000000003
S,JM4_FIXED,2,6.5,0.35,2026-04,5,576.94,4,0.0,-40000.0,0.0,9,288470.0,198470.0,320.52222222222224
S,JM4_FIXED,2,6.5,0.35,2026-05,3,0.0,6,69930.0,9930.0,116.55,9,69930.0,-20070.0,77.7
S,JM4_FIXED,2,6.5,0.35,2026-06,2,0.0,4,88550.00000000001,48550.000000000015,221.37500000000006,6,88550.00000000001,28550.000000000015,147.58333333333337
S,JM4_FIXED,2,6.5,0.4,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,JM4_FIXED,2,6.5,0.4,2026-05,3,0.0,2,0.0,-20000.0,0.0,5,0.0,-50000.0,0.0
S,JM4_FIXED,2,6.5,0.4,2026-06,2,0.0,1,0.0,-10000.0,0.0,3,0.0,-30000.0,0.0
S,JM4_FIXED,2,6.5,0.45,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,JM4_FIXED,2,6.5,0.45,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,JM4_FIXED,2,6.5,0.45,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,JM4_FIXED,2,6.5,0.5,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,JM4_FIXED,2,6.5,0.5,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,JM4_FIXED,2,6.5,0.5,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,JM4_FIXED,2,6.5,0.55,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,JM4_FIXED,2,6.5,0.55,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,JM4_FIXED,2,6.5,0.55,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,ENT_FIXED,2,6.5,0.7,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,ENT_FIXED,2,6.5,0.7,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,ENT_FIXED,2,6.5,0.7,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,ENT_FIXED,2,6.5,0.75,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,ENT_FIXED,2,6.5,0.75,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,ENT_FIXED,2,6.5,0.75,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,ENT_FIXED,2,6.5,0.8,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,ENT_FIXED,2,6.5,0.8,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,ENT_FIXED,2,6.5,0.8,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,ENT_FIXED,2,6.5,0.85,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,ENT_FIXED,2,6.5,0.85,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,ENT_FIXED,2,6.5,0.85,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,ENT_FIXED,2,6.5,0.9,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,ENT_FIXED,2,6.5,0.9,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,ENT_FIXED,2,6.5,0.9,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,P2R_FIXED,2,7.0,1.25,2026-04,5,576.94,3,0.0,-30000.0,0.0,8,288470.0,208470.0,360.5875
S,P2R_FIXED,2,7.0,1.25,2026-05,3,0.0,5,0.0,-50000.0,0.0,8,0.0,-80000.0,0.0
S,P2R_FIXED,2,7.0,1.25,2026-06,2,0.0,5,88550.00000000001,38550.000000000015,177.10000000000005,7,88550.00000000001,18550.000000000015,126.50000000000003
S,P2R_FIXED,2,7.0,1.5,2026-04,5,576.94,2,0.0,-20000.0,0.0,7,288470.0,218470.0,412.1
S,P2R_FIXED,2,7.0,1.5,2026-05,3,0.0,2,0.0,-20000.0,0.0,5,0.0,-50000.0,0.0
S,P2R_FIXED,2,7.0,1.5,2026-06,2,0.0,4,88550.00000000001,48550.000000000015,221.37500000000006,6,88550.00000000001,28550.000000000015,147.58333333333337
S,P2R_FIXED,2,7.0,1.75,2026-04,5,576.94,1,0.0,-10000.0,0.0,6,288470.0,228470.0,480.78333333333336
S,P2R_FIXED,2,7.0,1.75,2026-05,3,0.0,2,0.0,-20000.0,0.0,5,0.0,-50000.0,0.0
S,P2R_FIXED,2,7.0,1.75,2026-06,2,0.0,3,88550.00000000001,58550.000000000015,295.16666666666674,5,88550.00000000001,38550.000000000015,177.10000000000005
S,P2R_FIXED,2,7.0,2.0,2026-04,5,576.94,1,0.0,-10000.0,0.0,6,288470.0,228470.0,480.78333333333336
S,P2R_FIXED,2,7.0,2.0,2026-05,3,0.0,1,0.0,-10000.0,0.0,4,0.0,-40000.0,0.0
S,P2R_FIXED,2,7.0,2.0,2026-06,2,0.0,2,88550.00000000001,68550.00000000001,442.7500000000001,4,88550.00000000001,48550.000000000015,221.37500000000006
S,JM4_FIXED,2,7.0,0.3,2026-04,5,576.94,5,0.0,-50000.0,0.0,10,288470.0,188470.0,288.47
S,JM4_FIXED,2,7.0,0.3,2026-05,3,0.0,5,0.0,-50000.0,0.0,8,0.0,-80000.0,0.0
S,JM4_FIXED,2,7.0,0.3,2026-06,2,0.0,6,88550.00000000001,28550.000000000015,147.58333333333337,8,88550.00000000001,8550.000000000015,110.68750000000003
S,JM4_FIXED,2,7.0,0.35,2026-04,5,576.94,4,0.0,-40000.0,0.0,9,288470.0,198470.0,320.52222222222224
S,JM4_FIXED,2,7.0,0.35,2026-05,3,0.0,5,0.0,-50000.0,0.0,8,0.0,-80000.0,0.0
S,JM4_FIXED,2,7.0,0.35,2026-06,2,0.0,4,88550.00000000001,48550.000000000015,221.37500000000006,6,88550.00000000001,28550.000000000015,147.58333333333337
S,JM4_FIXED,2,7.0,0.4,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,JM4_FIXED,2,7.0,0.4,2026-05,3,0.0,2,0.0,-20000.0,0.0,5,0.0,-50000.0,0.0
S,JM4_FIXED,2,7.0,0.4,2026-06,2,0.0,1,0.0,-10000.0,0.0,3,0.0,-30000.0,0.0
S,JM4_FIXED,2,7.0,0.45,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,JM4_FIXED,2,7.0,0.45,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,JM4_FIXED,2,7.0,0.45,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,JM4_FIXED,2,7.0,0.5,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,JM4_FIXED,2,7.0,0.5,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,JM4_FIXED,2,7.0,0.5,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,JM4_FIXED,2,7.0,0.55,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,JM4_FIXED,2,7.0,0.55,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,JM4_FIXED,2,7.0,0.55,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,ENT_FIXED,2,7.0,0.7,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,ENT_FIXED,2,7.0,0.7,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,ENT_FIXED,2,7.0,0.7,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,ENT_FIXED,2,7.0,0.75,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,ENT_FIXED,2,7.0,0.75,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,ENT_FIXED,2,7.0,0.75,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,ENT_FIXED,2,7.0,0.8,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,ENT_FIXED,2,7.0,0.8,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,ENT_FIXED,2,7.0,0.8,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,ENT_FIXED,2,7.0,0.85,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,ENT_FIXED,2,7.0,0.85,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,ENT_FIXED,2,7.0,0.85,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,ENT_FIXED,2,7.0,0.9,2026-04,5,576.94,0,0.0,0.0,,5,288470.0,238470.0,576.94
S,ENT_FIXED,2,7.0,0.9,2026-05,3,0.0,0,0.0,0.0,,3,0.0,-30000.0,0.0
S,ENT_FIXED,2,7.0,0.9,2026-06,2,0.0,0,0.0,0.0,,2,0.0,-20000.0,0.0
S,P2R_FIXED,3,4.5,1.25,2026-04,5,576.94,4,0.0,-40000.0,0.0,9,288470.0,198470.0,320.52222222222224
S,P2R_FIXED,3,4.5,1.25,2026-05,3,0.0,11,46620.0,-63380.0,42.38181818181818,14,46620.0,-93380.0,33.3
S,P2R_FIXED,3,4.5,1.25,2026-06,2,0.0,6,69230.0,9230.0,115.38333333333334,8,69230.0,-10770.0,86.5375
S,P2R_FIXED,3,4.5,1.5,2026-04,5,576.94,3,0.0,-30000.0,0.0,8,288470.0,208470.0,360.5875
S,P2R_FIXED,3,4.5,1.5,2026-05,3,0.0,8,46620.0,-33380.0,58.275,11,46620.0,-63380.0,42.38181818181818
S,P2R_FIXED,3,4.5,1.5,2026-06,2,0.0,5,69230.0,19230.0,138.46,7,69230.0,-770.0,98.9
S,P2R_FIXED,3,4.5,1.75,2026-04,5,576.94,2,0.0,-20000.0,0.0,7,288470.0,218470.0,412.1
S,P2R_FIXED,3,4.5,1.75,2026-05,3,0.0,7,46620.0,-23380.0,66.6,10,46620.0,-53380.0,46.62
S,P2R_FIXED,3,4.5,1.75,2026-06,2,0.0,4,69230.0,29230.0,173.075,6,69230.0,9230.0,115.38333333333334
S,P2R_FIXED,3,4.5,2.0,2026-04,5,576.94,2,0.0,-20000.0,0.0,7,288470.0,218470.0,412.1
S,P2R_FIXED,3,4.5,2.0,2026-05,3,0.0,5,0.0,-50000.0,0.0,8,0.0,-80000.0,0.0
S,P2R_FIXED,3,4.5,2.0,2026-06,2,0.0,3,69230.0,39230.0,230.76666666666668,5,69230.0,19230.0,138.46
S,JM4_FIXED,3,4.5,0.3,2026-04,5,576.94,7,0.0,-70000.0,0.0,12,288470.0,168470.0,240.39166666666668
S,JM4_FIXED,3,4.5,0.3,2026-05,3,0.0,11,46620.0,-63380.0,42.38181818181818,14,46620.0,-93380.0,33.3
S,JM4_FIXED,3,4.5,0.3,2026-06,2,0.0,8,114310.0,34310.0,142.8875,10,114310.0,14310.0,114.31
S,JM4_FIXED,3,4.5,0.35,2026-04,5,576.94,6,0.0,-60000.0,0.0,11,288470.0,178470.0,262.24545454545455
