date,month,race_code,venue,race,legacy_pre_p,hybrid_pre_p,hybrid_abs_threshold,p109,entry_course,head_hit,rank_l50,payout100
2026-04-20,2026-04,202604202307,23,07R,0.27486817254351786,0.27486817254351775,0.75,0.39526887153612267,0,0,0,1920
2026-04-20,2026-04,202604202309,23,09R,0.42475976688385575,0.4247597668838556,0.75,0.5395835560235895,0,0,0,4660
2026-04-20,2026-04,202604202310,23,10R,0.631362831096675,0.6313628310966749,0.75,0.6576601412012073,0,1,5,670
2026-04-20,2026-04,202604202311,23,11R,0.6272957083552185,0.6272957083552183,0.75,0.6501322605874946,0,1,6,1260
2026-04-20,2026-04,202604202312,23,12R,0.7606012807643276,0.7606012807643276,0.75,0.7179197203358414,0,0,0,6620
2026-04-20,2026-04,202604202401,24,01R,0.6021358304908955,0.6021358304908955,0.75,0.60178146817645,1,0,0,1830
2026-04-20,2026-04,202604202402,24,02R,0.5540428165932966,0.5540428165932967,0.75,0.5397588829923236,1,1,1,1150
2026-04-20,2026-04,202604202403,24,03R,0.5878006836179867,0.5878006836179867,0.75,0.6104859767020762,1,1,12,2660
2026-04-20,2026-04,202604202404,24,04R,0.439484164702564,0.43948416470256413,0.75,0.509371601899138,1,0,0,620
2026-04-20,2026-04,202604202405,24,05R,0.5725135437078093,0.5725135437078092,0.75,0.6010547573795378,1,1,14,2210
2026-04-20,2026-04,202604202406,24,06R,0.6615928326185749,0.6615928326185749,0.75,0.5884515831337166,1,0,0,880
2026-04-20,2026-04,202604202407,24,07R,0.6361164489330987,0.6361164489330987,0.75,0.5502610817466783,1,0,0,2180
2026-04-20,2026-04,202604202408,24,08R,0.8452682500276504,0.8452682500276504,0.75,0.9240692859869527,1,1,7,540
2026-04-20,2026-04,202604202409,24,09R,0.707238675572227,0.707238675572227,0.75,0.6411870500765745,1,1,4,740
2026-04-20,2026-04,202604202410,24,10R,0.7617563835232808,0.7617563835232808,0.75,0.7866751447933258,1,1,8,1410
2026-04-20,2026-04,202604202411,24,11R,0.7842287049305712,0.7842287049305712,0.75,0.8278188809387964,1,1,3,490
2026-04-20,2026-04,202604202412,24,12R,0.8120046155885162,0.8120046155885162,0.75,0.8389816390158925,1,1,1,530
2026-04-21,2026-04,202604210101,01,01R,0.29836932454170906,0.298369324541709,0.75,0.2226014628519908,1,0,0,6310
2026-04-21,2026-04,202604210102,01,02R,0.26985058415479934,0.26985058415479934,0.75,0.20843033743248918,1,0,0,1500
2026-04-21,2026-04,202604210103,01,03R,0.4058040067283147,0.4058040067283147,0.75,0.3832258348957841,1,1,7,5730
2026-04-21,2026-04,202604210104,01,04R,0.4168183758215116,0.4168183758215116,0.75,0.3163954759004514,1,0,0,3970
2026-04-21,2026-04,202604210105,01,05R,0.517240138428234,0.517240138428234,0.75,0.3763640933436206,1,0,0,8280
2026-04-21,2026-04,202604210106,01,06R,0.6343281395309206,0.6343281395309205,0.75,0.7026229597016272,1,0,0,11350
2026-04-21,2026-04,202604210107,01,07R,0.4993415361582719,0.4993415361582719,0.75,0.44708763000192425,1,0,0,860
2026-04-21,2026-04,202604210108,01,08R,0.5034730069894724,0.5034730069894724,0.75,0.38754971766198554,1,0,0,1610
2026-04-21,2026-04,202604210109,01,09R,0.38280310823313907,0.38280310823313907,0.75,0.5304827543420354,1,0,0,2570
2026-04-21,2026-04,202604210110,01,10R,0.3957343869087473,0.3957343869087473,0.75,0.34577926693870575,1,0,0,31800
2026-04-21,2026-04,202604210111,01,11R,0.6855545237002019,0.6855545237002018,0.75,0.6819602054168391,1,1,9,2550
2026-04-21,2026-04,202604210112,01,12R,0.5994091012692474,0.5994091012692473,0.75,0.5117927141737967,1,1,1,650
2026-04-21,2026-04,202604210501,05,01R,0.3958732786532774,0.39587327865327754,0.75,0.3610376627777086,1,1,9,4120
2026-04-21,2026-04,202604210502,05,02R,0.3844168075233633,0.3844168075233633,0.75,0.4366854911449584,1,1,5,2050
2026-04-21,2026-04,202604210503,05,03R,0.374875289549853,0.374875289549853,0.75,0.3933252834156795,1,1,6,1270
2026-04-21,2026-04,202604210504,05,04R,0.2859920788570647,0.2859920788570647,0.75,0.3161148455133193,1,0,0,1660
2026-04-21,2026-04,202604210505,05,05R,0.5001447522222771,0.5001447522222771,0.75,0.6650954771819814,1,1,1,500
2026-04-21,2026-04,202604210506,05,06R,0.3405444212530284,0.34054442125302836,0.75,0.27337721681058985,1,0,0,2300
2026-04-21,2026-04,202604210507,05,07R,0.5495051734836829,0.5495051734836829,0.75,0.6755635125750383,1,1,3,1280
2026-04-21,2026-04,202604210508,05,08R,0.438271156393808,0.438271156393808,0.75,0.45216030592158435,1,1,1,950
2026-04-21,2026-04,202604210509,05,09R,0.546958304544714,0.546958304544714,0.75,0.6123704884465091,1,1,1,680
2026-04-21,2026-04,202604210510,05,10R,0.6025759733050952,0.6025759733050952,0.75,0.7285001805489733,1,1,9,6910
2026-04-21,2026-04,202604210511,05,11R,0.702864821442835,0.702864821442835,0.75,0.7217845975294417,1,1,1,460
2026-04-21,2026-04,202604210512,05,12R,0.6591583837715009,0.6591583837715009,0.75,0.8106368298297195,1,1,2,360
2026-04-21,2026-04,202604210601,06,01R,0.42831649952034667,0.42831649952034667,0.75,0.6103446198875978,1,1,7,600
2026-04-21,2026-04,202604210602,06,02R,0.28295429844248465,0.28295429844248465,0.75,0.34303142688189175,1,0,0,38410
2026-04-21,2026-04,202604210603,06,03R,0.35220200785363687,0.35220200785363676,0.75,0.26367539023184383,1,0,0,31770
2026-04-21,2026-04,202604210604,06,04R,0.7812729402961458,0.7812729402961457,0.75,0.919254688166325,1,0,0,23610
2026-04-21,2026-04,202604210606,06,06R,0.48060475494314187,0.48060475494314187,0.75,0.45385762354046233,1,1,3,2820
2026-04-21,2026-04,202604210607,06,07R,0.5559734127173971,0.5559734127173971,0.75,0.451286332369966,1,0,0,4890
2026-04-21,2026-04,202604210608,06,08R,0.5567642048176576,0.5567642048176576,0.75,0.7327604469405876,1,1,4,1450
2026-04-21,2026-04,202604210609,06,09R,0.45174060450453274,0.4517406045045327,0.75,0.3636377839853561,1,0,0,12400
2026-04-21,2026-04,202604210611,06,11R,0.6561274925541329,0.6561274925541329,0.75,0.6606403045736993,1,1,10,3940
2026-04-21,2026-04,202604210612,06,12R,0.4581265447355133,0.4581265447355133,0.75,0.6391322199699991,1,1,5,3410
2026-04-21,2026-04,202604210701,07,01R,0.3173423277793337,0.3173423277793336,0.75,0.40577864787016527,0,0,0,980
2026-04-21,2026-04,202604210702,07,02R,0.42974212191973443,0.42974212191973443,0.75,0.49407661529431207,0,0,0,3520
2026-04-21,2026-04,202604210703,07,03R,0.32520089544928643,0.32520089544928643,0.75,0.41005060470435606,0,1,9,3240
2026-04-21,2026-04,202604210704,07,04R,0.44418749700201454,0.44418749700201454,0.75,0.5038881400446769,0,0,0,2460
2026-04-21,2026-04,202604210705,07,05R,0.5140980060615868,0.5140980060615867,0.75,0.6313097599473483,0,0,0,9800
2026-04-21,2026-04,202604210706,07,06R,0.3762818029032365,0.3762818029032363,0.75,0.3784114347891041,0,0,0,1400
2026-04-21,2026-04,202604210707,07,07R,0.47315047160654455,0.47315047160654444,0.75,0.5693123741622363,0,1,11,3190
2026-04-21,2026-04,202604210708,07,08R,0.7069001698825672,0.7069001698825672,0.75,0.7852486175184477,0,1,2,1780
2026-04-21,2026-04,202604210709,07,09R,0.6253927510808411,0.6253927510808411,0.75,0.7346123601992736,0,0,0,21630
2026-04-21,2026-04,202604210710,07,10R,0.689388768815469,0.689388768815469,0.75,0.7569790220670795,0,1,19,4740
2026-04-21,2026-04,202604210711,07,11R,0.7269272102480746,0.7269272102480747,0.75,0.7653069486314436,0,0,0,3760
2026-04-21,2026-04,202604210712,07,12R,0.787309795305491,0.787309795305491,0.75,0.7746151209245539,0,0,0,28680
2026-04-21,2026-04,202604210801,08,01R,0.337999034200365,0.337999034200365,0.75,0.522844544839201,0,0,0,15970
2026-04-21,2026-04,202604210802,08,02R,0.35096825050622027,0.3509682505062204,0.75,0.36797361163775183,0,0,0,39010
2026-04-21,2026-04,202604210803,08,03R,0.42306317862495746,0.42306317862495746,0.75,0.42093303531934384,0,0,0,3130
2026-04-21,2026-04,202604210804,08,04R,0.5048347330539997,0.5048347330539996,0.75,0.5088553151096812,0,0,0,12420
2026-04-21,2026-04,202604210805,08,05R,0.6356235142731878,0.6356235142731878,0.75,0.7351380055919785,0,0,0,13720
2026-04-21,2026-04,202604210806,08,06R,0.608577947729685,0.6085779477296848,0.75,0.6912974093494476,0,0,0,15610
2026-04-21,2026-04,202604210807,08,07R,0.6920142805415114,0.6920142805415114,0.75,0.8027691001556121,0,0,0,2960
2026-04-21,2026-04,202604210808,08,08R,0.6522004637654706,0.6522004637654706,0.75,0.7695161427737351,0,1,1,760
2026-04-21,2026-04,202604210809,08,09R,0.6545611426621184,0.6545611426621184,0.75,0.7043747622210065,0,1,1,880
2026-04-21,2026-04,202604210810,08,10R,0.7858477468938442,0.7858477468938442,0.75,0.8004529488791291,0,1,4,880
2026-04-21,2026-04,202604210811,08,11R,0.6745043766202534,0.6745043766202534,0.75,0.6637081779450734,0,1,4,820
2026-04-21,2026-04,202604210812,08,12R,0.6933982070433008,0.6933982070433008,0.75,0.7232718908760193,0,0,0,2440
2026-04-21,2026-04,202604211101,11,01R,0.4133601747907725,0.4133601747907725,0.75,0.4824175985811439,1,1,9,3250
2026-04-21,2026-04,202604211102,11,02R,0.5329218414938389,0.5329218414938389,0.75,0.664460465009312,1,1,6,820
2026-04-21,2026-04,202604211103,11,03R,0.40972437487827695,0.40972437487827695,0.75,0.4927783890513968,1,0,0,1650
2026-04-21,2026-04,202604211104,11,04R,0.5424712636839759,0.5424712636839759,0.75,0.5926321065937588,1,0,0,1830
2026-04-21,2026-04,202604211105,11,05R,0.47106338860712765,0.47106338860712765,0.75,0.3571589960263254,1,0,0,34460
2026-04-21,2026-04,202604211106,11,06R,0.38907287673284735,0.38907287673284735,0.75,0.21190055101388056,1,0,0,1550
2026-04-21,2026-04,202604211107,11,07R,0.4249700757719978,0.4249700757719978,0.75,0.4969816025424558,1,0,0,3530
2026-04-21,2026-04,202604211108,11,08R,0.5034247914279154,0.5034247914279153,0.75,0.5232052610301586,1,1,7,6260
2026-04-21,2026-04,202604211109,11,09R,0.3747739602844694,0.37477396028446947,0.75,0.5162635056810247,1,1,4,4700
2026-04-21,2026-04,202604211110,11,10R,0.5455318596384445,0.5455318596384445,0.75,0.5620557997782207,1,0,0,112760
2026-04-21,2026-04,202604211111,11,11R,0.5988619231456013,0.5988619231456013,0.75,0.5841730791584019,1,0,0,890
2026-04-21,2026-04,202604211112,11,12R,0.7486112972110583,0.7486112972110583,0.75,0.8326355552550749,1,1,4,850
2026-04-21,2026-04,202604211301,13,01R,0.14315834176900794,0.143158341769008,0.75,0.154576380506921,1,0,0,3740
2026-04-21,2026-04,202604211302,13,02R,0.37439065113365694,0.37439065113365694,0.75,0.28677124687982125,1,0,0,630
2026-04-21,2026-04,202604211303,13,03R,0.4548915115418753,0.4548915115418753,0.75,0.46109846892868084,1,1,1,840
2026-04-21,2026-04,202604211304,13,04R,0.38427037094312266,0.38427037094312266,0.75,0.43722272341293283,1,1,4,2400
2026-04-21,2026-04,202604211305,13,05R,0.6443309260590296,0.6443309260590296,0.75,0.7762913928689699,1,1,10,2070
2026-04-21,2026-04,202604211306,13,06R,0.6362246461174682,0.6362246461174683,0.75,0.7244452680707152,1,0,0,1890
2026-04-21,2026-04,202604211307,13,07R,0.6231439539349413,0.6231439539349413,0.75,0.665644694828514,1,1,7,1300
2026-04-21,2026-04,202604211308,13,08R,0.6489178138306346,0.6489178138306346,0.75,0.7880239964232751,1,1,2,780
2026-04-21,2026-04,202604211309,13,09R,0.579495600082378,0.5794956000823779,0.75,0.6472016429437937,1,1,5,650
2026-04-21,2026-04,202604211310,13,10R,0.6151504474819038,0.6151504474819038,0.75,0.716132588701842,1,1,3,1260
2026-04-21,2026-04,202604211311,13,11R,0.6976370060521255,0.6976370060521255,0.75,0.787874835593823,1,1,2,640
2026-04-21,2026-04,202604211312,13,12R,0.6172769591817467,0.6172769591817466,0.75,0.6407470134807708,1,1,3,980
2026-04-21,2026-04,202604211501,15,01R,0.5022476308419114,0.5022476308419115,0.75,0.6955069579017972,1,1,2,760
2026-04-21,2026-04,202604211502,15,02R,0.495903296077042,0.4959032960770421,0.75,0.5804166378690195,1,1,1,550
2026-04-21,2026-04,202604211503,15,03R,0.4085637107176363,0.4085637107176363,0.75,0.46578244705418975,1,0,0,7820
2026-04-21,2026-04,202604211504,15,04R,0.3195680340519632,0.31956803405196327,0.75,0.3060752585836186,1,1,2,4000
2026-04-21,2026-04,202604211505,15,05R,0.5409586731254704,0.5409586731254705,0.75,0.4521397875660683,1,0,0,64660
2026-04-21,2026-04,202604211506,15,06R,0.584358151279514,0.584358151279514,0.75,0.589480683564809,1,1,1,800
2026-04-21,2026-04,202604211507,15,07R,0.4469676169873822,0.4469676169873822,0.75,0.41237366277052095,1,0,0,2630
2026-04-21,2026-04,202604211508,15,08R,0.6929980453287268,0.6929980453287268,0.75,0.7465696539264467,1,1,1,370
2026-04-21,2026-04,202604211509,15,09R,0.6292940772056862,0.6292940772056862,0.75,0.608488467504435,1,1,8,1450
2026-04-21,2026-04,202604211510,15,10R,0.6534843823211393,0.6534843823211393,0.75,0.6704417165609192,1,1,7,650
2026-04-21,2026-04,202604211511,15,11R,0.6844882012451636,0.6844882012451636,0.75,0.7364160850930026,1,1,4,570
2026-04-21,2026-04,202604211512,15,12R,0.7529145483059899,0.7529145483059899,0.75,0.8207994381046563,1,1,2,430
2026-04-21,2026-04,202604211701,17,01R,0.8069305182516299,0.8069305182516299,0.75,0.7471711824211797,1,0,0,5960
2026-04-21,2026-04,202604211702,17,02R,0.8251523542929714,0.8251523542929714,0.75,0.7830588901848109,1,0,0,5110
2026-04-21,2026-04,202604211703,17,03R,0.7904788342669099,0.7904788342669098,0.75,0.6332637594222044,1,0,0,3380
2026-04-21,2026-04,202604211704,17,04R,0.7722480213643788,0.7722480213643788,0.75,0.585146623379503,1,1,5,1830
2026-04-21,2026-04,202604211705,17,05R,0.763826679037391,0.763826679037391,0.75,0.6136203637342386,1,1,12,2790
2026-04-21,2026-04,202604211706,17,06R,0.6677657311182698,0.6677657311182698,0.75,0.5857447318179905,1,0,0,11730
2026-04-21,2026-04,202604211707,17,07R,0.723520183591008,0.723520183591008,0.75,0.6348302274119922,1,1,5,850
2026-04-21,2026-04,202604211708,17,08R,0.7968827111179905,0.7968827111179905,0.75,0.589630187408653,1,0,0,71320
2026-04-21,2026-04,202604211709,17,09R,0.7522881325465359,0.7522881325465359,0.75,0.6013432347846991,1,0,0,6260
2026-04-21,2026-04,202604211710,17,10R,0.6529012077610351,0.6529012077610351,0.75,0.5547444490588694,1,0,0,3050
2026-04-21,2026-04,202604211711,17,11R,0.7697361697837957,0.7697361697837957,0.75,0.7221657478586405,1,1,17,1190
2026-04-21,2026-04,202604211712,17,12R,0.8392066547039284,0.8392066547039284,0.75,0.6989050038214695,1,1,16,1970
2026-04-21,2026-04,202604211801,18,01R,0.597201768081403,0.5972017680814031,0.75,0.8018556943504381,1,1,4,1030
2026-04-21,2026-04,202604211802,18,02R,0.7955656281643172,0.7955656281643172,0.75,0.8762140677457492,1,1,7,2070
2026-04-21,2026-04,202604211803,18,03R,0.5730440111930047,0.5730440111930047,0.75,0.6876250035823028,1,1,1,660
2026-04-21,2026-04,202604211804,18,04R,0.7061601134796588,0.7061601134796588,0.75,0.8667319092682421,1,1,13,6060
2026-04-21,2026-04,202604211805,18,05R,0.3433762627155584,0.3433762627155584,0.75,0.3828291395815123,1,0,0,810
2026-04-21,2026-04,202604211806,18,06R,0.33707671030754915,0.33707671030754915,0.75,0.31161543362981675,1,0,0,78010
2026-04-21,2026-04,202604211807,18,07R,0.4560811958916845,0.4560811958916845,0.75,0.4046693498865351,1,0,0,9200
2026-04-21,2026-04,202604211808,18,08R,0.48384372899750894,0.48384372899750905,0.75,0.525403613081712,1,0,0,880
2026-04-21,2026-04,202604211809,18,09R,0.31433788330794565,0.31433788330794565,0.75,0.21405984700697822,1,0,0,2530
2026-04-21,2026-04,202604211810,18,10R,0.3803296703624982,0.38032967036249826,0.75,0.4533118458024521,1,0,0,4580
2026-04-21,2026-04,202604211811,18,11R,0.35856348825646533,0.3585634882564654,0.75,0.4210167707196288,1,1,5,2750
2026-04-21,2026-04,202604211812,18,12R,0.6455140593534595,0.6455140593534596,0.75,0.6631412268686896,1,1,7,1820
2026-04-21,2026-04,202604212101,21,01R,0.5747758451009386,0.5747758451009385,0.75,0.7771693909016332,0,1,5,1250
2026-04-21,2026-04,202604212102,21,02R,0.6150229236141258,0.6150229236141258,0.75,0.7400745803493043,0,0,0,2910
2026-04-21,2026-04,202604212103,21,03R,0.6478509047419729,0.6478509047419729,0.75,0.7594740505026233,0,1,16,40310
2026-04-21,2026-04,202604212104,21,04R,0.706881464223408,0.706881464223408,0.75,0.8082090914736039,0,1,2,780
2026-04-21,2026-04,202604212105,21,05R,0.7252548163570439,0.725254816357044,0.75,0.7851759868138284,0,1,10,1720
2026-04-21,2026-04,202604212106,21,06R,0.3078203384958652,0.30782033849586515,0.75,0.30888508557144595,0,0,0,6680
2026-04-21,2026-04,202604212108,21,08R,0.3059579455473933,0.3059579455473933,0.75,0.4588951061999685,0,0,0,3970
2026-04-21,2026-04,202604212109,21,09R,0.5950119750179895,0.5950119750179895,0.75,0.769596381007592,0,1,3,830
2026-04-21,2026-04,202604212110,21,10R,0.721026749179632,0.721026749179632,0.75,0.727094866302548,0,0,0,3380
2026-04-21,2026-04,202604212111,21,11R,0.6617758969968465,0.6617758969968465,0.75,0.7028825390857074,0,1,2,580
2026-04-21,2026-04,202604212112,21,12R,0.7272591734677197,0.7272591734677197,0.75,0.7466451633745936,0,1,1,1400
2026-04-21,2026-04,202604212201,22,01R,0.5960272741556274,0.5960272741556275,0.75,0.7414915021432082,0,1,2,3080
2026-04-21,2026-04,202604212202,22,02R,0.29666465839294226,0.29666465839294226,0.75,0.40072793380988614,1,1,1,3330
2026-04-21,2026-04,202604212204,22,04R,0.5187122274951409,0.518712227495141,0.75,0.6264239708650488,1,1,12,2350
2026-04-21,2026-04,202604212205,22,05R,0.5801090502550381,0.5801090502550381,0.75,0.5869548619842088,0,0,0,3710
2026-04-21,2026-04,202604212206,22,06R,0.529038730125352,0.529038730125352,0.75,0.6649703629040968,1,0,0,6710
2026-04-21,2026-04,202604212207,22,07R,0.6341052028067872,0.6341052028067872,0.75,0.8200163097442114,1,1,1,520
2026-04-21,2026-04,202604212208,22,08R,0.5966914857596873,0.5966914857596873,0.75,0.5856319233607042,1,1,2,610
2026-04-21,2026-04,202604212209,22,09R,0.5539084212665873,0.5539084212665873,0.75,0.5311675505028645,1,0,0,107140
2026-04-21,2026-04,202604212210,22,10R,0.7398086967141799,0.7398086967141799,0.75,0.6962395393637567,1,1,3,660
2026-04-21,2026-04,202604212211,22,11R,0.6338156184481526,0.6338156184481526,0.75,0.7786554526611053,1,1,2,790
2026-04-21,2026-04,202604212212,22,12R,0.7500036331420938,0.7500036331420938,0.75,0.7172738740723654,1,1,3,1380
2026-04-21,2026-04,202604212401,24,01R,0.562333458482214,0.5623334584822142,0.75,0.5544100557558133,1,0,0,7080
2026-04-21,2026-04,202604212402,24,02R,0.44813504758272416,0.44813504758272416,0.75,0.5978411360417011,1,1,1,610
2026-04-21,2026-04,202604212403,24,03R,0.5277554499237054,0.5277554499237053,0.75,0.47316884245821433,1,0,0,7470
2026-04-21,2026-04,202604212404,24,04R,0.5794472815659739,0.5794472815659739,0.75,0.49398591170821493,1,0,0,1500
2026-04-21,2026-04,202604212405,24,05R,0.6072733681772249,0.6072733681772249,0.75,0.5415862949903804,1,1,4,1130
2026-04-21,2026-04,202604212406,24,06R,0.5265281321665262,0.5265281321665262,0.75,0.537729818531448,1,1,1,770
2026-04-21,2026-04,202604212407,24,07R,0.7642090686055807,0.7642090686055807,0.75,0.7722308760781166,1,0,0,1060
2026-04-21,2026-04,202604212408,24,08R,0.7389047419453778,0.7389047419453778,0.75,0.7872485792280044,1,1,3,500
2026-04-21,2026-04,202604212409,24,09R,0.8325053342553662,0.8325053342553662,0.75,0.8583368578048272,1,1,2,440
2026-04-21,2026-04,202604212410,24,10R,0.7764278242167373,0.7764278242167373,0.75,0.8211197340225125,1,0,0,12030
2026-04-21,2026-04,202604212411,24,11R,0.8576276933801857,0.8576276933801857,0.75,0.8883927293167637,1,1,3,960
2026-04-21,2026-04,202604212412,24,12R,0.826327989534962,0.826327989534962,0.75,0.8641178682606097,1,0,0,3510
2026-04-22,2026-04,202604220101,01,01R,0.3859078291788847,0.3859078291788847,0.75,0.4047976014688043,1,1,5,3600
2026-04-22,2026-04,202604220102,01,02R,0.4660728713660215,0.4660728713660215,0.75,0.4347939464107918,1,0,0,22710
2026-04-22,2026-04,202604220103,01,03R,0.5358305824959864,0.5358305824959864,0.75,0.4607697966414727,1,0,0,5370
2026-04-22,2026-04,202604220104,01,04R,0.13756487180914653,0.13756487180914656,0.75,0.06015193426199027,1,0,0,2160
2026-04-22,2026-04,202604220105,01,05R,0.32709689263026354,0.32709689263026354,0.75,0.3414031445815043,1,0,0,15870
2026-04-22,2026-04,202604220106,01,06R,0.5978160587368029,0.5978160587368029,0.75,0.7459798230280694,1,1,8,1730
2026-04-22,2026-04,202604220107,01,07R,0.5574266045661863,0.5574266045661863,0.75,0.5420764178196013,1,0,0,26590
2026-04-22,2026-04,202604220108,01,08R,0.3880232214560928,0.38802322145609275,0.75,0.35813497802063726,1,0,0,4050
2026-04-22,2026-04,202604220109,01,09R,0.5587835531125274,0.5587835531125274,0.75,0.5483786295249438,1,0,0,11570
2026-04-22,2026-04,202604220110,01,10R,0.4230304239838733,0.4230304239838733,0.75,0.3351300168709844,1,1,1,1170
2026-04-22,2026-04,202604220111,01,11R,0.6727493449070711,0.6727493449070712,0.75,0.6966750416610344,1,0,0,1860
2026-04-22,2026-04,202604220112,01,12R,0.6992541451940194,0.6992541451940195,0.75,0.7462313920270268,1,1,7,1310
2026-04-22,2026-04,202604220501,05,01R,0.17293779315981575,0.17293779315981575,0.75,0.22809883713577575,1,0,0,16630
2026-04-22,2026-04,202604220502,05,02R,0.45169262970289586,0.45169262970289586,0.75,0.5340442368913315,1,1,7,2600
2026-04-22,2026-04,202604220503,05,03R,0.3507234797944585,0.35072347979445845,0.75,0.40847894453124367,1,0,0,3110
