ensemble,members,weights,min_n,R,heads,head_rate,cut,monthly_floor,months,month_detail,pass_40
PAIR:ENV_ENTRY+ALL_SAFE_HGB,ENV_ENTRY+ALL_SAFE_HGB,0.95+0.05,100,119,39,0.3277310924369748,0.28766406571553044,0.19444444444444445,3,2026-04:36R/19.44%;2026-05:43R/44.19%;2026-06:40R/32.50%,False
TRIPLE:ENV_ENTRY+ALL_SAFE_HGB+PRIOR_FOOT,ENV_ENTRY+ALL_SAFE_HGB+PRIOR_FOOT,0.30+0.40+0.30,100,116,38,0.3275862068965517,0.2551770612057337,0.2608695652173913,3,2026-04:36R/27.78%;2026-05:46R/26.09%;2026-06:34R/47.06%,False
PAIR:ENV_ENTRY+PLAYER_COURSE,ENV_ENTRY+PLAYER_COURSE,0.55+0.45,100,116,38,0.3275862068965517,0.2963800955627093,0.21428571428571427,3,2026-04:42R/21.43%;2026-05:45R/42.22%;2026-06:29R/34.48%,False
TRIPLE:OPP_CONTEXT+ALL_SAFE_HGB+ALL_SAFE_LINEAR,OPP_CONTEXT+ALL_SAFE_HGB+ALL_SAFE_LINEAR,0.30+0.60+0.10,100,107,35,0.32710280373831774,0.2539279774684279,0.3055555555555556,3,2026-04:36R/30.56%;2026-05:36R/33.33%;2026-06:35R/34.29%,False
TRIPLE:OPP_CONTEXT+ALL_SAFE_HGB+ALL_SAFE_LINEAR,OPP_CONTEXT+ALL_SAFE_HGB+ALL_SAFE_LINEAR,0.20+0.70+0.10,100,107,35,0.32710280373831774,0.23989000633921992,0.2972972972972973,3,2026-04:37R/29.73%;2026-05:36R/33.33%;2026-06:34R/35.29%,False
TRIPLE:OPP_CONTEXT+ST_3HEAD_ANALOG+ALL_SAFE_HGB,OPP_CONTEXT+ST_3HEAD_ANALOG+ALL_SAFE_HGB,0.40+0.30+0.30,100,107,35,0.32710280373831774,0.26569712155854575,0.2702702702702703,3,2026-04:37R/27.03%;2026-05:33R/36.36%;2026-06:37R/35.14%,False
TRIPLE:OPP_CONTEXT+ALL_SAFE_HGB+ALL_SAFE_LINEAR,OPP_CONTEXT+ALL_SAFE_HGB+ALL_SAFE_LINEAR,0.40+0.50+0.10,100,104,34,0.3269230769230769,0.2679659485976359,0.3142857142857143,3,2026-04:34R/32.35%;2026-05:35R/34.29%;2026-06:35R/31.43%,False
TRIPLE:ENV_ENTRY+ALL_SAFE_LINEAR+PRIOR_FOOT,ENV_ENTRY+ALL_SAFE_LINEAR+PRIOR_FOOT,0.80+0.10+0.10,100,104,34,0.3269230769230769,0.2989959787055171,0.25,3,2026-04:28R/25.00%;2026-05:43R/34.88%;2026-06:33R/36.36%,False
TRIPLE:ENV_ENTRY+PLAYER_COURSE+ALL_SAFE_HGB,ENV_ENTRY+PLAYER_COURSE+ALL_SAFE_HGB,0.20+0.30+0.50,100,104,34,0.3269230769230769,0.26287790568107,0.2222222222222222,3,2026-04:36R/22.22%;2026-05:34R/38.24%;2026-06:34R/38.24%,False
TRIPLE:ENV_ENTRY+PLAYER_COURSE+ALL_SAFE_HGB,ENV_ENTRY+PLAYER_COURSE+ALL_SAFE_HGB,0.10+0.30+0.60,100,104,34,0.3269230769230769,0.2565630022452158,0.21621621621621623,3,2026-04:37R/21.62%;2026-05:34R/38.24%;2026-06:33R/39.39%,False
TRIPLE:OPP_CONTEXT+ALL_SAFE_HGB+PRIOR_FOOT,OPP_CONTEXT+ALL_SAFE_HGB+PRIOR_FOOT,0.60+0.30+0.10,100,101,33,0.32673267326732675,0.2786873660299892,0.30303030303030304,3,2026-04:33R/30.30%;2026-05:35R/34.29%;2026-06:33R/33.33%,False
TRIPLE:ENV_ENTRY+ST_3HEAD_ANALOG+PRIOR_FOOT,ENV_ENTRY+ST_3HEAD_ANALOG+PRIOR_FOOT,0.70+0.10+0.20,100,101,33,0.32673267326732675,0.2948104368561899,0.2962962962962963,3,2026-04:27R/29.63%;2026-05:42R/30.95%;2026-06:32R/37.50%,False
TRIPLE:OPP_CONTEXT+ALL_SAFE_HGB+ALL_SAFE_LINEAR,OPP_CONTEXT+ALL_SAFE_HGB+ALL_SAFE_LINEAR,0.50+0.30+0.20,100,101,33,0.32673267326732675,0.2915058717108945,0.29411764705882354,3,2026-04:34R/29.41%;2026-05:34R/32.35%;2026-06:33R/36.36%,False
PAIR:ENV_ENTRY+ALL_SAFE_HGB,ENV_ENTRY+ALL_SAFE_HGB,0.25+0.75,100,101,33,0.32673267326732675,0.2475182372430345,0.2727272727272727,3,2026-04:33R/27.27%;2026-05:36R/33.33%;2026-06:32R/37.50%,False
PAIR:OPP_CONTEXT+ALL_SAFE_HGB,OPP_CONTEXT+ALL_SAFE_HGB,0.80+0.20,100,101,33,0.32673267326732675,0.286349854387204,0.2727272727272727,3,2026-04:33R/27.27%;2026-05:32R/43.75%;2026-06:36R/27.78%,False
PAIR:ALL_SAFE_HGB+ALL_SAFE_LINEAR,ALL_SAFE_HGB+ALL_SAFE_LINEAR,0.55+0.45,100,101,33,0.32673267326732675,0.2630861710727873,0.2727272727272727,3,2026-04:33R/27.27%;2026-05:39R/30.77%;2026-06:29R/41.38%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_LINEAR,ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_LINEAR,0.20+0.70+0.10,100,101,33,0.32673267326732675,0.29298942056474303,0.25806451612903225,3,2026-04:31R/25.81%;2026-05:35R/42.86%;2026-06:35R/28.57%,False
TRIPLE:ENV_ENTRY+ALL_SAFE_HGB+PRIOR_FOOT,ENV_ENTRY+ALL_SAFE_HGB+PRIOR_FOOT,0.40+0.50+0.10,100,101,33,0.32673267326732675,0.2599052397675167,0.25,3,2026-04:28R/25.00%;2026-05:39R/33.33%;2026-06:34R/38.24%,False
PAIR:ENV_ENTRY+ST_3HEAD_ANALOG,ENV_ENTRY+ST_3HEAD_ANALOG,0.95+0.05,100,101,33,0.32673267326732675,0.3042972577166683,0.16129032258064516,3,2026-04:31R/16.13%;2026-05:34R/50.00%;2026-06:36R/30.56%,False
TRIPLE:OPP_CONTEXT+PLAYER_COURSE+ALL_SAFE_HGB,OPP_CONTEXT+PLAYER_COURSE+ALL_SAFE_HGB,0.40+0.20+0.40,100,144,47,0.3263888888888889,0.22573096094908346,0.2857142857142857,3,2026-04:49R/28.57%;2026-05:51R/39.22%;2026-06:44R/29.55%,False
TRIPLE:ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_HGB,ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_HGB,0.40+0.40+0.20,100,144,47,0.3263888888888889,0.2559304486943906,0.24489795918367346,3,2026-04:49R/24.49%;2026-05:46R/39.13%;2026-06:49R/34.69%,False
PAIR:ENV_ENTRY+PRIOR_FOOT,ENV_ENTRY+PRIOR_FOOT,0.90+0.10,100,141,46,0.3262411347517731,0.2764568366270614,0.2553191489361702,3,2026-04:47R/25.53%;2026-05:52R/40.38%;2026-06:42R/30.95%,False
TRIPLE:ENV_ENTRY+PLAYER_COURSE+ST_3HEAD_ANALOG,ENV_ENTRY+PLAYER_COURSE+ST_3HEAD_ANALOG,0.50+0.20+0.30,100,141,46,0.3262411347517731,0.2728755763855349,0.22916666666666666,3,2026-04:48R/22.92%;2026-05:48R/45.83%;2026-06:45R/28.89%,False
TRIPLE:ENV_ENTRY+ALL_SAFE_HGB+ALL_SAFE_LINEAR,ENV_ENTRY+ALL_SAFE_HGB+ALL_SAFE_LINEAR,0.40+0.30+0.30,100,132,43,0.32575757575757575,0.24480250461260938,0.275,3,2026-04:40R/27.50%;2026-05:51R/35.29%;2026-06:41R/34.15%,False
PAIR:ENV_ENTRY+PLAYER_COURSE,ENV_ENTRY+PLAYER_COURSE,0.90+0.10,100,132,43,0.32575757575757575,0.28489353849741617,0.20454545454545456,3,2026-04:44R/20.45%;2026-05:46R/45.65%;2026-06:42R/30.95%,False
TRIPLE:ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_HGB,ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_HGB,0.60+0.20+0.20,100,166,54,0.3253012048192771,0.24562901894178452,0.23728813559322035,3,2026-04:59R/23.73%;2026-05:58R/41.38%;2026-06:49R/32.65%,False
TRIPLE:ENV_ENTRY+ALL_SAFE_HGB+ALL_SAFE_LINEAR,ENV_ENTRY+ALL_SAFE_HGB+ALL_SAFE_LINEAR,0.20+0.50+0.30,100,123,40,0.3252032520325203,0.2379155518255045,0.275,3,2026-04:40R/27.50%;2026-05:44R/34.09%;2026-06:39R/35.90%,False
TRIPLE:ENV_ENTRY+ALL_SAFE_HGB+ALL_SAFE_LINEAR,ENV_ENTRY+ALL_SAFE_HGB+ALL_SAFE_LINEAR,0.50+0.10+0.40,100,120,39,0.325,0.2697187296358553,0.2702702702702703,3,2026-04:37R/27.03%;2026-05:49R/32.65%;2026-06:34R/38.24%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+PLAYER_COURSE,ENV_ENTRY+OPP_CONTEXT+PLAYER_COURSE,0.30+0.20+0.50,100,117,38,0.3247863247863248,0.29439086493527356,0.21428571428571427,3,2026-04:42R/21.43%;2026-05:43R/44.19%;2026-06:32R/31.25%,False
PAIR:ENV_ENTRY+PLAYER_COURSE,ENV_ENTRY+PLAYER_COURSE,0.85+0.15,100,114,37,0.32456140350877194,0.29721880299139297,0.175,3,2026-04:40R/17.50%;2026-05:37R/48.65%;2026-06:37R/32.43%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+ST_3HEAD_ANALOG,ENV_ENTRY+OPP_CONTEXT+ST_3HEAD_ANALOG,0.10+0.50+0.40,100,148,48,0.32432432432432434,0.26126143082522746,0.2857142857142857,3,2026-04:49R/28.57%;2026-05:50R/38.00%;2026-06:49R/30.61%,False
TRIPLE:OPP_CONTEXT+PLAYER_COURSE+ALL_SAFE_HGB,OPP_CONTEXT+PLAYER_COURSE+ALL_SAFE_HGB,0.30+0.20+0.50,100,148,48,0.32432432432432434,0.21797028598586443,0.2708333333333333,3,2026-04:48R/27.08%;2026-05:56R/39.29%;2026-06:44R/29.55%,False
TRIPLE:OPP_CONTEXT+ALL_SAFE_HGB+PRIOR_FOOT,OPP_CONTEXT+ALL_SAFE_HGB+PRIOR_FOOT,0.30+0.50+0.20,100,111,36,0.32432432432432434,0.249937010719201,0.2682926829268293,3,2026-04:34R/35.29%;2026-05:41R/26.83%;2026-06:36R/36.11%,False
TRIPLE:ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_HGB,ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_HGB,0.30+0.10+0.60,100,111,36,0.32432432432432434,0.24490755595437913,0.24324324324324326,3,2026-04:37R/24.32%;2026-05:39R/35.90%;2026-06:35R/37.14%,False
TRIPLE:ENV_ENTRY+PLAYER_COURSE+PRIOR_FOOT,ENV_ENTRY+PLAYER_COURSE+PRIOR_FOOT,0.60+0.30+0.10,100,145,47,0.32413793103448274,0.27551789264393745,0.24489795918367346,3,2026-04:49R/24.49%;2026-05:55R/41.82%;2026-06:41R/29.27%,False
TRIPLE:OPP_CONTEXT+ST_3HEAD_ANALOG+ALL_SAFE_HGB,OPP_CONTEXT+ST_3HEAD_ANALOG+ALL_SAFE_HGB,0.50+0.20+0.30,100,108,35,0.32407407407407407,0.2661239159874634,0.2972972972972973,3,2026-04:37R/29.73%;2026-05:33R/33.33%;2026-06:38R/34.21%,False
PAIR:OPP_CONTEXT+ALL_SAFE_HGB,OPP_CONTEXT+ALL_SAFE_HGB,0.75+0.25,100,108,35,0.32407407407407407,0.27639226658773586,0.2857142857142857,3,2026-04:35R/28.57%;2026-05:35R/40.00%;2026-06:38R/28.95%,False
PAIR:ST_3HEAD_ANALOG+ALL_SAFE_HGB,ST_3HEAD_ANALOG+ALL_SAFE_HGB,0.50+0.50,100,108,35,0.32407407407407407,0.2605685486998829,0.2631578947368421,3,2026-04:38R/26.32%;2026-05:33R/33.33%;2026-06:37R/37.84%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_HGB,ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_HGB,0.30+0.10+0.60,100,108,35,0.32407407407407407,0.24895055101765362,0.2571428571428571,3,2026-04:35R/25.71%;2026-05:37R/35.14%;2026-06:36R/36.11%,False
TRIPLE:ENV_ENTRY+ALL_SAFE_HGB+PRIOR_FOOT,ENV_ENTRY+ALL_SAFE_HGB+PRIOR_FOOT,0.40+0.30+0.30,100,108,35,0.32407407407407407,0.265064303286321,0.2391304347826087,3,2026-04:32R/31.25%;2026-05:46R/23.91%;2026-06:30R/46.67%,False
PAIR:ENV_ENTRY+OPP_CONTEXT,ENV_ENTRY+OPP_CONTEXT,0.35+0.65,100,179,58,0.3240223463687151,0.2337232385458023,0.2777777777777778,3,2026-04:54R/27.78%;2026-05:70R/37.14%;2026-06:55R/30.91%,False
TRIPLE:OPP_CONTEXT+PLAYER_COURSE+ALL_SAFE_HGB,OPP_CONTEXT+PLAYER_COURSE+ALL_SAFE_HGB,0.30+0.10+0.60,100,105,34,0.3238095238095238,0.25465731994836455,0.2857142857142857,3,2026-04:35R/28.57%;2026-05:36R/33.33%;2026-06:34R/35.29%,False
TRIPLE:OPP_CONTEXT+ALL_SAFE_HGB+ALL_SAFE_LINEAR,OPP_CONTEXT+ALL_SAFE_HGB+ALL_SAFE_LINEAR,0.30+0.40+0.30,100,105,34,0.3238095238095238,0.2710630539779603,0.2647058823529412,3,2026-04:34R/26.47%;2026-05:42R/30.95%;2026-06:29R/41.38%,False
TRIPLE:ENV_ENTRY+ALL_SAFE_HGB+ALL_SAFE_LINEAR,ENV_ENTRY+ALL_SAFE_HGB+ALL_SAFE_LINEAR,0.70+0.10+0.20,100,105,34,0.3238095238095238,0.29163912849903356,0.25,3,2026-04:32R/25.00%;2026-05:42R/33.33%;2026-06:31R/38.71%,False
TRIPLE:ENV_ENTRY+PLAYER_COURSE+PRIOR_FOOT,ENV_ENTRY+PLAYER_COURSE+PRIOR_FOOT,0.80+0.10+0.10,100,105,34,0.3238095238095238,0.2968472567822999,0.2222222222222222,3,2026-04:36R/22.22%;2026-05:35R/40.00%;2026-06:34R/35.29%,False
TRIPLE:OPP_CONTEXT+ALL_SAFE_HGB+ALL_SAFE_LINEAR,OPP_CONTEXT+ALL_SAFE_HGB+ALL_SAFE_LINEAR,0.10+0.50+0.40,100,102,33,0.3235294117647059,0.2687701112004087,0.2727272727272727,3,2026-04:33R/27.27%;2026-05:39R/30.77%;2026-06:30R/40.00%,False
TRIPLE:OPP_CONTEXT+ST_3HEAD_ANALOG+ALL_SAFE_HGB,OPP_CONTEXT+ST_3HEAD_ANALOG+ALL_SAFE_HGB,0.70+0.10+0.20,100,102,33,0.3235294117647059,0.28488451021607186,0.2702702702702703,3,2026-04:34R/29.41%;2026-05:31R/41.94%;2026-06:37R/27.03%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+PRIOR_FOOT,ENV_ENTRY+OPP_CONTEXT+PRIOR_FOOT,0.50+0.30+0.20,100,102,33,0.3235294117647059,0.28772801325722613,0.2682926829268293,3,2026-04:28R/32.14%;2026-05:41R/26.83%;2026-06:33R/39.39%,False
TRIPLE:ENV_ENTRY+ALL_SAFE_HGB+ALL_SAFE_LINEAR,ENV_ENTRY+ALL_SAFE_HGB+ALL_SAFE_LINEAR,0.30+0.60+0.10,100,102,33,0.3235294117647059,0.2533474825543416,0.2647058823529412,3,2026-04:34R/26.47%;2026-05:34R/35.29%;2026-06:34R/35.29%,False
TRIPLE:OPP_CONTEXT+PLAYER_COURSE+ALL_SAFE_HGB,OPP_CONTEXT+PLAYER_COURSE+ALL_SAFE_HGB,0.60+0.20+0.20,100,102,33,0.3235294117647059,0.28707684920896404,0.2647058823529412,3,2026-04:34R/26.47%;2026-05:33R/39.39%;2026-06:35R/31.43%,False
TRIPLE:PLAYER_COURSE+ALL_SAFE_HGB+PRIOR_FOOT,PLAYER_COURSE+ALL_SAFE_HGB+PRIOR_FOOT,0.40+0.50+0.10,100,102,33,0.3235294117647059,0.2693950818444733,0.2571428571428571,3,2026-04:35R/25.71%;2026-05:36R/33.33%;2026-06:31R/38.71%,False
PAIR:ENV_ENTRY+PRIOR_FOOT,ENV_ENTRY+PRIOR_FOOT,0.80+0.20,100,102,33,0.3235294117647059,0.2929540005665426,0.25,3,2026-04:28R/25.00%;2026-05:41R/34.15%;2026-06:33R/36.36%,False
TRIPLE:ENV_ENTRY+ALL_SAFE_HGB+ALL_SAFE_LINEAR,ENV_ENTRY+ALL_SAFE_HGB+ALL_SAFE_LINEAR,0.50+0.20+0.30,100,102,33,0.3235294117647059,0.28615303387263036,0.25,3,2026-04:32R/25.00%;2026-05:40R/32.50%;2026-06:30R/40.00%,False
PAIR:ENV_ENTRY+ALL_SAFE_HGB,ENV_ENTRY+ALL_SAFE_HGB,0.30+0.70,100,102,33,0.3235294117647059,0.24752525341521875,0.24242424242424243,3,2026-04:33R/24.24%;2026-05:37R/35.14%;2026-06:32R/37.50%,False
TRIPLE:OPP_CONTEXT+PLAYER_COURSE+ALL_SAFE_HGB,OPP_CONTEXT+PLAYER_COURSE+ALL_SAFE_HGB,0.20+0.30+0.50,100,102,33,0.3235294117647059,0.26938391326872435,0.23684210526315788,3,2026-04:38R/23.68%;2026-05:34R/35.29%;2026-06:30R/40.00%,False
TRIPLE:ENV_ENTRY+PLAYER_COURSE+ALL_SAFE_HGB,ENV_ENTRY+PLAYER_COURSE+ALL_SAFE_HGB,0.20+0.10+0.70,100,102,33,0.3235294117647059,0.25053315891042827,0.23529411764705882,3,2026-04:34R/23.53%;2026-05:35R/37.14%;2026-06:33R/36.36%,False
TRIPLE:OPP_CONTEXT+PLAYER_COURSE+ALL_SAFE_HGB,OPP_CONTEXT+PLAYER_COURSE+ALL_SAFE_HGB,0.50+0.20+0.30,100,102,33,0.3235294117647059,0.2797770914074028,0.22857142857142856,3,2026-04:35R/22.86%;2026-05:33R/42.42%;2026-06:34R/32.35%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+ST_3HEAD_ANALOG,ENV_ENTRY+OPP_CONTEXT+ST_3HEAD_ANALOG,0.30+0.10+0.60,100,133,43,0.3233082706766917,0.27150358220376875,0.2553191489361702,3,2026-04:47R/25.53%;2026-05:40R/40.00%;2026-06:46R/32.61%,False
PAIR:ENV_ENTRY+OPP_CONTEXT,ENV_ENTRY+OPP_CONTEXT,0.90+0.10,100,133,43,0.3233082706766917,0.2800406738328499,0.20930232558139536,3,2026-04:43R/20.93%;2026-05:47R/44.68%;2026-06:43R/30.23%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+PLAYER_COURSE,ENV_ENTRY+OPP_CONTEXT+PLAYER_COURSE,0.10+0.60+0.30,100,127,41,0.3228346456692913,0.27836898653705616,0.27906976744186046,3,2026-04:43R/27.91%;2026-05:46R/34.78%;2026-06:38R/34.21%,False
TRIPLE:ENV_ENTRY+PLAYER_COURSE+ALL_SAFE_HGB,ENV_ENTRY+PLAYER_COURSE+ALL_SAFE_HGB,0.20+0.40+0.40,100,127,41,0.3228346456692913,0.25307989554805466,0.23255813953488372,3,2026-04:43R/23.26%;2026-05:47R/36.17%;2026-06:37R/37.84%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+ST_3HEAD_ANALOG,ENV_ENTRY+OPP_CONTEXT+ST_3HEAD_ANALOG,0.10+0.30+0.60,100,124,40,0.3225806451612903,0.2703766579274963,0.2391304347826087,3,2026-04:46R/23.91%;2026-05:34R/38.24%;2026-06:44R/36.36%,False
PAIR:ENV_ENTRY+ST_3HEAD_ANALOG,ENV_ENTRY+ST_3HEAD_ANALOG,0.30+0.70,100,124,40,0.3225806451612903,0.2770773373300346,0.23404255319148937,3,2026-04:47R/23.40%;2026-05:35R/40.00%;2026-06:42R/35.71%,False
TRIPLE:OPP_CONTEXT+ALL_SAFE_HGB+ALL_SAFE_LINEAR,OPP_CONTEXT+ALL_SAFE_HGB+ALL_SAFE_LINEAR,0.40+0.40+0.20,100,121,39,0.32231404958677684,0.2517186071763974,0.2926829268292683,3,2026-04:41R/29.27%;2026-05:40R/35.00%;2026-06:40R/32.50%,False
TRIPLE:OPP_CONTEXT+PLAYER_COURSE+ST_3HEAD_ANALOG,OPP_CONTEXT+PLAYER_COURSE+ST_3HEAD_ANALOG,0.40+0.30+0.30,100,121,39,0.32231404958677684,0.2856419950114843,0.2391304347826087,3,2026-04:46R/23.91%;2026-05:41R/39.02%;2026-06:34R/35.29%,False
TRIPLE:ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_LINEAR,0.50+0.40+0.10,100,118,38,0.3220338983050847,0.28315493697506144,0.275,3,2026-04:40R/27.50%;2026-05:38R/39.47%;2026-06:40R/30.00%,False
TRIPLE:OPP_CONTEXT+PLAYER_COURSE+ST_3HEAD_ANALOG,OPP_CONTEXT+PLAYER_COURSE+ST_3HEAD_ANALOG,0.40+0.20+0.40,100,118,38,0.3220338983050847,0.2785741938647706,0.22916666666666666,3,2026-04:48R/22.92%;2026-05:33R/42.42%;2026-06:37R/35.14%,False
TRIPLE:ENV_ENTRY+ALL_SAFE_HGB+PRIOR_FOOT,ENV_ENTRY+ALL_SAFE_HGB+PRIOR_FOOT,0.70+0.10+0.20,100,115,37,0.3217391304347826,0.27756484364244166,0.28125,3,2026-04:32R/28.12%;2026-05:48R/31.25%;2026-06:35R/37.14%,False
TRIPLE:OPP_CONTEXT+ST_3HEAD_ANALOG+ALL_SAFE_HGB,OPP_CONTEXT+ST_3HEAD_ANALOG+ALL_SAFE_HGB,0.20+0.30+0.50,100,115,37,0.3217391304347826,0.24653162473163134,0.2702702702702703,3,2026-04:37R/27.03%;2026-05:37R/35.14%;2026-06:41R/34.15%,False
TRIPLE:ENV_ENTRY+PLAYER_COURSE+ALL_SAFE_HGB,ENV_ENTRY+PLAYER_COURSE+ALL_SAFE_HGB,0.20+0.20+0.60,100,115,37,0.3217391304347826,0.2483909427057494,0.23684210526315788,3,2026-04:38R/23.68%;2026-05:39R/35.90%;2026-06:38R/36.84%,False
PAIR:ENV_ENTRY+PLAYER_COURSE,ENV_ENTRY+PLAYER_COURSE,0.50+0.50,100,115,37,0.3217391304347826,0.2977195043601072,0.21428571428571427,3,2026-04:42R/21.43%;2026-05:44R/40.91%;2026-06:29R/34.48%,False
TRIPLE:OPP_CONTEXT+ALL_SAFE_HGB+ALL_SAFE_LINEAR,OPP_CONTEXT+ALL_SAFE_HGB+ALL_SAFE_LINEAR,0.70+0.20+0.10,100,112,36,0.32142857142857145,0.27658875560966834,0.2857142857142857,3,2026-04:35R/28.57%;2026-05:36R/38.89%;2026-06:41R/29.27%,False
TRIPLE:OPP_CONTEXT+ST_3HEAD_ANALOG+ALL_SAFE_HGB,OPP_CONTEXT+ST_3HEAD_ANALOG+ALL_SAFE_HGB,0.10+0.50+0.40,100,112,36,0.32142857142857145,0.2608109039441252,0.2702702702702703,3,2026-04:37R/27.03%;2026-05:34R/32.35%;2026-06:41R/36.59%,False
TRIPLE:ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_HGB,ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_HGB,0.10+0.40+0.50,100,112,36,0.32142857142857145,0.24799671397498202,0.2631578947368421,3,2026-04:38R/26.32%;2026-05:35R/31.43%;2026-06:39R/38.46%,False
TRIPLE:PLAYER_COURSE+ST_3HEAD_ANALOG+ALL_SAFE_HGB,PLAYER_COURSE+ST_3HEAD_ANALOG+ALL_SAFE_HGB,0.10+0.50+0.40,100,137,44,0.32116788321167883,0.24036297237641402,0.24489795918367346,3,2026-04:49R/24.49%;2026-05:43R/37.21%;2026-06:45R/35.56%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+PRIOR_FOOT,ENV_ENTRY+OPP_CONTEXT+PRIOR_FOOT,0.70+0.10+0.20,100,109,35,0.3211009174311927,0.28978057571755567,0.2857142857142857,3,2026-04:28R/28.57%;2026-05:45R/31.11%;2026-06:36R/36.11%,False
TRIPLE:OPP_CONTEXT+ALL_SAFE_HGB+PRIOR_FOOT,OPP_CONTEXT+ALL_SAFE_HGB+PRIOR_FOOT,0.80+0.10+0.10,100,109,35,0.3211009174311927,0.2786655677907818,0.2777777777777778,3,2026-04:33R/30.30%;2026-05:40R/37.50%;2026-06:36R/27.78%,False
TRIPLE:OPP_CONTEXT+ALL_SAFE_HGB+ALL_SAFE_LINEAR,OPP_CONTEXT+ALL_SAFE_HGB+ALL_SAFE_LINEAR,0.20+0.40+0.40,100,109,35,0.3211009174311927,0.2588997142826937,0.2727272727272727,3,2026-04:33R/27.27%;2026-05:43R/30.23%;2026-06:33R/39.39%,False
TRIPLE:ENV_ENTRY+ST_3HEAD_ANALOG+PRIOR_FOOT,ENV_ENTRY+ST_3HEAD_ANALOG+PRIOR_FOOT,0.50+0.30+0.20,100,109,35,0.3211009174311927,0.2889649484906519,0.2619047619047619,3,2026-04:29R/31.03%;2026-05:42R/26.19%;2026-06:38R/39.47%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+PRIOR_FOOT,ENV_ENTRY+OPP_CONTEXT+PRIOR_FOOT,0.60+0.20+0.20,100,162,52,0.32098765432098764,0.25398171522019597,0.2826086956521739,3,2026-04:46R/28.26%;2026-05:73R/32.88%;2026-06:43R/34.88%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_HGB,ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_HGB,0.50+0.10+0.40,100,134,43,0.3208955223880597,0.23827852976793124,0.24390243902439024,3,2026-04:41R/24.39%;2026-05:48R/37.50%;2026-06:45R/33.33%,False
PAIR:ALL_SAFE_HGB+ALL_SAFE_LINEAR,ALL_SAFE_HGB+ALL_SAFE_LINEAR,0.60+0.40,100,106,34,0.32075471698113206,0.2523876915071924,0.2857142857142857,3,2026-04:35R/28.57%;2026-05:39R/30.77%;2026-06:32R/37.50%,False
TRIPLE:ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_HGB,ENV_ENTRY+ST_3HEAD_ANALOG+ALL_SAFE_HGB,0.20+0.20+0.60,100,106,34,0.32075471698113206,0.24847979096833003,0.2777777777777778,3,2026-04:36R/27.78%;2026-05:37R/32.43%;2026-06:33R/36.36%,False
TRIPLE:ENV_ENTRY+ALL_SAFE_HGB+ALL_SAFE_LINEAR,ENV_ENTRY+ALL_SAFE_HGB+ALL_SAFE_LINEAR,0.20+0.60+0.20,100,106,34,0.32075471698113206,0.25465204931202456,0.2777777777777778,3,2026-04:36R/27.78%;2026-05:35R/28.57%;2026-06:35R/40.00%,False
TRIPLE:PLAYER_COURSE+ALL_SAFE_HGB+PRIOR_FOOT,PLAYER_COURSE+ALL_SAFE_HGB+PRIOR_FOOT,0.30+0.40+0.30,100,106,34,0.32075471698113206,0.2754625481385398,0.2682926829268293,3,2026-04:37R/27.03%;2026-05:41R/26.83%;2026-06:28R/46.43%,False
PAIR:ST_3HEAD_ANALOG+ALL_SAFE_HGB,ST_3HEAD_ANALOG+ALL_SAFE_HGB,0.45+0.55,100,106,34,0.32075471698113206,0.25505247252093455,0.2631578947368421,3,2026-04:38R/26.32%;2026-05:33R/33.33%;2026-06:35R/37.14%,False
TRIPLE:ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_HGB,ENV_ENTRY+OPP_CONTEXT+ALL_SAFE_HGB,0.10+0.80+0.10,100,106,34,0.32075471698113206,0.28579368122290777,0.2631578947368421,3,2026-04:32R/28.12%;2026-05:36R/41.67%;2026-06:38R/26.32%,False
