actual_combo,band,combo,combo_prob,conditional_prob,date,ev,head,head_prob,hit,kelly_raw,model,odds_pre,payout100,period,race_code,return,score,stake
2-1-5,A,5-1-6,0.01985561153368824,0.19855611533688242,2026-08-28,3.149099989242955,5,0.1,0,0.013636421251541594,5頭展開,158.6,1280,test,202608281406,0,65.54433333333334,100
2-1-4,A,5-1-2,0.08098076820338102,0.80980768203381,2026-08-28,12.859745990696906,5,0.1,0,0.07515681869896644,5頭展開,158.8,960,test,202608281408,0,70.54033333333334,300
2-1-4,A,5-1-6,0.009462339960086049,0.09462339960086048,2026-08-28,2.244467038532411,5,0.1,0,0.005268700417156693,5頭展開,237.2,960,test,202608281408,0,70.54033333333334,100
1-5-3,A,3-1-4,0.04157950567175312,0.13857374533919076,2026-08-28,1.1101728014358083,3,0.30005327177942565,0,0.0042868794332999345,3まくり,26.7,1380,test,202608282302,0,78.56533333333333,100
1-5-3,A,3-1-6,0.02131989089471899,0.0710536857948065,2026-08-28,2.8653933362502326,3,0.30005327177942565,0,0.013983458292730379,3まくり,134.4,1380,test,202608282302,0,78.56533333333333,100
1-5-3,A,3-2-1,0.014622716315526205,0.048733733942670075,2026-08-28,1.8468490706509597,3,0.30005327177942565,0,0.006758571992425856,3まくり,126.3,1380,test,202608282302,0,78.56533333333333,100
1-5-3,A,3-2-4,0.010905326108607604,0.03634463321774507,2026-08-28,1.8364569166895206,3,0.30005327177942565,0,0.004996755774728319,3まくり,168.4,1380,test,202608282302,0,78.56533333333333,100
1-5-3,A,3-4-1,0.036778005175985166,0.12257158523177615,2026-08-28,2.898106807867631,3,0.30005327177942565,0,0.02439725974122919,3まくり,78.8,1380,test,202608282302,0,78.56533333333333,200
1-5-3,A,3-4-2,0.01254450004295676,0.041807576263252474,2026-08-28,3.116053810670459,3,0.30005327177942565,0,0.008553168191877361,3まくり,248.4,1380,test,202608282302,0,78.56533333333333,100
1-5-3,A,3-4-5,0.015703219355836264,0.05233477129814459,2026-08-28,1.950339843994864,3,0.30005327177942565,0,0.007713797435023247,3まくり,124.2,1380,test,202608282302,0,78.56533333333333,100
1-5-3,A,3-4-6,0.014063856551938363,0.04687119879924838,2026-08-28,6.2457586947158275,3,0.30005327177942565,0,0.011838769340365216,3まくり,444.1,1380,test,202608282302,0,78.56533333333333,100
1-5-3,A,3-5-1,0.02338430907573367,0.07793385800146808,2026-08-28,1.5012726426621015,3,0.30005327177942565,0,0.007931529156045908,3まくり,64.2,1380,test,202608282302,0,78.56533333333333,100
1-5-3,A,3-5-2,0.007976084205801336,0.02658222707754606,2026-08-28,1.2985065087044576,3,0.30005327177942565,0,0.0018449104369867588,3まくり,162.8,1380,test,202608282302,0,78.56533333333333,100
1-5-3,A,3-5-4,0.017439544800891632,0.05812149521806162,2026-08-28,2.8077667129435526,3,0.30005327177942565,0,0.011298541955897204,3まくり,161.0,1380,test,202608282302,0,78.56533333333333,100
1-5-3,A,3-5-6,0.008942126328864954,0.02980179578057881,2026-08-28,4.5193506466083475,3,0.30005327177942565,0,0.006977301044029238,3まくり,505.4,1380,test,202608282302,0,78.56533333333333,100
1-5-3,A,3-6-1,0.008010562322224869,0.026697133728018713,2026-08-28,3.3540224443155524,3,0.30005327177942565,0,0.005635677386438958,3まくり,418.7,1380,test,202608282302,0,78.56533333333333,100
,A,5-1-2,0.05341904320890287,0.5341904320890286,2026-08-29,2.4305664660050805,5,0.1,0,0.032147561033822034,5頭展開,45.5,0,test,202608290409,0,56.54166666666667,300
5-4-6,A,5-1-2,0.05735342097353027,0.5735342097353027,2026-08-29,4.639891756758599,5,0.1,0,0.04555559144879348,5頭展開,80.9,3470,test,202608290511,0,64.64500000000001,300
5-4-6,A,5-1-6,0.03610518938024547,0.36105189380245467,2026-08-29,1.4839232835280889,5,0.1,0,0.012067912307433638,5頭展開,41.1,3470,test,202608290511,0,64.64500000000001,100
1-3-5,A,5-1-2,0.05079577858927629,0.5079577858927629,2026-08-29,14.116146869959879,5,0.1,0,0.0473678110146619,5頭展開,277.9,1050,test,202608290512,0,61.71833333333334,300
1-3-5,A,5-1-6,0.040006913138638286,0.40006913138638284,2026-08-29,4.956856537877284,5,0.1,0,0.03219574074757758,5頭展開,123.9,1050,test,202608290512,0,61.71833333333334,200
3-5-4,A,5-1-2,0.056259885761767284,0.5625988576176728,2026-08-29,18.53763235850232,5,0.1,0,0.053387008701681345,5頭展開,329.5,127700,test,202608290711,0,57.28533333333334,300
3-5-4,A,5-1-6,0.037777978793464714,0.3777797879346471,2026-08-29,7.060704236498555,5,0.1,0,0.03260195931413962,5頭展開,186.9,127700,test,202608290711,0,57.28533333333334,200
,A,3-2-1,0.011147803824220988,0.04193816269179823,2026-08-29,1.613087213364777,3,0.2658152648733261,0,0.00426643850636588,3まくり,144.7,0,test,202608291707,0,72.11633333333334,100
,A,3-2-4,0.013047200654625411,0.04908371481541152,2026-08-29,3.0726157541642842,3,0.2658152648733261,0,0.00883844671285409,3まくり,235.5,0,test,202608291707,0,72.11633333333334,100
,A,3-2-6,0.007930369699495989,0.029834139522706478,2026-08-29,1.1617991609761624,3,0.2658152648733261,0,0.0011120217249220785,3まくり,146.5,0,test,202608291707,0,72.11633333333334,100
,A,3-4-1,0.0301214015571302,0.11331704961144543,2026-08-29,1.204856062285208,3,0.2658152648733261,0,0.005252719545774565,3まくり,40.0,0,test,202608291707,0,72.11633333333334,100
,A,3-4-2,0.015340611993591761,0.05771155392788413,2026-08-29,2.456031980174041,3,0.2658152648733261,0,0.009151678065204531,3まくり,160.1,0,test,202608291707,0,72.11633333333334,100
,A,3-4-5,0.016263724419515607,0.061184313200620975,2026-08-29,2.099646822559465,3,0.2658152648733261,0,0.0085842843291137,3まくり,129.1,0,test,202608291707,0,72.11633333333334,100
,A,3-4-6,0.021427884270443658,0.08061194032876588,2026-08-29,1.3113865173511519,3,0.2658152648733261,0,0.005172533510816476,3まくり,61.2,0,test,202608291707,0,72.11633333333334,100
,A,3-5-1,0.014033896148378109,0.052795674300593474,2026-08-29,2.5934640082202747,3,0.2658152648733261,0,0.008669553907618468,3まくり,184.8,0,test,202608291707,0,72.11633333333334,100
,A,3-5-2,0.007147361823861353,0.02688845513543934,2026-08-29,1.996258157404476,3,0.2658152648733261,0,0.003579799343889601,3まくり,279.3,0,test,202608291707,0,72.11633333333334,100
,A,3-5-4,0.016425034195186802,0.061791162381190305,2026-08-29,3.9452932136838696,3,0.2658152648733261,0,0.012313098719414172,3まくり,240.2,0,test,202608291707,0,72.11633333333334,100
,A,3-5-6,0.009983489711144827,0.03755799997378798,2026-08-29,2.9251624853654343,3,0.2658152648733261,0,0.006593022210155597,3まくり,293.0,0,test,202608291707,0,72.11633333333334,100
1-2-3,A,5-1-2,0.056910755480257674,0.5691075548025767,2026-08-30,10.397595026243076,5,0.1,0,0.0517203908984209,5頭展開,182.7,1790,test,202608300511,0,59.159666666666666,300
1-2-3,A,5-1-6,0.035550157079818547,0.35550157079818545,2026-08-30,6.182172316180446,5,0.1,0,0.029972078173397605,5頭展開,173.9,1790,test,202608300511,0,59.159666666666666,200
3-4-5,A,5-1-2,0.0716256484467188,0.716256484467188,2026-08-30,16.946628422493667,5,0.1,0,0.06768518006151811,5頭展開,236.6,950,test,202608300703,0,61.06800000000001,300
3-4-5,A,5-1-3,0.009993134469002915,0.09993134469002915,2026-08-30,1.6738500235579883,5,0.1,0,0.004047147288636566,5頭展開,167.5,950,test,202608300703,0,61.06800000000001,100
3-4-5,A,5-1-6,0.013101236084218142,0.1310123608421814,2026-08-30,3.976225151560206,5,0.1,0,0.009838760831603987,5頭展開,303.5,950,test,202608300703,0,61.06800000000001,100
1-4-3,A,5-1-2,0.06038336738423403,0.6038336738423402,2026-08-30,9.317153587387311,5,0.1,0,0.05425410037434645,5頭展開,154.3,1840,test,202608300710,0,67.66266666666667,300
1-4-3,A,5-1-6,0.03214948496101837,0.32149484961018365,2026-08-30,6.481336168141302,5,0.1,0,0.027324706720544878,5頭展開,201.6,1840,test,202608300710,0,67.66266666666667,200
2-4-5,A,5-1-2,0.07801283827379238,0.7801283827379237,2026-08-30,2.2155646069757036,5,0.1,0,0.04436367178743444,5頭展開,28.4,6340,test,202608301902,0,77.57400000000001,300
2-4-5,A,5-1-6,0.013660736747503656,0.13660736747503655,2026-08-30,1.3797344114978694,5,0.1,0,0.0037973441149786935,5頭展開,101.0,6340,test,202608301902,0,77.57400000000001,100
3-2-5,A,3-1-6,0.01098451289358341,0.04704454258683106,2026-08-30,1.6246094569609866,3,0.23349175673903247,0,0.004251936398645246,3まくり,147.9,11760,test,202608302103,0,67.63933333333334,100
3-2-5,A,3-2-1,0.010671141609305487,0.04570243403167478,2026-08-30,1.2645302807027001,3,0.23349175673903247,0,0.0022513215378953204,3まくり,118.5,11760,test,202608302103,0,67.63933333333334,100
3-2-5,A,3-2-4,0.009619708970022596,0.041199351550445906,2026-08-30,1.4621957634434346,3,0.23349175673903247,0,0.0030608990956518846,3まくり,152.0,11760,test,202608302103,0,67.63933333333334,100
3-2-5,A,3-4-1,0.022984335075764202,0.09843745833585543,2026-08-30,1.592814420750459,3,0.23349175673903247,0,0.008679566921675829,3まくり,69.3,11760,test,202608302103,0,67.63933333333334,100
3-2-5,A,3-4-2,0.010553604421435282,0.04519904500624733,2026-08-30,1.388854341860883,3,0.23349175673903247,0,0.0029774451903589816,3まくり,131.6,11760,test,202608302103,0,67.63933333333334,100
3-2-5,A,3-4-5,0.01615505152023184,0.0691889587275148,2026-08-30,1.3230987195069879,3,0.23349175673903247,0,0.0039938037021877365,3まくり,81.9,11760,test,202608302103,0,67.63933333333334,100
3-2-5,A,3-4-6,0.009520735453688485,0.0407754671370671,2026-08-30,3.183733935713429,3,0.23349175673903247,0,0.006549891828774533,3まくり,334.4,11760,test,202608302103,0,67.63933333333334,100
3-2-5,A,3-5-4,0.02055296029041929,0.08802435074138737,2026-08-30,1.1715187365538997,3,0.23349175673903247,0,0.0030628345813196378,3まくり,57.0,11760,test,202608302103,0,67.63933333333334,100
3-2-5,A,3-5-6,0.009444128476524203,0.040447374281738155,2026-08-30,1.2626799773112858,3,0.23349175673903247,0,0.0019795024665507596,3まくり,133.7,11760,test,202608302103,0,67.63933333333334,100
4-5-2,A,5-1-2,0.05326464509935447,0.5326464509935447,2026-08-30,5.385055619544737,5,0.1,0,0.04380674944600137,5頭展開,101.1,3360,test,202608302106,0,69.43199999999999,300
4-5-2,A,5-1-6,0.03523286407832757,0.3523286407832757,2026-08-30,4.055302655415503,5,0.1,0,0.026777411528619663,5頭展開,115.1,3360,test,202608302106,0,69.43199999999999,200
3-1-6,A,3-2-4,0.00797897654330691,0.032936715746323654,2026-08-31,1.3261059014976084,3,0.24225173525983723,0,0.0019740066676610683,3まくり,166.2,2130,test,202608310609,0,68.87666666666668,100
3-1-6,A,3-4-2,0.010404782176474526,0.04295028956269164,2026-08-31,1.1788618205945638,3,0.24225173525983723,0,0.001592714341892821,3まくり,113.3,2130,test,202608310609,0,68.87666666666668,100
4-5-1,A,5-1-2,0.0654014390726572,0.6540143907265721,2026-08-31,4.381896417868033,5,0.1,0,0.05124085481618232,5頭展開,67.0,2290,test,202608310804,0,64.00500000000001,300
4-5-1,A,5-1-6,0.021520137435851114,0.21520137435851114,2026-08-31,7.1468376424461555,5,0.1,0,0.018564897742211282,5頭展開,332.1,2290,test,202608310804,0,64.00500000000001,100
5-4-1,A,5-1-2,0.06373283264375038,0.6373283264375037,2026-08-31,7.099837556513792,5,0.1,0,0.05525215178001623,5頭展開,111.4,4730,test,202608310806,0,57.78500000000001,300
5-4-1,A,5-1-6,0.02533616471542893,0.25336164715428927,2026-08-31,2.313191838518661,5,0.1,0,0.014542545277061584,5頭展開,91.3,4730,test,202608310806,0,57.78500000000001,100
1-2-3,A,5-1-2,0.07665417467949835,0.7665417467949834,2026-08-31,15.921072080931808,5,0.1,0,0.07218709279599327,5頭展開,207.7,1090,test,202608311812,0,60.226,300
1-2-3,A,5-1-6,0.01504863668457706,0.1504863668457706,2026-08-31,2.979630063546258,5,0.1,0,0.010048883571300802,5頭展開,198.0,1090,test,202608311812,0,60.226,100
5-1-2,A,5-1-2,0.08141878493861865,0.8141878493861864,2026-08-31,3.01249504272889,5,0.1,1,0.05590264007580251,5頭展開,37.0,3210,test,202608312109,9630,76.95200000000001,300
1-3-2,A,3-2-4,0.008405889892026364,0.041199415679404605,2026-09-01,1.7223668388762021,3,0.20402934734407965,0,0.003542750558490447,3まくり,204.9,2520,test,202609010507,0,56.01666666666667,100
1-3-2,A,3-4-1,0.02072591375521044,0.10158300276409647,2026-09-01,2.3606815767184695,3,0.20402934734407965,0,0.012052095453662263,3まくり,113.9,2520,test,202609010507,0,56.01666666666667,100
1-3-2,A,3-4-2,0.01017541190287625,0.04987229550715666,2026-09-01,2.3077834195723335,3,0.20402934734407965,0,0.005791777766042221,3まくり,226.8,2520,test,202609010507,0,56.01666666666667,100
1-3-2,A,3-4-5,0.010810371624461579,0.05298439545675126,2026-09-01,2.4517922844278863,3,0.20402934734407965,0,0.006429549532452995,3まくり,226.8,2520,test,202609010507,0,56.01666666666667,100
1-3-2,A,3-4-6,0.021465347652393982,0.10520715736150614,2026-09-01,2.1250694175870044,3,0.20402934734407965,0,0.01148030017945923,3まくり,99.0,2520,test,202609010507,0,56.01666666666667,100
1-3-2,A,3-5-1,0.00880546093664259,0.043157815536178055,2026-09-01,1.7285119818629404,3,0.20402934734407965,0,0.003730220081223453,3まくり,196.3,2520,test,202609010507,0,56.01666666666667,100
1-3-2,A,3-5-4,0.010614142539095657,0.0520226265351706,2026-09-01,2.4550511692928256,3,0.20402934734407965,0,0.006318068472830333,3まくり,231.3,2520,test,202609010507,0,56.01666666666667,100
1-3-2,A,3-5-6,0.009119611442805051,0.04469754749264347,2026-09-01,1.1034729845794111,3,0.20402934734407965,0,0.0008622748714950927,3まくり,121.0,2520,test,202609010507,0,56.01666666666667,100
1-3-2,A,3-6-4,0.011443235625172965,0.056086223742483655,2026-09-01,1.127158709079537,3,0.20402934734407965,0,0.001304191887995251,3まくり,98.5,2520,test,202609010507,0,56.01666666666667,100
3-5-6,A,3-1-2,0.014201012181233921,0.07048688421244739,2026-09-01,1.1573824927705645,3,0.20147027833479042,0,0.0019550620219945898,3まくり差し,81.5,1730,test,202609010602,0,57.108000000000004,100
3-5-6,A,3-2-5,0.012853467332660039,0.06379833015022181,2026-09-01,1.30591228099826,3,0.20147027833479042,0,0.003040877544714314,3まくり差し,101.6,1730,test,202609010602,0,57.108000000000004,100
2-1-3,A,5-1-2,0.07356062369522039,0.7356062369522038,2026-09-01,10.372047941026075,5,0.1,0,0.06694319957875768,5頭展開,141.0,4710,test,202609011211,0,57.293000000000006,300
2-1-3,A,5-1-6,0.01945890367350592,0.1945890367350592,2026-09-01,3.0414266441689755,5,0.1,0,0.013145052441525919,5頭展開,156.3,4710,test,202609011211,0,57.293000000000006,100
1-5-3,A,5-1-2,0.06509767602556632,0.6509767602556632,2026-09-01,1.7901860907030738,5,0.1,0,0.02981834304539901,5頭展開,27.5,2910,test,202609011907,0,67.47266666666667,200
1-2-4,A,3-1-4,0.028530025645740243,0.10893865374648211,2026-09-01,1.178290059169072,3,0.26189074919297456,0,0.004424070947123373,3まくり,41.3,1480,test,202609012012,0,71.62200000000001,100
1-2-4,A,3-1-6,0.01497895786978062,0.057195444726240996,2026-09-01,1.446967330220808,3,0.26189074919297456,0,0.004675390483481255,3まくり,96.6,1480,test,202609012012,0,71.62200000000001,100
1-2-4,A,3-2-1,0.00938013343611954,0.03581697125623852,2026-09-01,1.326350867867303,3,0.26189074919297456,0,0.0023244363808212465,3まくり,141.4,1480,test,202609012012,0,71.62200000000001,100
1-2-4,A,3-2-4,0.00904037975554261,0.03451966052027746,2026-09-01,2.25105455913011,3,0.26189074919297456,0,0.005044574835202057,3まくり,249.0,1480,test,202609012012,0,71.62200000000001,100
1-2-4,A,3-4-1,0.028249613745243807,0.107867932839537,2026-09-01,3.067908052733477,3,0.26189074919297456,0,0.019218476326519306,3まくり,108.6,1480,test,202609012012,0,71.62200000000001,100
1-2-4,A,3-4-2,0.010987757718953961,0.041955501493707276,2026-09-01,2.471146710992746,3,0.26189074919297456,0,0.006570552527881849,3まくり,224.9,1480,test,202609012012,0,71.62200000000001,100
1-2-4,A,3-4-5,0.018665705080907265,0.07127286908157804,2026-09-01,1.664980893216928,3,0.26189074919297456,0,0.00753946590948898,3まくり,89.2,1480,test,202609012012,0,71.62200000000001,100
1-2-4,A,3-4-6,0.014294521065291325,0.05458200073633906,2026-09-01,3.0876165501029265,3,0.26189074919297456,0,0.00970984441908338,3まくり,216.0,1480,test,202609012012,0,71.62200000000001,100
1-2-4,A,3-5-2,0.009056200798042698,0.03458007136926255,2026-09-01,1.4788775903203728,3,0.26189074919297456,0,0.002950570488726881,3まくり,163.3,1480,test,202609012012,0,71.62200000000001,100
1-2-4,A,3-5-4,0.022440221556364146,0.08568543037703495,2026-09-01,1.6695524837934925,3,0.26189074919297456,0,0.009121968444053032,3まくり,74.4,1480,test,202609012012,0,71.62200000000001,100
1-2-4,A,3-5-6,0.011781662500240634,0.044986936486096724,2026-09-01,1.895669496288718,3,0.26189074919297456,0,0.005601435248835009,3まくり,160.9,1480,test,202609012012,0,71.62200000000001,100
3-1-5,A,3-4-6,0.024360100458899223,0.08140766073618604,2026-09-01,1.25454517363331,3,0.2992359716346825,0,0.005040498487788317,3まくり,51.5,2710,test,202609012405,0,76.131,100
3-1-5,A,3-5-1,0.01603160501174599,0.053575126426704874,2026-09-01,1.1414502768363146,3,0.2992359716346825,0,0.0020149612084945103,3まくり,71.2,2710,test,202609012405,0,76.131,100
3-1-5,A,3-5-2,0.012898894325434227,0.04310609534999902,2026-09-01,1.242163523539316,3,0.2992359716346825,0,0.0025410653047147538,3まくり,96.3,2710,test,202609012405,0,76.131,100
3-1-5,A,3-5-4,0.03183791701582443,0.10639735871960355,2026-09-01,1.3531114731725384,3,0.2992359716346825,0,0.008508710196928638,3まくり,42.5,2710,test,202609012405,0,76.131,100
3-1-5,A,3-5-6,0.013709365147112889,0.045814562574882374,2026-09-01,1.816490881992458,3,0.2992359716346825,0,0.006209056136824775,3まくり,132.5,2710,test,202609012405,0,76.131,100
3-1-5,A,3-6-4,0.009582564500300955,0.032023437716905495,2026-09-01,1.1249930723353323,3,0.2992359716346825,0,0.0010738236454925455,3まくり,117.4,2710,test,202609012405,0,76.131,100
2-5-1,A,5-1-2,0.0707001075192744,0.7070010751927439,2026-09-02,8.116372343212701,5,0.1,0,0.06253402762049826,5頭展開,114.8,12770,test,202609020510,0,71.99566666666666,300
2-5-1,A,5-1-6,0.018545289409693234,0.18545289409693233,2026-09-02,3.8240386762787444,5,0.1,0,0.013762371716758015,5頭展開,206.2,12770,test,202609020510,0,71.99566666666666,100
5-4-1,A,5-1-2,0.07078351317708982,0.7078351317708982,2026-09-02,1.8828414505105893,5,0.1,0,0.03448599416056989,5頭展開,26.6,3150,test,202609020803,0,58.301000000000016,300
5-4-1,A,5-1-6,0.020543432725790286,0.20543432725790284,2026-09-02,3.007558551055698,5,0.1,0,0.013807142717026807,5頭展開,146.4,3150,test,202609020803,0,58.301000000000016,100
5-4-6,A,5-1-2,0.060111034238119976,0.6011103423811998,2026-09-02,2.3503414387104913,5,0.1,0,0.035442032512086385,5頭展開,39.1,1200,test,202609021603,0,81.34966666666666,300
1-2-3,A,5-1-2,0.06599097670583752,0.6599097670583752,2026-09-02,7.9321154000416705,5,0.1,0,0.05815533053726234,5頭展開,120.2,4390,test,202609021803,0,60.29800000000001,300
1-2-3,A,5-1-6,0.024428726048079604,0.24428726048079602,2026-09-02,4.805130413657258,5,0.1,0,0.019443691434119868,5頭展開,196.7,4390,test,202609021803,0,60.29800000000001,100
