combo,odds,pair_prob,combo_prob,market_share,train_pair_count,ev,stake,date,race_code,venue,race,day_cat,score3,p3,actual_combo,hit,payout100,return,composite_odds,tickets
3-4-6,238.9,0.04446568601506303,0.0062496361643664166,0.01562804248328581,29,1.493038079667137,900,2026-08-07,202608071909,19,09R,3日目以降,64.74,0.1405,1-3-2,0,0,0,34.37,9
3-5-6,512.3,0.01993633952790083,0.0028020453447282797,0.0072877988468806965,13,1.4354878301042975,800,2026-08-07,202608071909,19,09R,3日目以降,64.74,0.1405,1-3-2,0,0,0,34.37,9
3-6-4,458.5,0.021473501593460443,0.0030180929197540915,0.008142942964573567,14,1.383795603707251,700,2026-08-07,202608071909,19,09R,3日目以降,64.74,0.1405,1-3-2,0,0,0,34.37,9
3-6-1,239.9,0.030724432348046136,0.004318307907516185,0.015562898496277535,20,1.0359620670131329,200,2026-08-07,202608071909,19,09R,3日目以降,64.74,0.1405,1-3-2,0,0,0,34.37,9
3-6-5,638.9,0.010758396324775899,0.0015120887310527396,0.005843699091026735,7,0.9660734902695953,200,2026-08-07,202608071909,19,09R,3日目以降,64.74,0.1405,1-3-2,0,0,0,34.37,9
3-4-5,190.1,0.035354380095603,0.004969045396924447,0.01963987032749595,23,0.9446155299553374,200,2026-08-07,202608071909,19,09R,3日目以降,64.74,0.1405,1-3-2,0,0,0,34.37,9
3-6-2,355.4,0.018448918173240157,0.0025929888087155616,0.01050517543403765,12,0.9215482226175106,100,2026-08-07,202608071909,19,09R,3日目以降,64.74,0.1405,1-3-2,0,0,0,34.37,9
3-4-6,363.6,0.04441646138980251,0.006065282525755086,0.01159777629008032,29,2.2053367263645494,1300,2026-08-07,202608071910,19,10R,3日目以降,61.84,0.1366,5-4-1,0,0,0,29.37,9
3-4-2,235.1,0.05518090798895117,0.007535219747548938,0.01793684159537731,36,1.7715301626487552,900,2026-08-07,202608071910,19,10R,3日目以降,61.84,0.1366,5-4-1,0,0,0,29.37,9
3-6-4,566.8,0.021464915156934567,0.0029311379327498833,0.007439928474017652,14,1.6613689802826337,700,2026-08-07,202608071910,19,10R,3日目以降,61.84,0.1366,5-4-1,0,0,0,29.37,9
3-4-5,282.6,0.035296757003790244,0.004819942804360001,0.014921979685326272,23,1.3621158365121364,500,2026-08-07,202608071910,19,10R,3日目以降,61.84,0.1366,5-4-1,0,0,0,29.37,9
3-6-1,322.2,0.03069420449899586,0.004191442009661196,0.013087993355286173,20,1.3504826155128373,400,2026-08-07,202608071910,19,10R,3日目以降,61.84,0.1366,5-4-1,0,0,0,29.37,9
3-5-4,285.6,0.03376812502230518,0.0046112007174061685,0.01476523620123671,22,1.316958924891202,400,2026-08-07,202608071910,19,10R,3日目以降,61.84,0.1366,5-4-1,0,0,0,29.37,9
3-2-4,165.7,0.05679938094387986,0.007756230053745683,0.025449314780164184,37,1.2852073199056595,400,2026-08-07,202608071910,19,10R,3日目以降,61.84,0.1366,5-4-1,0,0,0,29.37,9
3-4-1,148.3,0.05683585070156518,0.007761210175463756,0.028435276190648714,37,1.1509874690212751,200,2026-08-07,202608071910,19,10R,3日目以降,61.84,0.1366,5-4-1,0,0,0,29.37,9
3-6-2,423.5,0.018442227571663205,0.0025183753303699382,0.009957382429924923,12,1.0665319524116688,200,2026-08-07,202608071910,19,10R,3日目以降,61.84,0.1366,5-4-1,0,0,0,29.37,9
3-6-1,541.9,0.03059193623237416,0.0042065166446400475,0.004714779025634451,20,2.2795113697304417,1800,2026-08-08,202608081608,16,08R,初日,63.4,0.1375,1-4-5,0,0,0,55.21,6
3-6-2,685.3,0.018366146012905545,0.0025254203694180773,0.0037282048066413385,12,1.7306705791622083,1100,2026-08-08,202608081608,16,08R,初日,63.4,0.1375,1-4-5,0,0,0,55.21,6
3-6-4,485.4,0.021438333726593414,0.0029478587745887376,0.005263573864835824,14,1.4308906491853732,700,2026-08-08,202608081608,16,08R,初日,63.4,0.1375,1-4-5,0,0,0,55.21,6
3-1-6,154.3,0.06737781074868458,0.009264725195583114,0.016558255048550283,44,1.4295470976784745,700,2026-08-08,202608081608,16,08R,初日,63.4,0.1375,1-4-5,0,0,0,55.21,6
3-4-6,199.1,0.04443154124884063,0.006109519070338163,0.012832439748826264,29,1.2164052469043283,400,2026-08-08,202608081608,16,08R,初日,63.4,0.1375,1-4-5,0,0,0,55.21,6
3-6-5,803.5,0.010725859688351878,0.00147484967817692,0.0031797619838099677,7,1.1850417164151552,300,2026-08-08,202608081608,16,08R,初日,63.4,0.1375,1-4-5,0,0,0,55.21,6
3-2-4,185.8,0.05675456258275982,0.007816770046710716,0.02177981146346037,37,1.4523558746788512,2900,2026-08-08,202608081706,17,06R,3日目以降,63.64,0.1377,1-3-4,0,0,0,22.02,6
3-4-5,224.1,0.03533505361060382,0.004866674608927171,0.01805751436818803,23,1.090621779860579,600,2026-08-08,202608081706,17,06R,3日目以降,63.64,0.1377,1-3-4,0,0,0,22.02,6
3-2-5,230.9,0.033801840866700086,0.004655506186400689,0.017525720961069455,22,1.0749563784399192,600,2026-08-08,202608081706,17,06R,3日目以降,63.64,0.1377,1-3-4,0,0,0,22.02,6
3-1-5,55.2,0.13371981169817698,0.018417145180352812,0.07330958278824162,87,1.0166264139554753,300,2026-08-08,202608081706,17,06R,3日目以降,63.64,0.1377,1-3-4,0,0,0,22.02,6
3-5-4,211.6,0.033821364751001365,0.004658195198650218,0.019124238988236942,22,0.9856741040343862,300,2026-08-08,202608081706,17,06R,3日目以降,63.64,0.1377,1-3-4,0,0,0,22.02,6
3-4-2,119.0,0.05537716995008387,0.007627062629655722,0.03400578966311712,36,0.9076204529290309,300,2026-08-08,202608081706,17,06R,3日目以降,63.64,0.1377,1-3-4,0,0,0,22.02,6
3-1-5,70.6,0.13354661745154572,0.01824900670467668,0.05912930384530631,87,1.2883798733501735,3100,2026-08-08,202608081909,19,09R,3日目以降,62.45,0.1366,2-5-1,0,0,0,37.63,3
3-1-6,117.7,0.06760876378438946,0.009238667419216948,0.035467534846887215,44,1.087391155241835,1000,2026-08-08,202608081909,19,09R,3日目以降,62.45,0.1366,2-5-1,0,0,0,37.63,3
3-6-1,255.7,0.03073375126989721,0.004199735221206293,0.01632588522283389,20,1.0738722960624492,900,2026-08-08,202608081909,19,09R,3日目以降,62.45,0.1366,2-5-1,0,0,0,37.63,3
3-5-1,318.7,0.03976786051736723,0.0055427012066144345,0.0059935798594417606,26,1.7664588745480203,2900,2026-08-08,202608082402,24,02R,3日目以降,64.3,0.1394,1-3-6,0,0,0,29.72,5
3-5-4,257.0,0.033678564952087396,0.004693997116476902,0.007432505452155988,22,1.206357258934564,900,2026-08-08,202608082402,24,02R,3日目以降,64.3,0.1394,1-3-6,0,0,0,29.72,5
3-1-5,63.2,0.13319357501231116,0.01856404089457167,0.030223954132976086,87,1.1732473845369296,700,2026-08-08,202608082402,24,02R,3日目以降,64.3,0.1394,1-3-6,0,0,0,29.72,5
3-5-2,185.3,0.04134727865445869,0.005762834819544968,0.010308439833805121,27,1.0678532920616826,300,2026-08-08,202608082402,24,02R,3日目以降,64.3,0.1394,1-3-6,0,0,0,29.72,5
3-4-5,185.3,0.03524040842545106,0.0049116812360582175,0.010308439833805121,23,0.9101345330415878,200,2026-08-08,202608082402,24,02R,3日目以降,64.3,0.1394,1-3-6,0,0,0,29.72,5
3-6-1,296.4,0.030605778172367284,0.004568348779927586,0.005848087862571515,20,1.3540585783705363,3400,2026-08-09,202608090303,03,03R,初日,67.3,0.1493,1-5-4,0,0,0,26.93,4
3-1-6,107.6,0.06737232875421734,0.01005628068438042,0.01610941675154458,44,1.0820558016393331,800,2026-08-09,202608090303,03,03R,初日,67.3,0.1493,1-5-4,0,0,0,26.93,4
3-6-2,367.3,0.018378250139515006,0.0027432158767281356,0.00471923017279117,12,1.0075831915222442,400,2026-08-09,202608090303,03,03R,初日,67.3,0.1493,1-5-4,0,0,0,26.93,4
3-1-5,46.0,0.13328466597874974,0.01989463681589446,0.03768202701013471,87,0.9151532935311452,400,2026-08-09,202608090303,03,03R,初日,67.3,0.1493,1-5-4,0,0,0,26.93,4
3-1-6,117.1,0.06744878218655838,0.009720441352254097,0.022369041524466962,44,1.1382636823489547,2400,2026-08-09,202608090307,03,07R,初日,65.98,0.1441,1-3-4,0,0,0,32.41,3
3-6-1,248.1,0.03066330258422097,0.004419069177734404,0.010557899083091824,20,1.0963710629959056,1700,2026-08-09,202608090307,03,07R,初日,65.98,0.1441,1-3-4,0,0,0,32.41,3
3-1-5,54.7,0.13340930594638684,0.019226401015068454,0.04788692436042197,87,1.0516841355242446,900,2026-08-09,202608090307,03,07R,初日,65.98,0.1441,1-3-4,0,0,0,32.41,3
3-6-1,420.1,0.030678195950573407,0.004185988215930526,0.011777293453197711,20,1.758533649512414,700,2026-08-09,202608091208,12,08R,3日目以降,61.54,0.1364,1-3-5,0,0,0,19.39,13
3-2-6,380.0,0.03374681047745081,0.004604695504632812,0.013020107841285156,22,1.7497842917604685,700,2026-08-09,202608091208,12,08R,3日目以降,61.54,0.1364,1-3-5,0,0,0,19.39,13
3-6-2,682.8,0.01840911274151229,0.0025118924569704566,0.007246105711318628,12,1.7151201696194276,700,2026-08-09,202608091208,12,08R,3日目以降,61.54,0.1364,1-3-5,0,0,0,19.39,13
3-6-4,480.2,0.021499887539980184,0.0029336234774426637,0.010303292335877467,14,1.408725993867967,500,2026-08-09,202608091208,12,08R,3日目以降,61.54,0.1364,1-3-5,0,0,0,19.39,13
3-4-6,227.6,0.04454031532377351,0.006077451078920464,0.021738317133955885,29,1.3832278655622976,400,2026-08-09,202608091208,12,08R,3日目以降,61.54,0.1364,1-3-5,0,0,0,19.39,13
3-5-6,502.3,0.019967633246873562,0.002724549957438845,0.009849972087772963,13,1.3685414436215317,400,2026-08-09,202608091208,12,08R,3日目以降,61.54,0.1364,1-3-5,0,0,0,19.39,13
3-6-5,891.8,0.010754783836853686,0.0014674721577005953,0.0055479266423955585,7,1.3086916702373907,400,2026-08-09,202608091208,12,08R,3日目以降,61.54,0.1364,1-3-5,0,0,0,19.39,13
3-2-4,158.3,0.05687028810729947,0.0077598551178587145,0.0312548387851444,37,1.2283850651570345,300,2026-08-09,202608091208,12,08R,3日目以降,61.54,0.1364,1-3-5,0,0,0,19.39,13
3-5-2,209.0,0.04151050898745394,0.005664039102518106,0.02367292334779119,27,1.183784172426284,300,2026-08-09,202608091208,12,08R,3日目以降,61.54,0.1364,1-3-5,0,0,0,19.39,13
3-2-5,255.5,0.033824299773457266,0.00461526878868336,0.01936454395181354,22,1.1792011755085983,300,2026-08-09,202608091208,12,08R,3日目以降,61.54,0.1364,1-3-5,0,0,0,19.39,13
3-1-6,113.2,0.06770939939898993,0.009238833614875834,0.043707075792299994,44,1.0458359652039444,100,2026-08-09,202608091208,12,08R,3日目以降,61.54,0.1364,1-3-5,0,0,0,19.39,13
3-2-1,147.6,0.049264373775186776,0.006722040905546607,0.03352060284341707,32,0.9921732376586792,100,2026-08-09,202608091208,12,08R,3日目以降,61.54,0.1364,1-3-5,0,0,0,19.39,13
3-5-4,205.1,0.0338824191352385,0.004623199077802238,0.024123066697651678,22,0.948218130857239,100,2026-08-09,202608091208,12,08R,3日目以降,61.54,0.1364,1-3-5,0,0,0,19.39,13
3-5-2,267.6,0.04136097183957076,0.0056349321051645035,0.01142956936485646,27,1.5079078313420213,2300,2026-08-09,202608091402,14,02R,3日目以降,61.27,0.1362,3-1-2,0,0,0,25.57,5
3-5-4,273.2,0.03372452260512269,0.004594558268506198,0.011195288294420163,22,1.255233318955893,1200,2026-08-09,202608091402,14,02R,3日目以降,61.27,0.1362,3-1-2,0,0,0,25.57,5
3-4-2,152.0,0.0552075976506256,0.007521367381239537,0.020122057644970978,36,1.1432478419484096,700,2026-08-09,202608091402,14,02R,3日目以降,61.27,0.1362,3-1-2,0,0,0,25.57,5
3-1-5,60.1,0.13344599769077706,0.018180403004313728,0.05089106093237252,87,1.092642220559255,500,2026-08-09,202608091402,14,02R,3日目以降,61.27,0.1362,3-1-2,0,0,0,25.57,5
3-2-4,117.8,0.05680566650807145,0.007739084932606885,0.02596394534834965,37,0.911664205061091,300,2026-08-09,202608091402,14,02R,3日目以降,61.27,0.1362,3-1-2,0,0,0,25.57,5
3-5-2,192.3,0.041326723503078915,0.006919067067633413,0.008625486814585722,27,1.3305365971059053,5000,2026-08-09,202608091605,16,05R,2日目,71.47,0.1674,3-2-6,0,0,0,192.3,1
3-1-6,340.5,0.06727041767566252,0.009897521660361326,0.0077654471948688875,44,3.3701061253530313,1100,2026-08-10,202608100808,08,08R,初日,66.88,0.1471,3-4-1,0,0,0,24.36,10
3-4-6,493.1,0.044340302520303305,0.0065238052592090385,0.005362268849833414,29,3.216888373315977,1000,2026-08-10,202608100808,08,08R,初日,66.88,0.1471,3-4-1,0,0,0,24.36,10
3-6-1,681.0,0.030581773723327443,0.0044995077821318305,0.0038827235974344437,20,3.0641647996317767,900,2026-08-10,202608100808,08,08R,初日,66.88,0.1471,3-4-1,0,0,0,24.36,10
3-2-6,493.1,0.03365327961953995,0.004951419591038128,0.005362268849833414,22,2.4415450003409007,700,2026-08-10,202608100808,08,08R,初日,66.88,0.1471,3-4-1,0,0,0,24.36,10
3-6-2,595.9,0.01837480564559816,0.002703492012775677,0.004437212233349315,12,1.6110108904130258,300,2026-08-10,202608100808,08,08R,初日,66.88,0.1471,3-4-1,0,0,0,24.36,10
3-4-1,178.7,0.05666927024403407,0.00833777088201605,0.01479650123029019,37,1.489959656616268,300,2026-08-10,202608100808,08,08R,初日,66.88,0.1471,3-4-1,1,10230,30690,24.36,10
3-6-4,446.9,0.02144630978858198,0.0031554035637287835,0.005916613940149601,14,1.4101498526303933,300,2026-08-10,202608100808,08,08R,初日,66.88,0.1471,3-4-1,0,0,0,24.36,10
3-1-4,79.4,0.10727696421940937,0.0157836997852259,0.033301445464141766,70,1.2532257629469366,200,2026-08-10,202608100808,08,08R,初日,66.88,0.1471,3-4-1,0,0,0,24.36,10
3-4-2,114.4,0.055244129052458534,0.008128089326585554,0.02311306617004245,36,0.9298534189613874,100,2026-08-10,202608100808,08,08R,初日,66.88,0.1471,3-4-1,0,0,0,24.36,10
3-6-5,572.0,0.010743482299041325,0.0015806925605122276,0.00462261323400849,7,0.9041561446129942,100,2026-08-10,202608100808,08,08R,初日,66.88,0.1471,3-4-1,0,0,0,24.36,10
3-2-6,419.9,0.03372050921803304,0.004664617281269846,0.01086669222645545,22,1.9586727964052084,1000,2026-08-10,202608101310,13,10R,2日目,63.87,0.1383,1-3-6,0,0,0,45.42,7
3-6-2,717.4,0.01839829450395961,0.0025450684013741615,0.006360362511693118,12,1.8258320711458234,800,2026-08-10,202608101310,13,10R,2日目,63.87,0.1383,1-3-6,0,0,0,45.42,7
3-6-4,614.9,0.021464679026881078,0.002969246759540492,0.007420595325888182,14,1.8257898324414485,800,2026-08-10,202608101310,13,10R,2日目,63.87,0.1383,1-3-6,0,0,0,45.42,7
3-4-2,220.7,0.055214348464650016,0.0076378978252359,0.020674780543219955,36,1.6856840500295631,700,2026-08-10,202608101310,13,10R,2日目,63.87,0.1383,1-3-6,0,0,0,45.42,7
3-4-6,251.3,0.04449657744629976,0.006155289730985834,0.01815727841579245,29,1.5468243093967402,600,2026-08-10,202608101310,13,10R,2日目,63.87,0.1383,1-3-6,0,0,0,45.42,7
3-2-4,190.2,0.05678155892573594,0.007854692801637348,0.023990137044630093,37,1.4939625708714235,600,2026-08-10,202608101310,13,10R,2日目,63.87,0.1383,1-3-6,0,0,0,45.42,7
3-6-1,351.3,0.030692991538634515,0.004245815441850409,0.012988682225700664,20,1.4915549647220485,500,2026-08-10,202608101310,13,10R,2日目,63.87,0.1383,1-3-6,0,0,0,45.42,7
3-4-6,228.9,0.044546316342619276,0.006085476663453335,0.02222965055195299,29,1.3929656082644684,1700,2026-08-10,202608101404,14,04R,3日目以降,61.98,0.1366,1-3-2,0,0,0,17.89,9
3-6-1,296.7,0.030743815230079147,0.004199915626899334,0.017149871962730164,20,1.2461149665010323,1100,2026-08-10,202608101404,14,04R,3日目以降,61.98,0.1366,1-3-2,0,0,0,17.89,9
3-6-2,457.8,0.018456364278179867,0.002521325742025503,0.011114825275976495,12,1.1542629246992753,800,2026-08-10,202608101404,14,04R,3日目以降,61.98,0.1366,1-3-2,0,0,0,17.89,9
3-1-6,113.6,0.06772264993133449,0.009251597877916098,0.04479196312801091,44,1.0509815189312686,300,2026-08-10,202608101404,14,04R,3日目以降,61.98,0.1366,1-3-2,0,0,0,17.89,9
3-2-6,213.6,0.03387874128778009,0.004628178184437421,0.023821942936994567,22,0.9885788601958332,300,2026-08-10,202608101404,14,04R,3日目以降,61.98,0.1366,1-3-2,0,0,0,17.89,9
3-5-1,178.0,0.04004380252243534,0.00547038780697272,0.028586331524393476,26,0.9737290296411442,200,2026-08-10,202608101404,14,04R,3日目以降,61.98,0.1366,1-3-2,0,0,0,17.89,9
3-1-5,53.0,0.13399703114189074,0.01830534762322974,0.09600692474230262,87,0.9701834240311763,200,2026-08-10,202608101404,14,04R,3日目以降,61.98,0.1366,1-3-2,0,0,0,17.89,9
3-5-6,348.3,0.02002576061301342,0.0027357211299153298,0.014609150190473843,13,0.9528516695495094,200,2026-08-10,202608101404,14,04R,3日目以降,61.98,0.1366,1-3-2,0,0,0,17.89,9
3-5-4,195.4,0.03390584150023625,0.004631880347130474,0.02604077283184257,22,0.9050694198292947,200,2026-08-10,202608101404,14,04R,3日目以降,61.98,0.1366,1-3-2,0,0,0,17.89,9
3-1-5,90.9,0.13325195148295646,0.019443781115068354,0.03500352766705924,87,1.7674397033597136,2700,2026-08-10,202608101603,16,03R,3日目以降,66.59,0.1459,3-4-2,0,0,0,33.57,3
3-1-2,96.9,0.10269112826348853,0.014984424604618778,0.03283612657312369,67,1.4519907441875597,1600,2026-08-10,202608101603,16,03R,3日目以降,66.59,0.1459,3-4-2,0,0,0,33.57,3
3-1-6,118.1,0.06750463206002787,0.00985010182155785,0.026941749914781418,44,1.163297025125982,700,2026-08-10,202608101603,16,03R,3日目以降,66.59,0.1459,3-4-2,0,0,0,33.57,3
3-1-6,329.4,0.06733609289923385,0.009077249673525202,0.013142606124772058,44,2.990046042459201,1000,2026-08-10,202608101608,16,08R,3日目以降,60.06,0.1348,1-3-5,0,0,0,14.23,12
3-4-6,456.2,0.044390713178765175,0.005984095146602748,0.009489641511398323,29,2.7299442058801735,900,2026-08-10,202608101608,16,08R,3日目以降,60.06,0.1348,1-3-5,0,0,0,14.23,12
3-6-1,658.9,0.03061459915417669,0.004127004526283068,0.006570305748216597,20,2.719283282367914,900,2026-08-10,202608101608,16,08R,3日目以降,60.06,0.1348,1-3-5,0,0,0,14.23,12
3-6-2,912.4,0.018378562696252817,0.00247752423776761,0.0047448207556991615,12,2.2604931145391673,700,2026-08-10,202608101608,16,08R,3日目以降,60.06,0.1348,1-3-5,0,0,0,14.23,12
3-4-1,201.0,0.05675161137564087,0.007650407436060588,0.021538181380596592,37,1.5377318946481782,400,2026-08-10,202608101608,16,08R,3日目以降,60.06,0.1348,1-3-5,0,0,0,14.23,12
3-6-4,494.2,0.021481037734390685,0.00289575373868624,0.008759964503237384,14,1.4310814976587396,300,2026-08-10,202608101608,16,08R,3日目以降,60.06,0.1348,1-3-5,0,0,0,14.23,12
3-1-4,87.8,0.10747245467074718,0.01448783649406085,0.04930722616742501,70,1.2720320441785427,200,2026-08-10,202608101608,16,08R,3日目以降,60.06,0.1348,1-3-5,0,0,0,14.23,12
3-1-2,91.2,0.10286985060365608,0.013867381928514713,0.047469018174341175,67,1.2647052318805418,200,2026-08-10,202608101608,16,08R,3日目以降,60.06,0.1348,1-3-5,0,0,0,14.23,12
3-2-6,215.6,0.03383303400175614,0.004560866002522435,0.020079658893784394,22,0.9833227101438369,100,2026-08-10,202608101608,16,08R,3日目以降,60.06,0.1348,1-3-5,0,0,0,14.23,12
3-4-2,128.9,0.055372036973569655,0.00746443375164227,0.03358552721101563,36,0.9621655105866886,100,2026-08-10,202608101608,16,08R,3日目以降,60.06,0.1348,1-3-5,0,0,0,14.23,12
3-1-5,52.4,0.13383350025231627,0.01804144024646692,0.08261783315839534,87,0.9453714689148666,100,2026-08-10,202608101608,16,08R,3日目以降,60.06,0.1348,1-3-5,0,0,0,14.23,12
3-6-5,624.2,0.010771731989551205,0.0014520845578577838,0.00693555664450483,7,0.9063911810148287,100,2026-08-10,202608101608,16,08R,3日目以降,60.06,0.1348,1-3-5,0,0,0,14.23,12
3-6-2,802.4,0.018373627271499663,0.002520673641970814,0.004340732854034776,12,2.022588530317381,1000,2026-08-10,202608102007,20,07R,3日目以降,63.25,0.1372,3-1-5,0,0,0,25.23,9
3-2-6,401.2,0.03369381942849551,0.0046224472324239456,0.008681465708069552,22,1.854525829648487,800,2026-08-10,202608102007,20,07R,3日目以降,63.25,0.1372,3-1-5,0,0,0,25.23,9
3-5-2,280.1,0.04137325018783706,0.005675986548007993,0.012434859129159244,27,1.589843832097039,600,2026-08-10,202608102007,20,07R,3日目以降,63.25,0.1372,3-1-5,0,0,0,25.23,9
3-2-4,201.4,0.05669977358745742,0.007778628720160791,0.01729396247307599,37,1.5666158242403834,600,2026-08-10,202608102007,20,07R,3日目以降,63.25,0.1372,3-1-5,0,0,0,25.23,9
3-2-1,230.9,0.049039199629307285,0.006727676364736147,0.01508446964953445,32,1.5534204726175764,600,2026-08-10,202608102007,20,07R,3日目以降,63.25,0.1372,3-1-5,0,0,0,25.23,9
3-1-2,100.9,0.1027116869145117,0.014090992382835926,0.03451936612564424,67,1.421781131428145,500,2026-08-10,202608102007,20,07R,3日目以降,63.25,0.1372,3-1-5,0,0,0,25.23,9
3-2-5,297.7,0.03373068349630434,0.004627504605292594,0.011699711259917717,22,1.3776081209956053,400,2026-08-10,202608102007,20,07R,3日目以降,63.25,0.1372,3-1-5,0,0,0,25.23,9
3-6-1,305.4,0.03067364553725871,0.004208110280372143,0.011404728363056662,20,1.2851568796256525,300,2026-08-10,202608102007,20,07R,3日目以降,63.25,0.1372,3-1-5,0,0,0,25.23,9
3-4-2,154.2,0.05523771083787903,0.007578048672393838,0.022587574851345684,36,1.1685351052831296,200,2026-08-10,202608102007,20,07R,3日目以降,63.25,0.1372,3-1-5,0,0,0,25.23,9
3-4-2,141.9,0.055052369540898684,0.007583975454697518,0.007412756161080135,36,1.076166117021578,5000,2026-08-10,202608102307,23,07R,2日目,63.62,0.1378,1-3-6,0,0,0,141.9,1
3-2-6,864.5,0.03369992242767219,0.004569948412239798,0.00918114876566073,22,3.950720402381305,600,2026-08-11,202608111311,13,11R,3日目以降,60.48,0.1356,1-3-2,0,0,0,26.3,14
